date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,292,381,440,498,362,7
1/10/2021,441,549,649,747,835,11
1/11/2021,458,563,680,785,934,11
1/12/2021,478,586,709,833,1097,11
1/13/2021,496,617,748,881,1266,12
1/14/2021,530,646,797,949,1468,13
1/15/2021,555,690,834,1017,1702,14
1/16/2021,566,707,850,1057,1969,15
1/17/2021,567,710,850,1059,1994,15
1/18/2021,585,729,877,1094,2230,15
1/19/2021,603,746,908,1145,2414,16
1/2/2021,298,391,449,509,375,7
1/20/2021,636,775,932,1211,2690,16
1/21/2021,653,799,959,1252,2867,16
1/22/2021,681,822,987,1297,3110,16
1/23/2021,694,832,996,1314,3712,16
1/24/2021,694,838,1005,1320,4241,16
1/25/2021,700,845,1015,1339,4497,17
1/26/2021,715,852,1023,1365,4854,17
1/27/2021,739,871,1050,1415,5270,17
1/28/2021,757,895,1082,1463,5800,17
1/29/2021,772,904,1096,1492,6180,17
1/3/2021,300,392,458,516,382,7
1/30/2021,777,909,1108,1511,6483,17
1/31/2021,780,910,1115,1523,6958,17
1/4/2021,319,420,489,561,446,8
1/5/2021,334,443,511,589,491,8
1/6/2021,373,476,551,653,563,9
1/7/2021,399,505,596,687,679,11
1/8/2021,430,538,635,728,785,11
1/9/2021,436,547,644,741,803,11
10/1/2021,7418,5979,8294,16495,41038,2882
10/10/2021,7542,6041,8367,16588,41149,2922
10/11/2021,7554,6051,8377,16603,41165,2927
10/12/2021,7574,6062,8388,16613,41181,2932
10/13/2021,7585,6074,8399,16621,41204,2937
10/14/2021,7600,6077,8414,16632,41232,2945
10/15/2021,7632,6095,8429,16642,41254,2962
10/16/2021,7644,6105,8439,16646,41259,2970
10/17/2021,7653,6106,8442,16650,41263,2973
10/18/2021,7682,6115,8457,16664,41279,2975
10/19/2021,7697,6129,8463,16680,41304,2988
10/2/2021,7428,5991,8302,16504,41054,2883
10/20/2021,7706,6138,8472,16687,41323,2990
10/21/2021,7727,6145,8481,16698,41338,2994
10/22/2021,7747,6164,8506,16710,41384,3002
10/23/2021,7755,6169,8511,16718,41429,3006
10/24/2021,7758,6171,8511,16724,41441,3013
10/25/2021,7770,6177,8523,16747,41525,3013
10/26/2021,7786,6184,8529,16757,41583,3017
10/27/2021,7795,6190,8545,16778,41656,3023
10/28/2021,7809,6195,8554,16804,41727,3028
10/29/2021,7827,6202,8562,16834,41774,3036
10/3/2021,7433,5992,8302,16504,41056,2883
10/30/2021,7834,6205,8569,16845,41796,3040
10/31/2021,7838,6206,8575,16849,41806,3040
10/4/2021,7451,5996,8316,16518,41071,2887
10/5/2021,7469,6007,8323,16532,41092,2894
10/6/2021,7493,6017,8326,16551,41107,2896
10/7/2021,7514,6023,8337,16565,41122,2897
10/8/2021,7533,6034,8352,16581,41141,2917
10/9/2021,7541,6039,8360,16587,41147,2921
11/1/2021,7842,6209,8580,16868,41862,3048
11/10/2021,7947,6271,8657,16997,42293,3199
11/11/2021,7971,6285,8679,17018,42372,3221
11/12/2021,7994,6299,8701,17052,42409,3247
11/13/2021,8006,6304,8707,17066,42430,3262
11/14/2021,8013,6308,8711,17071,42453,3268
11/15/2021,8034,6312,8732,17090,42524,3280
11/16/2021,8058,6322,8750,17102,42573,3296
11/17/2021,8079,6337,8765,17131,42635,3310
11/18/2021,8110,6354,8778,17160,42697,3327
11/19/2021,8140,6376,8805,17192,42757,3374
11/2/2021,7851,6215,8591,16881,41908,3049
11/20/2021,8151,6380,8813,17209,42787,3409
11/21/2021,8163,6390,8820,17226,42814,3428
11/22/2021,8192,6401,8830,17254,42865,3438
11/23/2021,8214,6404,8853,17285,42906,3458
11/24/2021,8224,6413,8863,17303,42927,3472
11/25/2021,8224,6414,8863,17303,42927,3472
11/26/2021,8248,6421,8874,17324,42948,3489
11/27/2021,8253,6432,8885,17338,42970,3498
11/28/2021,8264,6438,8889,17352,42985,3506
11/29/2021,8292,6460,8901,17378,43035,3514
11/3/2021,7868,6220,8595,16893,41953,3052
11/30/2021,8317,6472,8912,17399,43086,3526
11/4/2021,7879,6231,8604,16908,42022,3060
11/5/2021,7894,6237,8615,16921,42081,3074
11/6/2021,7902,6246,8625,16935,42106,3139
11/7/2021,7906,6247,8628,16940,42116,3156
11/8/2021,7918,6261,8636,16951,42192,3166
11/9/2021,7938,6266,8648,16977,42245,3177
12/1/2020,,,,,1,
12/1/2021,8348,6488,8930,17424,43144,3539
12/10/2020,,,,,1,
12/10/2021,8480,6577,9045,17660,43617,3664
12/11/2020,,,,,1,
12/11/2021,8489,6590,9054,17678,43662,3671
12/12/2020,,,,1,1,
12/12/2021,8496,6594,9060,17680,43696,3687
12/13/2020,,,,1,1,
12/13/2021,8508,6601,9073,17698,43751,3691
12/14/2020,,,,1,1,
12/14/2021,8517,6606,9079,17707,43805,3696
12/15/2020,,,,1,1,
12/15/2021,8527,6608,9086,17730,43871,3703
12/16/2020,,,1,2,1,
12/16/2021,8540,6612,9095,17746,43925,3722
12/17/2020,,,1,2,1,
12/17/2021,8552,6620,9112,17772,43979,3743
12/18/2020,,1,1,3,1,
12/18/2021,8562,6622,9119,17784,43998,3756
12/19/2020,,1,1,3,1,
12/19/2021,8569,6630,9126,17792,44014,3762
12/2/2020,,,,,1,
12/2/2021,8364,6502,8945,17455,43194,3552
12/20/2020,,1,1,3,1,
12/20/2021,8594,6636,9148,17827,44079,3769
12/21/2020,1,1,5,7,4,
12/21/2021,8614,6647,9157,17863,44143,3791
12/22/2020,5,12,24,25,13,
12/22/2021,8627,6659,9169,17891,44188,3806
12/23/2020,32,53,78,79,47,
12/23/2021,8633,6662,9175,17899,44209,3827
12/24/2020,64,88,107,101,63,
12/25/2020,64,88,107,101,63,
12/26/2020,92,129,140,144,81,1
