date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,178,181,162,195,247,5
1/1/2022,4260,3081,2906,3353,5388,2610
1/10/2021,273,297,303,317,535,6
1/10/2022,4307,3097,2920,3367,5402,2730
1/11/2021,280,309,311,331,583,6
1/11/2022,4308,3100,2920,3367,5405,2752
1/12/2021,290,316,325,359,649,8
1/12/2022,4315,3103,2922,3370,5407,2769
1/13/2021,300,326,336,377,747,8
1/13/2022,4325,3109,2929,3372,5411,2798
1/14/2021,315,359,362,423,872,9
1/14/2022,4337,3117,2930,3374,5411,2842
1/15/2021,424,474,471,547,1005,24
1/15/2022,4338,3119,2935,3375,5411,2844
1/16/2021,427,474,472,547,1060,24
1/16/2022,4338,3119,2935,3375,5411,2844
1/17/2021,428,474,472,547,1062,24
1/17/2022,4345,3122,2936,3377,5411,2849
1/18/2021,441,479,486,561,1141,24
1/18/2022,4351,3122,2936,3380,5412,2865
1/19/2021,448,494,494,581,1193,25
1/19/2022,4355,3124,2937,3380,5412,2874
1/2/2021,179,181,162,196,248,5
1/2/2022,4260,3081,2908,3353,5388,2611
1/20/2021,472,504,511,600,1275,25
1/20/2022,4366,3127,2939,3380,5415,2901
1/21/2021,487,512,520,624,1410,26
1/21/2022,4380,3128,2939,3380,5415,2921
1/22/2021,555,568,555,665,1476,30
1/22/2022,4381,3128,2939,3381,5415,2923
1/23/2021,561,579,565,672,1685,30
1/23/2022,4382,3128,2939,3381,5415,2924
1/24/2021,562,579,567,672,1685,30
1/24/2022,4391,3133,2939,3381,5416,2945
1/25/2021,575,590,582,690,1731,31
1/25/2022,4395,3135,2939,3382,5417,2954
1/26/2021,584,596,586,703,1803,31
1/26/2022,4396,3135,2939,3382,5418,2954
1/27/2021,610,610,609,721,1914,33
1/28/2021,635,638,647,750,1999,33
1/29/2021,680,670,665,784,2220,40
1/3/2021,179,181,162,196,248,5
1/3/2022,4266,3084,2909,3354,5390,2622
1/30/2021,715,694,687,793,2226,43
1/31/2021,715,694,687,794,2226,43
1/4/2021,198,215,196,215,285,5
1/4/2022,4267,3086,2909,3356,5391,2636
1/5/2021,210,229,212,231,339,5
1/5/2022,4273,3086,2910,3358,5391,2649
1/6/2021,228,253,229,252,377,6
1/6/2022,4284,3090,2911,3360,5395,2665
1/7/2021,251,267,251,270,471,6
1/7/2022,4292,3094,2913,3360,5398,2707
1/8/2021,273,297,303,317,534,6
1/8/2022,4295,3096,2915,3363,5399,2719
1/9/2021,273,297,303,317,535,6
1/9/2022,4298,3096,2915,3363,5399,2720
10/1/2021,3775,2817,2701,3189,5210,1645
10/10/2021,3823,2848,2722,3199,5225,1669
10/11/2021,3830,2855,2724,3199,5226,1671
10/12/2021,3833,2861,2728,3200,5228,1674
10/13/2021,3838,2861,2732,3204,5229,1681
10/14/2021,3847,2867,2737,3204,5229,1683
10/15/2021,3859,2873,2742,3207,5231,1684
10/16/2021,3865,2874,2743,3208,5232,1686
10/17/2021,3867,2875,2743,3208,5232,1686
10/18/2021,3875,2884,2747,3208,5233,1688
10/19/2021,3880,2886,2750,3209,5234,1690
10/2/2021,3776,2818,2701,3189,5211,1647
10/20/2021,3885,2888,2750,3210,5234,1694
10/21/2021,3893,2894,2751,3212,5236,1700
10/22/2021,3901,2897,2754,3217,5238,1710
10/23/2021,3904,2898,2754,3218,5238,1714
10/24/2021,3905,2898,2754,3220,5238,1716
10/25/2021,3913,2900,2755,3223,5241,1717
10/26/2021,3921,2902,2758,3223,5244,1720
10/27/2021,3926,2904,2758,3223,5248,1722
10/28/2021,3936,2920,2766,3226,5250,1734
10/29/2021,3943,2922,2770,3229,5253,1739
10/3/2021,3776,2820,2701,3189,5211,1647
10/30/2021,3948,2922,2772,3230,5254,1740
10/31/2021,3949,2922,2772,3230,5254,1740
10/4/2021,3779,2829,2705,3191,5212,1649
10/5/2021,3786,2832,2708,3192,5214,1651
10/6/2021,3794,2834,2715,3193,5216,1651
10/7/2021,3808,2840,2718,3195,5220,1661
10/8/2021,3814,2845,2720,3195,5224,1667
10/9/2021,3820,2846,2721,3198,5224,1669
11/1/2021,3952,2922,2773,3230,5255,1743
11/10/2021,3997,2941,2790,3241,5278,1834
11/11/2021,3998,2942,2792,3242,5279,1843
11/12/2021,4004,2946,2797,3246,5281,1862
11/13/2021,4006,2948,2797,3246,5282,1875
11/14/2021,4007,2948,2798,3246,5284,1876
11/15/2021,4014,2950,2801,3249,5288,1889
11/16/2021,4021,2955,2802,3250,5291,1906
11/17/2021,4026,2959,2806,3257,5292,1929
11/18/2021,4032,2962,2810,3261,5295,1988
11/19/2021,4040,2967,2819,3267,5299,2040
11/2/2021,3956,2924,2774,3230,5257,1747
11/20/2021,4042,2968,2820,3267,5301,2043
11/21/2021,4048,2969,2820,3269,5302,2045
11/22/2021,4058,2973,2823,3271,5303,2062
11/23/2021,4063,2979,2825,3271,5306,2075
11/24/2021,4070,2985,2827,3272,5306,2087
11/25/2021,4070,2985,2827,3272,5306,2087
11/26/2021,4076,2985,2829,3272,5308,2098
11/27/2021,4079,2985,2832,3272,5308,2099
11/28/2021,4080,2985,2832,3273,5308,2099
11/29/2021,4084,2989,2835,3280,5309,2109
11/3/2021,3958,2926,2774,3230,5263,1749
11/30/2021,4098,2997,2839,3288,5313,2122
11/4/2021,3967,2927,2777,3231,5268,1753
11/5/2021,3980,2930,2781,3235,5269,1792
11/6/2021,3982,2932,2782,3235,5270,1796
11/7/2021,3982,2933,2784,3236,5270,1797
11/8/2021,3985,2936,2787,3237,5273,1812
11/9/2021,3992,2937,2787,3237,5275,1824
12/1/2021,4104,3002,2842,3290,5316,2146
12/10/2020,,1,,,,
12/10/2021,4172,3035,2872,3319,5355,2300
12/11/2020,,1,,,,
12/11/2021,4174,3036,2873,3320,5355,2301
12/12/2020,,1,,,,
12/12/2021,4175,3038,2874,3320,5355,2302
12/13/2020,,1,,,,
12/13/2021,4179,3040,2878,3323,5361,2307
12/14/2020,,1,,,,
12/14/2021,4185,3044,2879,3325,5363,2317
12/15/2020,,1,,,,
12/15/2021,4191,3048,2882,3326,5363,2327
12/16/2020,,1,,,,
12/16/2021,4199,3054,2885,3330,5369,2402
12/17/2020,23,18,11,19,9,1
12/17/2021,4206,3060,2889,3332,5371,2429
12/18/2020,39,36,21,37,14,1
12/18/2021,4207,3060,2889,3333,5372,2429
12/19/2020,39,36,21,37,14,1
12/19/2021,4208,3061,2889,3333,5372,2436
12/2/2021,4116,3008,2846,3294,5325,2174
