date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,287,383,440,502,365,7
1/1/2022,8862,6787,9271,18066,45167,3951
1/10/2021,435,553,649,751,849,11
1/10/2022,9021,6882,9378,18246,45363,4099
1/11/2021,452,567,679,789,948,11
1/11/2022,9037,6890,9391,18269,45393,4116
1/12/2021,472,590,708,837,1114,11
1/12/2022,9047,6896,9402,18284,45420,4125
1/13/2021,491,621,746,884,1285,12
1/13/2022,9067,6904,9409,18296,45446,4139
1/14/2021,526,650,795,952,1491,14
1/14/2022,9089,6917,9426,18315,45470,4185
1/15/2021,552,694,832,1020,1726,14
1/15/2022,9100,6925,9429,18322,45480,4196
1/16/2021,563,711,848,1059,1998,15
1/16/2022,9104,6928,9433,18325,45483,4199
1/17/2021,564,714,848,1061,2023,15
1/17/2022,9111,6932,9444,18342,45500,4204
1/18/2021,582,734,875,1097,2263,15
1/18/2022,9120,6942,9451,18354,45521,4216
1/19/2021,600,754,907,1153,2454,16
1/19/2022,9131,6954,9456,18364,45548,4225
1/2/2021,293,393,449,513,378,7
1/2/2022,8876,6792,9277,18081,45175,3956
1/20/2021,634,784,932,1220,2732,16
1/20/2022,9136,6959,9458,18371,45564,4229
1/21/2021,652,810,959,1262,2914,16
1/21/2022,9151,6968,9469,18382,45580,4254
1/22/2021,680,833,986,1311,3159,16
1/22/2022,9158,6971,9473,18387,45587,4255
1/23/2021,693,843,995,1330,3765,16
1/23/2022,9161,6971,9477,18388,45591,4257
1/24/2021,693,849,1004,1336,4292,16
1/24/2022,9167,6980,9486,18405,45611,4265
1/25/2021,699,856,1015,1357,4562,17
1/25/2022,9175,6987,9492,18413,45628,4275
1/26/2021,714,863,1024,1383,4924,17
1/26/2022,9179,6991,9501,18418,45637,4281
1/27/2021,738,882,1051,1432,5345,17
1/28/2021,756,906,1082,1480,5880,17
1/29/2021,771,915,1096,1509,6266,17
1/3/2021,295,394,458,519,386,7
1/3/2022,8892,6801,9294,18111,45218,3974
1/30/2021,776,920,1108,1528,6569,17
1/31/2021,779,921,1115,1540,7044,17
1/4/2021,313,424,490,564,454,8
1/4/2022,8914,6812,9311,18138,45242,3989
1/5/2021,328,447,512,592,498,8
1/5/2022,8940,6825,9324,18163,45278,4000
1/6/2021,367,481,552,655,572,9
1/6/2022,8953,6833,9338,18189,45306,4018
1/7/2021,393,510,596,690,689,11
1/7/2022,8972,6854,9358,18213,45331,4063
1/8/2021,424,543,635,732,798,11
1/8/2022,8994,6864,9368,18226,45345,4083
1/9/2021,430,551,644,745,816,11
1/9/2022,9005,6872,9372,18231,45348,4087
10/1/2021,7486,6010,8304,16493,41649,2871
10/10/2021,7612,6075,8376,16590,41775,2918
10/11/2021,7625,6086,8385,16606,41792,2923
10/12/2021,7647,6097,8399,16618,41815,2927
10/13/2021,7658,6108,8409,16627,41840,2932
10/14/2021,7674,6111,8424,16639,41866,2940
10/15/2021,7706,6130,8441,16649,41891,2955
10/16/2021,7722,6140,8452,16651,41896,2963
10/17/2021,7730,6141,8454,16655,41900,2966
10/18/2021,7762,6149,8468,16669,41916,2967
10/19/2021,7781,6163,8476,16684,41940,2980
10/2/2021,7495,6021,8310,16502,41668,2874
10/20/2021,7790,6172,8487,16691,41956,2982
10/21/2021,7813,6178,8497,16701,41971,2985
10/22/2021,7835,6197,8522,16712,42019,2992
10/23/2021,7842,6203,8528,16720,42068,2995
10/24/2021,7846,6206,8530,16726,42086,2999
10/25/2021,7860,6212,8544,16749,42176,2999
10/26/2021,7876,6219,8553,16763,42241,3002
10/27/2021,7888,6226,8569,16783,42318,3007
10/28/2021,7904,6231,8579,16809,42388,3012
10/29/2021,7922,6239,8588,16839,42445,3022
10/3/2021,7500,6023,8310,16502,41673,2878
10/30/2021,7930,6242,8599,16851,42474,3024
10/31/2021,7936,6243,8607,16855,42485,3025
10/4/2021,7518,6027,8321,16518,41690,2882
10/5/2021,7537,6039,8328,16532,41711,2889
10/6/2021,7560,6049,8331,16550,41729,2891
10/7/2021,7583,6056,8343,16565,41743,2893
10/8/2021,7602,6068,8359,16584,41767,2914
10/9/2021,7611,6074,8367,16589,41773,2917
11/1/2021,7940,6246,8612,16874,42544,3033
11/10/2021,8044,6314,8688,17004,43003,3195
11/11/2021,8068,6330,8711,17026,43081,3217
11/12/2021,8092,6346,8734,17065,43118,3243
11/13/2021,8108,6351,8741,17079,43142,3260
11/14/2021,8114,6355,8745,17084,43166,3266
11/15/2021,8136,6359,8765,17101,43236,3279
11/16/2021,8161,6370,8782,17113,43285,3295
11/17/2021,8187,6385,8796,17144,43343,3308
11/18/2021,8217,6403,8806,17173,43403,3325
11/19/2021,8247,6425,8833,17207,43467,3370
11/2/2021,7949,6253,8624,16887,42593,3034
11/20/2021,8261,6430,8840,17224,43496,3405
11/21/2021,8273,6440,8847,17240,43527,3423
11/22/2021,8305,6452,8857,17268,43580,3434
11/23/2021,8327,6455,8877,17297,43622,3454
11/24/2021,8340,6464,8887,17314,43649,3468
11/25/2021,8340,6465,8887,17314,43649,3468
11/26/2021,8366,6474,8898,17336,43676,3485
11/27/2021,8371,6483,8910,17351,43698,3494
11/28/2021,8381,6489,8914,17364,43714,3502
11/29/2021,8411,6511,8925,17389,43763,3509
11/3/2021,7968,6258,8629,16902,42647,3037
11/30/2021,8435,6523,8936,17412,43819,3521
11/4/2021,7979,6270,8636,16914,42726,3045
11/5/2021,7993,6277,8648,16926,42788,3061
11/6/2021,8000,6286,8657,16941,42812,3130
11/7/2021,8002,6286,8659,16946,42821,3147
11/8/2021,8014,6301,8667,16957,42898,3158
11/9/2021,8032,6308,8678,16983,42950,3170
12/1/2020,,,,,1,
12/1/2021,8468,6539,8954,17435,43880,3534
12/10/2020,,,,,1,
12/10/2021,8597,6628,9072,17672,44371,3660
12/11/2020,,,,,1,
12/11/2021,8610,6641,9080,17691,44417,3665
12/12/2020,,,,1,1,
12/12/2021,8618,6645,9087,17693,44455,3680
12/13/2020,,,,1,1,
12/13/2021,8629,6653,9101,17712,44510,3684
12/14/2020,,,,1,1,
12/14/2021,8638,6658,9107,17723,44568,3691
12/15/2020,,,,1,1,
12/15/2021,8647,6662,9114,17750,44637,3699
12/16/2020,,,1,2,1,
12/16/2021,8658,6666,9122,17767,44690,3718
12/17/2020,,,1,2,1,
12/17/2021,8671,6673,9137,17795,44745,3741
12/18/2020,,1,1,3,1,
12/18/2021,8679,6674,9145,17809,44765,3754
12/19/2020,,1,1,3,1,
12/19/2021,8685,6681,9153,17817,44781,3761
12/2/2020,,,,,1,
12/2/2021,8484,6556,8973,17470,43935,3547
12/20/2020,,2,1,3,1,
12/20/2021,8710,6687,9176,17853,44852,3768
12/21/2020,1,2,5,7,4,
12/21/2021,8731,6698,9185,17888,44916,3791
12/22/2020,5,13,24,23,14,
12/22/2021,8744,6712,9197,17918,44961,3806
12/23/2020,32,54,76,79,48,
12/23/2021,8756,6725,9211,17936,45004,3834
12/24/2020,64,89,105,101,64,
12/24/2021,8761,6727,9216,17945,45018,3836
12/25/2020,64,89,105,101,64,
12/25/2021,8761,6727,9216,17945,45018,3836
12/26/2020,92,130,139,144,82,1
12/26/2021,8767,6731,9222,17953,45026,3843
12/27/2020,97,140,153,154,103,2
12/27/2021,8784,6740,9234,17987,45060,3864
12/28/2020,140,198,211,220,145,3
12/28/2021,8796,6756,9245,18008,45101,3888
12/29/2020,198,270,307,316,204,4
12/29/2021,8819,6769,9256,18032,45140,3900
12/3/2020,,,,,1,
12/3/2021,8503,6566,8993,17502,43996,3570
12/30/2020,242,329,376,414,270,6
12/30/2021,8845,6781,9263,18052,45156,3927
12/31/2020,284,380,430,490,322,6
12/31/2021,8861,6785,9271,18062,45166,3950
12/4/2020,,,,,1,
12/4/2021,8516,6570,9002,17525,44018,3578
12/5/2020,,,,,1,
12/5/2021,8521,6575,9007,17533,44047,3588
12/6/2020,,,,,1,
12/6/2021,8533,6587,9020,17558,44133,3591
12/7/2020,,,,,1,
12/7/2021,8548,6595,9033,17582,44195,3595
12/8/2020,,,,,1,
12/8/2021,8559,6603,9044,17611,44248,3601
12/9/2020,,,,,1,
12/9/2021,8585,6614,9058,17641,44311,3624
2/1/2021,798,941,1134,1592,7464,18
2/10/2021,899,1045,1259,1821,10722,24
2/11/2021,903,1050,1272,1836,10950,25
2/12/2021,927,1079,1295,1877,11330,27
2/13/2021,928,1090,1300,1894,11555,27
2/14/2021,929,1091,1300,1901,11580,27
2/15/2021,939,1098,1315,1914,11720,28
2/16/2021,945,1103,1324,1936,11972,28
