date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,340,326,283,290,229,3
1/1/2022,14587,10042,9479,12352,25121,12179
1/10/2021,458,465,395,403,666,5
1/10/2022,14778,10171,9612,12467,25228,12549
1/11/2021,470,480,419,422,864,5
1/11/2022,14805,10185,9621,12478,25234,12575
1/12/2021,477,488,427,432,1082,6
1/12/2022,14833,10199,9634,12498,25246,12630
1/13/2021,497,523,451,459,1398,6
1/13/2022,14875,10232,9662,12525,25270,12816
1/14/2021,502,531,465,470,1651,6
1/14/2022,14907,10266,9684,12555,25286,12913
1/15/2021,507,538,475,481,2077,6
1/15/2022,14919,10273,9689,12556,25291,12949
1/16/2021,523,543,484,493,2437,6
1/16/2022,14924,10277,9696,12563,25295,12960
1/17/2021,526,544,487,494,2452,6
1/17/2022,14934,10289,9705,12579,25306,12993
1/18/2021,529,549,494,503,2629,6
1/18/2022,14949,10302,9717,12589,25315,13020
1/19/2021,548,561,511,520,2850,6
1/19/2022,14971,10311,9725,12594,25326,13053
1/2/2021,341,329,287,293,231,3
1/2/2022,14593,10049,9482,12359,25122,12197
1/20/2021,560,576,527,543,3231,7
1/20/2022,14987,10327,9732,12608,25337,13108
1/21/2021,566,591,539,566,3611,7
1/21/2022,15022,10348,9751,12620,25353,13194
1/22/2021,581,599,547,575,3778,7
1/22/2022,15034,10354,9755,12622,25356,13210
1/23/2021,607,634,583,610,4137,7
1/23/2022,15046,10355,9757,12622,25360,13218
1/24/2021,617,639,589,631,4211,7
1/24/2022,15061,10361,9762,12632,25365,13244
1/25/2021,643,662,631,681,4403,7
1/25/2022,15078,10368,9767,12636,25369,13263
1/26/2021,667,706,680,740,4623,8
1/26/2022,15086,10375,9771,12639,25374,13285
1/27/2021,694,744,724,788,5012,8
1/28/2021,747,785,777,869,5646,8
1/29/2021,790,832,844,944,6034,8
1/3/2021,352,343,299,308,256,3
1/3/2022,14619,10063,9497,12377,25137,12221
1/30/2021,792,837,846,949,6051,8
1/31/2021,797,840,849,957,6080,8
1/4/2021,358,352,304,310,277,3
1/4/2022,14638,10082,9512,12389,25155,12257
1/5/2021,378,379,318,325,289,3
1/5/2022,14663,10089,9524,12401,25168,12303
1/6/2021,400,396,338,350,307,3
1/6/2022,14690,10107,9534,12417,25184,12367
1/7/2021,407,403,347,360,338,3
1/7/2022,14743,10140,9579,12448,25212,12467
1/8/2021,437,436,375,384,368,4
1/8/2022,14754,10154,9588,12452,25218,12500
1/9/2021,452,460,395,401,663,5
1/9/2022,14762,10160,9595,12457,25221,12508
10/1/2021,12704,8639,8222,11095,23449,5968
10/10/2021,12856,8724,8318,11151,23506,6046
10/11/2021,12872,8733,8328,11156,23515,6056
10/12/2021,12894,8739,8334,11162,23519,6068
10/13/2021,12915,8761,8340,11166,23523,6080
10/14/2021,12947,8781,8357,11183,23534,6090
10/15/2021,12967,8796,8369,11198,23543,6097
10/16/2021,13003,8828,8386,11207,23547,6720
10/17/2021,13011,8831,8392,11208,23550,6725
10/18/2021,13031,8854,8406,11217,23559,6736
10/19/2021,13047,8862,8417,11229,23566,6742
10/2/2021,12712,8639,8226,11098,23450,5974
10/20/2021,13055,8875,8423,11236,23573,6746
10/21/2021,13066,8888,8431,11250,23581,6753
10/22/2021,13098,8918,8449,11263,23604,6770
10/23/2021,13109,8919,8449,11267,23613,6775
10/24/2021,13114,8921,8452,11272,23624,6776
10/25/2021,13134,8931,8463,11280,23651,6780
10/26/2021,13148,8951,8476,11290,23675,6787
10/27/2021,13164,8969,8489,11301,23697,6789
10/28/2021,13188,8985,8504,11310,23735,6797
