date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01,315,,2.0,,1.0,,4.0,,,,,,1.0,,,,185.0,,1.0,,,,5.0,,93,,1.0,,2.0,,7.0,
2020-12-02,347,32.0,3.0,1.0,2.0,1.0,,,,,,,,,,,204.0,19.0,,,1.0,,,,100,7.0,,,,,,
2020-12-03,378,31.0,5.0,2.0,3.0,1.0,,,,,,,,,,,216.0,12.0,,,,,6.0,1.0,109,9.0,2.0,1.0,,,8.0,1.0
2020-12-04,390,12.0,6.0,1.0,,,,,,,,,,,,,222.0,6.0,,,2.0,1.0,,,112,3.0,,,,,9.0,1.0
2020-12-05,394,4.0,,,,,,,,,,,,,,,224.0,2.0,,,,,,,113,1.0,,,,,,
2020-12-06,399,5.0,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,,,115,2.0,,,3.0,1.0,,
2020-12-07,425,26.0,8.0,2.0,,,,,,,,,,,,,234.0,10.0,,,4.0,1.0,,,119,4.0,,,,,,
2020-12-08,446,21.0,9.0,1.0,,,,,,,,,,,,,243.0,9.0,,,,,,,122,3.0,,,,,10.0,1.0
2020-12-09,469,23.0,11.0,2.0,,,,,,,,,,,,,252.0,9.0,,,,,7.0,1.0,133,11.0,,,,,,
2020-12-10,496,27.0,,,,,,,,,,,,,,,268.0,16.0,,,6.0,2.0,,,136,3.0,,,,,11.0,1.0
2020-12-11,514,18.0,,,,,,,,,,,,,,,276.0,8.0,,,,,,,145,9.0,,,,,,
2020-12-12,535,21.0,,,4.0,1.0,,,,,,,,,,,284.0,8.0,3.0,2.0,,,,,151,6.0,,,4.0,1.0,13.0,2.0
2020-12-13,549,14.0,12.0,1.0,,,,,,,,,,,,,292.0,8.0,,,7.0,1.0,,,154,3.0,,,,,,
2020-12-14,574,25.0,,,,,,,,,,,,,,,306.0,14.0,,,8.0,1.0,,,161,7.0,,,,,,
2020-12-15,686,112.0,19.0,7.0,14.0,10.0,5.0,1.0,,,,,,,,,345.0,39.0,,,17.0,9.0,,,190,29.0,,,,,,
2020-12-16,1356,670.0,54.0,35.0,146.0,132.0,6.0,1.0,,,,,,,,,401.0,56.0,5.0,2.0,45.0,28.0,13.0,6.0,200,10.0,,,7.0,3.0,19.0,6.0
2020-12-17,4665,3309.0,102.0,48.0,276.0,130.0,17.0,11.0,81.0,80.0,,,69.0,68.0,,,1660.0,1259.0,,,127.0,82.0,50.0,37.0,1425,1225.0,11.0,9.0,11.0,4.0,44.0,25.0
2020-12-18,8450,3785.0,141.0,39.0,480.0,204.0,25.0,8.0,148.0,67.0,2.0,,109.0,40.0,,,3342.0,1682.0,7.0,2.0,199.0,72.0,84.0,34.0,2805,1380.0,18.0,7.0,,,45.0,1.0
2020-12-19,11043,2593.0,142.0,1.0,526.0,46.0,32.0,7.0,,,,,111.0,2.0,,,5003.0,1661.0,,,201.0,2.0,111.0,27.0,3541,736.0,22.0,4.0,14.0,3.0,49.0,4.0
2020-12-20,12162,1119.0,,,532.0,6.0,33.0,1.0,149.0,1.0,,,112.0,1.0,,,6013.0,1010.0,8.0,1.0,204.0,3.0,122.0,11.0,3568,27.0,24.0,2.0,17.0,3.0,52.0,3.0
2020-12-21,17802,5640.0,159.0,17.0,540.0,8.0,45.0,12.0,197.0,48.0,16.0,14.0,148.0,36.0,10.0,,9195.0,3182.0,20.0,12.0,213.0,9.0,273.0,151.0,5083,1515.0,27.0,3.0,20.0,3.0,226.0,174.0
2020-12-22,25715,7913.0,172.0,13.0,598.0,58.0,309.0,264.0,243.0,46.0,42.0,26.0,170.0,22.0,29.0,19.0,13303.0,4108.0,80.0,60.0,293.0,80.0,524.0,251.0,6654,1571.0,74.0,47.0,385.0,365.0,875.0,649.0
2020-12-23,35707,9992.0,346.0,174.0,905.0,307.0,729.0,420.0,374.0,131.0,49.0,7.0,224.0,54.0,42.0,13.0,18021.0,4718.0,290.0,210.0,461.0,168.0,899.0,375.0,8547,1893.0,100.0,26.0,825.0,440.0,1610.0,735.0
2020-12-24,39622,3915.0,355.0,9.0,1230.0,325.0,839.0,110.0,435.0,61.0,53.0,4.0,293.0,69.0,,,19590.0,1569.0,424.0,134.0,569.0,108.0,968.0,69.0,9613,1066.0,125.0,25.0,876.0,51.0,1831.0,221.0
2020-12-25,39771,149.0,357.0,2.0,1329.0,99.0,,,,,,,,,,,19596.0,6.0,,,573.0,4.0,,,9622,9.0,,,892.0,16.0,,
2020-12-26,46372,6601.0,359.0,2.0,1398.0,69.0,861.0,22.0,445.0,10.0,54.0,1.0,322.0,29.0,,,24562.0,4966.0,589.0,165.0,575.0,2.0,1282.0,314.0,10416,794.0,131.0,6.0,930.0,38.0,1930.0,99.0
2020-12-27,49054,2682.0,,,1478.0,80.0,,,448.0,3.0,,,323.0,1.0,,,26798.0,2236.0,650.0,61.0,576.0,1.0,1358.0,76.0,10590,174.0,,,944.0,14.0,1931.0,1.0
2020-12-28,58651,9597.0,433.0,74.0,1682.0,204.0,947.0,86.0,603.0,155.0,56.0,2.0,458.0,135.0,45.0,3.0,31978.0,5180.0,919.0,269.0,918.0,342.0,1797.0,439.0,12414,1824.0,174.0,43.0,1021.0,77.0,2347.0,416.0
2020-12-29,72145,13494.0,766.0,333.0,2012.0,330.0,1022.0,75.0,756.0,153.0,64.0,8.0,583.0,125.0,47.0,2.0,39828.0,7850.0,1301.0,382.0,1297.0,379.0,2428.0,631.0,14380,1966.0,236.0,62.0,1330.0,309.0,2677.0,330.0
2020-12-30,87502,15357.0,929.0,163.0,2439.0,427.0,1234.0,212.0,876.0,120.0,85.0,21.0,739.0,156.0,64.0,17.0,48448.0,8620.0,1639.0,338.0,1677.0,380.0,3285.0,857.0,16504,2124.0,311.0,75.0,2082.0,752.0,3087.0,410.0
2020-12-31,95872,8370.0,1074.0,145.0,2670.0,231.0,1459.0,225.0,962.0,86.0,115.0,30.0,897.0,158.0,69.0,5.0,52519.0,4071.0,1914.0,275.0,2040.0,363.0,3833.0,548.0,18116,1612.0,376.0,65.0,2229.0,147.0,3171.0,84.0
2021-01-01,99404,3532.0,1077.0,3.0,2789.0,119.0,1493.0,34.0,974.0,12.0,117.0,2.0,902.0,5.0,,,54157.0,1638.0,1988.0,74.0,2140.0,100.0,3917.0,84.0,19298,1182.0,410.0,34.0,2262.0,33.0,3220.0,49.0
2021-01-02,107262,7858.0,1089.0,12.0,2864.0,75.0,1506.0,13.0,977.0,3.0,,,1098.0,196.0,,,60238.0,6081.0,2037.0,49.0,2142.0,2.0,4435.0,518.0,19974,676.0,413.0,3.0,2382.0,120.0,3228.0,8.0
2021-01-03,110571,3309.0,,,2869.0,5.0,1584.0,78.0,,,,,1101.0,3.0,,,62803.0,2565.0,2063.0,26.0,2146.0,4.0,4606.0,171.0,20360,386.0,419.0,6.0,2388.0,6.0,3231.0,3.0
