date,pcr_tests,pcr_positivity,ser_tests,ser_positivity
2020-09-14 00:00:00,11,0.0,,
2020-09-13 00:00:00,847,0.0318772136953955,57,0.0526315789473684
2020-09-12 00:00:00,3572,0.0607502799552072,472,0.0656779661016949
2020-09-11 00:00:00,7277,0.0423251339837845,1209,0.0984284532671629
2020-09-10 00:00:00,7817,0.0417039785083792,795,0.1232704402515723
2020-09-09 00:00:00,9980,0.0403807615230461,722,0.146814404432133
2020-09-08 00:00:00,9366,0.0426008968609865,1005,0.1412935323383085
2020-09-07 00:00:00,2748,0.0356622998544396,425,0.0517647058823529
2020-09-06 00:00:00,2685,0.0450651769087523,478,0.0606694560669456
2020-09-05 00:00:00,3274,0.0427611484422724,511,0.0802348336594912
2020-09-04 00:00:00,8533,0.0344544708777687,963,0.1370716510903427
2020-09-03 00:00:00,8661,0.0402955778778432,784,0.1568877551020408
2020-09-02 00:00:00,8770,0.0462941847206385,838,0.1515513126491647
2020-09-01 00:00:00,11773,0.0374585916928565,1111,0.1431143114311431
2020-08-31 00:00:00,11561,0.0390969639304558,1234,0.1142625607779579
2020-08-30 00:00:00,2811,0.0416221985058698,379,0.0712401055408971
2020-08-29 00:00:00,3307,0.0511037193831267,524,0.0935114503816794
2020-08-28 00:00:00,6856,0.0431738623103851,1308,0.1146788990825688
2020-08-27 00:00:00,8300,0.0453012048192771,1065,0.1577464788732395
2020-08-26 00:00:00,9721,0.0392963686863491,1019,0.1521099116781158
2020-08-25 00:00:00,9401,0.0340389320285076,1495,0.1210702341137124
2020-08-24 00:00:00,10441,0.053060051719184,1286,0.1306376360808709
2020-08-23 00:00:00,3858,0.0458786936236392,400,0.0825
2020-08-22 00:00:00,4660,0.0497854077253219,555,0.0990990990990991
2020-08-21 00:00:00,8894,0.0387901956375084,1454,0.1574965612104539
2020-08-20 00:00:00,8360,0.0392344497607656,1320,0.1507575757575758
2020-08-19 00:00:00,8828,0.0461033076574536,1119,0.1349419124218052
2020-08-18 00:00:00,10296,0.0402097902097902,1713,0.1284296555750146
2020-08-17 00:00:00,11482,0.0416303779829298,1569,0.148502230720204
2020-08-16 00:00:00,4527,0.041307709299757,477,0.0964360587002097
2020-08-15 00:00:00,5952,0.0589717741935484,572,0.1223776223776224
2020-08-14 00:00:00,9690,0.0461300309597523,1602,0.1423220973782772
2020-08-13 00:00:00,7925,0.0598107255520505,1457,0.1674673987645848
2020-08-12 00:00:00,9685,0.0494579246257099,1427,0.1471618780658725
2020-08-11 00:00:00,9908,0.0589422688736375,1867,0.1585431173004821
