date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4278,4530,3850,3620,2500,23
1/1/2022,147875,93149,90834,107459,209672,93888
1/10/2021,6530,6535,5732,5568,4574,50
1/10/2022,149827,94230,91803,108303,210381,97719
1/11/2021,6841,6812,6003,5850,4969,59
1/11/2022,150074,94343,91905,108399,210456,98179
1/12/2021,7162,7076,6269,6107,5477,70
1/12/2022,150327,94482,92022,108488,210540,98673
1/13/2021,7376,7309,6518,6346,5926,77
1/13/2022,150577,94596,92108,108590,210613,99132
1/14/2021,7672,7615,6838,6650,6355,81
1/14/2022,150837,94716,92222,108676,210674,99820
1/15/2021,8287,8188,7418,7205,7683,88
1/15/2022,151023,94845,92318,108747,210694,100319
1/16/2021,8522,8387,7595,7372,7964,90
1/16/2022,151139,94911,92380,108791,210723,100573
1/17/2021,8605,8443,7646,7429,8101,94
1/17/2022,151289,94965,92439,108863,210766,100834
1/18/2021,8943,8743,7967,7717,9681,99
1/18/2022,151465,95056,92507,108930,210822,101147
1/19/2021,9299,9025,8289,8042,11330,107
1/19/2022,151652,95143,92595,109013,210875,101494
1/2/2021,4449,4655,3958,3741,2633,24
1/2/2022,147957,93208,90886,107503,209712,94065
1/20/2021,9781,9563,8810,8519,13428,117
1/20/2022,151823,95234,92678,109072,210939,101874
1/21/2021,10177,10013,9301,9003,16538,125
1/21/2022,152033,95343,92779,109149,210974,102339
1/22/2021,10852,10704,10043,9753,19580,132
1/22/2022,152172,95435,92876,109191,211003,102767
1/23/2021,11123,10941,10238,9953,20586,137
1/23/2022,152243,95513,92926,109227,211023,102971
1/24/2021,11263,11074,10343,10061,20917,140
1/24/2022,152373,95584,92994,109284,211066,103238
1/25/2021,11969,11707,11090,10811,24176,154
1/25/2022,152533,95649,93044,109332,211106,103549
1/26/2021,12658,12287,11743,11459,27216,162
1/26/2022,152670,95714,93102,109379,211166,103841
1/27/2021,13374,12879,12394,12179,30385,169
1/27/2022,152807,95787,93149,109418,211201,104161
1/28/2021,14202,13521,13073,12907,33714,178
1/28/2022,152976,95873,93206,109464,211239,104538
1/29/2021,15118,14246,13799,13673,36826,192
1/29/2022,153085,95927,93282,109496,211253,104914
1/3/2021,4538,4746,4034,3798,2684,24
1/3/2022,148178,93312,91003,107596,209815,94452
1/30/2021,15767,14685,14155,14067,38397,196
1/30/2022,153184,95979,93329,109513,211270,105133
1/31/2021,15939,14801,14273,14200,39168,200
1/31/2022,153283,96033,93368,109552,211306,105357
1/4/2021,4872,5071,4308,4081,2957,31
1/4/2022,148428,93454,91094,107693,209908,94948
1/5/2021,5200,5403,4573,4369,3282,33
1/5/2022,148693,93592,91223,107794,209996,95528
1/6/2021,5615,5741,4991,4744,3610,37
1/6/2022,148969,93712,91335,107915,210107,95947
1/7/2021,5907,5978,5196,5016,4011,41
1/7/2022,149204,93869,91481,108049,210191,96553
1/8/2021,6178,6271,5471,5314,4267,46
1/8/2022,149407,94029,91634,108154,210253,97086
1/9/2021,6430,6440,5642,5491,4498,50
1/9/2022,149551,94109,91710,108205,210303,97300
10/1/2021,132074,83982,83429,99852,198340,56513
10/10/2021,133512,84777,83981,100325,198966,57218
10/11/2021,133702,84894,84052,100395,199065,57318
10/12/2021,133880,84972,84094,100437,199150,57395
10/13/2021,134059,85070,84170,100487,199225,57489
10/14/2021,134254,85172,84235,100548,199309,57574
10/15/2021,134496,85284,84343,100626,199379,57672
10/16/2021,134601,85349,84375,100668,199418,57712
10/17/2021,134696,85388,84403,100685,199438,57748
10/18/2021,134893,85491,84474,100750,199512,57824
10/19/2021,135040,85580,84551,100812,199591,57893
10/2/2021,132191,84041,83480,99885,198390,56581
10/20/2021,135205,85652,84621,100881,199659,57970
10/21/2021,135375,85735,84720,100943,199716,58046
10/22/2021,135585,85846,84794,101029,199890,58130
10/23/2021,135699,85896,84838,101076,199992,58186
10/24/2021,135759,85928,84858,101100,200067,58227
10/25/2021,135949,86014,84923,101171,200299,58368
10/26/2021,136135,86146,85028,101280,200535,58560
10/27/2021,136373,86302,85147,101372,200786,58833
10/28/2021,136546,86381,85222,101459,201013,58891
10/29/2021,136781,86511,85316,101571,201219,58976
10/3/2021,132276,84084,83508,99907,198430,56624
10/30/2021,136867,86556,85352,101615,201352,59011
10/31/2021,136925,86591,85377,101633,201411,59030
10/4/2021,132508,84187,83593,99962,198546,56716
10/5/2021,132705,84281,83659,100032,198627,56797
10/6/2021,132920,84408,83727,100090,198712,56878
10/7/2021,133084,84527,83793,100162,198779,56967
10/8/2021,133352,84664,83894,100238,198877,57089
10/9/2021,133441,84731,83947,100295,198921,57174
11/1/2021,137124,86711,85481,101739,201647,59117
11/10/2021,138740,87590,86143,102405,203148,64836
11/11/2021,138893,87665,86224,102486,203358,65761
11/12/2021,139085,87769,86314,102577,203555,66739
11/13/2021,139185,87855,86380,102639,203637,68189
11/14/2021,139266,87918,86421,102676,203690,69192
11/15/2021,139478,88061,86538,102783,203857,70312
11/16/2021,139773,88246,86710,102905,204076,71479
11/17/2021,140011,88394,86814,102994,204291,72392
11/18/2021,140218,88513,86896,103088,204481,73100
11/19/2021,140456,88653,86985,103219,204653,74112
11/2/2021,137324,86821,85560,101819,201877,59217
11/20/2021,140586,88764,87075,103297,204726,75049
11/21/2021,140687,88829,87127,103346,204787,75395
11/22/2021,140889,88931,87226,103486,204985,75959
