date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,105,95,57,66,68,2
1/1/2022,11662,7503,7349,6932,10420,16806
1/10/2021,260,209,161,154,201,5
1/10/2022,11852,7611,7487,7087,10503,17170
1/11/2021,275,230,186,173,218,5
1/11/2022,11900,7629,7531,7128,10531,17265
1/12/2021,295,245,208,199,264,5
1/12/2022,11954,7666,7587,7192,10560,17342
1/13/2021,304,255,215,210,435,5
1/13/2022,12020,7704,7644,7246,10586,17423
1/14/2021,315,267,225,223,597,5
1/14/2022,12053,7727,7665,7261,10592,17514
1/15/2021,330,281,235,232,763,5
1/15/2022,12078,7744,7674,7268,10592,17568
1/16/2021,336,284,235,232,768,5
1/16/2022,12096,7748,7683,7271,10595,17591
1/17/2021,336,285,235,234,772,5
1/17/2022,12102,7756,7692,7281,10598,17614
1/18/2021,338,289,237,238,777,5
1/18/2022,12157,7797,7731,7345,10608,17698
1/19/2021,343,300,239,242,821,5
1/19/2022,12237,7847,7808,7394,10627,17807
1/2/2021,105,95,57,67,68,2
1/2/2022,11672,7506,7352,6937,10426,16819
1/20/2021,361,315,261,260,1146,7
1/20/2022,12269,7876,7842,7414,10639,17864
1/21/2021,376,335,280,278,1457,7
1/21/2022,12303,7896,7858,7422,10642,17916
1/22/2021,406,365,319,306,1860,8
1/22/2022,12315,7914,7870,7422,10643,17968
1/23/2021,410,369,319,308,1866,8
1/23/2022,12329,7926,7879,7429,10646,17996
1/24/2021,410,371,320,310,1868,8
1/24/2022,12349,7951,7909,7443,10655,18023
1/25/2021,425,379,335,329,1893,8
1/25/2022,12371,7979,7919,7464,10661,18073
1/26/2021,449,395,351,351,2186,9
1/26/2022,12393,8000,7942,7477,10664,18101
1/27/2021,470,414,366,375,2250,11
1/27/2022,12413,8017,7954,7484,10669,18133
1/28/2021,491,443,407,447,2543,11
1/28/2022,12439,8034,7974,7494,10671,18178
1/29/2021,541,505,497,518,2706,12
1/29/2022,12451,8047,7986,7498,10671,18208
1/3/2021,107,97,57,68,69,2
1/3/2022,11696,7516,7366,6954,10433,16867
1/30/2021,560,519,511,535,2713,12
1/30/2022,12467,8056,7989,7499,10674,18236
1/31/2021,572,525,516,546,2721,12
1/31/2022,12490,8063,7989,7507,10675,18257
1/4/2021,126,113,67,81,77,2
1/4/2022,11716,7524,7380,6970,10443,16906
1/5/2021,153,123,85,93,87,2
1/5/2022,11739,7543,7402,6993,10455,16953
1/6/2021,184,155,108,113,97,3
1/6/2022,11771,7562,7417,7008,10470,17013
1/7/2021,208,173,126,127,182,4
1/7/2022,11794,7572,7447,7030,10482,17077
1/8/2021,257,206,158,153,199,4
1/8/2022,11812,7581,7458,7046,10485,17113
1/9/2021,260,207,160,153,201,4
1/9/2022,11826,7592,7465,7055,10488,17137
10/1/2021,10300,6366,6378,6184,9599,6129
10/10/2021,10347,6395,6393,6202,9616,6206
