date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20781,23438,21586,18873,14042,163
1/1/2022,936426,623224,634541,720267,1298553,568134
1/10/2021,34204,35737,33943,30807,32085,382
1/10/2022,947991,628956,639944,725878,1304472,587331
1/11/2021,36108,37557,35935,32522,36549,435
1/11/2022,949469,629699,640584,726528,1305218,589609
1/12/2021,38852,40243,38753,35095,44505,528
1/12/2022,950862,630416,641235,727249,1305898,592207
1/13/2021,41572,43168,41923,37877,53637,602
1/13/2022,952491,631174,641908,727953,1306601,594704
1/14/2021,44295,46230,45213,40961,63415,656
1/14/2022,954080,631972,642528,728560,1307126,598023
1/15/2021,47764,49470,48654,44139,73005,742
1/15/2022,954999,632472,642915,728897,1307320,600216
1/16/2021,49529,51034,50349,45760,78478,777
1/16/2022,955533,632720,643140,729101,1307496,601110
1/17/2021,50622,52037,51427,46851,82016,806
1/17/2022,956445,633149,643554,729547,1307911,602786
1/18/2021,52249,53556,53178,48602,90125,837
1/18/2022,957723,633750,644067,730060,1308441,604623
1/19/2021,54278,55408,55262,50817,100346,914
1/19/2022,959080,634407,644666,730635,1308976,606920
1/2/2021,22640,25159,23166,20298,15212,186
1/2/2022,936974,623521,634816,720567,1298838,568791
1/20/2021,56807,57966,58351,54027,112963,1016
1/20/2022,960347,635023,645226,731188,1309521,608951
1/21/2021,59612,60927,61892,57722,129141,1148
1/21/2022,961602,635658,645785,731649,1309940,611273
1/22/2021,64038,65075,66512,62667,145189,1268
1/22/2022,962321,636083,646126,731907,1310138,612899
1/23/2021,67260,67817,69592,65854,155852,1391
1/23/2022,962822,636375,646358,732066,1310266,613691
1/24/2021,68752,69192,71101,67534,163588,1437
1/24/2022,963881,636926,646812,732548,1310752,615292
1/25/2021,71102,71346,73691,70511,177450,1500
1/25/2022,964789,637400,647244,732946,1311168,616871
1/26/2021,73978,73859,76592,73766,194951,1587
1/26/2022,965809,637909,647682,733356,1311595,618650
1/27/2021,77083,76515,79557,77215,214066,1668
1/27/2022,966799,638403,648075,733750,1311966,620244
1/28/2021,80202,79176,82646,80978,235641,1779
1/28/2022,967833,638916,648510,734141,1312280,622253
1/29/2021,84034,82349,86052,84779,255928,1939
1/29/2022,968425,639220,648841,734357,1312415,623770
1/3/2021,23518,25901,23829,20857,15613,202
1/3/2022,938352,624148,635478,721316,1299726,570937
1/30/2021,86807,84471,88400,87235,267475,2088
1/30/2022,968899,639438,649023,734490,1312548,624504
1/31/2021,87709,85200,89266,88296,273604,2124
1/31/2022,969761,639858,649393,734878,1312924,625871
1/4/2021,25216,27560,25467,22387,17720,221
1/4/2022,939842,624855,636096,722029,1300619,573176
1/5/2021,26969,29249,27092,23975,20019,250
1/5/2022,941498,625648,636780,722844,1301577,575956
1/6/2021,29141,31196,29158,26070,23289,304
1/6/2022,943081,626369,637534,723609,1302434,578322
1/7/2021,30917,32855,30963,27906,26776,335
1/7/2022,944696,627222,638373,724443,1303172,581658
1/8/2021,32609,34455,32647,29608,29346,357
1/8/2022,945702,627774,638904,724890,1303494,584229
1/9/2021,33679,35296,33502,30401,31569,377
1/9/2022,946447,628195,639283,725179,1303736,585216
10/1/2021,827596,563244,581018,662194,1204483,363141
10/10/2021,837754,568660,585440,665846,1210805,367919
10/11/2021,839056,569398,586001,666384,1211829,368569
10/12/2021,840187,569964,586423,666752,1212584,369146
10/13/2021,841468,570621,586974,667194,1213378,369750
10/14/2021,842704,571251,587531,667669,1214139,370271
10/15/2021,844280,572039,588214,668234,1214908,370895
10/16/2021,845281,572489,588587,668556,1215262,372305
10/17/2021,846027,572801,588823,668729,1215479,372556
10/18/2021,847331,573513,589395,669222,1216295,373092
10/19/2021,848451,574155,589875,669716,1217017,373625
10/2/2021,828618,563746,581474,662547,1204998,363659
10/20/2021,849577,574731,590347,670203,1217835,374144
10/21/2021,850757,575365,590915,670672,1218566,374681
