date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,313,410,436,645,433,6
1/10/2021,567,698,800,1119,966,10
1/11/2021,576,706,809,1135,994,11
1/12/2021,595,730,839,1182,1084,11
1/13/2021,639,778,926,1274,1271,12
1/14/2021,672,823,981,1346,1386,14
1/15/2021,687,834,993,1366,1435,14
1/16/2021,708,866,1037,1412,1582,16
1/17/2021,710,868,1040,1417,1598,17
1/18/2021,717,871,1053,1437,1748,18
1/19/2021,751,924,1106,1513,1901,19
1/2/2021,333,443,459,677,444,6
1/20/2021,793,973,1171,1607,2180,19
1/21/2021,917,1129,1347,1847,2870,19
1/22/2021,1052,1263,1523,2099,3805,21
1/23/2021,1092,1319,1577,2206,4944,24
1/24/2021,1108,1336,1599,2283,6137,25
1/25/2021,1131,1360,1631,2361,6782,25
1/26/2021,1142,1372,1660,2406,7140,25
1/27/2021,1215,1425,1733,2590,8395,26
1/28/2021,1263,1497,1840,2791,9782,33
1/29/2021,1341,1556,1936,2964,11016,38
1/3/2021,333,445,459,678,446,6
1/30/2021,1389,1582,1994,3050,11650,39
1/31/2021,1427,1608,2044,3135,12351,41
1/4/2021,342,450,468,690,452,6
1/5/2021,349,458,483,709,474,6
1/6/2021,357,465,494,734,511,7
1/7/2021,440,564,636,871,710,8
1/8/2021,533,668,762,1078,919,10
1/9/2021,566,697,799,1119,963,10
10/1/2021,10912,7940,10399,19655,54366,4533
10/10/2021,11056,8010,10476,19733,54490,4576
10/11/2021,11072,8021,10479,19747,54520,4582
10/12/2021,11082,8024,10486,19754,54531,4592
10/13/2021,11097,8029,10493,19764,54543,4606
10/14/2021,11114,8042,10503,19781,54567,4609
10/15/2021,11134,8049,10511,19793,54587,4616
10/16/2021,11145,8054,10516,19799,54595,4626
10/17/2021,11159,8062,10525,19804,54601,4630
10/18/2021,11175,8069,10530,19812,54616,4635
10/19/2021,11195,8078,10535,19822,54627,4644
10/2/2021,10931,7946,10407,19663,54379,4539
10/20/2021,11212,8084,10540,19831,54654,4646
10/21/2021,11234,8093,10550,19847,54668,4652
10/22/2021,11251,8101,10563,19867,54713,4658
10/23/2021,11252,8103,10574,19876,54753,4660
