date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,294,379,440,497,362,7
1/10/2021,444,546,652,744,834,11
1/11/2021,461,560,683,782,933,11
1/12/2021,481,583,712,830,1096,11
1/13/2021,499,614,751,879,1264,12
1/14/2021,533,643,799,947,1466,13
1/15/2021,558,687,836,1015,1700,14
1/16/2021,569,704,852,1055,1967,15
1/17/2021,570,707,852,1058,1991,15
1/18/2021,588,724,878,1092,2224,16
1/19/2021,606,741,909,1143,2408,17
1/2/2021,300,389,449,508,375,7
1/20/2021,640,769,933,1209,2684,17
1/21/2021,656,793,960,1250,2858,17
1/22/2021,684,816,988,1295,3101,17
1/23/2021,697,826,997,1313,3702,17
1/24/2021,697,832,1006,1319,4231,17
1/25/2021,703,839,1016,1338,4487,18
1/26/2021,718,846,1024,1364,4844,18
1/27/2021,742,865,1051,1415,5259,18
1/28/2021,760,889,1083,1463,5788,18
1/29/2021,775,898,1097,1492,6167,18
1/3/2021,302,390,458,515,382,7
1/30/2021,780,903,1109,1511,6470,18
1/31/2021,783,904,1116,1523,6945,18
1/4/2021,321,418,489,560,446,8
1/5/2021,336,441,512,587,491,8
1/6/2021,375,474,552,651,563,9
1/7/2021,402,502,597,685,679,11
1/8/2021,433,535,636,727,784,11
1/9/2021,439,544,646,739,802,11
10/1/2021,7427,5966,8320,16533,40944,2899
10/10/2021,7551,6028,8393,16626,41055,2939
10/11/2021,7563,6038,8403,16641,41071,2944
10/12/2021,7583,6049,8414,16651,41087,2949
10/13/2021,7594,6061,8424,16659,41110,2954
10/14/2021,7609,6064,8439,16670,41138,2962
10/15/2021,7642,6081,8454,16680,41160,2979
10/16/2021,7654,6092,8464,16683,41165,2987
10/17/2021,7663,6093,8467,16687,41169,2990
10/18/2021,7692,6102,8482,16701,41185,2992
10/19/2021,7707,6116,8488,16717,41210,3005
10/2/2021,7437,5978,8328,16542,40960,2900
10/20/2021,7716,6125,8497,16724,41229,3007
10/21/2021,7737,6132,8506,16735,41244,3011
10/22/2021,7757,6151,8531,16747,41290,3019
10/23/2021,7765,6156,8536,16755,41335,3023
10/24/2021,7768,6158,8536,16761,41347,3030
10/25/2021,7780,6164,8548,16784,41431,3030
10/26/2021,7796,6171,8554,16794,41489,3034
10/27/2021,7805,6177,8570,16815,41562,3040
10/28/2021,7819,6182,8579,16841,41633,3045
10/29/2021,7837,6189,8587,16871,41680,3053
10/3/2021,7442,5979,8328,16542,40962,2900
10/30/2021,7844,6192,8594,16882,41702,3057
10/31/2021,7848,6193,8600,16886,41712,3057
10/4/2021,7460,5983,8342,16556,40977,2904
10/5/2021,7478,5994,8349,16570,40998,2911
10/6/2021,7502,6004,8352,16589,41013,2913
10/7/2021,7523,6010,8363,16603,41028,2914
10/8/2021,7542,6021,8378,16619,41047,2934
10/9/2021,7550,6026,8386,16625,41053,2938
11/1/2021,7852,6196,8606,16904,41768,3065
11/10/2021,7957,6258,8683,17034,42198,3216
11/11/2021,7981,6272,8705,17055,42277,3238
11/12/2021,8004,6286,8728,17089,42314,3264
11/13/2021,8016,6292,8733,17103,42335,3279
11/14/2021,8023,6296,8737,17108,42358,3285
11/15/2021,8044,6300,8758,17127,42429,3297
11/16/2021,8068,6310,8776,17139,42478,3313
11/17/2021,8089,6325,8791,17168,42540,3327
11/18/2021,8121,6341,8804,17197,42602,3344
11/19/2021,8151,6363,8832,17228,42662,3391
11/2/2021,7861,6202,8617,16917,41814,3066
11/20/2021,8162,6367,8840,17245,42692,3426
11/21/2021,8174,6377,8847,17262,42719,3445
11/22/2021,8203,6388,8857,17290,42770,3455
11/23/2021,8225,6391,8880,17321,42811,3475
11/24/2021,8235,6400,8890,17339,42832,3489
11/25/2021,8235,6401,8890,17339,42832,3489
11/26/2021,8258,6408,8901,17360,42853,3505
11/27/2021,8263,6419,8912,17374,42875,3514
11/28/2021,8274,6425,8916,17388,42890,3522
11/29/2021,8302,6447,8928,17414,42940,3530
11/3/2021,7878,6207,8621,16929,41859,3069
11/30/2021,8327,6459,8939,17435,42990,3542
11/4/2021,7889,6218,8630,16944,41928,3077
11/5/2021,7904,6224,8641,16957,41987,3091
11/6/2021,7912,6233,8651,16971,42012,3156
11/7/2021,7916,6234,8654,16976,42022,3173
11/8/2021,7928,6248,8662,16988,42097,3183
11/9/2021,7948,6253,8674,17014,42150,3194
12/1/2020,,,,,1,
12/1/2021,8358,6475,8957,17459,43048,3555
12/10/2020,,,,,1,
12/10/2021,8482,6558,9060,17689,43493,3670
12/11/2020,,,,,1,
12/11/2021,8487,6565,9063,17694,43515,3672
12/12/2020,,,,1,1,
12/13/2020,,,,1,1,
12/14/2020,,,,1,1,
12/15/2020,,,,1,1,
12/16/2020,,,1,2,1,
12/17/2020,,,1,2,1,
12/18/2020,,1,1,3,1,
12/19/2020,,1,1,3,1,
12/2/2020,,,,,1,
12/2/2021,8374,6489,8972,17490,43097,3568
12/20/2020,,1,1,3,1,
12/21/2020,1,1,5,7,4,
12/22/2020,5,12,24,25,13,
12/23/2020,32,53,78,79,47,
12/24/2020,64,89,106,101,63,
12/25/2020,64,89,106,101,63,
12/26/2020,92,130,140,143,81,1
12/27/2020,97,140,154,153,102,2
12/28/2020,142,196,213,218,144,3
12/29/2020,202,266,309,312,204,4
12/3/2020,,,,,1,
12/3/2021,8393,6501,8991,17523,43150,3589
12/30/2020,247,326,377,409,270,6
12/31/2020,292,376,430,485,322,6
12/4/2020,,,,,1,
12/4/2021,8405,6504,8999,17546,43170,3597
12/5/2020,,,,,1,
12/5/2021,8409,6509,9004,17555,43199,3605
12/6/2020,,,,,1,
12/6/2021,8420,6521,9016,17580,43280,3608
12/7/2020,,,,,1,
12/7/2021,8434,6528,9028,17603,43336,3612
12/8/2020,,,,,1,
12/8/2021,8447,6536,9038,17630,43389,3618
12/9/2020,,,,,1,
12/9/2021,8472,6547,9051,17660,43446,3641
2/1/2021,800,923,1135,1572,7358,19
2/10/2021,899,1025,1253,1800,10592,25
2/11/2021,902,1030,1266,1814,10818,26
2/12/2021,926,1059,1289,1857,11190,28
2/13/2021,927,1069,1294,1874,11415,28
2/14/2021,928,1070,1294,1881,11441,28
2/15/2021,938,1079,1309,1894,11581,29
2/16/2021,943,1084,1319,1914,11830,29
2/17/2021,956,1089,1325,1927,12094,29
2/18/2021,965,1102,1333,1939,12253,29
2/19/2021,968,1105,1335,1945,12338,29
2/2/2021,809,937,1154,1593,7766,19
2/20/2021,968,1105,1336,1950,12360,29
2/21/2021,968,1105,1336,1950,12383,29
2/22/2021,971,1106,1340,1958,12470,29
