date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20794,22986,21131,18454,13253,178
1/10/2021,34331,35236,33380,30296,30809,402
1/11/2021,36251,37062,35351,31995,35175,457
1/12/2021,39024,39750,38163,34550,43029,552
1/13/2021,41774,42682,41309,37304,52042,632
1/14/2021,44525,45742,44569,40354,61664,693
1/15/2021,47993,49001,47978,43521,71100,790
1/16/2021,49772,50573,49659,45140,76519,828
1/17/2021,50866,51592,50734,46230,80019,859
1/18/2021,52510,53108,52484,47973,88056,896
1/19/2021,54556,54982,54542,50177,98222,985
1/2/2021,22681,24699,22694,19876,14370,203
1/20/2021,57083,57546,57600,53393,110694,1097
1/21/2021,59888,60495,61095,57043,126649,1235
1/22/2021,64358,64662,65719,61972,142516,1372
1/23/2021,67615,67417,68792,65165,153124,1510
1/24/2021,69118,68803,70311,66852,160823,1561
1/25/2021,71473,70957,72904,69805,174549,1632
1/26/2021,74375,73470,75797,73041,191943,1730
1/27/2021,77499,76118,78771,76478,210977,1821
1/28/2021,80595,78775,81837,80224,232414,1949
1/29/2021,84449,81950,85238,84016,252531,2126
1/3/2021,23562,25443,23357,20424,14750,220
1/30/2021,87234,84079,87579,86475,263998,2289
1/31/2021,88142,84808,88446,87520,270057,2326
1/4/2021,25266,27101,24976,21944,16768,240
1/5/2021,27043,28772,26571,23536,18986,268
1/6/2021,29227,30703,28637,25600,22177,327
1/7/2021,31022,32355,30417,27413,25601,358
1/8/2021,32729,33948,32098,29095,28113,378
1/9/2021,33807,34794,32947,29888,30309,397
10/1/2021,817485,558958,576728,658981,1181683,367913
10/10/2021,827096,564020,580816,662288,1186599,372534
10/11/2021,828436,564787,581386,662795,1187418,373207
10/12/2021,829202,565153,581686,663031,1187821,373633
10/13/2021,830250,565715,582171,663417,1188466,374123
10/14/2021,831570,566362,582754,663912,1189220,374633
10/15/2021,833125,567116,583431,664433,1189836,375216
10/16/2021,834099,567541,583795,664737,1190106,376484
10/17/2021,834818,567837,584015,664895,1190276,376747
10/18/2021,836084,568553,584585,665396,1191001,377235
10/19/2021,837167,569172,585048,665869,1191652,377764
10/2/2021,818466,559445,577176,659328,1182077,368452
10/20/2021,838234,569726,585492,666303,1192294,378285
10/21/2021,839360,570335,586023,666754,1192918,378726
10/22/2021,840786,571174,586708,667375,1194207,379347
10/23/2021,841625,571639,587140,667771,1194992,379735
10/24/2021,842094,571920,587367,668024,1195505,379973
10/25/2021,843317,572600,587963,668639,1197152,380439
10/26/2021,844535,573324,588567,669232,1198737,381051
10/27/2021,845818,574059,589259,669927,1200329,381767
10/28/2021,847123,574767,589846,670609,1201863,382234
10/29/2021,848406,575555,590531,671309,1203142,382787
10/3/2021,818985,559686,577354,659479,1182288,368698
10/30/2021,849092,575926,590838,671644,1203666,383068
10/31/2021,849465,576133,591030,671817,1204028,383188
10/4/2021,820379,560356,577957,659909,1183147,369325
10/5/2021,821860,561080,578495,660374,1184045,369934
10/6/2021,823258,561854,579092,660815,1184745,370581
10/7/2021,824255,562457,579565,661247,1185317,371120
10/8/2021,825563,563189,580132,661715,1185932,371811
10/9/2021,826534,563720,580566,662075,1186305,372300
11/1/2021,850619,576761,591590,672411,1205340,383647
11/10/2021,861137,582429,596603,677522,1215360,416325
11/11/2021,862337,583052,597200,678128,1216632,421272
11/12/2021,863751,583872,597912,678804,1217826,426858
11/13/2021,864719,584482,598390,679311,1218438,434469
11/14/2021,865394,584883,598758,679647,1218897,437076
11/15/2021,866829,585705,599498,680420,1220284,441198
11/16/2021,868296,586526,600258,681195,1221789,445128
11/17/2021,869599,587283,600881,681981,1223352,449867
11/18/2021,871104,588054,601551,682777,1224806,453879
11/19/2021,872764,589043,602366,683629,1226018,458570
11/2/2021,851935,577454,592194,673007,1206663,384151
11/20/2021,873815,589725,602962,684187,1226584,464851
11/21/2021,874578,590115,603350,684607,1226977,466543
11/22/2021,875964,590904,604090,685590,1228201,469566
11/23/2021,877722,591753,604926,686572,1229458,473093
11/24/2021,879135,592610,605660,687427,1230510,477181
11/25/2021,879155,592615,605662,687431,1230530,477192
11/26/2021,880253,593263,606234,688146,1231216,479376
11/27/2021,880997,593742,606631,688630,1231688,480939
11/28/2021,881647,594128,606976,689055,1232068,481800
11/29/2021,882884,594896,607668,689918,1233290,484638
11/3/2021,853047,578026,592715,673533,1207718,384969
11/30/2021,884265,595708,608467,690838,1234575,487852
11/4/2021,854147,578612,593245,674096,1208960,387110
11/5/2021,855675,579408,594012,674808,1210203,390700
11/6/2021,856601,579932,594464,675233,1210923,396137
11/7/2021,857290,580323,594776,675523,1211363,398720
11/8/2021,858643,581089,595404,676269,1212779,403600
11/9/2021,859969,581792,596030,676951,1214229,407882
12/1/2020,61,49,59,37,54,1
12/1/2021,885825,596654,609277,691927,1236051,490655
12/10/2020,83,71,87,71,96,3
12/10/2021,896844,602866,615171,699443,1245987,511564
12/11/2020,85,75,91,77,98,3
12/11/2021,897151,603076,615338,699653,1246217,512968
12/12/2020,87,75,94,82,103,3
12/13/2020,88,76,97,85,105,3
12/14/2020,90,82,100,87,116,3
12/15/2020,109,100,121,111,129,3
12/16/2020,219,265,297,247,193,3
12/17/2020,840,1111,1128,925,476,7
12/18/2020,1676,2141,1992,1602,802,8
12/19/2020,2272,2863,2582,2032,1015,13
12/2/2020,64,53,62,43,63,2
12/2/2021,887143,597435,610036,692961,1237391,492885
12/20/2020,2485,3135,2849,2257,1124,15
12/21/2020,3824,4565,4121,3253,1631,22
12/22/2020,5619,6622,5937,4710,2313,29
12/23/2020,7830,9185,8230,6553,3257,42
12/24/2020,8772,10173,9044,7294,3627,45
12/25/2020,8809,10209,9073,7319,3646,45
12/26/2020,10281,11948,10515,8602,4222,57
12/27/2020,10894,12595,11131,9111,4481,65
12/28/2020,12973,14792,13151,10978,5753,85
12/29/2020,15762,17737,15887,13492,7977,121
12/3/2020,70,54,70,49,67,2
12/3/2021,888570,598255,610822,693911,1238597,495733
12/30/2020,18854,21046,19130,16484,10372,151
12/31/2020,20525,22722,20790,18075,11892,169
12/4/2020,70,57,72,52,69,2
12/4/2021,889403,598748,611275,694478,1239119,498131
12/5/2020,72,57,72,52,71,2
12/5/2021,890084,599146,611624,694857,1239543,499142
12/6/2020,73,57,73,53,72,2
12/6/2021,891382,599873,612345,695794,1240874,500895
12/7/2020,76,60,78,59,77,3
12/7/2021,892774,600610,613047,696730,1242139,503138
12/8/2020,78,62,80,64,82,3
12/8/2021,894215,601376,613788,697642,1243469,506189
12/9/2020,80,65,85,65,91,3
12/9/2021,895558,602132,614517,698650,1244987,508957
2/1/2021,90116,86606,90370,89995,286603,2423
2/10/2021,109733,102628,108711,113699,451744,4135
2/11/2021,112454,104882,111040,116841,474577,4465
2/12/2021,115738,107551,113899,120521,501944,4745
2/13/2021,119392,110378,116912,123842,521429,5110
2/14/2021,120317,111080,117826,124978,528851,5152
2/15/2021,121448,112076,118882,126414,543128,5215
