date,Arizona_cume,Arizona
2020-12-01,261,
2020-12-02,287,26
2020-12-03,312,25
2020-12-04,322,10
2020-12-05,326,4
2020-12-06,330,4
2020-12-07,353,23
2020-12-08,369,16
2020-12-09,389,20
2020-12-10,412,23
2020-12-11,430,18
2020-12-12,445,15
2020-12-13,455,10
2020-12-14,479,24
2020-12-15,575,96
2020-12-16,1227,652
2020-12-17,4507,3280
2020-12-18,8263,3756
2020-12-19,10843,2580
2020-12-20,11942,1099
2020-12-21,17542,5600
2020-12-22,25409,7867
2020-12-23,35337,9928
2020-12-24,39228,3891
2020-12-25,39375,147
2020-12-26,45940,6565
2020-12-27,48615,2675
2020-12-28,58157,9542
2020-12-29,71502,13345
2020-12-30,86693,15191
2020-12-31,94900,8207
2021-01-01,97868,2968
2021-01-02,105655,7787
2021-01-03,108929,3274
2021-01-04,118019,9090
2021-01-05,127425,9406
2021-01-06,139809,12384
2021-01-07,152843,13034
2021-01-08,165209,12366
2021-01-09,173238,8029
2021-01-10,176580,3342
2021-01-11,193183,16603
2021-01-12,216922,23739
2021-01-13,242792,25870
2021-01-14,268096,25304
2021-01-15,293920,25824
2021-01-16,309847,15927
2021-01-17,319290,9443
2021-01-18,338816,19526
2021-01-19,366412,27596
2021-01-20,399716,33304
2021-01-21,436024,36308
2021-01-22,474867,38843
2021-01-23,503851,28984
2021-01-24,520216,16365
2021-01-25,550557,30341
2021-01-26,588072,37515
2021-01-27,628901,40829
2021-01-28,670094,41193
2021-01-29,710979,40885
2021-01-30,737521,26542
2021-01-31,749428,11907
2021-02-01,784606,35178
2021-02-02,824805,40199
2021-02-03,869973,45168
2021-02-04,918391,48418
2021-02-05,963796,45405
2021-02-06,1003242,39446
2021-02-07,1019795,16553
2021-02-08,1059601,39806
2021-02-09,1104671,45070
2021-02-10,1157114,52443
2021-02-11,1209935,52821
2021-02-12,1272827,62892
2021-02-13,1319504,46677
2021-02-14,1337114,17610
2021-02-15,1369479,32365
2021-02-16,1415545,46066
2021-02-17,1464079,48534
2021-02-18,1510839,46760
2021-02-19,1554861,44022
2021-02-20,1590889,36028
2021-02-21,1606375,15486
2021-02-22,1636155,29780
2021-02-23,1681505,45350
2021-02-24,1739770,58265
2021-02-25,1801380,61610
2021-02-26,1869541,68161
2021-02-27,1922021,52480
2021-02-28,1948573,26552
2021-03-01,2001097,52524
2021-03-02,2053326,52229
2021-03-03,2113344,60018
2021-03-04,2173100,59756
2021-03-05,2233953,60853
2021-03-06,2280342,46389
2021-03-07,2306839,26497
2021-03-08,2359404,52565
2021-03-09,2417707,58303
2021-03-10,2487166,69459
2021-03-11,2560022,72856
2021-03-12,2635026,75004
2021-03-13,2688595,53569
2021-03-14,2717808,29213
2021-03-15,2767436,49628
2021-03-16,2823934,56498
2021-03-17,2888790,64856
2021-03-18,2954642,65852
2021-03-19,3016710,62068
2021-03-20,3065205,48495
2021-03-21,3097482,32277
2021-03-22,3142837,45355
2021-03-23,3193298,50461
2021-03-24,3258671,65373
2021-03-25,3332160,73489
2021-03-26,3404615,72455
2021-03-27,3459150,54535
2021-03-28,3498178,39028
2021-03-29,3561327,63149
2021-03-30,3630470,69143
2021-03-31,3709804,79334
2021-04-01,3791447,81643
2021-04-02,3862258,70811
2021-04-03,3912820,50562
2021-04-04,3934247,21427
2021-04-05,3994172,59925
2021-04-06,4061721,67549
2021-04-07,4138397,76676
2021-04-08,4216685,78288
2021-04-09,4288768,72083
2021-04-10,4338804,50036
2021-04-11,4370191,31387
2021-04-12,4423851,53660
2021-04-13,4474898,51047
2021-04-14,4535946,61048
2021-04-15,4601425,65479
2021-04-16,4665387,63962
2021-04-17,4708723,43336
2021-04-18,4738909,30186
2021-04-19,4792463,53554
2021-04-20,4848110,55647
2021-04-21,4911099,62989
2021-04-22,4974506,63407
2021-04-23,5033701,59195
2021-04-24,5073973,40272
2021-04-25,5099902,25929
2021-04-26,5147258,47356
2021-04-27,5197222,49964
2021-04-28,5247819,50597
2021-04-29,5294484,46665
2021-04-30,5340662,46178
2021-05-01,5369260,28598
2021-05-02,5390518,21258
2021-05-03,5421216,30698
2021-05-04,5460961,39745
2021-05-05,5496772,35811
2021-05-06,5534910,38138
2021-05-07,5573860,38950
2021-05-08,5600785,26925
2021-05-09,5613743,12958
2021-05-10,5640182,26439
2021-05-11,5666818,26636
2021-05-12,5697776,30958
2021-05-13,5737676,39900
2021-05-14,5777961,40285
2021-05-15,5809104,31143
2021-05-16,5826367,17263
2021-05-17,5859090,32723
2021-05-18,5887180,28090
2021-05-19,5923679,36499
2021-05-20,5954770,31091
2021-05-21,5988967,34197
2021-05-22,6015180,26213
2021-05-23,6026103,10923
2021-05-24,6048910,22807
2021-05-25,6070668,21758
2021-05-26,6094233,23565
2021-05-27,6115913,21680
2021-05-28,6140126,24213
2021-05-29,6153448,13322
2021-05-30,6160923,7475
