Category,value
tests,481550
Yuma,10264
Yavapai,12232
Santa Cruz,1820
Pinal,30745
Pima,50397
Navajo,4001
Mohave,9806
Maricopa,333246
La Paz,1552
Greenlee,195
Graham,1068
Gila,4732
Coconino,6031
Cochise,5215
Apache,1126
Unknown,399
65 years and older,113980
55 - 64 years,91478
45 - 54 years,85095
20 - 44 years,167988
Less than 20 years,22610
positive,0.1532447305575745
