date,cases
2021-05-08 00:00:00,1
2021-05-07 00:00:00,37
2021-05-06 00:00:00,372
2021-05-05 00:00:00,728
2021-05-04 00:00:00,826
2021-05-03 00:00:00,797
2021-05-02 00:00:00,476
2021-05-01 00:00:00,495
2021-04-30 00:00:00,725
2021-04-29 00:00:00,723
2021-04-28 00:00:00,801
2021-04-27 00:00:00,791
2021-04-26 00:00:00,914
2021-04-25 00:00:00,483
2021-04-24 00:00:00,482
2021-04-23 00:00:00,735
2021-04-22 00:00:00,770
2021-04-21 00:00:00,867
2021-04-20 00:00:00,881
2021-04-19 00:00:00,935
2021-04-18 00:00:00,442
2021-04-17 00:00:00,494
2021-04-16 00:00:00,742
2021-04-15 00:00:00,801
2021-04-14 00:00:00,837
2021-04-13 00:00:00,843
2021-04-12 00:00:00,916
2021-04-11 00:00:00,484
2021-04-10 00:00:00,502
2021-04-09 00:00:00,698
2021-04-08 00:00:00,705
2021-04-07 00:00:00,705
2021-04-06 00:00:00,778
2021-04-05 00:00:00,854
2021-04-04 00:00:00,272
2021-04-03 00:00:00,471
2021-04-02 00:00:00,638
2021-04-01 00:00:00,690
2021-03-31 00:00:00,735
2021-03-30 00:00:00,810
2021-03-29 00:00:00,757
2021-03-28 00:00:00,376
2021-03-27 00:00:00,440
2021-03-26 00:00:00,670
2021-03-25 00:00:00,701
2021-03-24 00:00:00,691
2021-03-23 00:00:00,698
2021-03-22 00:00:00,749
2021-03-21 00:00:00,355
2021-03-20 00:00:00,418
2021-03-19 00:00:00,529
2021-03-18 00:00:00,589
2021-03-17 00:00:00,671
2021-03-16 00:00:00,668
2021-03-15 00:00:00,752
2021-03-14 00:00:00,357
2021-03-13 00:00:00,426
2021-03-12 00:00:00,626
2021-03-11 00:00:00,682
2021-03-10 00:00:00,750
2021-03-09 00:00:00,785
2021-03-08 00:00:00,904
2021-03-07 00:00:00,458
2021-03-06 00:00:00,542
2021-03-05 00:00:00,793
2021-03-04 00:00:00,786
2021-03-03 00:00:00,918
2021-03-02 00:00:00,995
2021-03-01 00:00:00,1077
2021-02-28 00:00:00,542
2021-02-27 00:00:00,647
2021-02-26 00:00:00,937
2021-02-25 00:00:00,1008
2021-02-24 00:00:00,1117
2021-02-23 00:00:00,1164
2021-02-22 00:00:00,1442
2021-02-21 00:00:00,750
2021-02-20 00:00:00,903
2021-02-19 00:00:00,1328
2021-02-18 00:00:00,1605
2021-02-17 00:00:00,1687
2021-02-16 00:00:00,1827
2021-02-15 00:00:00,1704
2021-02-14 00:00:00,757
2021-02-13 00:00:00,1009
2021-02-12 00:00:00,1515
2021-02-11 00:00:00,1705
2021-02-10 00:00:00,2007
2021-02-09 00:00:00,2000
2021-02-08 00:00:00,2440
2021-02-07 00:00:00,1131
2021-02-06 00:00:00,1557
2021-02-05 00:00:00,2216
2021-02-04 00:00:00,2531
2021-02-03 00:00:00,2961
2021-02-02 00:00:00,3300
2021-02-01 00:00:00,3870
2021-01-31 00:00:00,1905
2021-01-30 00:00:00,2519
2021-01-29 00:00:00,3525
2021-01-28 00:00:00,4265
2021-01-27 00:00:00,4984
2021-01-26 00:00:00,5001
2021-01-25 00:00:00,5446
2021-01-24 00:00:00,2981
2021-01-23 00:00:00,3971
2021-01-22 00:00:00,5743
2021-01-21 00:00:00,6355
2021-01-20 00:00:00,6808
2021-01-19 00:00:00,7616
2021-01-18 00:00:00,6236
2021-01-17 00:00:00,4081
2021-01-16 00:00:00,4529
2021-01-15 00:00:00,7009
2021-01-14 00:00:00,7345
2021-01-13 00:00:00,8084
2021-01-12 00:00:00,8489
2021-01-11 00:00:00,9874
2021-01-10 00:00:00,5210
2021-01-09 00:00:00,6375
2021-01-08 00:00:00,8832
2021-01-07 00:00:00,9946
2021-01-06 00:00:00,10850
2021-01-05 00:00:00,11759
2021-01-04 00:00:00,12438
2021-01-03 00:00:00,6611
2021-01-02 00:00:00,6900
2021-01-01 00:00:00,4184
2020-12-31 00:00:00,8924
2020-12-30 00:00:00,11186
2020-12-29 00:00:00,11304
2020-12-28 00:00:00,11700
2020-12-27 00:00:00,6509
2020-12-26 00:00:00,4915
2020-12-25 00:00:00,1317
2020-12-24 00:00:00,5228
2020-12-23 00:00:00,8084
2020-12-22 00:00:00,8742
2020-12-21 00:00:00,9273
2020-12-20 00:00:00,4132
2020-12-19 00:00:00,5445
2020-12-18 00:00:00,7628
2020-12-17 00:00:00,8142
2020-12-16 00:00:00,7833
2020-12-15 00:00:00,6937
2020-12-14 00:00:00,9040
2020-12-13 00:00:00,3950
2020-12-12 00:00:00,5021
2020-12-11 00:00:00,7354
2020-12-10 00:00:00,7280
2020-12-09 00:00:00,7738
2020-12-08 00:00:00,8187
2020-12-07 00:00:00,8060
2020-12-06 00:00:00,2969
2020-12-05 00:00:00,4198
2020-12-04 00:00:00,5838
2020-12-03 00:00:00,7585
2020-12-02 00:00:00,7768
2020-12-01 00:00:00,7576
2020-11-30 00:00:00,8050
2020-11-29 00:00:00,3853
2020-11-28 00:00:00,3720
2020-11-27 00:00:00,4017
2020-11-26 00:00:00,1657
2020-11-25 00:00:00,5200
2020-11-24 00:00:00,5801
2020-11-23 00:00:00,6042
2020-11-22 00:00:00,2571
2020-11-21 00:00:00,3250
2020-11-20 00:00:00,4554
2020-11-19 00:00:00,4894
2020-11-18 00:00:00,4875
2020-11-17 00:00:00,4603
2020-11-16 00:00:00,4440
2020-11-15 00:00:00,1890
2020-11-14 00:00:00,2328
2020-11-13 00:00:00,3181
2020-11-12 00:00:00,3474
2020-11-11 00:00:00,2611
2020-11-10 00:00:00,3156
2020-11-09 00:00:00,3080
2020-11-08 00:00:00,1514
2020-11-07 00:00:00,1805
2020-11-06 00:00:00,2591
2020-11-05 00:00:00,2730
2020-11-04 00:00:00,2653
2020-11-03 00:00:00,2345
2020-11-02 00:00:00,2447
2020-11-01 00:00:00,1062
2020-10-31 00:00:00,1170
2020-10-30 00:00:00,1594
2020-10-29 00:00:00,1955
2020-10-28 00:00:00,1680
2020-10-27 00:00:00,1514
2020-10-26 00:00:00,1640
2020-10-25 00:00:00,657
2020-10-24 00:00:00,1056
2020-10-23 00:00:00,1277
2020-10-22 00:00:00,1304
2020-10-21 00:00:00,1360
2020-10-20 00:00:00,1256
2020-10-19 00:00:00,1373
2020-10-18 00:00:00,661
2020-10-17 00:00:00,734
2020-10-16 00:00:00,1012
2020-10-15 00:00:00,921
2020-10-14 00:00:00,1026
2020-10-13 00:00:00,1026
2020-10-12 00:00:00,997
2020-10-11 00:00:00,499
2020-10-10 00:00:00,546
2020-10-09 00:00:00,814
2020-10-08 00:00:00,793
2020-10-07 00:00:00,812
2020-10-06 00:00:00,842
2020-10-05 00:00:00,815
2020-10-04 00:00:00,375
2020-10-03 00:00:00,443
2020-10-02 00:00:00,682
2020-10-01 00:00:00,611
2020-09-30 00:00:00,665
2020-09-29 00:00:00,640
2020-09-28 00:00:00,658
2020-09-27 00:00:00,268
2020-09-26 00:00:00,393
2020-09-25 00:00:00,572
2020-09-24 00:00:00,558
2020-09-23 00:00:00,647
2020-09-22 00:00:00,648
2020-09-21 00:00:00,691
2020-09-20 00:00:00,307
2020-09-19 00:00:00,344
2020-09-18 00:00:00,548
2020-09-17 00:00:00,667
2020-09-16 00:00:00,744
2020-09-15 00:00:00,774
2020-09-14 00:00:00,873
2020-09-13 00:00:00,237
2020-09-12 00:00:00,353
2020-09-11 00:00:00,535
2020-09-10 00:00:00,635
2020-09-09 00:00:00,605
2020-09-08 00:00:00,721
2020-09-07 00:00:00,149
2020-09-06 00:00:00,197
2020-09-05 00:00:00,203
2020-09-04 00:00:00,428
2020-09-03 00:00:00,523
2020-09-02 00:00:00,587
2020-09-01 00:00:00,696
2020-08-31 00:00:00,735
2020-08-30 00:00:00,238
2020-08-29 00:00:00,274
2020-08-28 00:00:00,565
2020-08-27 00:00:00,586
2020-08-26 00:00:00,759
2020-08-25 00:00:00,572
2020-08-24 00:00:00,781
2020-08-23 00:00:00,263
2020-08-22 00:00:00,338
2020-08-21 00:00:00,514
2020-08-20 00:00:00,515
2020-08-19 00:00:00,916
2020-08-18 00:00:00,605
2020-08-17 00:00:00,641
2020-08-16 00:00:00,265
2020-08-15 00:00:00,468
2020-08-14 00:00:00,658
2020-08-13 00:00:00,688
2020-08-12 00:00:00,747
2020-08-11 00:00:00,991
2020-08-10 00:00:00,932
2020-08-09 00:00:00,358
2020-08-08 00:00:00,527
