date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,231,287,302,357,934,5
1/1/2022,6849,5059,5575,7833,16010,9173
1/10/2021,381,484,512,614,2253,29
1/10/2022,6932,5106,5616,7873,16052,9376
1/11/2021,420,532,581,665,2498,32
1/11/2022,6942,5110,5618,7876,16058,9417
1/12/2021,447,559,642,737,2751,33
1/12/2022,6951,5115,5625,7880,16065,9473
1/13/2021,466,585,669,810,2957,33
1/13/2022,6957,5121,5632,7881,16071,9511
1/14/2021,499,634,711,898,3196,41
1/14/2022,6967,5130,5641,7892,16081,9585
1/15/2021,535,681,774,984,3467,42
1/15/2022,6972,5133,5645,7896,16081,9594
1/16/2021,539,682,775,986,3476,42
1/16/2022,6973,5133,5646,7896,16082,9596
1/17/2021,541,683,775,988,3478,42
1/17/2022,6973,5138,5647,7897,16086,9599
1/18/2021,553,695,804,1016,3501,42
1/18/2022,6975,5138,5647,7897,16087,9603
1/19/2021,585,721,849,1096,3671,43
1/2/2021,231,288,302,357,935,5
1/2/2022,6852,5060,5576,7833,16010,9174
1/20/2021,615,764,910,1200,3836,49
1/21/2021,718,855,1028,1378,4056,63
1/22/2021,790,913,1083,1486,4190,76
1/23/2021,796,918,1088,1491,4314,110
1/24/2021,797,919,1088,1492,4326,112
1/25/2021,811,936,1117,1543,4449,113
1/26/2021,846,956,1149,1596,4594,115
1/27/2021,879,986,1192,1647,4769,128
1/28/2021,1034,1077,1308,1783,4993,175
1/29/2021,1117,1125,1383,1891,5239,230
1/3/2021,231,288,302,358,937,5
1/3/2022,6869,5068,5582,7843,16023,9207
1/30/2021,1128,1145,1431,1922,5263,230
1/31/2021,1128,1146,1434,1925,5272,230
1/4/2021,247,308,321,390,1076,5
1/4/2022,6880,5075,5586,7845,16032,9244
1/5/2021,291,343,362,427,1313,5
1/5/2022,6899,5081,5594,7850,16036,9271
1/6/2021,303,367,383,457,1664,24
1/6/2022,6910,5084,5599,7854,16040,9293
1/7/2021,341,439,472,560,2045,29
1/7/2022,6915,5094,5605,7858,16043,9339
1/8/2021,380,483,511,609,2250,29
1/8/2022,6924,5101,5610,7867,16047,9346
1/9/2021,381,484,511,614,2253,29
1/9/2022,6928,5103,5612,7867,16048,9352
10/1/2021,6050,4591,5092,7265,15148,6386
10/10/2021,6106,4628,5121,7297,15201,6433
10/11/2021,6116,4635,5122,7306,15213,6446
10/12/2021,6130,4637,5125,7310,15219,6451
10/13/2021,6143,4639,5131,7315,15229,6464
10/14/2021,6153,4645,5135,7322,15239,6471
10/15/2021,6163,4654,5138,7329,15248,6483
10/16/2021,6167,4654,5139,7332,15251,6484
10/17/2021,6168,4654,5139,7334,15251,6484
10/18/2021,6178,4658,5140,7340,15263,6487
10/19/2021,6188,4664,5142,7349,15274,6495
10/2/2021,6053,4593,5094,7271,15156,6386
10/20/2021,6194,4666,5144,7356,15292,6504
10/21/2021,6201,4674,5147,7359,15305,6510
10/22/2021,6220,4683,5157,7364,15319,6520
10/23/2021,6222,4685,5158,7364,15325,6523
10/24/2021,6223,4686,5158,7366,15330,6525
10/25/2021,6233,4689,5163,7374,15348,6528
10/26/2021,6238,4697,5172,7378,15370,6535
10/27/2021,6251,4702,5178,7388,15390,6547
10/28/2021,6271,4719,5194,7406,15418,6553
10/29/2021,6286,4730,5203,7422,15437,6566
10/3/2021,6054,4593,5094,7271,15157,6386
10/30/2021,6292,4733,5205,7425,15443,6570
10/31/2021,6295,4733,5205,7425,15445,6570
10/4/2021,6062,4598,5096,7276,15169,6395
10/5/2021,6074,4602,5100,7282,15177,6403
10/6/2021,6082,4610,5105,7286,15184,6409
10/7/2021,6091,4614,5111,7292,15193,6421
10/8/2021,6100,4625,5120,7296,15201,6433
10/9/2021,6104,4626,5121,7297,15201,6433
11/1/2021,6306,4737,5215,7436,15456,6572
11/10/2021,6373,4780,5275,7499,15582,7512
11/11/2021,6380,4788,5277,7509,15592,7537
11/12/2021,6390,4795,5285,7514,15600,7683
11/13/2021,6395,4796,5286,7521,15605,7694
11/14/2021,6399,4797,5287,7524,15608,7699
11/15/2021,6418,4808,5295,7537,15626,7754
11/16/2021,6432,4814,5299,7545,15642,7794
11/17/2021,6451,4829,5315,7558,15650,7900
11/18/2021,6460,4831,5318,7563,15664,7922
11/19/2021,6477,4839,5332,7578,15675,8015
11/2/2021,6316,4745,5222,7443,15471,6575
11/20/2021,6487,4842,5336,7585,15685,8076
11/21/2021,6487,4842,5339,7587,15691,8078
11/22/2021,6498,4854,5352,7592,15705,8141
11/23/2021,6512,4861,5357,7598,15715,8171
11/24/2021,6520,4866,5362,7605,15721,8197
11/25/2021,6520,4866,5362,7605,15721,8197
11/26/2021,6528,4875,5368,7605,15728,8228
11/27/2021,6533,4875,5370,7608,15729,8238
11/28/2021,6538,4877,5370,7611,15732,8247
11/29/2021,6553,4885,5385,7620,15755,8278
11/3/2021,6322,4749,5230,7453,15491,6582
11/30/2021,6570,4901,5407,7633,15770,8323
11/4/2021,6334,4753,5238,7463,15512,6605
11/5/2021,6343,4756,5251,7472,15526,6667
11/6/2021,6347,4762,5261,7477,15546,6732
11/7/2021,6347,4768,5263,7478,15552,6747
11/8/2021,6355,4771,5269,7484,15563,6858
11/9/2021,6364,4776,5272,7492,15573,6954
12/1/2021,6576,4908,5414,7644,15780,8404
12/10/2020,1,,1,2,1,1
12/10/2021,6681,4961,5475,7717,15873,8642
12/11/2020,1,,1,2,1,1
12/11/2021,6686,4966,5477,7723,15878,8674
12/12/2020,1,,1,2,1,1
12/12/2021,6690,4966,5480,7723,15883,8683
12/13/2020,2,,1,2,1,1
12/13/2021,6710,4982,5489,7729,15897,8701
12/14/2020,2,,1,3,1,1
12/14/2021,6719,4991,5499,7740,15908,8769
12/15/2020,3,3,4,3,1,1
12/15/2021,6724,4994,5505,7745,15918,8799
12/16/2020,10,7,13,9,2,1
12/16/2021,6734,4997,5513,7753,15925,8811
12/17/2020,20,27,36,28,9,1
12/17/2021,6743,5003,5519,7761,15929,8832
12/18/2020,30,44,50,43,24,1
12/18/2021,6746,5006,5523,7765,15934,8842
12/19/2020,31,44,50,44,24,1
12/19/2021,6749,5010,5525,7767,15938,8844
12/2/2020,,,,,,1
12/2/2021,6584,4915,5422,7654,15789,8425
12/20/2020,31,44,50,46,25,1
12/20/2021,6762,5015,5531,7773,15948,8868
12/21/2020,33,44,51,48,29,1
12/21/2021,6773,5019,5536,7780,15955,8896
12/22/2020,36,55,68,58,67,1
12/22/2021,6784,5026,5542,7788,15964,8956
12/23/2020,66,85,93,91,117,1
12/23/2021,6791,5032,5549,7800,15971,8976
12/24/2020,79,103,107,107,163,1
12/24/2021,6795,5035,5550,7803,15973,8977
12/25/2020,81,104,108,107,163,1
12/25/2021,6795,5035,5550,7803,15973,8977
12/26/2020,81,104,109,108,163,1
12/26/2021,6796,5037,5553,7804,15976,8977
12/27/2020,82,104,109,108,163,1
12/27/2021,6815,5044,5557,7816,15983,9024
12/28/2020,119,156,166,184,281,1
12/28/2021,6822,5050,5561,7822,15991,9063
12/29/2020,141,201,222,246,472,2
12/29/2021,6827,5054,5563,7826,15996,9116
12/3/2020,,,,,,1
12/3/2021,6602,4922,5428,7668,15803,8498
12/30/2020,183,242,268,301,663,3
12/30/2021,6845,5058,5572,7827,16007,9163
12/31/2020,227,282,301,352,852,5
12/31/2021,6849,5059,5575,7832,16010,9170
12/4/2020,,,,1,,1
12/4/2021,6620,4928,5438,7676,15828,8541
12/5/2020,,,,1,,1
12/5/2021,6623,4932,5441,7677,15830,8544
12/6/2020,,,1,1,,1
12/6/2021,6636,4940,5448,7685,15839,8561
12/7/2020,1,,1,1,,1
12/7/2021,6649,4943,5454,7690,15842,8578
12/8/2020,1,,1,1,,1
12/8/2021,6658,4948,5463,7700,15849,8595
12/9/2020,1,,1,1,,1
12/9/2021,6668,4952,5469,7707,15860,8618
2/1/2021,1156,1178,1475,2016,5545,243
2/10/2021,1409,1448,1904,2703,7316,437
2/11/2021,1533,1536,1984,2805,7580,476
2/12/2021,1597,1590,2034,2882,7835,491
2/13/2021,1806,1696,2127,2960,7942,521
2/14/2021,1809,1697,2129,2967,7973,523
2/15/2021,1816,1703,2135,2982,8061,524
2/16/2021,1844,1726,2168,3017,8353,546
2/17/2021,1895,1770,2218,3065,8596,628
2/18/2021,1934,1798,2254,3124,8802,647
2/19/2021,1985,1827,2291,3176,8886,662
2/2/2021,1174,1197,1505,2051,5796,250
2/20/2021,2021,1845,2305,3191,8909,682
2/21/2021,2026,1846,2309,3192,8921,685
2/22/2021,2081,1886,2349,3228,8978,696
2/23/2021,2150,1931,2382,3296,9111,730
2/24/2021,2188,1954,2403,3340,9241,739
2/25/2021,2235,2007,2455,3416,9534,869
2/26/2021,2296,2049,2504,3449,9656,950
2/27/2021,2313,2061,2513,3467,9697,952
2/28/2021,2316,2061,2517,3471,9703,954
2/3/2021,1200,1224,1545,2115,6118,252
2/4/2021,1219,1252,1593,2175,6340,272
2/5/2021,1234,1272,1626,2301,6507,280
2/6/2021,1303,1341,1779,2557,6632,379
2/7/2021,1303,1341,1780,2557,6640,380
2/8/2021,1333,1382,1821,2583,6838,393
2/9/2021,1343,1405,1849,2634,7055,404
3/1/2021,2357,2083,2541,3499,9796,963
3/10/2021,2617,2241,2759,4009,10789,1121
3/11/2021,2652,2275,2782,4127,10990,1128
3/12/2021,2683,2286,2799,4201,11095,1132
3/13/2021,2693,2288,2808,4221,11130,1135
3/14/2021,2693,2289,2809,4229,11145,1136
3/15/2021,2720,2313,2861,4380,11314,1147
3/16/2021,2748,2331,2887,4421,11394,1153
3/17/2021,2790,2372,2933,4530,11509,1156
3/18/2021,2838,2404,2973,4669,11725,1181
3/19/2021,2864,2428,3000,4739,11815,1190
3/2/2021,2393,2105,2561,3544,9918,971
3/20/2021,2873,2435,3003,4748,11841,1195
3/21/2021,2875,2435,3007,4751,11858,1199
3/22/2021,2909,2464,3029,4801,11941,1204
3/23/2021,2950,2507,3086,4919,12156,1239
3/24/2021,3004,2566,3141,5018,12277,1272
3/25/2021,3047,2590,3182,5090,12387,1306
3/26/2021,3079,2620,3228,5150,12451,1344
3/27/2021,3119,2642,3246,5167,12466,1350
3/28/2021,3127,2644,3248,5173,12469,1352
3/29/2021,3172,2677,3289,5232,12556,1359
3/3/2021,2414,2124,2600,3611,10090,1014
3/30/2021,3218,2699,3314,5286,12616,1372
3/31/2021,3282,2746,3363,5351,12694,1399
3/4/2021,2439,2135,2616,3683,10318,1063
3/5/2021,2465,2150,2637,3728,10385,1079
3/6/2021,2515,2175,2676,3776,10421,1087
3/7/2021,2516,2177,2680,3789,10431,1089
3/8/2021,2528,2185,2692,3838,10528,1094
3/9/2021,2571,2212,2721,3904,10616,1105
4/1/2021,3325,2778,3417,5408,12781,1413
4/10/2021,3634,2988,3639,5679,13188,1555
4/11/2021,3639,2993,3644,5688,13199,1559
4/12/2021,3674,3041,3687,5718,13253,1567
4/13/2021,3695,3058,3714,5750,13300,1590
4/14/2021,3734,3085,3733,5779,13339,1600
4/15/2021,3779,3110,3765,5808,13371,1615
4/16/2021,3818,3136,3786,5838,13390,1629
4/17/2021,3829,3143,3793,5848,13404,1630
4/18/2021,3832,3146,3796,5851,13412,1630
4/19/2021,3866,3181,3816,5876,13438,1637
4/2/2021,3359,2808,3449,5439,12835,1451
4/20/2021,3908,3227,3836,5899,13466,1647
4/21/2021,3942,3270,3867,5911,13496,1653
4/22/2021,3993,3308,3897,5935,13509,1658
4/23/2021,4022,3331,3911,5953,13529,1670
4/24/2021,4030,3336,3922,5960,13542,1671
4/25/2021,4031,3341,3925,5963,13543,1674
4/26/2021,4047,3350,3939,5980,13569,1680
4/27/2021,4069,3365,3947,6004,13601,1693
4/28/2021,4094,3382,3957,6022,13630,1701
4/29/2021,4120,3397,3978,6042,13660,1715
4/3/2021,3370,2813,3456,5447,12847,1453
4/30/2021,4135,3408,3992,6058,13675,1728
4/4/2021,3371,2815,3458,5451,12848,1453
4/5/2021,3395,2839,3484,5484,12922,1464
4/6/2021,3435,2865,3506,5527,12982,1477
4/7/2021,3492,2899,3534,5559,13026,1495
4/8/2021,3562,2950,3593,5612,13104,1508
4/9/2021,3614,2974,3621,5651,13162,1517
5/1/2021,4139,3410,3996,6066,13680,1729
5/10/2021,4269,3471,4066,6163,13814,1768
5/11/2021,4285,3475,4072,6177,13834,1800
5/12/2021,4304,3481,4083,6189,13844,1822
5/13/2021,4323,3500,4091,6203,13859,1973
5/14/2021,4340,3507,4113,6217,13879,2246
5/15/2021,4345,3516,4119,6224,13884,2264
5/16/2021,4346,3519,4122,6227,13889,2274
5/17/2021,4370,3532,4131,6239,13898,2366
5/18/2021,4397,3549,4143,6252,13910,2516
5/19/2021,4421,3563,4164,6256,13929,2679
5/2/2021,4140,3410,3996,6066,13684,1729
5/20/2021,4437,3572,4173,6270,13942,2792
5/21/2021,4456,3585,4183,6279,13952,2899
5/22/2021,4466,3595,4185,6281,13958,3107
5/23/2021,4471,3598,4191,6288,13966,3114
5/24/2021,4485,3612,4207,6307,13986,3170
5/25/2021,4504,3623,4222,6325,13998,3273
5/26/2021,4522,3627,4230,6337,14013,3352
5/27/2021,4540,3635,4234,6349,14027,3414
5/28/2021,4554,3638,4243,6356,14033,3466
5/29/2021,4557,3638,4247,6361,14038,3472
5/3/2021,4165,3419,4013,6082,13709,1739
5/30/2021,4562,3640,4248,6362,14040,3477
5/31/2021,4565,3642,4250,6365,14042,3479
5/4/2021,4188,3433,4024,6105,13733,1740
5/5/2021,4199,3441,4033,6113,13748,1748
5/6/2021,4228,3453,4048,6130,13778,1753
5/7/2021,4243,3461,4055,6140,13792,1761
5/8/2021,4249,3463,4059,6142,13794,1762
5/9/2021,4250,3465,4060,6145,13796,1763
6/1/2021,4582,3653,4252,6381,14056,3524
6/10/2021,4682,3713,4297,6430,14129,3827
6/11/2021,4693,3719,4305,6440,14135,3869
6/12/2021,4696,3720,4307,6440,14137,3877
6/13/2021,4697,3720,4307,6440,14137,3877
6/14/2021,4708,3730,4315,6447,14148,3905
6/15/2021,4716,3737,4326,6453,14158,3954
6/16/2021,4726,3746,4335,6462,14165,4001
6/17/2021,4735,3755,4339,6467,14170,4022
6/18/2021,4745,3760,4345,6474,14180,4046
6/19/2021,4749,3763,4346,6480,14180,4049
6/2/2021,4598,3661,4256,6387,14065,3563
6/20/2021,4754,3764,4350,6481,14180,4051
6/21/2021,4763,3772,4358,6489,14189,4077
6/22/2021,4775,3778,4366,6490,14197,4142
6/23/2021,4785,3783,4370,6496,14204,4171
6/24/2021,4798,3788,4374,6502,14210,4203
6/25/2021,4807,3798,4375,6507,14217,4236
6/26/2021,4810,3799,4376,6508,14221,4240
6/27/2021,4812,3802,4376,6510,14222,4241
6/28/2021,4822,3808,4386,6516,14228,4271
6/29/2021,4835,3815,4389,6519,14234,4305
6/3/2021,4609,3668,4262,6392,14083,3602
6/30/2021,4853,3822,4392,6528,14248,4343
6/4/2021,4625,3676,4264,6400,14096,3642
6/5/2021,4627,3676,4267,6402,14099,3649
6/6/2021,4627,3678,4268,6403,14101,3657
6/7/2021,4637,3691,4273,6411,14106,3694
6/8/2021,4648,3698,4278,6418,14109,3731
6/9/2021,4665,3707,4287,6424,14118,3781
7/1/2021,4863,3828,4399,6531,14257,4385
7/10/2021,4926,3874,4443,6565,14309,4516
7/11/2021,4929,3874,4445,6566,14310,4516
7/12/2021,4942,3883,4455,6570,14320,4565
7/13/2021,4960,3890,4457,6575,14331,4601
7/14/2021,4977,3902,4459,6579,14339,4665
7/15/2021,4987,3908,4464,6587,14353,4690
7/16/2021,5004,3921,4470,6597,14357,4719
7/17/2021,5009,3922,4477,6607,14359,4724
