date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,310,412,428,649,449,6
1/1/2022,12513,8878,11434,21277,59150,6299
1/10/2021,564,702,795,1124,988,9
1/10/2022,12686,8983,11514,21422,59354,6454
1/11/2021,573,710,804,1140,1017,10
1/11/2022,12707,8993,11521,21434,59376,6474
1/12/2021,592,734,833,1186,1110,10
1/12/2022,12725,9004,11527,21445,59397,6486
1/13/2021,637,783,919,1280,1306,11
1/13/2022,12742,9020,11537,21462,59413,6508
1/14/2021,670,828,974,1352,1421,13
1/14/2022,12761,9032,11547,21482,59437,6558
1/15/2021,685,840,986,1372,1471,13
1/15/2022,12772,9037,11555,21488,59442,6568
1/16/2021,706,872,1030,1418,1618,15
1/16/2022,12787,9041,11557,21489,59450,6574
1/17/2021,708,874,1033,1424,1634,16
1/17/2022,12802,9045,11562,21498,59466,6591
1/18/2021,716,877,1048,1447,1792,18
1/18/2022,12805,9046,11566,21501,59470,6601
1/19/2021,750,929,1102,1527,1948,19
1/2/2021,330,445,451,680,461,6
1/2/2022,12524,8885,11444,21286,59156,6309
1/20/2021,792,978,1169,1618,2234,19
1/21/2021,914,1136,1344,1857,2941,19
1/22/2021,1049,1270,1519,2109,3885,20
1/23/2021,1089,1327,1573,2215,5035,23
1/24/2021,1105,1344,1595,2290,6237,24
1/25/2021,1128,1368,1626,2369,6882,24
1/26/2021,1139,1379,1656,2412,7246,24
1/27/2021,1212,1434,1730,2595,8516,25
1/28/2021,1261,1506,1836,2798,9916,31
1/29/2021,1341,1565,1935,2970,11167,35
1/3/2021,330,447,451,682,463,6
1/3/2022,12552,8898,11454,21305,59188,6323
1/30/2021,1388,1592,1992,3058,11804,35
1/31/2021,1425,1618,2041,3147,12515,37
1/4/2021,339,451,461,694,469,6
1/4/2022,12569,8904,11461,21326,59216,6342
1/5/2021,346,460,477,713,492,6
1/5/2022,12596,8916,11473,21346,59245,6361
1/6/2021,354,467,488,740,529,7
1/6/2022,12621,8930,11483,21358,59275,6387
1/7/2021,437,566,631,879,728,8
1/7/2022,12651,8953,11496,21378,59313,6416
1/8/2021,530,672,758,1083,940,9
1/8/2022,12667,8959,11502,21391,59324,6429
1/9/2021,563,701,794,1124,985,9
1/9/2022,12678,8964,11510,21400,59330,6437
10/1/2021,11019,7995,10421,19618,55281,4483
10/10/2021,11169,8066,10499,19700,55419,4523
10/11/2021,11186,8077,10502,19716,55449,4529
10/12/2021,11198,8080,10509,19726,55461,4540
10/13/2021,11213,8086,10515,19737,55473,4555
10/14/2021,11230,8098,10524,19753,55496,4559
10/15/2021,11248,8105,10532,19766,55516,4566
10/16/2021,11260,8110,10536,19771,55525,4576
10/17/2021,11275,8118,10545,19777,55531,4579
10/18/2021,11291,8125,10550,19783,55544,4585
10/19/2021,11313,8135,10555,19793,55555,4595
10/2/2021,11043,8002,10428,19629,55294,4490
10/20/2021,11331,8141,10561,19803,55582,4597
10/21/2021,11352,8152,10571,19819,55596,4603
10/22/2021,11368,8160,10583,19841,55648,4609
10/23/2021,11370,8162,10594,19853,55692,4609
10/24/2021,11375,8168,10596,19857,55712,4613
10/25/2021,11390,8174,10606,19872,55795,4619
10/26/2021,11396,8185,10616,19884,55888,4623
10/27/2021,11410,8191,10627,19902,55975,4626
10/28/2021,11433,8199,10635,19924,56067,4631
10/29/2021,11454,8210,10648,19934,56161,4637
