date,Yavapai_cume,Yavapai
2020-12-01,2,
2020-12-06,3,1
2020-12-12,4,1
2020-12-16,7,3
2020-12-17,11,4
2020-12-19,14,3
2020-12-20,17,3
2020-12-21,20,3
2020-12-22,386,366
2020-12-23,827,441
2020-12-24,878,51
2020-12-25,894,16
2020-12-26,932,38
2020-12-27,946,14
2020-12-28,1023,77
2020-12-29,1329,306
2020-12-30,2080,751
2020-12-31,2226,146
2021-01-01,2258,32
2021-01-02,2378,120
2021-01-03,2384,6
2021-01-04,2427,43
2021-01-05,2502,75
2021-01-06,2595,93
2021-01-07,3262,667
2021-01-08,4005,743
2021-01-09,4190,185
2021-01-10,4199,9
2021-01-11,4279,80
2021-01-12,4502,223
2021-01-13,4980,478
2021-01-14,5308,328
2021-01-15,5422,114
2021-01-16,5721,299
2021-01-17,5753,32
2021-01-18,5973,220
2021-01-19,6721,748
2021-01-20,7674,953
2021-01-21,9118,1444
2021-01-22,10801,1683
2021-01-23,12231,1430
2021-01-24,13573,1342
2021-01-25,14428,855
2021-01-26,14930,502
2021-01-27,16700,1770
2021-01-28,18679,1979
2021-01-29,20475,1796
2021-01-30,21429,954
2021-01-31,22356,927
2021-02-01,24338,1982
2021-02-02,26574,2236
2021-02-03,29070,2496
2021-02-04,31011,1941
2021-02-05,32892,1881
2021-02-06,34151,1259
2021-02-07,35162,1011
2021-02-08,36717,1555
2021-02-09,38301,1584
2021-02-10,40432,2131
2021-02-11,42089,1657
2021-02-12,43656,1567
2021-02-13,44959,1303
2021-02-14,45966,1007
2021-02-15,46755,789
2021-02-16,48246,1491
2021-02-17,49218,972
2021-02-18,49818,600
2021-02-19,50400,582
2021-02-20,50694,294
2021-02-21,50916,222
2021-02-22,51217,301
2021-02-23,52660,1443
2021-02-24,55680,3020
2021-02-25,58506,2826
2021-02-26,61669,3163
2021-02-27,62849,1180
2021-02-28,64009,1160
2021-03-01,66618,2609
2021-03-02,68920,2302
2021-03-03,71620,2700
2021-03-04,73325,1705
2021-03-05,75335,2010
2021-03-06,76980,1645
2021-03-07,78566,1586
2021-03-08,81115,2549
2021-03-09,83986,2871
2021-03-10,86894,2908
2021-03-11,88923,2029
2021-03-12,90773,1850
2021-03-13,92537,1764
2021-03-14,94232,1695
2021-03-15,96295,2063
2021-03-16,98488,2193
2021-03-17,100325,1837
2021-03-18,101622,1297
2021-03-19,102892,1270
2021-03-20,103876,984
2021-03-21,104165,289
2021-03-22,105302,1137
2021-03-23,106426,1124
2021-03-24,107913,1487
2021-03-25,109385,1472
2021-03-26,110877,1492
2021-03-27,111760,883
2021-03-28,111975,215
2021-03-29,113006,1031
2021-03-30,114107,1101
2021-03-31,115278,1171
2021-04-01,116672,1394
2021-04-02,118018,1346
2021-04-03,118831,813
2021-04-04,119043,212
2021-04-05,120429,1386
2021-04-06,122055,1626
2021-04-07,123596,1541
2021-04-08,125427,1831
2021-04-09,127343,1916
2021-04-10,128157,814
2021-04-11,128828,671
2021-04-12,130096,1268
2021-04-13,130908,812
2021-04-14,132462,1554
2021-04-15,134167,1705
2021-04-16,135675,1508
2021-04-17,137345,1670
2021-04-18,138107,762
2021-04-19,139689,1582
2021-04-20,140562,873
2021-04-21,141864,1302
2021-04-22,143375,1511
2021-04-23,144847,1472
2021-04-24,146078,1231
2021-04-25,146580,502
2021-04-26,147760,1180
2021-04-27,148611,851
2021-04-28,149704,1093
2021-04-29,150555,851
2021-04-30,151541,986
2021-05-01,152151,610
2021-05-02,152368,217
2021-05-03,153100,732
2021-05-04,153985,885
2021-05-05,154629,644
2021-05-06,155235,606
2021-05-07,155839,604
2021-05-08,156302,463
2021-05-09,156461,159
2021-05-10,157063,602
2021-05-11,157587,524
2021-05-12,158292,705
2021-05-13,158843,551
2021-05-14,159575,732
2021-05-15,160042,467
2021-05-16,160224,182
2021-05-17,160657,433
2021-05-18,161162,505
2021-05-19,161744,582
2021-05-20,162420,676
2021-05-21,162934,514
2021-05-22,163209,275
2021-05-23,163395,186
2021-05-24,163789,394
2021-05-25,164173,384
2021-05-26,164586,413
2021-05-27,164953,367
2021-05-28,165387,434
2021-05-29,165583,196
2021-05-30,165727,144
2021-05-31,165826,99
2021-06-01,166234,408
2021-06-02,166633,399
2021-06-03,167052,419
2021-06-04,167494,442
2021-06-05,167699,205
2021-06-06,167840,141
2021-06-07,168130,290
2021-06-08,168467,337
2021-06-09,168790,323
2021-06-10,169097,307
2021-06-11,169451,354
2021-06-12,169664,213
2021-06-13,169782,118
2021-06-14,170032,250
2021-06-15,170328,296
2021-06-16,170627,299
2021-06-17,170876,249
2021-06-18,171208,332
2021-06-19,171343,135
2021-06-20,171420,77
2021-06-21,171600,180
2021-06-22,171846,246
2021-06-23,172119,273
2021-06-24,172329,210
2021-06-25,172601,272
2021-06-26,172721,120
2021-06-27,172803,82
2021-06-28,172998,195
2021-06-29,173187,189
2021-06-30,173450,263
2021-07-01,173684,234
2021-07-02,173944,260
2021-07-03,174070,126
2021-07-04,174085,15
2021-07-05,174234,149
2021-07-06,174432,198
2021-07-07,174679,247
2021-07-08,174866,187
2021-07-09,175094,228
2021-07-10,175224,130
2021-07-11,175283,59
2021-07-12,175436,153
2021-07-13,175601,165
2021-07-14,175771,170
2021-07-15,175950,179
2021-07-16,176255,305
2021-07-17,176424,169
2021-07-18,176524,100
2021-07-19,176757,233
2021-07-20,177006,249
2021-07-21,177327,321
2021-07-22,177610,283
2021-07-23,177914,304
2021-07-24,178159,245
2021-07-25,178305,146
2021-07-26,178572,267
2021-07-27,178873,301
2021-07-28,179163,290
2021-07-29,179413,250
2021-07-30,179892,479
2021-07-31,180116,224
2021-08-01,180258,142
2021-08-02,180520,262
2021-08-03,180806,286
2021-08-04,181112,306
2021-08-05,181419,307
2021-08-06,181826,407
2021-08-07,182098,272
2021-08-08,182253,155
2021-08-09,182561,308
2021-08-10,182810,249
2021-08-11,183079,269
2021-08-12,183454,375
2021-08-13,183960,506
2021-08-14,184282,322
2021-08-15,184461,179
2021-08-16,184833,372
2021-08-17,185229,396
2021-08-18,185619,390
2021-08-19,186003,384
2021-08-20,186514,511
2021-08-21,186776,262
2021-08-22,186936,160
2021-08-23,187254,318
2021-08-24,187590,336
2021-08-25,188014,424
2021-08-26,188374,360
2021-08-27,188883,509
2021-08-28,189140,257
2021-08-29,189320,180
2021-08-30,189647,327
2021-08-31,189956,309
2021-09-01,190318,362
2021-09-02,190585,267
2021-09-03,191029,444
2021-09-04,191268,239
2021-09-05,191418,150
2021-09-06,191478,60
2021-09-07,191775,297
2021-09-08,192089,314
2021-09-09,192364,275
2021-09-10,192865,501
2021-09-11,193062,197
2021-09-12,193215,153
2021-09-13,193472,257
2021-09-14,193722,250
2021-09-15,193959,237
2021-09-16,194215,256
2021-09-17,194583,368
2021-09-18,194758,175
2021-09-19,194860,102
2021-09-20,195066,206
2021-09-21,195282,216
2021-09-22,195544,262
2021-09-23,195791,247
2021-09-24,196180,389
2021-09-25,196396,216
2021-09-26,196480,84
2021-09-27,196739,259
2021-09-28,196957,218
2021-09-29,197227,270
2021-09-30,197496,269
2021-10-01,197813,317
2021-10-02,197960,147
2021-10-03,198019,59
2021-10-04,198235,216
2021-10-05,198458,223
2021-10-06,198692,234
2021-10-07,198878,186
2021-10-08,199152,274
2021-10-09,199272,120
2021-10-10,199348,76
2021-10-11,199552,204
2021-10-12,199718,166
2021-10-13,199925,207
2021-10-14,200150,225
2021-10-15,200402,252
2021-10-16,200512,110
2021-10-17,200600,88
2021-10-18,200791,191
2021-10-19,200981,190
2021-10-20,201196,215
2021-10-21,201398,202
2021-10-22,202204,806
2021-10-23,202669,465
2021-10-24,202974,305
2021-10-25,204006,1032
2021-10-26,205018,1012
2021-10-27,206143,1125
