date,Arizona_cume,Arizona
2020-12-01,304,
2020-12-02,334,30
2020-12-03,363,29
2020-12-04,375,12
2020-12-05,379,4
2020-12-06,383,4
2020-12-07,409,26
2020-12-08,428,19
2020-12-09,450,22
2020-12-10,477,27
2020-12-11,495,18
2020-12-12,514,19
2020-12-13,528,14
2020-12-14,553,25
2020-12-15,663,110
2020-12-16,1326,663
2020-12-17,4630,3304
2020-12-18,8407,3777
2020-12-19,10997,2590
2020-12-20,12116,1119
2020-12-21,17745,5629
2020-12-22,25645,7900
2020-12-23,35622,9977
2020-12-24,39531,3909
2020-12-25,39679,148
2020-12-26,46269,6590
2020-12-27,48951,2682
2020-12-28,58537,9586
2020-12-29,71991,13454
2020-12-30,87304,15313
2020-12-31,95634,8330
2021-01-01,99061,3427
2021-01-02,106908,7847
2021-01-03,110209,3301
2021-01-04,119429,9220
2021-01-05,128957,9528
2021-01-06,141476,12519
2021-01-07,154685,13209
2021-01-08,167172,12487
2021-01-09,175242,8070
2021-01-10,178607,3365
2021-01-11,195339,16732
2021-01-12,219283,23944
2021-01-13,245327,26044
2021-01-14,270826,25499
2021-01-15,296841,26015
2021-01-16,312860,16019
2021-01-17,322361,9501
2021-01-18,342151,19790
2021-01-19,370056,27905
2021-01-20,403653,33597
2021-01-21,440399,36746
2021-01-22,479528,39129
2021-01-23,508650,29122
2021-01-24,525095,16445
2021-01-25,555814,30719
2021-01-26,593706,37892
2021-01-27,634929,41223
2021-01-28,676497,41568
2021-01-29,717802,41305
2021-01-30,744539,26737
2021-01-31,756565,12026
2021-02-01,792778,36213
2021-02-02,833510,40732
2021-02-03,879192,45682
2021-02-04,928056,48864
2021-02-05,973857,45801
2021-02-06,1013585,39728
2021-02-07,1030227,16642
2021-02-08,1070471,40244
2021-02-09,1115942,45471
2021-02-10,1168835,52893
2021-02-11,1222047,53212
2021-02-12,1285391,63344
2021-02-13,1332327,46936
2021-02-14,1350046,17719
2021-02-15,1382807,32761
2021-02-16,1429333,46526
2021-02-17,1478288,48955
2021-02-18,1525573,47285
2021-02-19,1569963,44390
2021-02-20,1606257,36294
2021-02-21,1621941,15684
2021-02-22,1652108,30167
2021-02-23,1697912,45804
2021-02-24,1756657,58745
2021-02-25,1818794,62137
2021-02-26,1887584,68790
2021-02-27,1940440,52856
2021-02-28,1967269,26829
2021-03-01,2021307,54038
2021-03-02,2074110,52803
2021-03-03,2134665,60555
2021-03-04,2194928,60263
2021-03-05,2256286,61358
2021-03-06,2302990,46704
2021-03-07,2329661,26671
2021-03-08,2382699,53038
2021-03-09,2441472,58773
2021-03-10,2511490,70018
2021-03-11,2584856,73366
2021-03-12,2660384,75528
2021-03-13,2714259,53875
2021-03-14,2743664,29405
2021-03-15,2793785,50121
2021-03-16,2850657,56872
2021-03-17,2915960,65303
2021-03-18,2982243,66283
2021-03-19,3044664,62421
2021-03-20,3093483,48819
2021-03-21,3126050,32567
2021-03-22,3171761,45711
2021-03-23,3222518,50757
2021-03-24,3288338,65820
2021-03-25,3362253,73915
2021-03-26,3435161,72908
2021-03-27,3490154,54993
2021-03-28,3529384,39230
2021-03-29,3592852,63468
2021-03-30,3662376,69524
2021-03-31,3742204,79828
2021-04-01,3825208,83004
2021-04-02,3896431,71223
2021-04-03,3947350,50919
2021-04-04,3968888,21538
2021-04-05,4029246,60358
2021-04-06,4097190,67944
2021-04-07,4174222,77032
2021-04-08,4252972,78750
2021-04-09,4325408,72436
2021-04-10,4375735,50327
2021-04-11,4407252,31517
2021-04-12,4461220,53968
2021-04-13,4512530,51310
2021-04-14,4573890,61360
2021-04-15,4639719,65829
2021-04-16,4703994,64275
2021-04-17,4747514,43520
2021-04-18,4777867,30353
2021-04-19,4831630,53763
2021-04-20,4887554,55924
