date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,923,869,658,488,248,5
1/1/2022,35462,20342,19747,22291,37275,26658
1/10/2021,1262,1213,949,722,532,9
1/10/2022,35841,20498,19899,22599,37800,27410
1/11/2021,1324,1303,1013,759,878,9
1/11/2022,35904,20522,19919,22637,37865,27469
1/12/2021,1386,1375,1090,813,1203,10
1/12/2022,35977,20554,19939,22681,37904,27549
1/13/2021,1474,1449,1166,881,1542,10
1/13/2022,36031,20577,19959,22707,37947,27669
1/14/2021,1492,1471,1194,905,1630,10
1/14/2022,36070,20596,19977,22743,37973,27724
1/15/2021,1522,1487,1214,933,1720,10
1/15/2022,36093,20607,19983,22756,37986,27754
1/16/2021,1527,1488,1218,934,1725,10
1/16/2022,36111,20620,19991,22764,38005,27775
1/17/2021,1530,1491,1219,935,1729,10
1/17/2022,36139,20637,19998,22780,38022,27845
1/18/2021,1538,1498,1229,939,1748,10
1/18/2022,36169,20646,20010,22794,38045,27907
1/19/2021,1585,1523,1265,967,1876,15
1/2/2021,925,870,658,490,250,5
1/2/2022,35476,20351,19754,22310,37296,26667
1/20/2021,1599,1531,1274,978,1910,16
1/21/2021,1719,1716,1453,1080,2434,19
1/22/2021,1827,1814,1540,1160,3109,19
1/23/2021,1856,1852,1566,1191,3146,20
1/24/2021,1857,1854,1569,1194,3157,20
1/25/2021,1890,1928,1632,1245,3316,20
1/26/2021,2018,2068,1772,1384,3476,28
1/27/2021,2159,2221,1892,1483,3695,28
1/28/2021,2312,2373,2074,1704,4402,28
1/29/2021,2466,2504,2240,1846,5494,30
1/3/2021,927,870,659,490,250,5
1/3/2022,35513,20357,19762,22341,37371,26770
1/30/2021,2504,2536,2277,1918,6356,30
1/31/2021,2505,2537,2277,1919,6373,30
1/4/2021,982,926,701,521,291,5
1/4/2022,35568,20381,19780,22391,37502,26874
1/5/2021,1066,1024,767,567,327,6
1/5/2022,35634,20400,19801,22442,37595,27045
1/6/2021,1180,1138,862,637,397,9
1/6/2022,35692,20424,19823,22492,37667,27138
1/7/2021,1221,1180,920,675,430,9
1/7/2022,35749,20449,19846,22533,37711,27218
1/8/2021,1254,1209,945,716,521,9
1/8/2022,35777,20464,19857,22550,37728,27297
1/9/2021,1256,1210,949,720,526,9
1/9/2022,35792,20475,19872,22563,37748,27309
10/1/2021,30893,17994,17901,19945,32601,15530
10/10/2021,31325,18179,18017,20021,32684,15723
10/11/2021,31372,18209,18035,20041,32692,15752
10/12/2021,31411,18235,18045,20046,32698,15785
10/13/2021,31450,18252,18058,20053,32704,15806
10/14/2021,31519,18273,18089,20069,32718,15837
10/15/2021,31585,18296,18108,20086,32727,15860
10/16/2021,31613,18308,18118,20098,32731,15873
10/17/2021,31627,18315,18123,20100,32731,15881
10/18/2021,31677,18352,18140,20116,32743,15929
10/19/2021,31716,18371,18152,20137,32757,15958
10/2/2021,30915,18003,17912,19951,32606,15553
10/20/2021,31743,18382,18166,20152,32765,15982
10/21/2021,31798,18409,18186,20170,32784,16036
10/22/2021,31903,18454,18213,20189,32815,16123
10/23/2021,31960,18475,18222,20204,32832,16213
10/24/2021,31977,18493,18233,20212,32840,16294
10/25/2021,32044,18521,18252,20226,32878,16365
10/26/2021,32099,18558,18264,20253,32925,16380
10/27/2021,32143,18583,18296,20272,32975,16397
10/28/2021,32202,18620,18325,20305,33019,16421
10/29/2021,32301,18655,18344,20329,33061,16441
10/3/2021,30924,18006,17919,19953,32609,15562
10/30/2021,32355,18673,18352,20335,33071,16455
10/31/2021,32366,18676,18358,20338,33074,16459
10/4/2021,30965,18028,17939,19965,32618,15587
10/5/2021,31121,18067,17957,19978,32637,15617
10/6/2021,31173,18103,17974,19988,32651,15651
