date,cases_MARICOPA
2020-09-19 00:00:00,2
2020-09-18 00:00:00,137
2020-09-17 00:00:00,295
2020-09-16 00:00:00,343
2020-09-15 00:00:00,292
2020-09-14 00:00:00,340
2020-09-13 00:00:00,98
2020-09-12 00:00:00,186
2020-09-11 00:00:00,228
2020-09-10 00:00:00,254
2020-09-09 00:00:00,268
2020-09-08 00:00:00,267
2020-09-07 00:00:00,87
2020-09-06 00:00:00,104
2020-09-05 00:00:00,128
2020-09-04 00:00:00,233
2020-09-03 00:00:00,246
2020-09-02 00:00:00,316
2020-09-01 00:00:00,340
2020-08-31 00:00:00,456
2020-08-30 00:00:00,159
2020-08-29 00:00:00,179
2020-08-28 00:00:00,343
2020-08-27 00:00:00,338
2020-08-26 00:00:00,527
2020-08-25 00:00:00,322
2020-08-24 00:00:00,372
2020-08-23 00:00:00,158
2020-08-22 00:00:00,249
2020-08-21 00:00:00,282
2020-08-20 00:00:00,300
2020-08-19 00:00:00,312
2020-08-18 00:00:00,307
2020-08-17 00:00:00,337
2020-08-16 00:00:00,171
2020-08-15 00:00:00,339
2020-08-14 00:00:00,402
2020-08-13 00:00:00,359
2020-08-12 00:00:00,441
2020-08-11 00:00:00,481
2020-08-10 00:00:00,493
2020-08-09 00:00:00,255
2020-08-08 00:00:00,356
2020-08-07 00:00:00,471
2020-08-06 00:00:00,581
2020-08-05 00:00:00,629
2020-08-04 00:00:00,684
2020-08-03 00:00:00,697
2020-08-02 00:00:00,369
2020-08-01 00:00:00,575
2020-07-31 00:00:00,765
2020-07-30 00:00:00,721
2020-07-29 00:00:00,842
2020-07-28 00:00:00,1142
2020-07-27 00:00:00,1046
2020-07-26 00:00:00,580
2020-07-25 00:00:00,839
2020-07-24 00:00:00,1264
2020-07-23 00:00:00,1172
2020-07-22 00:00:00,1261
2020-07-21 00:00:00,1350
2020-07-20 00:00:00,1481
2020-07-19 00:00:00,707
2020-07-18 00:00:00,1187
2020-07-17 00:00:00,1912
2020-07-16 00:00:00,1799
2020-07-15 00:00:00,2228
2020-07-14 00:00:00,2434
2020-07-13 00:00:00,2403
2020-07-12 00:00:00,1178
2020-07-11 00:00:00,1668
2020-07-10 00:00:00,2811
2020-07-09 00:00:00,3123
2020-07-08 00:00:00,3263
2020-07-07 00:00:00,3387
2020-07-06 00:00:00,3509
2020-07-05 00:00:00,1444
2020-07-04 00:00:00,1256
2020-07-03 00:00:00,2558
2020-07-02 00:00:00,3491
2020-07-01 00:00:00,3679
2020-06-30 00:00:00,3814
2020-06-29 00:00:00,3885
2020-06-28 00:00:00,1719
2020-06-27 00:00:00,2397
2020-06-26 00:00:00,3508
2020-06-25 00:00:00,3428
2020-06-24 00:00:00,3305
2020-06-23 00:00:00,3054
2020-06-22 00:00:00,3024
2020-06-21 00:00:00,1350
2020-06-20 00:00:00,1841
2020-06-19 00:00:00,2669
2020-06-18 00:00:00,2363
2020-06-17 00:00:00,2247
2020-06-16 00:00:00,2169
2020-06-15 00:00:00,1946
2020-06-14 00:00:00,808
2020-06-13 00:00:00,971
2020-06-12 00:00:00,1426
2020-06-11 00:00:00,1374
2020-06-10 00:00:00,1276
2020-06-09 00:00:00,1111
2020-06-08 00:00:00,1168
2020-06-07 00:00:00,499
2020-06-06 00:00:00,571
2020-06-05 00:00:00,790
2020-06-04 00:00:00,814
2020-06-03 00:00:00,762
2020-06-02 00:00:00,665
2020-06-01 00:00:00,601
2020-05-31 00:00:00,225
2020-05-30 00:00:00,384
2020-05-29 00:00:00,447
2020-05-28 00:00:00,432
2020-05-27 00:00:00,311
2020-05-26 00:00:00,351
2020-05-25 00:00:00,124
2020-05-24 00:00:00,119
2020-05-23 00:00:00,196
2020-05-22 00:00:00,198
2020-05-21 00:00:00,205
2020-05-20 00:00:00,184
2020-05-19 00:00:00,183
2020-05-18 00:00:00,298
2020-05-17 00:00:00,67
2020-05-16 00:00:00,232
2020-05-15 00:00:00,287
2020-05-14 00:00:00,240
2020-05-13 00:00:00,186
2020-05-12 00:00:00,260
2020-05-11 00:00:00,260
2020-05-10 00:00:00,93
2020-05-09 00:00:00,220
2020-05-08 00:00:00,181
2020-05-07 00:00:00,276
2020-05-06 00:00:00,222
2020-05-05 00:00:00,240
2020-05-04 00:00:00,240
2020-05-03 00:00:00,70
2020-05-02 00:00:00,150
2020-05-01 00:00:00,191
2020-04-30 00:00:00,199
2020-04-29 00:00:00,220
2020-04-28 00:00:00,216
2020-04-27 00:00:00,241
2020-04-26 00:00:00,53
2020-04-25 00:00:00,91
2020-04-24 00:00:00,176
2020-04-23 00:00:00,102
2020-04-22 00:00:00,116
2020-04-21 00:00:00,127
2020-04-20 00:00:00,231
2020-04-19 00:00:00,51
2020-04-18 00:00:00,67
2020-04-17 00:00:00,125
2020-04-16 00:00:00,96
2020-04-15 00:00:00,108
2020-04-14 00:00:00,114
2020-04-13 00:00:00,113
2020-04-12 00:00:00,25
2020-04-11 00:00:00,53
2020-04-10 00:00:00,76
2020-04-09 00:00:00,114
2020-04-08 00:00:00,106
2020-04-07 00:00:00,96
2020-04-06 00:00:00,147
2020-04-05 00:00:00,51
2020-04-04 00:00:00,68
2020-04-03 00:00:00,103
2020-04-02 00:00:00,93
2020-04-01 00:00:00,101
2020-03-31 00:00:00,85
2020-03-30 00:00:00,99
2020-03-29 00:00:00,44
2020-03-28 00:00:00,65
2020-03-27 00:00:00,90
2020-03-26 00:00:00,89
2020-03-25 00:00:00,115
2020-03-24 00:00:00,94
2020-03-23 00:00:00,110
2020-03-22 00:00:00,28
2020-03-21 00:00:00,27
2020-03-20 00:00:00,78
2020-03-19 00:00:00,49
2020-03-18 00:00:00,44
2020-03-17 00:00:00,48
2020-03-16 00:00:00,37
2020-03-15 00:00:00,11
2020-03-14 00:00:00,7
2020-03-13 00:00:00,5
2020-03-12 00:00:00,9
2020-03-11 00:00:00,1
2020-03-10 00:00:00,1
2020-03-06 00:00:00,1
2020-03-02 00:00:00,1
2020-02-27 00:00:00,2
2020-01-27 00:00:00,1
2020-01-22 00:00:00,1
