date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2020-09-19 00:00:00,3,,,,,,1.0,,,2.0,,,,,,
2020-09-18 00:00:00,206,,3.0,,,,57.0,1.0,,137.0,,,2.0,1.0,5.0,
2020-09-17 00:00:00,506,7.0,15.0,10.0,1.0,18.0,114.0,4.0,4.0,295.0,1.0,,1.0,6.0,30.0,
2020-09-16 00:00:00,662,7.0,35.0,10.0,3.0,4.0,188.0,5.0,2.0,343.0,1.0,,4.0,8.0,49.0,3.0
2020-09-15 00:00:00,698,10.0,23.0,5.0,4.0,11.0,253.0,6.0,9.0,292.0,,,3.0,11.0,67.0,4.0
2020-09-14 00:00:00,836,10.0,26.0,10.0,6.0,18.0,332.0,8.0,12.0,340.0,1.0,,2.0,9.0,50.0,12.0
2020-09-13 00:00:00,169,2.0,8.0,1.0,8.0,10.0,33.0,2.0,,98.0,,,,2.0,5.0,
2020-09-12 00:00:00,331,8.0,6.0,4.0,2.0,11.0,88.0,,9.0,186.0,,,,3.0,14.0,
2020-09-11 00:00:00,485,4.0,28.0,4.0,2.0,17.0,163.0,4.0,6.0,228.0,,,3.0,3.0,19.0,4.0
2020-09-10 00:00:00,612,5.0,24.0,8.0,1.0,18.0,233.0,11.0,9.0,254.0,,,1.0,7.0,41.0,
2020-09-09 00:00:00,575,3.0,14.0,9.0,4.0,22.0,197.0,2.0,3.0,268.0,,,2.0,9.0,37.0,4.0
2020-09-08 00:00:00,694,3.0,25.0,8.0,1.0,14.0,304.0,16.0,2.0,267.0,5.0,,6.0,7.0,35.0,1.0
2020-09-07 00:00:00,142,4.0,3.0,8.0,1.0,8.0,19.0,2.0,1.0,87.0,1.0,,1.0,4.0,1.0,2.0
2020-09-06 00:00:00,183,1.0,3.0,3.0,,14.0,35.0,6.0,3.0,104.0,3.0,,,9.0,2.0,
2020-09-05 00:00:00,192,4.0,2.0,4.0,,4.0,27.0,6.0,5.0,128.0,,,2.0,7.0,2.0,1.0
2020-09-04 00:00:00,412,,8.0,4.0,,12.0,106.0,12.0,3.0,233.0,,,7.0,5.0,18.0,4.0
2020-09-03 00:00:00,519,2.0,17.0,16.0,5.0,22.0,168.0,6.0,5.0,246.0,,,8.0,9.0,13.0,2.0
2020-09-02 00:00:00,596,14.0,23.0,4.0,,13.0,191.0,5.0,5.0,316.0,1.0,,5.0,3.0,14.0,2.0
