date,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI
2020-12-19 00:00:00,119,45,0.3781512605042017,,,
2020-12-18 00:00:00,474,109,0.229957805907173,27.0,5.0,0.1851851851851852
2020-12-17 00:00:00,681,153,0.2246696035242291,156.0,20.0,0.1282051282051282
2020-12-16 00:00:00,682,142,0.2082111436950147,22.0,4.0,0.1818181818181818
2020-12-15 00:00:00,855,170,0.1988304093567251,19.0,3.0,0.1578947368421053
2020-12-14 00:00:00,850,196,0.2305882352941177,21.0,7.0,0.3333333333333333
2020-12-13 00:00:00,289,75,0.2595155709342561,29.0,4.0,0.1379310344827586
2020-12-12 00:00:00,246,76,0.3089430894308943,5.0,0.0,0
2020-12-11 00:00:00,689,169,0.2452830188679246,31.0,6.0,0.1935483870967742
2020-12-10 00:00:00,796,127,0.1595477386934673,49.0,10.0,0.2040816326530612
2020-12-09 00:00:00,700,169,0.2414285714285715,13.0,2.0,0.1538461538461539
2020-12-08 00:00:00,739,166,0.2246278755074425,60.0,11.0,0.1833333333333333
2020-12-07 00:00:00,976,184,0.1885245901639344,25.0,2.0,0.08
2020-12-06 00:00:00,278,75,0.2697841726618705,2.0,2.0,1
2020-12-05 00:00:00,240,69,0.2875,50.0,0.0,0
2020-12-04 00:00:00,798,126,0.1578947368421053,103.0,6.0,0.058252427184466
2020-12-03 00:00:00,749,144,0.1922563417890521,30.0,4.0,0.1333333333333333
2020-12-02 00:00:00,752,157,0.2087765957446809,19.0,0.0,0
2020-12-01 00:00:00,739,154,0.2083897158322057,23.0,1.0,0.0434782608695652
2020-11-30 00:00:00,922,216,0.2342733188720174,61.0,3.0,0.0491803278688525
2020-11-29 00:00:00,278,73,0.262589928057554,4.0,0.0,0
2020-11-28 00:00:00,343,97,0.282798833819242,2.0,0.0,0
2020-11-27 00:00:00,413,103,0.2493946731234867,7.0,1.0,0.1428571428571429
2020-11-26 00:00:00,80,22,0.275,1.0,1.0,1
2020-11-25 00:00:00,747,148,0.1981258366800536,27.0,7.0,0.2592592592592593
2020-11-24 00:00:00,795,146,0.1836477987421384,60.0,3.0,0.05
2020-11-23 00:00:00,841,151,0.1795481569560048,20.0,2.0,0.1
2020-11-22 00:00:00,239,48,0.200836820083682,1.0,0.0,0
2020-11-21 00:00:00,346,61,0.1763005780346821,38.0,3.0,0.0789473684210526
2020-11-20 00:00:00,761,128,0.1681997371879107,63.0,4.0,0.0634920634920635
2020-11-19 00:00:00,714,119,0.1666666666666667,24.0,4.0,0.1666666666666667
2020-11-18 00:00:00,647,94,0.1452859350850077,9.0,3.0,0.3333333333333333
2020-11-17 00:00:00,697,106,0.1520803443328551,30.0,2.0,0.0666666666666667
2020-11-16 00:00:00,632,108,0.1708860759493671,20.0,0.0,0
2020-11-15 00:00:00,230,50,0.2173913043478261,,,
2020-11-14 00:00:00,234,37,0.1581196581196581,5.0,0.0,0
2020-11-13 00:00:00,541,76,0.1404805914972274,34.0,4.0,0.1176470588235294
2020-11-12 00:00:00,532,62,0.1165413533834587,15.0,3.0,0.2
