date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-04-08 00:00:00,46170,3962537,15526.0,1128006.0
2021-04-07 00:00:00,60964,3916367,17975.0,1112480.0
2021-04-06 00:00:00,60862,3855403,16628.0,1094505.0
2021-04-05 00:00:00,55636,3794541,16485.0,1077877.0
2021-04-04 00:00:00,19955,3738905,10412.0,1061392.0
2021-04-03 00:00:00,45541,3718950,23328.0,1050980.0
2021-04-02 00:00:00,65816,3673409,24781.0,1027652.0
2021-04-01 00:00:00,71247,3607593,24098.0,1002871.0
2021-03-31 00:00:00,73974,3536346,24418.0,978773.0
2021-03-30 00:00:00,65463,3462372,24238.0,954355.0
2021-03-29 00:00:00,59001,3396909,24130.0,930117.0
2021-03-28 00:00:00,37418,3337908,22848.0,905987.0
2021-03-27 00:00:00,51733,3300490,22585.0,883139.0
2021-03-26 00:00:00,68738,3248757,23051.0,860554.0
2021-03-25 00:00:00,70022,3180019,22029.0,837503.0
2021-03-24 00:00:00,62306,3109997,19061.0,815474.0
2021-03-23 00:00:00,48047,3047691,12949.0,796413.0
2021-03-22 00:00:00,42409,2999644,12901.0,783464.0
2021-03-21 00:00:00,30683,2957235,17065.0,770563.0
2021-03-20 00:00:00,45809,2926552,17705.0,753498.0
2021-03-19 00:00:00,58776,2880743,17468.0,735793.0
2021-03-18 00:00:00,62135,2821967,16481.0,718325.0
2021-03-17 00:00:00,61615,2759832,16717.0,701844.0
2021-03-16 00:00:00,53695,2698217,14685.0,685127.0
2021-03-15 00:00:00,46460,2644522,13745.0,670442.0
2021-03-14 00:00:00,27701,2598062,16104.0,656697.0
2021-03-13 00:00:00,50190,2570361,17896.0,640593.0
2021-03-12 00:00:00,70979,2520171,16837.0,622697.0
2021-03-11 00:00:00,69321,2449192,17634.0,605860.0
2021-03-10 00:00:00,66281,2379871,16900.0,588226.0
2021-03-09 00:00:00,56396,2313590,16196.0,571326.0
2021-03-08 00:00:00,50012,2257194,16644.0,555130.0
2021-03-07 00:00:00,25844,2207182,16282.0,538486.0
2021-03-06 00:00:00,44298,2181338,16443.0,522204.0
