date,Pinal_cume,Pinal
2020-12-07 00:00:00,1,
2020-12-16 00:00:00,2,1
2020-12-17 00:00:00,3,1
2020-12-18 00:00:00,6,3
2020-12-21 00:00:00,32,26
2020-12-22 00:00:00,130,98
2020-12-23 00:00:00,362,232
2020-12-24 00:00:00,399,37
2020-12-26 00:00:00,561,162
2020-12-27 00:00:00,562,1
2020-12-28 00:00:00,903,341
2020-12-29 00:00:00,1437,534
2020-12-30 00:00:00,2173,736
2020-12-31 00:00:00,2843,670
2021-01-01 00:00:00,2863,20
2021-01-02 00:00:00,3160,297
2021-01-03 00:00:00,3190,30
2021-01-04 00:00:00,3755,565
2021-01-05 00:00:00,4451,696
2021-01-06 00:00:00,5145,694
2021-01-07 00:00:00,6020,875
2021-01-08 00:00:00,6968,948
2021-01-09 00:00:00,7938,970
2021-01-10 00:00:00,7960,22
2021-01-11 00:00:00,8406,446
2021-01-12 00:00:00,9018,612
2021-01-13 00:00:00,9820,802
2021-01-14 00:00:00,10799,979
2021-01-15 00:00:00,11696,897
2021-01-16 00:00:00,12769,1073
2021-01-17 00:00:00,12828,59
2021-01-18 00:00:00,13431,603
2021-01-19 00:00:00,14235,804
2021-01-20 00:00:00,15526,1291
2021-01-21 00:00:00,16816,1290
2021-01-22 00:00:00,18226,1410
2021-01-23 00:00:00,20181,1955
2021-01-24 00:00:00,20212,31
2021-01-25 00:00:00,21059,847
2021-01-26 00:00:00,22049,990
2021-01-27 00:00:00,23447,1398
2021-01-28 00:00:00,25017,1570
2021-01-29 00:00:00,26625,1608
2021-01-30 00:00:00,29141,2516
2021-01-31 00:00:00,29257,116
2021-02-01 00:00:00,30688,1431
2021-02-02 00:00:00,32317,1629
2021-02-03 00:00:00,33964,1647
2021-02-04 00:00:00,35659,1695
2021-02-05 00:00:00,37552,1893
2021-02-06 00:00:00,39873,2321
2021-02-07 00:00:00,39947,74
2021-02-08 00:00:00,41582,1635
2021-02-09 00:00:00,43102,1520
2021-02-10 00:00:00,45589,2487
2021-02-11 00:00:00,48296,2707
2021-02-12 00:00:00,51390,3094
2021-02-13 00:00:00,54725,3335
2021-02-14 00:00:00,54843,118
2021-02-15 00:00:00,55891,1048
2021-02-16 00:00:00,57450,1559
2021-02-17 00:00:00,59191,1741
2021-02-18 00:00:00,61024,1833
2021-02-19 00:00:00,62504,1480
2021-02-20 00:00:00,64168,1664
2021-02-21 00:00:00,64219,51
2021-02-22 00:00:00,65128,909
2021-02-23 00:00:00,66345,1217
2021-02-24 00:00:00,68182,1837
2021-02-25 00:00:00,70937,2755
2021-02-26 00:00:00,74093,3156
2021-02-27 00:00:00,77160,3067
2021-02-28 00:00:00,77513,353
2021-03-01 00:00:00,80071,2558
2021-03-02 00:00:00,82863,2792
2021-03-03 00:00:00,86356,3493
2021-03-04 00:00:00,89760,3404
2021-03-05 00:00:00,92403,2643
2021-03-06 00:00:00,95508,3105
2021-03-07 00:00:00,95826,318
2021-03-08 00:00:00,98201,2375
2021-03-09 00:00:00,100587,2386
2021-03-10 00:00:00,103370,2783
2021-03-11 00:00:00,107310,3940
2021-03-12 00:00:00,110368,3058
2021-03-13 00:00:00,112859,2491
2021-03-14 00:00:00,113142,283
2021-03-15 00:00:00,115316,2174
2021-03-16 00:00:00,117935,2619
2021-03-17 00:00:00,120733,2798
2021-03-18 00:00:00,123699,2966
2021-03-19 00:00:00,125862,2163
2021-03-20 00:00:00,126309,447
2021-03-21 00:00:00,126669,360
2021-03-22 00:00:00,128420,1751
2021-03-23 00:00:00,130571,2151
2021-03-24 00:00:00,133574,3003
2021-03-25 00:00:00,136546,2972
2021-03-26 00:00:00,140471,3925
2021-03-27 00:00:00,141575,1104
2021-03-28 00:00:00,142737,1162
2021-03-29 00:00:00,145676,2939
2021-03-30 00:00:00,148695,3019
2021-03-31 00:00:00,152115,3420
2021-04-01 00:00:00,155364,3249
2021-04-02 00:00:00,157136,1772
2021-04-03 00:00:00,159367,2231
2021-04-04 00:00:00,159789,422
2021-04-05 00:00:00,162012,2223
2021-04-06 00:00:00,164499,2487
2021-04-07 00:00:00,167151,2652
2021-04-08 00:00:00,168739,1588
