date,La Paz_cume,La Paz
1/11/2021,10,
1/12/2021,29,19
1/13/2021,42,13
1/14/2021,45,3
1/15/2021,47,2
1/16/2021,64,17
1/17/2021,69,5
1/18/2021,70,1
1/19/2021,72,2
1/20/2021,103,31
1/21/2021,158,55
1/22/2021,162,4
1/23/2021,169,7
1/24/2021,329,160
1/25/2021,337,8
1/26/2021,342,5
1/27/2021,345,3
1/28/2021,347,2
1/29/2021,359,12
1/30/2021,384,25
1/31/2021,461,77
1/4/2021,469,8
1/5/2021,474,5
1/6/2021,479,5
1/7/2021,480,1
10/1/2021,513,33
10/10/2021,539,26
10/11/2021,912,373
10/12/2021,1325,413
10/13/2021,1350,25
10/14/2021,1357,7
10/15/2021,1366,9
10/16/2021,1392,26
10/2/2021,1421,29
10/3/2021,1890,469
10/4/2021,2040,150
10/5/2021,2081,41
10/6/2021,2085,4
10/7/2021,2090,5
10/8/2021,2129,39
10/9/2021,2172,43
12/21/2020,2513,341
12/22/2020,2697,184
12/23/2020,2714,17
12/28/2020,2724,10
12/29/2020,2738,14
12/30/2020,2748,10
12/31/2020,2761,13
2/1/2021,2847,86
2/10/2021,3141,294
2/11/2021,3151,10
2/12/2021,3158,7
2/13/2021,3168,10
2/14/2021,3196,28
2/15/2021,3233,37
2/16/2021,3554,321
2/17/2021,3979,425
2/18/2021,4011,32
2/19/2021,4022,11
2/2/2021,4033,11
2/20/2021,4088,55
2/21/2021,4151,63
2/22/2021,4646,495
2/23/2021,5144,498
2/24/2021,5187,43
2/25/2021,5200,13
2/26/2021,5210,10
2/27/2021,5262,52
2/28/2021,5343,81
2/3/2021,5755,412
2/4/2021,6130,375
2/5/2021,6189,59
2/6/2021,6211,22
2/7/2021,6221,10
2/8/2021,6274,53
2/9/2021,6325,51
3/1/2021,6657,332
3/10/2021,6992,335
3/11/2021,7028,36
3/12/2021,7039,11
3/13/2021,7047,8
3/14/2021,7098,51
3/15/2021,7151,53
3/16/2021,7467,316
3/17/2021,7825,358
3/18/2021,7843,18
3/19/2021,7853,10
3/2/2021,7858,5
3/20/2021,7894,36
3/21/2021,8043,149
3/22/2021,8443,400
3/23/2021,8494,51
3/24/2021,8524,30
3/25/2021,8535,11
3/26/2021,8539,4
3/27/2021,8587,48
3/28/2021,8673,86
3/29/2021,8902,229
3/3/2021,9170,268
3/30/2021,9277,107
3/31/2021,9288,11
3/4/2021,9305,17
3/5/2021,9358,53
3/6/2021,9412,54
3/7/2021,9744,332
3/8/2021,10090,346
3/9/2021,10123,33
4/1/2021,10127,4
4/10/2021,10128,1
4/11/2021,10178,50
4/12/2021,10255,77
4/13/2021,10363,108
4/14/2021,10692,329
4/15/2021,10728,36
4/16/2021,10740,12
4/17/2021,10742,2
4/18/2021,10773,31
4/19/2021,10810,37
4/2/2021,11138,328
4/20/2021,11191,53
4/21/2021,11265,74
4/22/2021,11297,32
4/23/2021,11310,13
4/24/2021,11339,29
4/25/2021,11399,60
4/26/2021,11578,179
4/27/2021,11736,158
4/28/2021,11754,18
4/29/2021,11761,7
4/3/2021,11764,3
4/30/2021,11785,21
4/4/2021,11810,25
4/5/2021,11886,76
4/6/2021,11910,24
4/7/2021,11931,21
4/8/2021,11935,4
4/9/2021,11936,1
5/1/2021,11975,39
5/10/2021,12006,31
5/11/2021,12168,162
5/12/2021,12199,31
5/13/2021,12238,39
5/14/2021,12248,10
5/15/2021,12254,6
5/16/2021,12270,16
5/17/2021,12303,33
5/18/2021,12351,48
5/19/2021,12369,18
5/2/2021,12385,16
5/20/2021,12390,5
5/21/2021,12394,4
5/22/2021,12395,1
5/23/2021,12442,47
5/24/2021,12498,56
5/25/2021,12547,49
5/26/2021,12561,14
5/27/2021,12567,6
5/28/2021,12570,3
5/29/2021,12583,13
5/3/2021,12608,25
5/30/2021,12652,44
5/31/2021,12657,5
5/4/2021,12672,15
5/5/2021,12674,2
5/6/2021,12681,7
5/7/2021,12700,19
5/8/2021,12726,26
5/9/2021,12753,27
6/1/2021,12768,15
6/10/2021,12783,15
6/11/2021,12787,4
6/12/2021,12794,7
6/13/2021,12816,22
6/14/2021,12837,21
6/15/2021,12849,12
6/16/2021,12861,12
6/17/2021,12868,7
6/18/2021,12873,5
6/19/2021,12882,9
6/2/2021,12921,39
6/21/2021,12934,13
6/22/2021,12943,9
6/23/2021,12949,6
6/24/2021,12952,3
6/25/2021,12953,1
6/26/2021,12956,3
6/27/2021,12969,13
6/28/2021,12996,27
6/29/2021,13026,30
6/3/2021,13033,7
6/30/2021,13038,5
6/4/2021,13042,4
6/5/2021,13063,21
6/6/2021,13081,18
6/7/2021,13095,14
6/8/2021,13104,9
6/9/2021,13110,6
7/1/2021,13114,4
7/10/2021,13116,2
7/11/2021,13125,9
7/12/2021,13147,22
7/13/2021,13181,34
7/14/2021,13197,16
7/15/2021,13213,16
7/16/2021,13216,3
7/17/2021,13220,4
7/18/2021,13233,13
7/19/2021,13255,22
7/2/2021,13277,22
7/20/2021,13333,56
7/21/2021,13343,10
7/22/2021,13347,4
7/23/2021,13349,2
7/24/2021,13362,13
7/25/2021,13385,23
7/26/2021,13419,34
7/27/2021,13448,29
7/28/2021,13465,17
7/29/2021,13477,12
7/3/2021,13479,2
7/30/2021,13498,19
7/31/2021,13518,20
7/4/2021,13556,38
7/5/2021,13590,34
7/6/2021,13617,27
7/7/2021,13629,12
7/8/2021,13633,4
7/9/2021,13645,12
8/1/2021,13674,29
8/10/2021,13713,39
8/11/2021,13731,18
8/12/2021,13755,24
8/13/2021,13765,10
8/14/2021,13767,2
8/15/2021,13790,23
8/16/2021,13808,18
8/17/2021,13840,32
8/18/2021,13904,64
8/19/2021,13920,16
8/2/2021,13936,16
8/20/2021,13939,3
8/21/2021,13957,18
8/22/2021,13979,22
8/23/2021,14023,44
8/24/2021,14037,14
8/25/2021,14051,14
8/26/2021,14054,3
8/27/2021,14060,6
8/28/2021,14061,1
8/29/2021,14081,20
8/3/2021,14113,32
8/30/2021,14137,24
8/31/2021,14157,20
8/4/2021,14172,15
8/5/2021,14176,4
8/6/2021,14196,20
8/7/2021,14245,49
8/8/2021,14277,32
8/9/2021,14299,22
9/1/2021,14323,24
9/10/2021,14333,10
9/11/2021,14334,1
9/12/2021,14356,22
9/13/2021,14379,23
9/14/2021,14406,27
9/15/2021,14427,21
9/16/2021,14446,19
9/17/2021,14451,5
9/18/2021,14452,1
9/19/2021,14468,16
9/2/2021,14480,12
9/20/2021,14523,43
9/21/2021,14532,9
9/22/2021,14541,9
9/23/2021,14547,6
9/24/2021,14549,2
9/25/2021,14567,18
9/26/2021,14584,17
9/27/2021,14613,29
9/28/2021,14670,57
9/29/2021,14681,11
9/3/2021,14689,8
9/30/2021,14690,1
9/4/2021,14706,16
9/5/2021,14736,30
9/6/2021,14763,27
9/7/2021,14774,11
9/8/2021,14780,6
9/9/2021,14786,6
