date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,20973,22840,20862,18168,12536,193,151.0,138.0,181,200.0,234.0,4.0,641.0,731.0,567.0,434,357.0,3.0,334.0,321,275.0,279,205,3.0,177.0,184.0,162.0,188.0,244.0,5.0,16.0,17.0,27.0,20.0,36.0,,158.0,151.0,167.0,209.0,200.0,6.0,11.0,7.0,21.0,14.0,16.0,,11764,12971,12103,9737,5712,108,296.0,386.0,432.0,498.0,342,7.0,221.0,276.0,286.0,338.0,902.0,6.0,642.0,993,933,754.0,518,5.0,4363,4463,3708,3489,2206,26.0,312.0,412.0,438.0,642.0,419,8.0,111.0,94.0,56,63.0,50.0,1.0,935,874,640,481.0,232,7.0
1/10/2021,34612,34974,32987,29877,29501,444,186.0,187.0,254,313.0,659.0,11.0,1156.0,1141.0,938.0,790,709.0,15.0,456.0,454,385.0,388,636,6.0,272.0,304.0,300.0,313.0,525.0,7.0,23.0,22.0,39.0,33.0,88.0,1.0,306.0,342.0,412.0,533.0,1020.0,16.0,29.0,18.0,42.0,38.0,31.0,,20025,19965,18920,15872,11314,223,448.0,553.0,644.0,748.0,806,12.0,373.0,461.0,480.0,579.0,2167.0,32.0,1182.0,1729,1726,1469.0,2271,15.0,6657,6431,5586,5416,4729,61.0,568.0,698.0,805.0,1119.0,937,12.0,269.0,207.0,158,157.0,181.0,5.0,1283,1209,928,711.0,509,10.0
1/11/2021,36537,36785,34941,31558,33283,501,190.0,193.0,264,329.0,744.0,12.0,1227.0,1226.0,1015.0,842,775.0,16.0,468.0,468,406.0,405,834,6.0,279.0,316.0,308.0,328.0,571.0,7.0,23.0,22.0,39.0,33.0,88.0,1.0,321.0,359.0,429.0,566.0,1096.0,16.0,29.0,18.0,42.0,39.0,34.0,,21265,21073,20139,16841,13091,257,465.0,567.0,675.0,786.0,905,12.0,409.0,510.0,545.0,629.0,2348.0,35.0,1232.0,1813,1811,1533.0,2450,19.0,6974,6706,5854,5705,5110,71.0,577.0,707.0,813.0,1136.0,963,13.0,286.0,227.0,184,175.0,196.0,5.0,1342,1297,993,749.0,850,10.0
1/12/2021,39330,39472,37725,34090,40865,601,199.0,204.0,276,357.0,863.0,12.0,1334.0,1311.0,1088.0,927,972.0,17.0,474.0,474,411.0,415,1047,6.0,288.0,323.0,322.0,357.0,636.0,10.0,26.0,28.0,44.0,39.0,105.0,1.0,329.0,364.0,438.0,580.0,1131.0,16.0,29.0,18.0,43.0,39.0,40.0,,23261,23053,22150,18517,17858,340,485.0,591.0,704.0,833.0,1067,12.0,435.0,537.0,605.0,699.0,2566.0,36.0,1322.0,1929,1933,1633.0,2731,19.0,7306,6962,6119,5964,5627,80.0,596.0,732.0,842.0,1184.0,1051,13.0,305.0,243.0,207,202.0,241.0,6.0,1405,1366,1069,802.0,1172,11.0
1/13/2021,42087,42389,40831,36788,49662,689,201.0,215.0,298,388.0,957.0,14.0,1396.0,1376.0,1168.0,1003,1230.0,18.0,493.0,507,433.0,439,1359,6.0,299.0,332.0,334.0,374.0,734.0,10.0,29.0,34.0,45.0,42.0,133.0,1.0,334.0,371.0,447.0,587.0,1167.0,16.0,57.0,46.0,80.0,82.0,64.0,,25286,25178,24359,20180,23373,408,503.0,622.0,746.0,878.0,1233,13.0,455.0,558.0,627.0,766.0,2725.0,37.0,1433.0,2070,2082,1809.0,3137,22.0,7521,7202,6360,6212,6072,90.0,640.0,781.0,931.0,1274.0,1235,14.0,314.0,252.0,213,211.0,409.0,6.0,1490,1440,1144,864.0,1508,11.0
1/14/2021,44835,45429,44064,39797,59057,756,218.0,238.0,316,442.0,1187.0,17.0,1496.0,1462.0,1261.0,1090,1500.0,18.0,498.0,515,446.0,450,1607,6.0,315.0,363.0,361.0,422.0,857.0,11.0,37.0,41.0,60.0,65.0,143.0,1.0,344.0,386.0,467.0,617.0,1312.0,16.0,58.0,46.0,80.0,83.0,69.0,1.0,27233,27310,26628,22081,29346,450,537.0,652.0,795.0,943.0,1435,14.0,487.0,604.0,665.0,851.0,2925.0,45.0,1533.0,2255,2239,1959.0,3658,23.0,7827,7512,6677,6505,6497,95.0,673.0,826.0,986.0,1346.0,1348,16.0,325.0,263.0,222,222.0,571.0,6.0,1510,1457,1173,887.0,1596,11.0
1/15/2021,48303,48679,47430,42914,68249,865,225.0,242.0,334,466.0,1266.0,22.0,1611.0,1558.0,1339.0,1182,2243.0,19.0,503.0,522,456.0,460,2034,6.0,423.0,479.0,467.0,548.0,986.0,30.0,40.0,42.0,64.0,67.0,148.0,1.0,401.0,432.0,508.0,672.0,1347.0,22.0,60.0,46.0,80.0,83.0,72.0,1.0,29435,29335,28731,23860,34185,513,562.0,697.0,832.0,1010.0,1668,15.0,519.0,649.0,722.0,931.0,3166.0,46.0,1654.0,2413,2415,2097.0,4032,25.0,8454,8088,7258,7069,7806,103.0,688.0,837.0,999.0,1365.0,1396,16.0,341.0,277.0,233,230.0,737.0,7.0,1539,1472,1194,915.0,1686,11.0
1/16/2021,50093,50253,49111,44521,73640,909,225.0,242.0,335,469.0,1280.0,22.0,1622.0,1574.0,1355.0,1205,2346.0,19.0,519.0,527,464.0,472,2390,6.0,426.0,479.0,468.0,548.0,1041.0,30.0,40.0,42.0,64.0,67.0,149.0,1.0,401.0,433.0,509.0,673.0,1349.0,22.0,60.0,47.0,80.0,84.0,73.0,1.0,30805,30530,30003,25022,37355,546,573.0,714.0,848.0,1049.0,1936,17.0,523.0,650.0,723.0,933.0,3174.0,46.0,1714.0,2504,2514,2188.0,4649,28.0,8695,8282,7443,7235,8082,106.0,710.0,867.0,1043.0,1412.0,1541,18.0,347.0,279.0,233,230.0,742.0,7.0,1543,1473,1198,916.0,1691,11.0
1/17/2021,51200,51276,50179,45613,77110,944,225.0,242.0,336,469.0,1280.0,22.0,1628.0,1582.0,1363.0,1209,2353.0,19.0,522.0,528,467.0,473,2403,6.0,427.0,479.0,468.0,548.0,1043.0,30.0,40.0,42.0,64.0,67.0,149.0,1.0,401.0,433.0,509.0,673.0,1352.0,22.0,60.0,47.0,80.0,85.0,74.0,1.0,31775,31432,30959,25991,40474,576,574.0,717.0,848.0,1052.0,1960,17.0,525.0,651.0,723.0,934.0,3176.0,46.0,1733.0,2536,2556,2224.0,4703,28.0,8778,8341,7489,7293,8215,109.0,712.0,869.0,1046.0,1417.0,1557,19.0,348.0,280.0,233,231.0,746.0,7.0,1545,1476,1199,917.0,1695,11.0
1/18/2021,52852,52802,51919,47337,84909,984,232.0,249.0,348,479.0,1307.0,22.0,1695.0,1655.0,1418.0,1262,2418.0,22.0,525.0,533,474.0,482,2579,6.0,440.0,483.0,482.0,560.0,1118.0,30.0,43.0,43.0,65.0,71.0,156.0,1.0,404.0,441.0,515.0,696.0,1419.0,22.0,61.0,48.0,81.0,87.0,81.0,1.0,32823,32372,32106,27105,45457,604,592.0,735.0,870.0,1082.0,2170,18.0,538.0,662.0,753.0,960.0,3200.0,46.0,1798.0,2648,2627,2316.0,4923,29.0,9125,8649,7809,7583,9786,115.0,719.0,872.0,1059.0,1437.0,1706,20.0,350.0,285.0,235,236.0,752.0,7.0,1553,1483,1208,921.0,1712,11.0
