date,La Paz_cume,La Paz
1/11/2021,10,
1/12/2021,29,19
1/13/2021,42,13
1/14/2021,45,3
1/15/2021,47,2
1/16/2021,64,17
1/17/2021,69,5
1/18/2021,70,1
1/19/2021,72,2
1/20/2021,103,31
1/21/2021,158,55
1/22/2021,162,4
1/23/2021,169,7
1/24/2021,329,160
1/25/2021,337,8
1/26/2021,342,5
1/27/2021,345,3
1/28/2021,347,2
1/29/2021,359,12
1/30/2021,384,25
1/31/2021,461,77
1/4/2021,469,8
1/5/2021,474,5
1/6/2021,479,5
1/7/2021,480,1
10/1/2021,513,33
10/10/2021,539,26
10/11/2021,912,373
10/12/2021,1325,413
10/13/2021,1350,25
10/14/2021,1357,7
10/15/2021,1366,9
10/16/2021,1392,26
10/17/2021,1421,29
10/18/2021,1890,469
10/19/2021,2040,150
10/2/2021,2081,41
10/3/2021,2085,4
10/4/2021,2090,5
10/5/2021,2129,39
10/6/2021,2172,43
10/7/2021,2513,341
10/8/2021,2697,184
10/9/2021,2714,17
12/21/2020,2724,10
12/22/2020,2738,14
12/23/2020,2748,10
12/28/2020,2761,13
12/29/2020,2847,86
12/30/2020,3141,294
12/31/2020,3151,10
2/1/2021,3158,7
2/10/2021,3168,10
2/11/2021,3196,28
2/12/2021,3233,37
2/13/2021,3554,321
2/14/2021,3979,425
2/15/2021,4011,32
2/16/2021,4022,11
2/17/2021,4033,11
2/18/2021,4088,55
2/19/2021,4151,63
2/2/2021,4646,495
2/20/2021,5144,498
2/21/2021,5187,43
2/22/2021,5200,13
2/23/2021,5210,10
2/24/2021,5262,52
2/25/2021,5343,81
2/26/2021,5755,412
2/27/2021,6130,375
2/28/2021,6189,59
2/3/2021,6211,22
2/4/2021,6221,10
2/5/2021,6274,53
2/6/2021,6325,51
2/7/2021,6657,332
2/8/2021,6992,335
2/9/2021,7028,36
3/1/2021,7039,11
3/10/2021,7048,9
3/11/2021,7099,51
3/12/2021,7152,53
3/13/2021,7468,316
3/14/2021,7826,358
3/15/2021,7844,18
3/16/2021,7854,10
3/17/2021,7859,5
3/18/2021,7895,36
3/19/2021,8044,149
3/2/2021,8444,400
3/20/2021,8495,51
3/21/2021,8525,30
3/22/2021,8536,11
3/23/2021,8540,4
3/24/2021,8588,48
3/25/2021,8674,86
3/26/2021,8903,229
3/27/2021,9171,268
3/28/2021,9278,107
3/29/2021,9289,11
3/3/2021,9306,17
3/30/2021,9359,53
3/31/2021,9413,54
3/4/2021,9745,332
3/5/2021,10091,346
3/6/2021,10124,33
3/7/2021,10128,4
3/8/2021,10129,1
3/9/2021,10179,50
4/1/2021,10256,77
4/10/2021,10364,108
4/11/2021,10693,329
4/12/2021,10729,36
4/13/2021,10741,12
4/14/2021,10743,2
4/15/2021,10774,31
4/16/2021,10811,37
4/17/2021,11139,328
4/18/2021,11192,53
4/19/2021,11266,74
4/2/2021,11298,32
4/20/2021,11311,13
4/21/2021,11340,29
4/22/2021,11400,60
4/23/2021,11579,179
4/24/2021,11737,158
4/25/2021,11755,18
4/26/2021,11762,7
4/27/2021,11765,3
4/28/2021,11786,21
4/29/2021,11811,25
4/3/2021,11887,76
4/30/2021,11911,24
4/4/2021,11932,21
4/5/2021,11936,4
4/6/2021,11937,1
4/7/2021,11976,39
4/8/2021,12007,31
4/9/2021,12169,162
5/1/2021,12200,31
5/10/2021,12239,39
5/11/2021,12249,10
5/12/2021,12255,6
5/13/2021,12271,16
5/14/2021,12304,33
5/15/2021,12352,48
5/16/2021,12370,18
5/17/2021,12386,16
5/18/2021,12391,5
5/19/2021,12395,4
5/2/2021,12396,1
5/20/2021,12443,47
5/21/2021,12499,56
5/22/2021,12548,49
5/23/2021,12562,14
5/24/2021,12568,6
5/25/2021,12571,3
5/26/2021,12584,13
5/27/2021,12609,25
5/28/2021,12653,44
5/29/2021,12658,5
5/3/2021,12673,15
5/30/2021,12675,2
5/31/2021,12682,7
5/4/2021,12701,19
5/5/2021,12727,26
5/6/2021,12754,27
5/7/2021,12769,15
5/8/2021,12784,15
5/9/2021,12788,4
6/1/2021,12795,7
6/10/2021,12817,22
6/11/2021,12838,21
6/12/2021,12850,12
6/13/2021,12862,12
6/14/2021,12869,7
6/15/2021,12874,5
6/16/2021,12883,9
6/17/2021,12922,39
6/18/2021,12935,13
6/19/2021,12944,9
6/2/2021,12950,6
6/21/2021,12953,3
6/22/2021,12954,1
6/23/2021,12957,3
6/24/2021,12970,13
6/25/2021,12997,27
6/26/2021,13027,30
6/27/2021,13034,7
6/28/2021,13039,5
6/29/2021,13043,4
6/3/2021,13064,21
6/30/2021,13082,18
6/4/2021,13096,14
6/5/2021,13105,9
6/6/2021,13111,6
6/7/2021,13115,4
6/8/2021,13117,2
6/9/2021,13126,9
7/1/2021,13148,22
7/10/2021,13182,34
7/11/2021,13198,16
7/12/2021,13214,16
7/13/2021,13217,3
7/14/2021,13221,4
7/15/2021,13234,13
7/16/2021,13256,22
7/17/2021,13278,22
7/18/2021,13334,56
7/19/2021,13344,10
7/2/2021,13348,4
7/20/2021,13350,2
7/21/2021,13363,13
7/22/2021,13386,23
7/23/2021,13420,34
7/24/2021,13449,29
7/25/2021,13466,17
7/26/2021,13478,12
7/27/2021,13480,2
7/28/2021,13499,19
7/29/2021,13519,20
7/3/2021,13557,38
7/30/2021,13591,34
7/31/2021,13618,27
7/4/2021,13630,12
7/5/2021,13634,4
7/6/2021,13646,12
7/7/2021,13675,29
7/8/2021,13714,39
7/9/2021,13732,18
8/1/2021,13756,24
8/10/2021,13766,10
8/11/2021,13768,2
8/12/2021,13791,23
8/13/2021,13809,18
8/14/2021,13841,32
8/15/2021,13905,64
8/16/2021,13921,16
8/17/2021,13937,16
8/18/2021,13940,3
8/19/2021,13958,18
8/2/2021,13980,22
8/20/2021,14024,44
8/21/2021,14038,14
8/22/2021,14052,14
8/23/2021,14055,3
8/24/2021,14061,6
8/25/2021,14062,1
8/26/2021,14082,20
8/27/2021,14114,32
8/28/2021,14138,24
8/29/2021,14158,20
8/3/2021,14173,15
8/30/2021,14177,4
8/31/2021,14197,20
8/4/2021,14246,49
8/5/2021,14278,32
8/6/2021,14300,22
8/7/2021,14324,24
8/8/2021,14334,10
8/9/2021,14335,1
9/1/2021,14357,22
9/10/2021,14380,23
9/11/2021,14407,27
9/12/2021,14428,21
9/13/2021,14447,19
9/14/2021,14452,5
9/15/2021,14453,1
9/16/2021,14469,16
9/17/2021,14481,12
9/18/2021,14524,43
9/19/2021,14533,9
9/2/2021,14542,9
9/20/2021,14548,6
9/21/2021,14550,2
9/22/2021,14568,18
9/23/2021,14592,24
9/24/2021,14623,31
9/25/2021,14680,57
9/26/2021,14691,11
9/27/2021,14699,8
9/28/2021,14700,1
9/29/2021,14716,16
9/3/2021,14746,30
9/30/2021,14774,28
9/4/2021,14785,11
9/5/2021,14791,6
9/6/2021,14802,11
9/7/2021,14811,9
9/8/2021,14826,15
9/9/2021,14834,8
