date,Yuma_cume,Yuma
1/1/2021,6,
1/10/2021,7,1
1/11/2021,8,1
1/12/2021,9,1
1/13/2021,10,1
1/14/2021,12,2
1/15/2021,18,6
1/16/2021,43,25
1/17/2021,44,1
1/18/2021,47,3
1/19/2021,50,3
1/2/2021,223,173
1/20/2021,869,646
1/21/2021,1598,729
1/22/2021,1819,221
1/23/2021,1918,99
1/24/2021,1919,1
1/25/2021,2332,413
1/26/2021,2661,329
1/27/2021,3071,410
1/28/2021,3154,83
1/29/2021,3197,43
1/3/2021,3203,6
1/30/2021,3205,2
1/31/2021,3429,224
1/4/2021,3761,332
1/5/2021,4226,465
1/6/2021,4440,214
1/7/2021,4713,273
1/8/2021,4729,16
1/9/2021,4746,17
10/1/2021,5352,606
10/10/2021,5942,590
10/11/2021,6581,639
10/12/2021,6761,180
10/13/2021,6948,187
10/14/2021,6964,16
10/15/2021,6975,11
10/16/2021,7022,47
10/17/2021,7433,411
10/18/2021,7984,551
10/19/2021,9560,1576
10/2/2021,10964,1404
10/3/2021,11131,167
10/4/2021,11152,21
10/5/2021,11583,431
10/6/2021,12380,797
10/7/2021,13708,1328
10/8/2021,15592,1884
10/9/2021,17410,1818
12/1/2020,18464,1054
12/10/2020,18489,25
12/12/2020,19291,802
12/16/2020,20306,1015
12/17/2020,21691,1385
12/18/2020,22663,972
12/19/2020,23307,644
12/20/2020,23381,74
12/21/2020,23420,39
12/22/2020,23723,303
12/23/2020,24549,826
12/24/2020,26491,1942
12/26/2020,28594,2103
12/27/2020,30196,1602
12/28/2020,30989,793
12/29/2020,31012,23
12/3/2020,31134,122
12/30/2020,31402,268
12/31/2020,31740,338
12/4/2020,32276,536
12/8/2020,33008,732
2/1/2021,33329,321
2/10/2021,33358,29
2/11/2021,33412,54
2/12/2021,34575,1163
2/13/2021,36924,2349
2/14/2021,39539,2615
2/15/2021,41931,2392
2/16/2021,42771,840
2/17/2021,43061,290
2/18/2021,44699,1638
2/19/2021,45868,1169
2/2/2021,47023,1155
2/20/2021,49500,2477
2/21/2021,52822,3322
2/22/2021,53062,240
2/23/2021,53225,163
2/24/2021,54044,819
2/25/2021,55842,1798
2/26/2021,57663,1821
2/27/2021,60577,2914
2/28/2021,63343,2766
2/3/2021,64784,1441
2/4/2021,64974,190
2/5/2021,65725,751
2/6/2021,67215,1490
2/7/2021,69222,2007
2/8/2021,72756,3534
2/9/2021,75672,2916
3/1/2021,76862,1190
3/10/2021,77167,305
3/11/2021,77607,440
3/12/2021,78979,1372
3/13/2021,81176,2197
3/14/2021,83204,2028
3/15/2021,85386,2182
3/16/2021,85968,582
3/17/2021,86188,220
3/18/2021,87562,1374
3/19/2021,91108,3546
3/2/2021,94751,3643
3/20/2021,98416,3665
3/21/2021,101094,2678
3/22/2021,102700,1606
3/23/2021,104190,1490
3/24/2021,106241,2051
3/25/2021,108882,2641
3/26/2021,111807,2925
3/27/2021,114921,3114
3/28/2021,117628,2707
3/29/2021,118882,1254
3/3/2021,119469,587
3/30/2021,120238,769
3/31/2021,121414,1176
3/4/2021,123994,2580
3/5/2021,126695,2701
3/6/2021,129712,3017
3/7/2021,130607,895
3/8/2021,131238,631
3/9/2021,133262,2024
4/1/2021,136038,2776
4/10/2021,138569,2531
4/11/2021,140818,2249
4/12/2021,143897,3079
4/13/2021,145234,1337
4/14/2021,146247,1013
4/15/2021,147580,1333
4/16/2021,151188,3608
4/17/2021,153733,2545
4/18/2021,156132,2399
4/19/2021,158504,2372
4/2/2021,159492,988
4/20/2021,160102,610
4/21/2021,161195,1093
4/22/2021,162787,1592
4/23/2021,164293,1506
4/24/2021,165932,1639
4/25/2021,167533,1601
4/26/2021,168051,518
