date,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE
2020-12-23 00:00:00,2,1,0.5,,,
2020-12-22 00:00:00,145,44,0.303448275862069,3.0,0.0,0
2020-12-21 00:00:00,611,149,0.2438625204582652,21.0,5.0,0.2380952380952381
2020-12-20 00:00:00,381,107,0.2808398950131234,1.0,0.0,0
2020-12-19 00:00:00,486,128,0.2633744855967079,3.0,0.0,0
2020-12-18 00:00:00,718,188,0.2618384401114206,23.0,3.0,0.1304347826086957
2020-12-17 00:00:00,704,173,0.2457386363636364,14.0,4.0,0.2857142857142857
2020-12-16 00:00:00,691,180,0.2604920405209841,22.0,4.0,0.1818181818181818
2020-12-15 00:00:00,636,166,0.2610062893081761,36.0,5.0,0.1388888888888889
2020-12-14 00:00:00,820,219,0.2670731707317074,12.0,2.0,0.1666666666666667
2020-12-13 00:00:00,399,102,0.2556390977443609,1.0,0.0,0
2020-12-12 00:00:00,392,106,0.2704081632653062,51.0,8.0,0.1568627450980392
2020-12-11 00:00:00,774,151,0.1950904392764858,15.0,3.0,0.2
2020-12-10 00:00:00,668,132,0.1976047904191617,29.0,6.0,0.2068965517241379
2020-12-09 00:00:00,707,124,0.1753889674681754,32.0,7.0,0.21875
2020-12-08 00:00:00,863,143,0.1657010428736964,74.0,5.0,0.0675675675675676
2020-12-07 00:00:00,734,148,0.2016348773841962,77.0,16.0,0.2077922077922078
2020-12-06 00:00:00,313,71,0.2268370607028754,,,
2020-12-05 00:00:00,315,87,0.2761904761904762,,,
2020-12-04 00:00:00,552,118,0.213768115942029,23.0,1.0,0.0434782608695652
2020-12-03 00:00:00,609,130,0.2134646962233169,28.0,5.0,0.1785714285714286
2020-12-02 00:00:00,747,144,0.1927710843373494,16.0,2.0,0.125
2020-12-01 00:00:00,662,155,0.2341389728096677,54.0,6.0,0.1111111111111111
2020-11-30 00:00:00,722,144,0.1994459833795014,41.0,8.0,0.1951219512195122
2020-11-29 00:00:00,352,90,0.2556818181818182,1.0,0.0,0
2020-11-28 00:00:00,279,68,0.2437275985663083,,,
2020-11-27 00:00:00,396,88,0.2222222222222222,6.0,2.0,0.3333333333333333
2020-11-26 00:00:00,122,19,0.1557377049180328,1.0,0.0,0
2020-11-25 00:00:00,439,69,0.1571753986332574,12.0,0.0,0
2020-11-24 00:00:00,495,81,0.1636363636363636,19.0,4.0,0.2105263157894737
2020-11-23 00:00:00,637,101,0.1585557299843014,19.0,2.0,0.1052631578947368
2020-11-22 00:00:00,271,28,0.1033210332103321,1.0,0.0,0
2020-11-21 00:00:00,292,46,0.1575342465753425,2.0,0.0,0
2020-11-20 00:00:00,583,61,0.104631217838765,37.0,6.0,0.1621621621621622
2020-11-19 00:00:00,523,55,0.1051625239005736,14.0,2.0,0.1428571428571429
2020-11-18 00:00:00,579,53,0.0915371329879102,84.0,4.0,0.0476190476190476
2020-11-17 00:00:00,572,81,0.1416083916083916,48.0,3.0,0.0625
2020-11-16 00:00:00,514,83,0.1614785992217899,31.0,3.0,0.0967741935483871
2020-11-15 00:00:00,246,45,0.1829268292682927,,,
2020-11-14 00:00:00,285,39,0.1368421052631579,23.0,0.0,0
2020-11-13 00:00:00,399,46,0.1152882205513785,18.0,0.0,0
2020-11-12 00:00:00,438,54,0.1232876712328767,14.0,1.0,0.0714285714285714
2020-11-11 00:00:00,368,51,0.1385869565217391,18.0,2.0,0.1111111111111111
2020-11-10 00:00:00,435,68,0.1563218390804598,18.0,3.0,0.1666666666666667
2020-11-09 00:00:00,316,41,0.129746835443038,16.0,3.0,0.1875
2020-11-08 00:00:00,105,15,0.1428571428571429,,,
2020-11-07 00:00:00,270,29,0.1074074074074074,3.0,0.0,0
2020-11-06 00:00:00,329,26,0.0790273556231003,11.0,0.0,0
2020-11-05 00:00:00,413,47,0.1138014527845036,13.0,0.0,0
2020-11-04 00:00:00,327,35,0.1070336391437309,33.0,3.0,0.0909090909090909
2020-11-03 00:00:00,412,44,0.1067961165048544,39.0,4.0,0.1025641025641026
2020-11-02 00:00:00,334,44,0.1317365269461078,19.0,1.0,0.0526315789473684
