date,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO
2020-12-22 00:00:00,98,21,0.2142857142857143,1.0,1.0,1
2020-12-21 00:00:00,585,62,0.105982905982906,27.0,2.0,0.0740740740740741
2020-12-20 00:00:00,63,19,0.3015873015873016,26.0,2.0,0.0769230769230769
2020-12-19 00:00:00,408,31,0.0759803921568627,,,
2020-12-18 00:00:00,889,110,0.1237345331833521,36.0,9.0,0.25
2020-12-17 00:00:00,784,112,0.1428571428571429,36.0,0.0,0
2020-12-16 00:00:00,734,120,0.1634877384196185,3.0,2.0,0.6666666666666666
2020-12-15 00:00:00,638,88,0.1379310344827586,47.0,6.0,0.1276595744680851
2020-12-14 00:00:00,822,136,0.1654501216545012,8.0,1.0,0.125
2020-12-13 00:00:00,80,14,0.175,,,
2020-12-12 00:00:00,406,61,0.1502463054187192,28.0,1.0,0.0357142857142857
2020-12-11 00:00:00,627,113,0.1802232854864434,17.0,1.0,0.0588235294117647
2020-12-10 00:00:00,802,117,0.1458852867830424,8.0,3.0,0.375
2020-12-09 00:00:00,681,109,0.1600587371512482,50.0,1.0,0.02
2020-12-08 00:00:00,637,82,0.1287284144427002,11.0,4.0,0.3636363636363637
2020-12-07 00:00:00,758,114,0.1503957783641161,7.0,2.0,0.2857142857142857
2020-12-06 00:00:00,84,16,0.1904761904761905,,,
2020-12-05 00:00:00,278,40,0.1438848920863309,2.0,0.0,0
2020-12-04 00:00:00,602,71,0.1179401993355482,13.0,0.0,0
2020-12-03 00:00:00,653,105,0.1607963246554365,8.0,0.0,0
2020-12-02 00:00:00,733,112,0.1527967257844475,66.0,8.0,0.1212121212121212
2020-12-01 00:00:00,586,96,0.1638225255972696,59.0,5.0,0.0847457627118644
2020-11-30 00:00:00,642,118,0.1838006230529595,40.0,1.0,0.025
2020-11-29 00:00:00,88,15,0.1704545454545455,3.0,1.0,0.3333333333333333
2020-11-28 00:00:00,93,10,0.1075268817204301,26.0,2.0,0.0769230769230769
2020-11-27 00:00:00,246,46,0.1869918699186992,33.0,1.0,0.0303030303030303
2020-11-26 00:00:00,47,6,0.1276595744680851,,,
2020-11-25 00:00:00,531,46,0.0866290018832392,43.0,4.0,0.0930232558139535
2020-11-24 00:00:00,807,63,0.0780669144981413,59.0,4.0,0.0677966101694915
2020-11-23 00:00:00,959,88,0.091762252346194,54.0,4.0,0.0740740740740741
2020-11-22 00:00:00,81,5,0.0617283950617284,,,
2020-11-21 00:00:00,494,28,0.0566801619433198,1.0,0.0,0
2020-11-20 00:00:00,627,49,0.0781499202551834,47.0,3.0,0.0638297872340426
