date,cases
2021-01-27 00:00:00,19
2021-01-26 00:00:00,187
2021-01-25 00:00:00,2086
2021-01-24 00:00:00,2472
2021-01-23 00:00:00,3928
2021-01-22 00:00:00,5563
2021-01-21 00:00:00,6153
2021-01-20 00:00:00,6583
2021-01-19 00:00:00,7419
2021-01-18 00:00:00,6064
2021-01-17 00:00:00,4070
2021-01-16 00:00:00,4490
2021-01-15 00:00:00,6824
2021-01-14 00:00:00,7193
2021-01-13 00:00:00,7968
2021-01-12 00:00:00,8316
2021-01-11 00:00:00,9642
2021-01-10 00:00:00,5103
2021-01-09 00:00:00,6329
2021-01-08 00:00:00,8558
2021-01-07 00:00:00,9700
2021-01-06 00:00:00,10617
2021-01-05 00:00:00,11391
2021-01-04 00:00:00,11944
2021-01-03 00:00:00,6546
2021-01-02 00:00:00,6811
2021-01-01 00:00:00,4114
2020-12-31 00:00:00,8767
2020-12-30 00:00:00,10876
2020-12-29 00:00:00,11045
2020-12-28 00:00:00,11568
2020-12-27 00:00:00,6466
2020-12-26 00:00:00,4836
2020-12-25 00:00:00,1337
2020-12-24 00:00:00,5151
2020-12-23 00:00:00,8036
2020-12-22 00:00:00,8645
2020-12-21 00:00:00,9097
2020-12-20 00:00:00,4067
2020-12-19 00:00:00,5417
2020-12-18 00:00:00,7555
2020-12-17 00:00:00,8090
2020-12-16 00:00:00,7751
2020-12-15 00:00:00,6854
2020-12-14 00:00:00,8984
2020-12-13 00:00:00,3913
2020-12-12 00:00:00,4810
2020-12-11 00:00:00,7099
2020-12-10 00:00:00,6989
2020-12-09 00:00:00,7721
2020-12-08 00:00:00,8172
2020-12-07 00:00:00,8016
2020-12-06 00:00:00,2969
2020-12-05 00:00:00,4204
2020-12-04 00:00:00,5819
2020-12-03 00:00:00,7581
2020-12-02 00:00:00,7767
2020-12-01 00:00:00,7601
2020-11-30 00:00:00,7980
2020-11-29 00:00:00,3872
2020-11-28 00:00:00,3740
2020-11-27 00:00:00,3996
2020-11-26 00:00:00,1661
2020-11-25 00:00:00,5183
2020-11-24 00:00:00,5790
2020-11-23 00:00:00,6012
2020-11-22 00:00:00,2597
2020-11-21 00:00:00,3261
2020-11-20 00:00:00,4510
2020-11-19 00:00:00,4849
2020-11-18 00:00:00,4812
2020-11-17 00:00:00,4538
2020-11-16 00:00:00,4388
2020-11-15 00:00:00,1870
2020-11-14 00:00:00,2338
2020-11-13 00:00:00,3144
2020-11-12 00:00:00,3449
2020-11-11 00:00:00,2600
2020-11-10 00:00:00,3088
2020-11-09 00:00:00,3011
2020-11-08 00:00:00,1510
2020-11-07 00:00:00,1807
2020-11-06 00:00:00,2546
2020-11-05 00:00:00,2704
2020-11-04 00:00:00,2610
2020-11-03 00:00:00,2314
2020-11-02 00:00:00,2414
2020-11-01 00:00:00,1062
2020-10-31 00:00:00,1156
2020-10-30 00:00:00,1574
2020-10-29 00:00:00,1620
2020-10-28 00:00:00,1680
2020-10-27 00:00:00,1510
2020-10-26 00:00:00,1635
2020-10-25 00:00:00,657
2020-10-24 00:00:00,1066
2020-10-23 00:00:00,1254
2020-10-22 00:00:00,1307
2020-10-21 00:00:00,1361
2020-10-20 00:00:00,1259
2020-10-19 00:00:00,1369
2020-10-18 00:00:00,655
2020-10-17 00:00:00,728
2020-10-16 00:00:00,1028
2020-10-15 00:00:00,916
2020-10-14 00:00:00,994
2020-10-13 00:00:00,1011
2020-10-12 00:00:00,980
2020-10-11 00:00:00,490
