Category,value
tests,506398
Yuma,10459
Yavapai,13083
Santa Cruz,1881
Pinal,32378
Pima,51936
Navajo,4235
Mohave,10518
Maricopa,351115
La Paz,1573
Greenlee,203
Graham,1082
Gila,5526
Coconino,6424
Cochise,5477
Apache,1191
Unknown,431
65 years and older,119743
55 - 64 years,96227
45 - 54 years,89492
20 - 44 years,175949
Less than 20 years,24556
positive,0.1760788944664079
