Category,value
tests,10394980
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1577777
20 - 44 years,4491555
45 - 54 years,1401727
55 - 64 years,1315208
65 years and older,1590208
Unknown,18505
positive,0.0971421782437292
