Category,value
tests,498847
Yuma,10430
Yavapai,12812
Santa Cruz,1855
Pinal,31861
Pima,51483
Navajo,4149
Mohave,10275
Maricopa,345706
La Paz,1565
Greenlee,201
Graham,1076
Gila,5280
Coconino,6311
Cochise,5405
Apache,1159
Unknown,427
65 years and older,117952
55 - 64 years,94784
45 - 54 years,88132
20 - 44 years,173500
Less than 20 years,24052
positive,0.1692743466433596
