date,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA
2021-05-20 00:00:00,50,1,0.02,,,
2021-05-19 00:00:00,1223,44,0.035977105478332,14.0,5.0,0.3571428571428572
2021-05-18 00:00:00,1985,40,0.0201511335012594,49.0,15.0,0.3061224489795919
2021-05-17 00:00:00,2810,62,0.0220640569395018,40.0,21.0,0.525
2021-05-16 00:00:00,1252,53,0.042332268370607,10.0,1.0,0.1
2021-05-15 00:00:00,1083,44,0.0406278855032318,25.0,9.0,0.36
2021-05-14 00:00:00,2125,67,0.0315294117647059,39.0,16.0,0.4102564102564103
2021-05-13 00:00:00,2564,92,0.0358814352574103,64.0,28.0,0.4375
2021-05-12 00:00:00,3161,73,0.0230939576083518,54.0,24.0,0.4444444444444444
2021-05-11 00:00:00,3320,57,0.0171686746987952,48.0,22.0,0.4583333333333334
2021-05-10 00:00:00,3671,97,0.0264233178970308,40.0,19.0,0.475
2021-05-09 00:00:00,1002,45,0.0449101796407186,3.0,1.0,0.3333333333333333
2021-05-08 00:00:00,1112,54,0.0485611510791367,9.0,2.0,0.2222222222222222
2021-05-07 00:00:00,2244,81,0.036096256684492,59.0,29.0,0.4915254237288136
2021-05-06 00:00:00,2736,91,0.0332602339181287,49.0,15.0,0.3061224489795919
2021-05-05 00:00:00,3054,82,0.0268500327439424,59.0,25.0,0.423728813559322
2021-05-04 00:00:00,3464,92,0.0265588914549654,51.0,16.0,0.3137254901960785
2021-05-03 00:00:00,4103,79,0.0192542042407994,93.0,40.0,0.4301075268817205
2021-05-02 00:00:00,1228,42,0.0342019543973941,1.0,0.0,0
2021-05-01 00:00:00,1184,66,0.0557432432432432,2.0,1.0,0.5
2021-04-30 00:00:00,2720,78,0.0286764705882353,51.0,28.0,0.5490196078431374
2021-04-29 00:00:00,3498,76,0.021726700971984,44.0,21.0,0.4772727272727274
2021-04-28 00:00:00,3849,102,0.0265003897116134,65.0,33.0,0.5076923076923078
2021-04-27 00:00:00,4071,86,0.0211250307049865,77.0,34.0,0.4415584415584416
2021-04-26 00:00:00,5114,71,0.0138834571763786,62.0,26.0,0.4193548387096775
2021-04-25 00:00:00,1324,61,0.0460725075528701,2.0,1.0,0.5
2021-04-24 00:00:00,1291,49,0.0379550735863672,14.0,4.0,0.2857142857142857
2021-04-23 00:00:00,3368,68,0.0201900237529691,45.0,28.0,0.6222222222222222
2021-04-22 00:00:00,3920,93,0.0237244897959184,67.0,27.0,0.4029850746268657
2021-04-21 00:00:00,3905,94,0.0240717029449424,57.0,25.0,0.4385964912280702
2021-04-20 00:00:00,4841,84,0.0173517868209048,44.0,17.0,0.3863636363636364
2021-04-19 00:00:00,5682,97,0.0170714537134812,43.0,15.0,0.3488372093023256
2021-04-18 00:00:00,1382,59,0.0426917510853835,3.0,0.0,0
2021-04-17 00:00:00,1311,69,0.0526315789473684,11.0,6.0,0.5454545454545454
2021-04-16 00:00:00,3358,99,0.0294818344252531,73.0,28.0,0.3835616438356164
2021-04-15 00:00:00,4165,105,0.0252100840336134,51.0,26.0,0.5098039215686274
2021-04-14 00:00:00,4299,111,0.0258199581297976,68.0,33.0,0.4852941176470588
2021-04-13 00:00:00,4885,120,0.0245649948822927,55.0,25.0,0.4545454545454546
2021-04-12 00:00:00,5799,143,0.0246594240386274,68.0,26.0,0.3823529411764706
2021-04-11 00:00:00,1360,63,0.0463235294117647,8.0,5.0,0.625
2021-04-10 00:00:00,1325,88,0.0664150943396226,8.0,2.0,0.25
2021-04-09 00:00:00,3653,102,0.0279222556802628,46.0,23.0,0.5
2021-04-08 00:00:00,4132,128,0.0309777347531462,59.0,23.0,0.3898305084745763
2021-04-07 00:00:00,4435,118,0.0266065388951522,54.0,23.0,0.425925925925926
2021-04-06 00:00:00,5172,124,0.0239752513534416,51.0,8.0,0.1568627450980392
2021-04-05 00:00:00,5518,132,0.0239217107647698,59.0,23.0,0.3898305084745763
2021-04-04 00:00:00,849,26,0.0306242638398115,,,
2021-04-03 00:00:00,1255,57,0.0454183266932271,16.0,4.0,0.25
2021-04-02 00:00:00,3854,119,0.0308770108977686,84.0,33.0,0.3928571428571429
2021-04-01 00:00:00,4409,98,0.0222272624177818,69.0,39.0,0.5652173913043478
2021-03-31 00:00:00,4740,111,0.0234177215189873,81.0,39.0,0.4814814814814816
2021-03-30 00:00:00,5454,155,0.0284195086175284,73.0,37.0,0.5068493150684932
2021-03-29 00:00:00,6472,137,0.021168108776267,103.0,51.0,0.4951456310679612
2021-03-28 00:00:00,1612,54,0.0334987593052109,2.0,2.0,1
2021-03-27 00:00:00,1331,81,0.0608564988730278,11.0,4.0,0.3636363636363637
2021-03-26 00:00:00,4027,112,0.0278122671964241,111.0,58.0,0.5225225225225226
2021-03-25 00:00:00,4992,132,0.0264423076923077,70.0,36.0,0.5142857142857142
2021-03-24 00:00:00,5032,109,0.0216613672496025,62.0,29.0,0.467741935483871
2021-03-23 00:00:00,5827,105,0.0180195640981637,76.0,35.0,0.4605263157894738
2021-03-22 00:00:00,6788,127,0.0187094873305834,127.0,67.0,0.5275590551181102
2021-03-21 00:00:00,1512,56,0.037037037037037,48.0,19.0,0.3958333333333333
2021-03-20 00:00:00,1371,61,0.0444930707512764,16.0,8.0,0.5
2021-03-19 00:00:00,3544,89,0.0251128668171558,117.0,48.0,0.4102564102564103
2021-03-18 00:00:00,4465,84,0.0188129899216125,92.0,61.0,0.6630434782608696
2021-03-17 00:00:00,5082,117,0.0230224321133412,82.0,43.0,0.524390243902439
2021-03-16 00:00:00,5360,100,0.0186567164179104,98.0,57.0,0.5816326530612246
2021-03-15 00:00:00,6855,115,0.0167760758570387,81.0,40.0,0.4938271604938272
2021-03-14 00:00:00,1484,48,0.032345013477089,7.0,4.0,0.5714285714285714
2021-03-13 00:00:00,1548,78,0.0503875968992248,8.0,6.0,0.75
2021-03-12 00:00:00,5217,122,0.0233850872148745,97.0,38.0,0.3917525773195876
2021-03-11 00:00:00,5966,114,0.0191082802547771,76.0,42.0,0.5526315789473686
2021-03-10 00:00:00,5287,136,0.0257234726688103,97.0,45.0,0.463917525773196
2021-03-09 00:00:00,6127,123,0.0200750775257059,90.0,51.0,0.5666666666666668
2021-03-08 00:00:00,7902,142,0.0179701341432549,102.0,52.0,0.5098039215686274
2021-03-07 00:00:00,1822,70,0.0384193194291987,2.0,2.0,1
2021-03-06 00:00:00,1830,83,0.0453551912568306,10.0,7.0,0.7
2021-03-05 00:00:00,5665,131,0.0231244483671668,113.0,54.0,0.4778761061946904
2021-03-04 00:00:00,6366,157,0.0246622683003456,90.0,40.0,0.4444444444444444
2021-03-03 00:00:00,6200,164,0.0264516129032258,87.0,41.0,0.471264367816092
2021-03-02 00:00:00,7111,164,0.0230628603571931,102.0,53.0,0.519607843137255
2021-03-01 00:00:00,8638,182,0.0210696920583468,94.0,49.0,0.521276595744681
2021-02-28 00:00:00,1780,81,0.0455056179775281,3.0,1.0,0.3333333333333333
2021-02-27 00:00:00,1769,106,0.0599208592425099,8.0,3.0,0.375
2021-02-26 00:00:00,6001,170,0.028328611898017,96.0,43.0,0.4479166666666667
2021-02-25 00:00:00,6472,174,0.026885043263288,71.0,44.0,0.619718309859155
2021-02-24 00:00:00,6662,184,0.0276193335334734,93.0,27.0,0.2903225806451613
2021-02-23 00:00:00,7756,171,0.0220474471376998,108.0,47.0,0.4351851851851852
2021-02-22 00:00:00,8969,225,0.0250864087412198,79.0,24.0,0.3037974683544304
2021-02-21 00:00:00,2189,127,0.0580173595248972,10.0,7.0,0.7
2021-02-20 00:00:00,2219,181,0.0815682739972961,7.0,2.0,0.2857142857142857
2021-02-19 00:00:00,7092,244,0.0344049633389735,107.0,33.0,0.308411214953271
2021-02-18 00:00:00,7470,251,0.0336010709504685,90.0,36.0,0.4
2021-02-17 00:00:00,6722,302,0.0449271050282654,74.0,28.0,0.3783783783783784
2021-02-16 00:00:00,8566,281,0.0328041092692038,91.0,39.0,0.4285714285714286
2021-02-15 00:00:00,8071,283,0.035063808697807,103.0,36.0,0.3495145631067962
2021-02-14 00:00:00,2012,149,0.0740556660039762,13.0,5.0,0.3846153846153847
2021-02-13 00:00:00,2456,255,0.1038273615635179,19.0,6.0,0.3157894736842105
2021-02-12 00:00:00,7563,375,0.049583498611662,127.0,50.0,0.3937007874015749
2021-02-11 00:00:00,8333,339,0.0406816272650906,115.0,51.0,0.4434782608695652
2021-02-10 00:00:00,8747,482,0.0551046072939293,118.0,56.0,0.4745762711864408
2021-02-09 00:00:00,9344,413,0.0441994863013699,121.0,47.0,0.3884297520661157
2021-02-08 00:00:00,9067,463,0.0510642991066505,151.0,61.0,0.4039735099337749
2021-02-07 00:00:00,2324,238,0.1024096385542169,10.0,3.0,0.3
2021-02-06 00:00:00,2931,297,0.1013306038894575,27.0,7.0,0.2592592592592593
2021-02-05 00:00:00,8402,544,0.0647464889312069,167.0,58.0,0.3473053892215569
2021-02-04 00:00:00,7794,532,0.0682576340774955,135.0,58.0,0.4296296296296297
2021-02-03 00:00:00,6855,428,0.062436177972283,154.0,65.0,0.4220779220779221
2021-02-02 00:00:00,9485,640,0.0674749604638904,157.0,68.0,0.4331210191082803
2021-02-01 00:00:00,10684,754,0.0705728191688506,154.0,63.0,0.4090909090909091
2021-01-31 00:00:00,2952,339,0.1148373983739838,8.0,2.0,0.25
