date,Coconino_cume,Coconino
2020-12-02 00:00:00,1,
2020-12-04 00:00:00,2,1
2020-12-10 00:00:00,3,1
2020-12-12 00:00:00,4,1
2020-12-15 00:00:00,8,4
2020-12-16 00:00:00,150,142
2020-12-17 00:00:00,279,129
2020-12-18 00:00:00,490,211
2020-12-19 00:00:00,538,48
2020-12-20 00:00:00,539,1
2020-12-21 00:00:00,541,2
2020-12-22 00:00:00,578,37
2020-12-23 00:00:00,911,333
2020-12-24 00:00:00,1299,388
2020-12-25 00:00:00,1421,122
2020-12-26 00:00:00,1520,99
2020-12-27 00:00:00,1611,91
2020-12-28 00:00:00,1833,222
2020-12-29 00:00:00,2185,352
2020-12-30 00:00:00,2588,403
2020-12-31 00:00:00,2796,208
2021-01-01 00:00:00,2895,99
2021-01-02 00:00:00,2959,64
2021-01-03 00:00:00,2964,5
2021-01-04 00:00:00,3312,348
2021-01-05 00:00:00,3669,357
2021-01-06 00:00:00,4167,498
2021-01-07 00:00:00,4741,574
2021-01-08 00:00:00,5376,635
2021-01-09 00:00:00,5456,80
2021-01-10 00:00:00,5462,6
2021-01-11 00:00:00,5789,327
2021-01-12 00:00:00,6351,562
2021-01-13 00:00:00,6840,489
2021-01-14 00:00:00,7467,627
2021-01-15 00:00:00,8639,1172
2021-01-16 00:00:00,8742,103
2021-01-17 00:00:00,8743,1
2021-01-18 00:00:00,8919,176
2021-01-19 00:00:00,9326,407
2021-01-20 00:00:00,10845,1519
2021-01-21 00:00:00,11696,851
2021-01-22 00:00:00,12597,901
2021-01-23 00:00:00,12993,396
2021-01-24 00:00:00,13007,14
2021-01-25 00:00:00,13564,557
2021-01-26 00:00:00,14068,504
2021-01-27 00:00:00,15371,1303
2021-01-28 00:00:00,16586,1215
2021-01-29 00:00:00,17491,905
2021-01-30 00:00:00,17825,334
2021-01-31 00:00:00,17853,28
2021-02-01 00:00:00,18699,846
2021-02-02 00:00:00,19544,845
2021-02-03 00:00:00,21178,1634
2021-02-04 00:00:00,23196,2018
2021-02-05 00:00:00,25425,2229
2021-02-06 00:00:00,26895,1470
2021-02-07 00:00:00,26934,39
2021-02-08 00:00:00,27823,889
2021-02-09 00:00:00,28737,914
2021-02-10 00:00:00,31220,2483
2021-02-11 00:00:00,32779,1559
2021-02-12 00:00:00,35519,2740
2021-02-13 00:00:00,37029,1510
2021-02-14 00:00:00,37057,28
2021-02-15 00:00:00,38259,1202
2021-02-16 00:00:00,39882,1623
2021-02-17 00:00:00,42687,2805
2021-02-18 00:00:00,43799,1112
2021-02-19 00:00:00,45149,1350
2021-02-20 00:00:00,46190,1041
2021-02-21 00:00:00,46201,11
2021-02-22 00:00:00,46593,392
2021-02-23 00:00:00,47124,531
2021-02-24 00:00:00,49094,1970
2021-02-25 00:00:00,50753,1659
2021-02-26 00:00:00,52457,1704
2021-02-27 00:00:00,54115,1658
2021-02-28 00:00:00,54202,87
2021-03-01 00:00:00,55785,1583
2021-03-02 00:00:00,57573,1788
2021-03-03 00:00:00,59308,1735
2021-03-04 00:00:00,61471,2163
2021-03-05 00:00:00,63229,1758
2021-03-06 00:00:00,63981,752
2021-03-07 00:00:00,64074,93
2021-03-08 00:00:00,65038,964
2021-03-09 00:00:00,65929,891
2021-03-10 00:00:00,68681,2752
2021-03-11 00:00:00,70554,1873
2021-03-12 00:00:00,73128,2574
2021-03-13 00:00:00,74270,1142
2021-03-14 00:00:00,74328,58
2021-03-15 00:00:00,75651,1323
2021-03-16 00:00:00,77564,1913
2021-03-17 00:00:00,79343,1779
2021-03-18 00:00:00,80821,1478
2021-03-19 00:00:00,82444,1623
2021-03-20 00:00:00,83443,999
2021-03-21 00:00:00,83518,75
2021-03-22 00:00:00,84262,744
2021-03-23 00:00:00,86128,1866
2021-03-24 00:00:00,87863,1735
2021-03-25 00:00:00,89813,1950
2021-03-26 00:00:00,92008,2195
2021-03-27 00:00:00,92560,552
2021-03-28 00:00:00,92709,149
2021-03-29 00:00:00,94471,1762
2021-03-30 00:00:00,96278,1807
2021-03-31 00:00:00,98114,1836
2021-04-01 00:00:00,99515,1401
2021-04-02 00:00:00,101036,1521
2021-04-03 00:00:00,101596,560
2021-04-04 00:00:00,101693,97
2021-04-05 00:00:00,102556,863
2021-04-06 00:00:00,103870,1314
2021-04-07 00:00:00,104928,1058
2021-04-08 00:00:00,106164,1236
2021-04-09 00:00:00,107439,1275
2021-04-10 00:00:00,108022,583
2021-04-11 00:00:00,108124,102
2021-04-12 00:00:00,108660,536
2021-04-13 00:00:00,109684,1024
2021-04-14 00:00:00,110578,894
2021-04-15 00:00:00,111470,892
2021-04-16 00:00:00,112616,1146
2021-04-17 00:00:00,112965,349
2021-04-18 00:00:00,113054,89
2021-04-19 00:00:00,114060,1006
2021-04-20 00:00:00,115036,976
2021-04-21 00:00:00,115809,773
2021-04-22 00:00:00,116828,1019
2021-04-23 00:00:00,117949,1121
2021-04-24 00:00:00,118250,301
2021-04-25 00:00:00,118395,145
2021-04-26 00:00:00,118944,549
2021-04-27 00:00:00,119931,987
2021-04-28 00:00:00,120678,747
2021-04-29 00:00:00,121422,744
2021-04-30 00:00:00,122151,729
2021-05-01 00:00:00,122521,370
2021-05-02 00:00:00,122579,58
2021-05-03 00:00:00,123040,461
2021-05-04 00:00:00,123542,502
2021-05-05 00:00:00,124045,503
2021-05-06 00:00:00,124441,396
2021-05-07 00:00:00,124966,525
2021-05-08 00:00:00,125177,211
2021-05-09 00:00:00,125257,80
2021-05-10 00:00:00,125561,304
2021-05-11 00:00:00,125804,243
2021-05-12 00:00:00,126149,345
2021-05-13 00:00:00,126707,558
2021-05-14 00:00:00,127380,673
2021-05-15 00:00:00,127606,226
2021-05-16 00:00:00,127680,74
2021-05-17 00:00:00,128043,363
2021-05-18 00:00:00,128239,196
2021-05-19 00:00:00,128547,308
2021-05-20 00:00:00,128626,79
