date,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL
2021-06-05 00:00:00,190,16,0.0842105263157895,5.0,1.0,0.2
2021-06-04 00:00:00,740,42,0.0567567567567568,32.0,21.0,0.65625
2021-06-03 00:00:00,881,51,0.05788876276958,57.0,36.0,0.631578947368421
2021-06-02 00:00:00,899,52,0.0578420467185762,67.0,34.0,0.5074626865671642
2021-06-01 00:00:00,1142,50,0.0437828371278459,66.0,39.0,0.590909090909091
2021-05-31 00:00:00,688,29,0.0421511627906977,10.0,4.0,0.4
2021-05-30 00:00:00,566,34,0.0600706713780919,14.0,7.0,0.5
2021-05-29 00:00:00,638,43,0.0673981191222571,17.0,7.0,0.4117647058823529
2021-05-28 00:00:00,1471,54,0.0367097212780421,88.0,48.0,0.5454545454545454
2021-05-27 00:00:00,2043,60,0.0293685756240822,62.0,32.0,0.5161290322580646
2021-05-26 00:00:00,978,47,0.0480572597137014,100.0,56.0,0.5600000000000002
2021-05-25 00:00:00,1578,72,0.0456273764258555,73.0,31.0,0.4246575342465753
2021-05-24 00:00:00,1395,84,0.0602150537634409,50.0,22.0,0.44
2021-05-23 00:00:00,629,50,0.0794912559618442,13.0,8.0,0.6153846153846154
2021-05-22 00:00:00,610,48,0.0786885245901639,19.0,10.0,0.5263157894736842
2021-05-21 00:00:00,1066,68,0.0637898686679174,107.0,57.0,0.5327102803738318
2021-05-20 00:00:00,1230,68,0.0552845528455285,78.0,45.0,0.576923076923077
2021-05-19 00:00:00,1317,83,0.0630220197418375,152.0,89.0,0.5855263157894738
2021-05-18 00:00:00,1371,79,0.0576221735959154,66.0,32.0,0.484848484848485
2021-05-17 00:00:00,1708,92,0.053864168618267,65.0,37.0,0.5692307692307692
2021-05-16 00:00:00,701,79,0.1126961483594865,17.0,8.0,0.4705882352941176
2021-05-15 00:00:00,487,48,0.0985626283367557,52.0,32.0,0.6153846153846154
2021-05-14 00:00:00,1544,46,0.0297927461139896,47.0,21.0,0.4468085106382979
2021-05-13 00:00:00,2135,77,0.0360655737704918,65.0,34.0,0.5230769230769232
2021-05-12 00:00:00,1144,42,0.0367132867132867,109.0,55.0,0.5045871559633028
2021-05-11 00:00:00,1599,55,0.034396497811132,95.0,49.0,0.5157894736842106
2021-05-10 00:00:00,1821,80,0.0439319055464031,49.0,26.0,0.5306122448979592
2021-05-09 00:00:00,590,53,0.0898305084745763,4.0,1.0,0.25
2021-05-08 00:00:00,681,51,0.0748898678414097,47.0,23.0,0.4893617021276596
2021-05-07 00:00:00,1426,94,0.0659186535764376,64.0,35.0,0.546875
2021-05-06 00:00:00,1438,59,0.041029207232267,78.0,43.0,0.5512820512820514
2021-05-05 00:00:00,1469,49,0.033356024506467,71.0,37.0,0.5211267605633804
2021-05-04 00:00:00,1259,96,0.0762509928514694,79.0,48.0,0.6075949367088608
2021-05-03 00:00:00,2023,73,0.0360850222441918,59.0,30.0,0.5084745762711864
2021-05-02 00:00:00,546,48,0.0879120879120879,62.0,41.0,0.6612903225806452
2021-05-01 00:00:00,616,41,0.0665584415584416,124.0,65.0,0.5241935483870968
2021-04-30 00:00:00,1713,60,0.0350262697022767,94.0,52.0,0.5531914893617022
2021-04-29 00:00:00,2147,56,0.0260829063809967,199.0,97.0,0.4874371859296482
2021-04-28 00:00:00,1463,73,0.0498974709501025,190.0,105.0,0.5526315789473686
2021-04-27 00:00:00,1259,76,0.0603653693407466,73.0,35.0,0.4794520547945206
2021-04-26 00:00:00,1847,73,0.0395235517054683,48.0,22.0,0.4583333333333334
2021-04-25 00:00:00,560,45,0.0803571428571429,21.0,9.0,0.4285714285714286
2021-04-24 00:00:00,597,46,0.0770519262981575,93.0,45.0,0.4838709677419356
2021-04-23 00:00:00,1111,56,0.0504050405040504,53.0,28.0,0.5283018867924528
2021-04-22 00:00:00,1448,72,0.0497237569060773,93.0,57.0,0.6129032258064516
2021-04-21 00:00:00,1430,64,0.0447552447552448,106.0,54.0,0.509433962264151
2021-04-20 00:00:00,1464,64,0.0437158469945355,45.0,21.0,0.4666666666666668
2021-04-19 00:00:00,1980,82,0.0414141414141414,47.0,27.0,0.574468085106383
2021-04-18 00:00:00,695,41,0.0589928057553957,10.0,6.0,0.6
2021-04-17 00:00:00,593,38,0.0640809443507589,18.0,11.0,0.6111111111111112
2021-04-16 00:00:00,1769,57,0.0322215941209723,50.0,27.0,0.54
2021-04-15 00:00:00,2247,62,0.0275923453493547,45.0,20.0,0.4444444444444444
2021-04-14 00:00:00,1483,78,0.052596089008766,111.0,59.0,0.5315315315315316
2021-04-13 00:00:00,1798,51,0.0283648498331479,114.0,60.0,0.5263157894736842
2021-04-12 00:00:00,1852,58,0.031317494600432,73.0,39.0,0.5342465753424658
2021-04-11 00:00:00,621,41,0.0660225442834139,9.0,5.0,0.5555555555555556
2021-04-10 00:00:00,695,49,0.0705035971223022,24.0,11.0,0.4583333333333334
2021-04-09 00:00:00,1107,52,0.0469738030713641,48.0,30.0,0.625
2021-04-08 00:00:00,1480,65,0.0439189189189189,108.0,54.0,0.5
2021-04-07 00:00:00,1505,69,0.0458471760797342,74.0,42.0,0.5675675675675676
2021-04-06 00:00:00,1440,61,0.0423611111111111,66.0,32.0,0.484848484848485
2021-04-05 00:00:00,2028,68,0.0335305719921105,55.0,28.0,0.509090909090909
2021-04-04 00:00:00,503,21,0.0417495029821074,15.0,8.0,0.5333333333333334
2021-04-03 00:00:00,627,40,0.0637958532695375,14.0,4.0,0.2857142857142857
2021-04-02 00:00:00,970,58,0.0597938144329897,45.0,23.0,0.5111111111111112
2021-04-01 00:00:00,2144,44,0.0205223880597015,120.0,66.0,0.55
2021-03-31 00:00:00,2012,67,0.0333001988071571,50.0,19.0,0.38
2021-03-30 00:00:00,1700,62,0.0364705882352941,97.0,47.0,0.4845360824742268
2021-03-29 00:00:00,1803,42,0.0232945091514143,65.0,30.0,0.4615384615384616
2021-03-28 00:00:00,597,19,0.0318257956448911,12.0,6.0,0.5
2021-03-27 00:00:00,656,28,0.0426829268292683,116.0,70.0,0.603448275862069
2021-03-26 00:00:00,1269,81,0.0638297872340426,43.0,17.0,0.3953488372093023
2021-03-25 00:00:00,1650,66,0.04,65.0,35.0,0.5384615384615384
2021-03-24 00:00:00,1593,51,0.032015065913371,111.0,48.0,0.4324324324324325
2021-03-23 00:00:00,1662,51,0.0306859205776173,124.0,63.0,0.5080645161290324
2021-03-22 00:00:00,2106,65,0.0308641975308642,138.0,67.0,0.4855072463768116
2021-03-21 00:00:00,594,30,0.0505050505050505,17.0,6.0,0.3529411764705883
2021-03-20 00:00:00,663,47,0.0708898944193062,41.0,11.0,0.2682926829268293
2021-03-19 00:00:00,1607,48,0.029869321717486,99.0,41.0,0.4141414141414142
2021-03-18 00:00:00,1904,58,0.0304621848739496,83.0,39.0,0.4698795180722892
2021-03-17 00:00:00,1314,51,0.0388127853881279,98.0,45.0,0.4591836734693878
2021-03-16 00:00:00,1400,64,0.0457142857142857,71.0,42.0,0.591549295774648
2021-03-15 00:00:00,1882,64,0.0340063761955367,77.0,36.0,0.4675324675324676
2021-03-14 00:00:00,651,38,0.0583717357910906,7.0,3.0,0.4285714285714286
2021-03-13 00:00:00,649,28,0.0431432973805855,35.0,12.0,0.3428571428571429
2021-03-12 00:00:00,1341,48,0.0357941834451902,118.0,52.0,0.4406779661016949
2021-03-11 00:00:00,2433,85,0.0349362926428278,75.0,31.0,0.4133333333333334
2021-03-10 00:00:00,2431,69,0.0283833813245578,61.0,22.0,0.3606557377049181
2021-03-09 00:00:00,3037,82,0.0270003292723082,68.0,28.0,0.4117647058823529
2021-03-08 00:00:00,2238,99,0.0442359249329759,61.0,22.0,0.3606557377049181
2021-03-07 00:00:00,731,58,0.079343365253078,13.0,9.0,0.6923076923076924
2021-03-06 00:00:00,884,58,0.0656108597285068,24.0,7.0,0.2916666666666667
2021-03-05 00:00:00,2042,68,0.0333006856023506,66.0,24.0,0.3636363636363637
2021-03-04 00:00:00,2441,87,0.0356411306841458,61.0,29.0,0.4754098360655738
2021-03-03 00:00:00,1526,69,0.04521625163827,71.0,37.0,0.5211267605633804
2021-03-02 00:00:00,1903,82,0.0430898581187599,68.0,27.0,0.3970588235294118
2021-03-01 00:00:00,2180,109,0.05,96.0,36.0,0.375
2021-02-28 00:00:00,803,85,0.1058530510585305,11.0,2.0,0.1818181818181818
2021-02-27 00:00:00,881,85,0.0964812712826334,45.0,20.0,0.4444444444444444
2021-02-26 00:00:00,1613,90,0.055796652200868,84.0,41.0,0.4880952380952382
2021-02-25 00:00:00,1914,111,0.0579937304075235,194.0,106.0,0.5463917525773196
2021-02-24 00:00:00,1534,116,0.075619295958279,126.0,71.0,0.5634920634920636
2021-02-23 00:00:00,1786,95,0.0531914893617021,96.0,53.0,0.5520833333333334
2021-02-22 00:00:00,2732,159,0.058199121522694,93.0,41.0,0.4408602150537635
2021-02-21 00:00:00,807,97,0.1201982651796778,25.0,7.0,0.2800000000000001
2021-02-20 00:00:00,867,85,0.0980392156862745,30.0,10.0,0.3333333333333333
2021-02-19 00:00:00,2148,150,0.0698324022346369,82.0,44.0,0.5365853658536586
2021-02-18 00:00:00,2489,130,0.0522298111691442,111.0,48.0,0.4324324324324325
2021-02-17 00:00:00,1747,169,0.0967372638809388,86.0,40.0,0.4651162790697674
2021-02-16 00:00:00,1839,173,0.0940728656878739,107.0,45.0,0.4205607476635514
2021-02-15 00:00:00,1879,142,0.0755721128259713,42.0,14.0,0.3333333333333333
2021-02-14 00:00:00,760,67,0.0881578947368421,15.0,2.0,0.1333333333333333
2021-02-13 00:00:00,891,88,0.0987654320987654,26.0,12.0,0.4615384615384616
2021-02-12 00:00:00,1618,120,0.0741656365883807,70.0,40.0,0.5714285714285714
2021-02-11 00:00:00,2218,155,0.069882777276826,70.0,22.0,0.3142857142857143
