date,Yavapai_cume,Yavapai
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,5,2
1/13/2021,376,371
1/14/2021,807,431
1/15/2021,818,11
1/16/2021,824,6
1/17/2021,829,5
1/18/2021,834,5
1/19/2021,843,9
1/2/2021,1058,215
1/20/2021,1765,707
1/21/2021,1965,200
1/22/2021,1970,5
1/23/2021,2092,122
1/24/2021,2093,1
1/25/2021,2128,35
1/26/2021,2176,48
1/27/2021,2217,41
1/28/2021,2852,635
1/29/2021,3553,701
1/3/2021,3749,196
1/30/2021,3750,1
1/31/2021,3826,76
1/4/2021,4017,191
1/5/2021,4520,503
1/6/2021,4819,299
1/7/2021,4904,85
1/8/2021,5233,329
1/9/2021,5236,3
12/1/2020,5526,290
12/18/2020,6404,878
12/19/2020,7385,981
12/22/2020,8830,1445
12/23/2020,10546,1716
12/24/2020,12048,1502
12/25/2020,13412,1364
12/26/2020,14335,923
12/27/2020,14962,627
12/28/2020,16842,1880
12/29/2020,19000,2158
12/30/2020,20929,1929
12/31/2020,21926,997
12/6/2020,22890,964
2/1/2021,25070,2180
2/10/2021,27410,2340
2/11/2021,30002,2592
2/12/2021,31976,1974
2/13/2021,33878,1902
2/14/2021,35127,1249
2/15/2021,36157,1030
2/16/2021,37856,1699
2/17/2021,39578,1722
2/18/2021,41915,2337
2/19/2021,43629,1714
2/2/2021,45159,1530
2/20/2021,46461,1302
2/21/2021,47472,1011
2/22/2021,48367,895
2/23/2021,50084,1717
2/24/2021,51007,923
2/25/2021,51525,518
2/26/2021,52043,518
2/27/2021,52279,236
2/28/2021,52464,185
2/3/2021,52677,213
2/4/2021,54222,1545
2/5/2021,57441,3219
2/6/2021,60414,2973
2/7/2021,63758,3344
2/8/2021,64910,1152
2/9/2021,66078,1168
3/1/2021,68942,2864
3/10/2021,71327,2385
3/11/2021,74048,2721
3/12/2021,75755,1707
3/13/2021,77807,2052
3/14/2021,79406,1599
3/15/2021,80959,1553
3/16/2021,83588,2629
3/17/2021,86548,2960
3/18/2021,89487,2939
3/19/2021,91560,2073
3/2/2021,93415,1855
3/20/2021,95117,1702
3/21/2021,96829,1712
3/22/2021,98957,2128
3/23/2021,101295,2338
3/24/2021,103121,1826
3/25/2021,104313,1192
3/26/2021,105487,1174
3/27/2021,106465,978
3/28/2021,106721,256
3/29/2021,107860,1139
3/3/2021,108919,1059
3/30/2021,110237,1318
3/31/2021,111694,1457
3/4/2021,113189,1495
3/5/2021,114142,953
3/6/2021,114380,238
3/7/2021,115469,1089
3/8/2021,116616,1147
3/9/2021,117911,1295
4/1/2021,119637,1726
4/10/2021,121405,1768
4/11/2021,122509,1104
4/12/2021,122904,395
4/13/2021,124439,1535
4/14/2021,126182,1743
4/15/2021,127812,1630
4/16/2021,129898,2086
4/17/2021,132179,2281
4/18/2021,133141,962
4/19/2021,133865,724
4/2/2021,135210,1345
4/20/2021,136065,855
4/21/2021,137733,1668
4/22/2021,139482,1749
4/23/2021,141108,1626
4/24/2021,142881,1773
4/25/2021,143732,851
4/26/2021,145428,1696
4/27/2021,146342,914
4/28/2021,147818,1476
4/29/2021,149450,1632
4/3/2021,151164,1714
4/30/2021,152648,1484
4/4/2021,153292,644
4/5/2021,154634,1342
4/6/2021,155588,954
4/7/2021,156779,1191
4/8/2021,157648,869
4/9/2021,158799,1151
5/1/2021,159473,674
5/10/2021,159782,309
5/11/2021,160562,780
5/12/2021,161165,603
5/13/2021,161777,612
5/14/2021,162321,544
5/15/2021,162925,604
5/16/2021,163379,454
5/17/2021,163508,129
5/18/2021,164093,585
5/19/2021,164608,515
5/2/2021,165264,656
5/20/2021,165780,516
5/21/2021,166502,722
5/22/2021,166914,412
5/23/2021,167075,161
5/24/2021,167477,402
5/25/2021,167953,476
5/26/2021,168452,499
5/27/2021,169073,621
5/28/2021,169575,502
5/29/2021,169805,230
5/3/2021,169942,137
5/30/2021,170291,349
5/31/2021,170653,362
5/4/2021,171067,414
5/5/2021,171383,316
5/6/2021,171780,397
5/7/2021,171957,177
5/8/2021,172164,207
5/9/2021,172245,81
6/1/2021,172608,363
6/10/2021,172969,361
6/11/2021,173309,340
6/12/2021,173730,421
6/13/2021,173905,175
6/14/2021,174025,120
6/15/2021,174291,266
6/16/2021,174594,303
6/17/2021,174877,283
6/18/2021,175164,287
6/19/2021,175524,360
6/2/2021,175701,177
6/20/2021,175800,99
6/21/2021,176032,232
6/22/2021,176304,272
6/23/2021,176580,276
6/24/2021,176820,240
6/25/2021,177134,314
6/26/2021,177261,127
6/27/2021,177326,65
6/28/2021,177483,157
6/29/2021,177694,211
6/3/2021,177953,259
6/30/2021,178132,179
6/4/2021,178395,263
6/5/2021,178494,99
6/6/2021,178549,55
6/7/2021,178665,116
6/8/2021,178821,156
6/9/2021,179004,183
7/1/2021,179159,155
7/10/2021,179371,212
7/11/2021,179460,89
7/12/2021,179470,10
7/13/2021,179568,98
7/14/2021,179744,176
7/15/2021,179951,207
7/16/2021,180119,168
7/17/2021,180330,211
7/18/2021,180402,72
7/19/2021,180452,50
7/2/2021,180550,98
7/20/2021,180702,152
7/21/2021,180832,130
7/22/2021,180951,119
7/23/2021,181159,208
7/24/2021,181279,120
7/25/2021,181336,57
7/26/2021,181479,143
7/27/2021,181685,206
7/28/2021,181902,217
7/3/2021,182055,153
7/4/2021,182331,276
7/5/2021,182446,115
7/6/2021,182528,82
7/7/2021,182682,154
7/8/2021,182920,238
7/9/2021,183010,90
