date,Maricopa_cume,Maricopa
1/1/2021,72,
1/10/2021,82,10
1/11/2021,87,5
1/12/2021,88,1
1/13/2021,92,4
1/14/2021,95,3
1/15/2021,99,4
1/16/2021,109,10
1/17/2021,113,4
1/18/2021,115,2
1/19/2021,116,1
1/2/2021,122,6
1/20/2021,138,16
1/21/2021,181,43
1/22/2021,1431,1250
1/23/2021,3090,1659
1/24/2021,4774,1684
1/25/2021,5749,975
1/26/2021,9015,3266
1/27/2021,13276,4261
1/28/2021,18097,4821
1/29/2021,19660,1563
1/3/2021,19661,1
1/30/2021,24783,5122
1/31/2021,27102,2319
1/4/2021,32401,5299
1/5/2021,40363,7962
1/6/2021,49179,8816
1/7/2021,52954,3775
1/8/2021,53625,671
1/9/2021,59855,6230
12/1/2020,62553,2698
12/10/2020,67225,4672
12/11/2020,71616,4391
12/12/2020,76644,5028
12/13/2020,81935,5291
12/14/2020,86513,4578
12/15/2020,91164,4651
12/16/2020,93890,2726
12/17/2020,102893,9003
12/18/2020,113685,10792
12/19/2020,125259,11574
12/2/2020,136723,11464
12/20/2020,146582,9859
12/21/2020,152985,6403
12/22/2020,155723,2738
12/23/2020,162574,6851
12/24/2020,174853,12279
12/25/2020,188428,13575
12/26/2020,202726,14298
12/27/2020,220056,17330
12/28/2020,233985,13929
12/29/2020,241162,7177
12/3/2020,252765,11603
12/30/2020,269663,16898
12/31/2020,285487,15824
12/4/2020,299773,14286
12/7/2020,317150,17377
12/8/2020,328537,11387
12/9/2020,332033,3496
2/1/2021,341308,9275
2/10/2021,355784,14476
2/11/2021,370118,14334
2/12/2021,386916,16798
2/13/2021,402096,15180
2/14/2021,416576,14480
2/15/2021,419075,2499
2/16/2021,430395,11320
2/17/2021,448445,18050
2/18/2021,465032,16587
2/19/2021,482253,17221
2/2/2021,509082,26829
2/20/2021,528815,19733
2/21/2021,532707,3892
2/22/2021,542185,9478
2/23/2021,560339,18154
2/24/2021,579903,19564
2/25/2021,600000,20097
2/26/2021,620808,20808
2/27/2021,637022,16214
2/28/2021,640088,3066
2/3/2021,649638,9550
2/4/2021,669128,19490
2/5/2021,690640,21512
2/6/2021,710522,19882
2/7/2021,737288,26766
