date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-07-28 00:00:00,162,20,0.1234567901234568,1.0,1.0,1.0,,,,,,,2.0,0.0,0.0,,,,1.0,0.0,0.0,,,,,,,,,,3.0,0.0,0.0,,,,51.0,4.0,0.0784313725490196,,,,,,,,,,7.0,1.0,0.1428571428571429,,,,86.0,15.0,0.1744186046511628,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,1.0,0.0,0.0,,,,1.0,0.0,0.0,,,
2021-07-27 00:00:00,8748,963,0.110082304526749,491.0,245.0,0.4989816700610998,53.0,6.0,0.1132075471698113,2.0,1.0,0.5,158.0,11.0,0.069620253164557,1.0,1.0,1.0,319.0,40.0,0.1253918495297806,4.0,0.0,0.0,44.0,4.0,0.0909090909090909,,,,395.0,59.0,0.1493670886075949,34.0,18.0,0.5294117647058824,1170.0,89.0,0.0760683760683761,28.0,14.0,0.5,116.0,8.0,0.0689655172413793,5.0,3.0,0.6,459.0,23.0,0.0501089324618736,20.0,4.0,0.2,5406.0,668.0,0.1235664076951535,375.0,194.0,0.5173333333333334,14.0,1.0,0.0714285714285714,,,,2.0,0.0,0.0,,,,37.0,2.0,0.0540540540540541,,,,155.0,11.0,0.0709677419354839,4.0,2.0,0.5,139.0,13.0,0.0935251798561151,,,,109.0,7.0,0.0642201834862385,7.0,5.0,0.7142857142857144
2021-07-26 00:00:00,17720,2024,0.1142212189616253,680.0,327.0,0.4808823529411766,58.0,9.0,0.1551724137931035,,,,256.0,24.0,0.09375,7.0,4.0,0.5714285714285714,537.0,63.0,0.11731843575419,10.0,4.0,0.4,84.0,3.0,0.0357142857142857,4.0,3.0,0.75,1531.0,184.0,0.1201828870019595,44.0,18.0,0.4090909090909091,2086.0,136.0,0.0651965484180249,38.0,13.0,0.3421052631578948,195.0,15.0,0.0769230769230769,5.0,1.0,0.2,580.0,86.0,0.1482758620689655,31.0,12.0,0.3870967741935484,11217.0,1411.0,0.1257912097708835,510.0,253.0,0.496078431372549,27.0,4.0,0.1481481481481482,,,,3.0,0.0,0.0,,,,26.0,1.0,0.0384615384615385,1.0,0.0,0.0,162.0,14.0,0.0864197530864198,8.0,6.0,0.75,325.0,31.0,0.0953846153846154,3.0,1.0,0.3333333333333333,119.0,5.0,0.0420168067226891,14.0,10.0,0.7142857142857144
2021-07-25 00:00:00,9423,1397,0.1482542714634405,125.0,51.0,0.408,24.0,4.0,0.1666666666666667,,,,108.0,3.0,0.0277777777777778,,,,297.0,55.0,0.1851851851851852,4.0,1.0,0.25,15.0,3.0,0.2,,,,586.0,85.0,0.1450511945392492,2.0,1.0,0.5,916.0,105.0,0.1146288209606987,4.0,3.0,0.75,103.0,12.0,0.1165048543689321,,,,228.0,57.0,0.25,2.0,1.0,0.5,6561.0,1009.0,0.1537875323883554,111.0,45.0,0.4054054054054055,12.0,3.0,0.25,,,,,,,,,,8.0,0.0,0.0,,,,48.0,4.0,0.0833333333333333,,,,145.0,7.0,0.0482758620689655,,,,62.0,7.0,0.1129032258064516,,,
2021-07-24 00:00:00,9909,1410,0.1422948834392976,176.0,72.0,0.4090909090909091,40.0,3.0,0.075,,,,145.0,6.0,0.0413793103448276,,,,249.0,53.0,0.21285140562249,6.0,2.0,0.3333333333333333,35.0,2.0,0.0571428571428571,2.0,0.0,0.0,659.0,124.0,0.1881638846737481,16.0,9.0,0.5625,885.0,66.0,0.0745762711864407,18.0,2.0,0.1111111111111111,108.0,21.0,0.1944444444444445,2.0,1.0,0.5,238.0,51.0,0.2142857142857143,4.0,4.0,1.0,6948.0,1018.0,0.1465169833045481,114.0,46.0,0.4035087719298246,12.0,1.0,0.0833333333333333,,,,,,,,,,24.0,7.0,0.2916666666666667,,,,25.0,0.0,0.0,4.0,1.0,0.25,202.0,23.0,0.1138613861386139,,,,60.0,3.0,0.05,2.0,2.0,1.0
2021-07-23 00:00:00,16991,1849,0.1088223176976046,618.0,277.0,0.4482200647249191,68.0,4.0,0.0588235294117647,1.0,1.0,1.0,286.0,25.0,0.0874125874125874,6.0,4.0,0.6666666666666666,568.0,57.0,0.1003521126760563,17.0,12.0,0.7058823529411766,47.0,6.0,0.1276595744680851,,,,1082.0,132.0,0.121996303142329,31.0,17.0,0.5483870967741936,1938.0,126.0,0.065015479876161,55.0,20.0,0.3636363636363637,241.0,20.0,0.0829875518672199,13.0,6.0,0.4615384615384616,612.0,81.0,0.1323529411764706,33.0,10.0,0.3030303030303031,10985.0,1318.0,0.1199817933545744,420.0,181.0,0.430952380952381,16.0,4.0,0.25,,,,2.0,0.0,0.0,,,,75.0,1.0,0.0133333333333333,3.0,3.0,1.0,146.0,3.0,0.0205479452054795,22.0,14.0,0.6363636363636364,317.0,23.0,0.0725552050473186,8.0,5.0,0.625,98.0,9.0,0.0918367346938776,5.0,4.0,0.8
2021-07-22 00:00:00,18957,1915,0.1010180935802078,802.0,386.0,0.4812967581047382,69.0,10.0,0.1449275362318841,1.0,1.0,1.0,310.0,15.0,0.0483870967741936,10.0,5.0,0.5,487.0,59.0,0.1211498973305955,26.0,10.0,0.3846153846153847,90.0,7.0,0.0777777777777778,24.0,20.0,0.8333333333333334,1625.0,133.0,0.0818461538461539,48.0,21.0,0.4375,2048.0,124.0,0.060546875,35.0,21.0,0.6,239.0,35.0,0.1464435146443515,7.0,5.0,0.7142857142857144,652.0,85.0,0.1303680981595092,19.0,13.0,0.6842105263157896,12080.0,1348.0,0.1115894039735099,592.0,273.0,0.4611486486486486,16.0,0.0,0.0,,,,3.0,1.0,0.3333333333333333,,,,58.0,0.0,0.0,4.0,3.0,0.75,252.0,10.0,0.0396825396825397,13.0,0.0,0.0,361.0,31.0,0.0858725761772853,5.0,2.0,0.4,153.0,7.0,0.0457516339869281,13.0,9.0,0.6923076923076924
2021-07-21 00:00:00,18059,1847,0.1022758735256659,741.0,361.0,0.4871794871794872,57.0,9.0,0.1578947368421053,,,,268.0,8.0,0.0298507462686567,6.0,4.0,0.6666666666666666,421.0,55.0,0.1306413301662708,26.0,10.0,0.3846153846153847,76.0,6.0,0.0789473684210526,1.0,1.0,1.0,1287.0,123.0,0.0955710955710956,44.0,26.0,0.590909090909091,2111.0,126.0,0.0596873519658929,31.0,20.0,0.6451612903225806,227.0,24.0,0.105726872246696,9.0,5.0,0.5555555555555556,543.0,77.0,0.141804788213628,19.0,8.0,0.4210526315789474,11670.0,1301.0,0.1114824335904028,533.0,241.0,0.452157598499062,25.0,1.0,0.04,,,,,,,,,,36.0,1.0,0.0277777777777778,3.0,3.0,1.0,101.0,11.0,0.1089108910891089,48.0,31.0,0.6458333333333334,383.0,22.0,0.0574412532637076,1.0,1.0,1.0,131.0,1.0,0.0076335877862595,14.0,9.0,0.642857142857143
2021-07-20 00:00:00,19545,1821,0.0931696085955487,670.0,307.0,0.4582089552238806,67.0,5.0,0.0746268656716418,,,,294.0,17.0,0.0578231292517007,4.0,2.0,0.5,610.0,56.0,0.0918032786885246,14.0,7.0,0.5,56.0,4.0,0.0714285714285714,1.0,1.0,1.0,1287.0,168.0,0.1305361305361305,36.0,24.0,0.6666666666666666,2531.0,136.0,0.053733702094034,31.0,15.0,0.4838709677419356,219.0,30.0,0.136986301369863,8.0,5.0,0.625,1151.0,89.0,0.0773240660295395,24.0,12.0,0.5,11990.0,1200.0,0.1000834028356964,520.0,221.0,0.425,24.0,2.0,0.0833333333333333,1.0,0.0,0.0,1.0,0.0,0.0,,,,32.0,1.0,0.03125,,,,121.0,12.0,0.0991735537190083,8.0,3.0,0.375,440.0,30.0,0.0681818181818182,3.0,2.0,0.6666666666666666,154.0,10.0,0.0649350649350649,14.0,11.0,0.7857142857142858
2021-07-19 00:00:00,19520,1768,0.0905737704918033,577.0,267.0,0.462738301559792,69.0,10.0,0.1449275362318841,2.0,0.0,0.0,298.0,21.0,0.0704697986577181,9.0,6.0,0.6666666666666666,595.0,63.0,0.1058823529411765,17.0,10.0,0.5882352941176472,59.0,4.0,0.0677966101694915,,,,1331.0,150.0,0.1126972201352367,48.0,15.0,0.3125,2391.0,133.0,0.0556252613969051,53.0,20.0,0.3773584905660378,257.0,25.0,0.0972762645914397,5.0,1.0,0.2,687.0,100.0,0.1455604075691412,19.0,6.0,0.3157894736842105,12405.0,1183.0,0.0953647722692463,400.0,193.0,0.4825,24.0,2.0,0.0833333333333333,,,,4.0,0.0,0.0,,,,34.0,3.0,0.0882352941176471,2.0,1.0,0.5,119.0,9.0,0.0756302521008403,4.0,1.0,0.25,410.0,15.0,0.0365853658536585,6.0,3.0,0.5,157.0,2.0,0.0127388535031847,8.0,7.0,0.875
