Category,value
tests,10688490
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1629679
20 - 44 years,4619586
45 - 54 years,1440567
55 - 64 years,1349676
65 years and older,1630313
Unknown,18669
positive,0.0971306517571706
