date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21118,22685,20628,17978,11981,203
1/10/2021,34847,34783,32724,29614,28676,481
1/11/2021,36784,36593,34666,31290,32416,541
1/12/2021,39597,39276,37449,33808,39936,655
1/13/2021,42384,42184,40545,36502,48661,747
1/14/2021,45160,45219,43768,39501,57984,817
1/15/2021,48657,48450,47130,42614,67073,937
1/16/2021,50458,50029,48803,44227,72434,984
1/17/2021,51574,51051,49874,45315,75884,1025
1/18/2021,53228,52588,51610,47041,83649,1069
1/19/2021,55271,54460,53636,49225,93692,1169
1/2/2021,23026,24386,22161,19387,13008,235
1/20/2021,57689,56966,56566,52154,105911,1297
1/21/2021,60403,59823,59912,55626,121577,1448
1/22/2021,64909,63971,64522,60480,137220,1619
1/23/2021,68216,66736,67620,63654,147727,1771
1/24/2021,69757,68123,69138,65339,155363,1824
1/25/2021,72153,70265,71738,68284,168944,1911
1/26/2021,75090,72783,74634,71523,186183,2026
1/27/2021,78218,75400,77575,74880,205068,2129
1/28/2021,81267,77978,80535,78528,226288,2272
1/29/2021,85131,81113,83892,82280,246194,2482
1/3/2021,23929,25121,22810,19936,13350,256
1/30/2021,87964,83239,86228,84740,257605,2662
1/31/2021,88873,83977,87093,85768,263569,2709
1/4/2021,25662,26747,24407,21414,15209,282
1/5/2021,27458,28384,25988,22969,17304,317
1/6/2021,29672,30328,28021,24992,20350,383
1/7/2021,31481,31950,29796,26775,23661,421
1/8/2021,33208,33513,31458,28423,26058,449
1/9/2021,34308,34343,32304,29218,28222,476
12/1/2020,36,25,28,21,33,1
12/10/2020,49,34,42,39,56,2
12/11/2020,50,37,44,44,58,2
12/12/2020,52,37,46,47,60,2
12/13/2020,53,38,48,49,62,2
12/14/2020,54,43,51,51,69,2
12/15/2020,65,54,64,67,79,2
12/16/2020,172,205,223,192,135,2
12/17/2020,800,1036,1019,842,391,8
12/18/2020,1656,2041,1858,1497,682,9
12/19/2020,2277,2757,2433,1933,880,14
12/2/2020,39,26,30,25,38,2
12/20/2020,2491,3017,2690,2143,975,16
12/21/2020,3859,4438,3951,3116,1450,23
12/22/2020,5708,6482,5751,4558,2082,32
12/23/2020,7965,9048,7993,6375,2973,50
12/24/2020,8930,10022,8804,7112,3324,53
12/25/2020,8968,10055,8832,7137,3340,53
12/26/2020,10486,11780,10262,8410,3887,66
12/27/2020,11110,12434,10868,8917,4135,77
12/28/2020,13251,14611,12865,10760,5360,100
12/29/2020,16111,17546,15589,13273,7500,146
12/3/2020,42,26,34,27,41,2
12/30/2020,19265,20877,18800,16240,9807,178
12/31/2020,20965,22538,20443,17776,11184,197
12/4/2020,42,26,36,30,43,2
12/5/2020,43,26,36,30,44,2
12/6/2020,44,26,36,31,44,2
12/7/2020,44,28,40,33,45,2
12/8/2020,46,29,40,36,46,2
12/9/2020,47,29,41,37,52,2
2/1/2021,90718,85660,88875,88062,279195,2826
2/10/2021,110288,101536,106983,111724,442716,4744
2/11/2021,113012,103745,109286,114921,465359,5117
2/12/2021,116296,106436,112129,118623,492545,5443
2/13/2021,119957,109267,115117,122003,511892,5855
2/14/2021,120884,109973,116030,123162,519257,5906
2/15/2021,122037,110962,117100,124611,533510,5973
