date,Yuma_cume,Yuma
1/1/2021,5,
1/10/2021,6,1
1/11/2021,7,1
1/12/2021,8,1
1/13/2021,9,1
1/14/2021,11,2
1/15/2021,18,7
1/16/2021,44,26
1/17/2021,46,2
1/18/2021,48,2
1/19/2021,224,176
1/2/2021,922,698
1/20/2021,1679,757
1/21/2021,1917,238
1/22/2021,2021,104
1/23/2021,2022,1
1/24/2021,2451,429
1/25/2021,2811,360
1/26/2021,3243,432
1/27/2021,3336,93
1/28/2021,3364,28
1/29/2021,3367,3
1/3/2021,3368,1
1/30/2021,3588,220
1/31/2021,3918,330
1/4/2021,4404,486
1/5/2021,4632,228
1/6/2021,4953,321
1/7/2021,4967,14
1/8/2021,4982,15
1/9/2021,5660,678
12/1/2020,6341,681
12/10/2020,7093,752
12/12/2020,7277,184
12/16/2020,7469,192
12/17/2020,7470,1
12/19/2020,7471,1
12/20/2020,7508,37
12/21/2020,7899,391
12/22/2020,8474,575
12/23/2020,10263,1789
12/24/2020,11843,1580
12/26/2020,11987,144
12/27/2020,12001,14
12/28/2020,12435,434
12/29/2020,13288,853
12/3/2020,14690,1402
12/30/2020,16763,2073
12/31/2020,18835,2072
12/4/2020,20038,1203
12/8/2020,20051,13
2/1/2021,20932,881
2/10/2021,22011,1079
2/11/2021,23519,1508
2/12/2021,24529,1010
2/13/2021,25236,707
2/14/2021,25277,41
2/15/2021,25299,22
2/16/2021,25582,283
2/17/2021,26427,845
2/18/2021,28786,2359
2/19/2021,31260,2474
2/2/2021,33145,1885
2/20/2021,34015,870
2/21/2021,34018,3
2/22/2021,34134,116
2/23/2021,34393,259
2/24/2021,34723,330
2/25/2021,35349,626
2/26/2021,36205,856
2/27/2021,36584,379
2/28/2021,36593,9
2/3/2021,36636,43
2/4/2021,37837,1201
2/5/2021,40470,2633
2/6/2021,43635,3165
2/7/2021,46387,2752
2/8/2021,47231,844
2/9/2021,47581,350
3/1/2021,49485,1904
3/10/2021,50855,1370
3/11/2021,52131,1276
3/12/2021,55010,2879
3/13/2021,58650,3640
3/14/2021,58881,231
3/15/2021,59059,178
3/16/2021,60086,1027
3/17/2021,62264,2178
3/18/2021,64235,1971
3/19/2021,67655,3420
3/2/2021,70848,3193
3/20/2021,72485,1637
3/21/2021,72687,202
3/22/2021,73544,857
3/23/2021,75164,1620
3/24/2021,77274,2110
3/25/2021,81229,3955
3/26/2021,84396,3167
3/27/2021,85738,1342
3/28/2021,86087,349
3/29/2021,86637,550
3/3/2021,88150,1513
3/30/2021,90507,2357
3/31/2021,92840,2333
3/4/2021,95096,2256
3/5/2021,95703,607
3/6/2021,95956,253
3/7/2021,96572,616
3/8/2021,99409,2837
3/9/2021,102431,3022
4/1/2021,105365,2934
4/10/2021,107282,1917
4/11/2021,108044,762
4/12/2021,108738,694
4/13/2021,110170,1432
4/14/2021,112391,2221
4/15/2021,114844,2453
4/16/2021,117728,2884
4/17/2021,119772,2044
4/18/2021,120319,547
4/19/2021,120535,216
4/2/2021,121187,652
4/20/2021,122233,1046
4/21/2021,124912,2679
4/22/2021,127946,3034
4/23/2021,131067,3121
4/24/2021,131821,754
4/25/2021,132394,573
4/26/2021,133996,1602
4/27/2021,135983,1987
4/28/2021,137591,1608
4/29/2021,138992,1401
4/3/2021,140948,1956
4/30/2021,141275,327
4/4/2021,141466,191
4/5/2021,142015,549
4/6/2021,145151,3136
4/7/2021,147089,1938
4/8/2021,148899,1810
4/9/2021,150428,1529
5/1/2021,150671,243
5/10/2021,150852,181
