date,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO
2021-08-31 00:00:00,107,17,0.1588785046728972,1,0,0
2021-08-30 00:00:00,242,21,0.0867768595041322,7,1,0.1428571428571429
2021-08-29 00:00:00,100,11,0.11,,,
2021-08-28 00:00:00,93,12,0.1290322580645161,1,1,1
2021-08-27 00:00:00,234,43,0.1837606837606838,5,3,0.6
2021-08-26 00:00:00,216,27,0.125,4,0,0
2021-08-25 00:00:00,344,32,0.0930232558139535,8,5,0.625
2021-08-24 00:00:00,331,40,0.1208459214501511,10,7,0.7
2021-08-23 00:00:00,413,41,0.099273607748184,7,5,0.7142857142857144
2021-08-22 00:00:00,105,11,0.1047619047619048,1,0,0
2021-08-21 00:00:00,115,18,0.1565217391304348,,,
2021-08-20 00:00:00,265,24,0.0905660377358491,5,1,0.2
2021-08-19 00:00:00,290,43,0.1482758620689655,6,2,0.3333333333333333
2021-08-18 00:00:00,288,42,0.1458333333333334,8,4,0.5
2021-08-17 00:00:00,277,34,0.1227436823104693,6,3,0.5
2021-08-16 00:00:00,323,55,0.1702786377708978,5,3,0.6
2021-08-15 00:00:00,88,11,0.125,1,1,1
2021-08-14 00:00:00,120,17,0.1416666666666667,1,1,1
2021-08-13 00:00:00,222,29,0.1306306306306306,5,3,0.6
2021-08-12 00:00:00,206,22,0.1067961165048544,2,1,0.5
2021-08-11 00:00:00,243,25,0.102880658436214,7,7,1
2021-08-10 00:00:00,277,19,0.0685920577617329,1,1,1
2021-08-09 00:00:00,267,37,0.1385767790262172,6,4,0.6666666666666666
2021-08-08 00:00:00,89,7,0.0786516853932584,,,
2021-08-07 00:00:00,64,4,0.0625,2,0,0
2021-08-06 00:00:00,152,14,0.0921052631578947,4,2,0.5
2021-08-05 00:00:00,229,25,0.1091703056768559,4,1,0.25
2021-08-04 00:00:00,155,8,0.0516129032258065,13,4,0.3076923076923077
2021-08-03 00:00:00,208,18,0.0865384615384615,6,2,0.3333333333333333
2021-08-02 00:00:00,183,28,0.1530054644808743,6,5,0.8333333333333334
2021-08-01 00:00:00,60,11,0.1833333333333333,,,
2021-07-31 00:00:00,45,6,0.1333333333333333,,,
2021-07-30 00:00:00,129,21,0.1627906976744186,6,2,0.3333333333333333
2021-07-29 00:00:00,109,21,0.1926605504587156,6,2,0.3333333333333333
2021-07-28 00:00:00,130,9,0.0692307692307692,9,7,0.7777777777777778
2021-07-27 00:00:00,123,10,0.0813008130081301,6,3,0.5
2021-07-26 00:00:00,127,13,0.1023622047244095,5,1,0.2
2021-07-25 00:00:00,58,5,0.0862068965517241,,,
2021-07-24 00:00:00,65,11,0.1692307692307693,4,1,0.25
2021-07-23 00:00:00,160,13,0.08125,7,3,0.4285714285714286
2021-07-22 00:00:00,158,25,0.1582278481012658,6,4,0.6666666666666666
2021-07-21 00:00:00,137,14,0.1021897810218978,4,3,0.75
2021-07-20 00:00:00,118,14,0.1186440677966102,6,2,0.3333333333333333
2021-07-19 00:00:00,139,9,0.0647482014388489,3,1,0.3333333333333333
2021-07-18 00:00:00,38,6,0.1578947368421053,,,
2021-07-17 00:00:00,44,4,0.0909090909090909,,,
2021-07-16 00:00:00,101,9,0.0891089108910891,2,2,1
2021-07-15 00:00:00,97,14,0.1443298969072165,2,1,0.5
2021-07-14 00:00:00,120,14,0.1166666666666667,2,1,0.5
2021-07-13 00:00:00,71,10,0.1408450704225352,4,3,0.75
2021-07-12 00:00:00,88,12,0.1363636363636364,6,3,0.5
2021-07-11 00:00:00,35,4,0.1142857142857143,1,0,0
2021-07-10 00:00:00,44,3,0.0681818181818182,1,0,0
2021-07-09 00:00:00,66,4,0.0606060606060606,2,1,0.5
2021-07-08 00:00:00,72,6,0.0833333333333333,2,1,0.5
2021-07-07 00:00:00,87,6,0.0689655172413793,2,1,0.5
2021-07-06 00:00:00,94,20,0.2127659574468085,1,0,0
2021-07-05 00:00:00,50,7,0.14,1,1,1
2021-07-04 00:00:00,38,3,0.0789473684210526,,,
2021-07-03 00:00:00,38,2,0.0526315789473684,,,
2021-07-02 00:00:00,70,6,0.0857142857142857,1,0,0
2021-07-01 00:00:00,69,9,0.1304347826086957,24,14,0.5833333333333334
