date,Yavapai_cume,Yavapai
2020-12-19 00:00:00,2,
2020-12-22 00:00:00,373,371
2020-12-23 00:00:00,804,431
2020-12-24 00:00:00,815,11
2020-12-25 00:00:00,821,6
2020-12-26 00:00:00,826,5
2020-12-27 00:00:00,831,5
2020-12-28 00:00:00,839,8
2020-12-29 00:00:00,1051,212
2020-12-30 00:00:00,1755,704
2020-12-31 00:00:00,1954,199
2021-01-01 00:00:00,1958,4
2021-01-02 00:00:00,2080,122
2021-01-04 00:00:00,2112,32
2021-01-05 00:00:00,2154,42
2021-01-06 00:00:00,2195,41
2021-01-07 00:00:00,2826,631
2021-01-08 00:00:00,3524,698
2021-01-09 00:00:00,3720,196
2021-01-10 00:00:00,3721,1
2021-01-11 00:00:00,3795,74
2021-01-12 00:00:00,3986,191
2021-01-13 00:00:00,4487,501
2021-01-14 00:00:00,4785,298
2021-01-15 00:00:00,4870,85
2021-01-16 00:00:00,5199,329
2021-01-17 00:00:00,5201,2
2021-01-18 00:00:00,5491,290
2021-01-19 00:00:00,6366,875
2021-01-20 00:00:00,7340,974
2021-01-21 00:00:00,8778,1438
2021-01-22 00:00:00,10483,1705
2021-01-23 00:00:00,11981,1498
2021-01-24 00:00:00,13340,1359
2021-01-25 00:00:00,14262,922
2021-01-26 00:00:00,14886,624
2021-01-27 00:00:00,16760,1874
2021-01-28 00:00:00,18910,2150
2021-01-29 00:00:00,20834,1924
2021-01-30 00:00:00,21830,996
2021-01-31 00:00:00,22793,963
2021-02-01 00:00:00,24962,2169
2021-02-02 00:00:00,27301,2339
2021-02-03 00:00:00,29880,2579
2021-02-04 00:00:00,31849,1969
2021-02-05 00:00:00,33739,1890
2021-02-06 00:00:00,34985,1246
2021-02-07 00:00:00,36012,1027
2021-02-08 00:00:00,37705,1693
2021-02-09 00:00:00,39419,1714
2021-02-10 00:00:00,41747,2328
2021-02-11 00:00:00,43451,1704
2021-02-12 00:00:00,44962,1511
2021-02-13 00:00:00,46258,1296
2021-02-14 00:00:00,47267,1009
2021-02-15 00:00:00,48154,887
2021-02-16 00:00:00,49862,1708
2021-02-17 00:00:00,50776,914
2021-02-18 00:00:00,51286,510
2021-02-19 00:00:00,51801,515
2021-02-20 00:00:00,52036,235
2021-02-21 00:00:00,52220,184
2021-02-22 00:00:00,52428,208
2021-02-23 00:00:00,53958,1530
2021-02-24 00:00:00,57171,3213
2021-02-25 00:00:00,60137,2966
2021-02-26 00:00:00,63471,3334
2021-02-27 00:00:00,64618,1147
2021-02-28 00:00:00,65778,1160
2021-03-01 00:00:00,68619,2841
2021-03-02 00:00:00,70997,2378
2021-03-03 00:00:00,73710,2713
2021-03-04 00:00:00,75419,1709
2021-03-05 00:00:00,77453,2034
2021-03-06 00:00:00,79048,1595
2021-03-07 00:00:00,80591,1543
2021-03-08 00:00:00,83207,2616
2021-03-09 00:00:00,86156,2949
2021-03-10 00:00:00,89098,2942
2021-03-11 00:00:00,91153,2055
2021-03-12 00:00:00,92999,1846
2021-03-13 00:00:00,94699,1700
2021-03-14 00:00:00,96410,1711
2021-03-15 00:00:00,98533,2123
2021-03-16 00:00:00,100863,2330
2021-03-17 00:00:00,102679,1816
2021-03-18 00:00:00,103863,1184
2021-03-19 00:00:00,105032,1169
2021-03-20 00:00:00,106000,968
2021-03-21 00:00:00,106254,254
2021-03-22 00:00:00,107375,1121
2021-03-23 00:00:00,108413,1038
2021-03-24 00:00:00,109701,1288
2021-03-25 00:00:00,111142,1441
2021-03-26 00:00:00,112619,1477
2021-03-27 00:00:00,113558,939
2021-03-28 00:00:00,113793,235
2021-03-29 00:00:00,114873,1080
2021-03-30 00:00:00,116011,1138
2021-03-31 00:00:00,117290,1279
2021-04-01 00:00:00,118999,1709
2021-04-02 00:00:00,120765,1766
2021-04-03 00:00:00,121868,1103
2021-04-04 00:00:00,122264,396
2021-04-05 00:00:00,123798,1534
2021-04-06 00:00:00,125537,1739
2021-04-07 00:00:00,127163,1626
2021-04-08 00:00:00,129242,2079
2021-04-09 00:00:00,131517,2275
2021-04-10 00:00:00,132476,959
2021-04-11 00:00:00,133199,723
2021-04-12 00:00:00,134547,1348
2021-04-13 00:00:00,135400,853
2021-04-14 00:00:00,137056,1656
2021-04-15 00:00:00,138796,1740
2021-04-16 00:00:00,140421,1625
2021-04-17 00:00:00,142188,1767
2021-04-18 00:00:00,143029,841
2021-04-19 00:00:00,144694,1665
2021-04-20 00:00:00,145568,874
2021-04-21 00:00:00,146972,1404
2021-04-22 00:00:00,148552,1580
2021-04-23 00:00:00,150216,1664
2021-04-24 00:00:00,151696,1480
2021-04-25 00:00:00,152340,644
2021-04-26 00:00:00,153555,1215
2021-04-27 00:00:00,154419,864
2021-04-28 00:00:00,155578,1159
2021-04-29 00:00:00,156419,841
2021-04-30 00:00:00,157557,1138
2021-05-01 00:00:00,158204,647
2021-05-02 00:00:00,158505,301
2021-05-03 00:00:00,159278,773
2021-05-04 00:00:00,159859,581
2021-05-05 00:00:00,160445,586
2021-05-06 00:00:00,160963,518
2021-05-07 00:00:00,161558,595
2021-05-08 00:00:00,161983,425
2021-05-09 00:00:00,162110,127
2021-05-10 00:00:00,162631,521
2021-05-11 00:00:00,163082,451
2021-05-12 00:00:00,163682,600
2021-05-13 00:00:00,164108,426
2021-05-14 00:00:00,164777,669
2021-05-15 00:00:00,165184,407
2021-05-16 00:00:00,165328,144
2021-05-17 00:00:00,165720,392
2021-05-18 00:00:00,166179,459
2021-05-19 00:00:00,166640,461
2021-05-20 00:00:00,167078,438
2021-05-21 00:00:00,167396,318
2021-05-22 00:00:00,167536,140
2021-05-23 00:00:00,167602,66
2021-05-24 00:00:00,167916,314
2021-05-25 00:00:00,168242,326
2021-05-26 00:00:00,168602,360
2021-05-27 00:00:00,168708,106
