date,Arizona_cume,Arizona
2020-12-01 00:00:00,58,
2020-12-02 00:00:00,68,10
2020-12-03 00:00:00,78,10
2020-12-04 00:00:00,82,4
2020-12-05 00:00:00,83,1
2020-12-07 00:00:00,88,5
2020-12-08 00:00:00,92,4
2020-12-09 00:00:00,98,6
2020-12-10 00:00:00,106,8
2020-12-11 00:00:00,114,8
2020-12-12 00:00:00,121,7
2020-12-13 00:00:00,124,3
2020-12-14 00:00:00,134,10
2020-12-15 00:00:00,175,41
2020-12-16 00:00:00,746,571
2020-12-17 00:00:00,3882,3136
2020-12-18 00:00:00,7518,3636
2020-12-19 00:00:00,10075,2557
2020-12-20 00:00:00,11092,1017
2020-12-21 00:00:00,16592,5500
2020-12-22 00:00:00,24365,7773
2020-12-23 00:00:00,34070,9705
2020-12-24 00:00:00,37915,3845
2020-12-25 00:00:00,38052,137
2020-12-26 00:00:00,44567,6515
2020-12-27 00:00:00,47216,2649
2020-12-28 00:00:00,56598,9382
2020-12-29 00:00:00,69432,12834
2020-12-30 00:00:00,84259,14827
2020-12-31 00:00:00,92066,7807
2021-01-01 00:00:00,93020,954
2021-01-02 00:00:00,100570,7550
2021-01-03 00:00:00,103772,3202
2021-01-04 00:00:00,112411,8639
2021-01-05 00:00:00,121320,8909
2021-01-06 00:00:00,133173,11853
2021-01-07 00:00:00,145747,12574
2021-01-08 00:00:00,157736,11989
2021-01-09 00:00:00,165668,7932
2021-01-10 00:00:00,168887,3219
2021-01-11 00:00:00,184632,15745
2021-01-12 00:00:00,207779,23147
2021-01-13 00:00:00,233002,25223
2021-01-14 00:00:00,257670,24668
2021-01-15 00:00:00,282608,24938
2021-01-16 00:00:00,298351,15743
2021-01-17 00:00:00,307674,9323
2021-01-18 00:00:00,326666,18992
2021-01-19 00:00:00,353672,27006
2021-01-20 00:00:00,385599,31927
2021-01-21 00:00:00,420544,34945
2021-01-22 00:00:00,458422,37878
2021-01-23 00:00:00,487015,28593
2021-01-24 00:00:00,503189,16174
2021-01-25 00:00:00,532581,29392
2021-01-26 00:00:00,569249,36668
2021-01-27 00:00:00,608939,39690
2021-01-28 00:00:00,648711,39772
2021-01-29 00:00:00,688536,39825
2021-01-30 00:00:00,714842,26306
2021-01-31 00:00:00,726425,11583
2021-02-01 00:00:00,756711,30286
2021-02-02 00:00:00,795310,38599
2021-02-03 00:00:00,839031,43721
2021-02-04 00:00:00,885622,46591
2021-02-05 00:00:00,929437,43815
2021-02-06 00:00:00,967667,38230
2021-02-07 00:00:00,984003,16336
2021-02-08 00:00:00,1022804,38801
2021-02-09 00:00:00,1067083,44279
2021-02-10 00:00:00,1117634,50551
2021-02-11 00:00:00,1168956,51322
2021-02-12 00:00:00,1230586,61630
2021-02-13 00:00:00,1276210,45624
2021-02-14 00:00:00,1293564,17354
2021-02-15 00:00:00,1324932,31368
2021-02-16 00:00:00,1369581,44649
2021-02-17 00:00:00,1416684,47103
2021-02-18 00:00:00,1461901,45217
2021-02-19 00:00:00,1504792,42891
2021-02-20 00:00:00,1540082,35290
2021-02-21 00:00:00,1555000,14918
2021-02-22 00:00:00,1583142,28142
2021-02-23 00:00:00,1627336,44194
2021-02-24 00:00:00,1684437,57101
2021-02-25 00:00:00,1744922,60485
2021-02-26 00:00:00,1811974,67052
2021-02-27 00:00:00,1863737,51763
2021-02-28 00:00:00,1889378,25641
2021-03-01 00:00:00,1935265,45887
2021-03-02 00:00:00,1986268,51003
2021-03-03 00:00:00,2045062,58794
2021-03-04 00:00:00,2103660,58598
2021-03-05 00:00:00,2162969,59309
2021-03-06 00:00:00,2208096,45127
2021-03-07 00:00:00,2234201,26105
2021-03-08 00:00:00,2285566,51365
2021-03-09 00:00:00,2342612,57046
2021-03-10 00:00:00,2410250,67638
2021-03-11 00:00:00,2481657,71407
2021-03-12 00:00:00,2555194,73537
2021-03-13 00:00:00,2607170,51976
2021-03-14 00:00:00,2636031,28861
2021-03-15 00:00:00,2683855,47824
2021-03-16 00:00:00,2739107,55252
2021-03-17 00:00:00,2802301,63194
2021-03-18 00:00:00,2866592,64291
2021-03-19 00:00:00,2927255,60663
2021-03-20 00:00:00,2974115,46860
2021-03-21 00:00:00,3005476,31361
2021-03-22 00:00:00,3049373,43897
2021-03-23 00:00:00,3098612,49239
2021-03-24 00:00:00,3162658,64046
2021-03-25 00:00:00,3234383,71725
2021-03-26 00:00:00,3304789,70406
2021-03-27 00:00:00,3358050,53261
2021-03-28 00:00:00,3396054,38004
2021-03-29 00:00:00,3456956,60902
2021-03-30 00:00:00,3523930,66974
2021-03-31 00:00:00,3600904,76974
2021-04-01 00:00:00,3675921,75017
2021-04-02 00:00:00,3744394,68473
2021-04-03 00:00:00,3793629,49235
2021-04-04 00:00:00,3814641,21012
2021-04-05 00:00:00,3872714,58073
2021-04-06 00:00:00,3938175,65461
2021-04-07 00:00:00,4012868,74693
2021-04-08 00:00:00,4088594,75726
2021-04-09 00:00:00,4159159,70565
2021-04-10 00:00:00,4208033,48874
2021-04-11 00:00:00,4239094,31061
2021-04-12 00:00:00,4291431,52337
2021-04-13 00:00:00,4341499,50068
2021-04-14 00:00:00,4401376,59877
2021-04-15 00:00:00,4465475,64099
2021-04-16 00:00:00,4528015,62540
2021-04-17 00:00:00,4570436,42421
2021-04-18 00:00:00,4599591,29155
2021-04-19 00:00:00,4651411,51820
2021-04-20 00:00:00,4704376,52965
2021-04-21 00:00:00,4762502,58126
2021-04-22 00:00:00,4822645,60143
2021-04-23 00:00:00,4878961,56316
2021-04-24 00:00:00,4918204,39243
2021-04-25 00:00:00,4943582,25378
2021-04-26 00:00:00,4985091,41509
2021-04-27 00:00:00,5030380,45289
2021-04-28 00:00:00,5077503,47123
2021-04-29 00:00:00,5121364,43861
2021-04-30 00:00:00,5164086,42722
2021-05-01 00:00:00,5188890,24804
2021-05-02 00:00:00,5209873,20983
2021-05-03 00:00:00,5239218,29345
2021-05-04 00:00:00,5276328,37110
2021-05-05 00:00:00,5309508,33180
2021-05-06 00:00:00,5345632,36124
2021-05-07 00:00:00,5382628,36996
2021-05-08 00:00:00,5406524,23896
2021-05-09 00:00:00,5419188,12664
2021-05-10 00:00:00,5442571,23383
2021-05-11 00:00:00,5465067,22496
2021-05-12 00:00:00,5492129,27062
2021-05-13 00:00:00,5527166,35037
2021-05-14 00:00:00,5564830,37664
2021-05-15 00:00:00,5593550,28720
2021-05-16 00:00:00,5609235,15685
2021-05-17 00:00:00,5640108,30873
2021-05-18 00:00:00,5666983,26875
2021-05-19 00:00:00,5702135,35152
2021-05-20 00:00:00,5726591,24456
2021-05-21 00:00:00,5752726,26135
2021-05-22 00:00:00,5771711,18985
2021-05-23 00:00:00,5778351,6640
2021-05-24 00:00:00,5797671,19320
2021-05-25 00:00:00,5816494,18823
2021-05-26 00:00:00,5836956,20462
2021-05-27 00:00:00,5845967,9011
