date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4298,4533,3858,3619,2485,23
1/1/2022,147455,92935,90712,107585,210003,93174
1/10/2021,6570,6539,5747,5575,4587,50
1/10/2022,149437,94030,91699,108430,210712,97019
1/11/2021,6881,6818,6016,5858,4982,59
1/11/2022,149685,94144,91800,108526,210788,97461
1/12/2021,7203,7083,6283,6121,5492,70
1/12/2022,149941,94286,91916,108615,210871,97932
1/13/2021,7420,7314,6532,6361,5941,77
1/13/2022,150196,94401,92004,108717,210943,98373
1/14/2021,7722,7622,6853,6666,6373,81
1/14/2022,150456,94522,92120,108805,211001,98997
1/15/2021,8338,8200,7428,7223,7701,89
1/15/2022,150620,94639,92207,108874,211018,99466
1/16/2021,8574,8399,7606,7390,7982,91
1/16/2022,150736,94703,92272,108917,211047,99721
1/17/2021,8657,8455,7658,7446,8119,95
1/17/2022,150889,94758,92333,108989,211090,99984
1/18/2021,8995,8756,7981,7737,9710,100
1/18/2022,151058,94843,92397,109047,211145,100297
1/19/2021,9355,9043,8309,8061,11367,108
1/19/2022,151234,94926,92484,109127,211194,100642
1/2/2021,4471,4657,3966,3738,2618,24
1/2/2022,147541,92997,90765,107631,210043,93355
1/20/2021,9843,9584,8833,8540,13484,119
1/20/2022,151402,95017,92561,109180,211253,101007
1/21/2021,10240,10039,9327,9026,16612,127
1/21/2022,151603,95117,92653,109253,211283,101425
1/22/2021,10921,10731,10068,9775,19672,134
1/22/2022,151728,95205,92741,109291,211311,101805
1/23/2021,11195,10970,10263,9976,20687,139
1/23/2022,151799,95284,92790,109328,211331,102009
1/24/2021,11334,11104,10369,10086,21015,142
1/24/2022,151925,95351,92853,109385,211374,102264
1/25/2021,12048,11741,11119,10843,24288,157
1/25/2022,152080,95410,92902,109433,211413,102560
1/26/2021,12748,12324,11778,11492,27362,166
1/26/2022,152204,95471,92957,109480,211470,102830
1/27/2021,13466,12918,12431,12225,30549,174
1/27/2022,152338,95545,93005,109519,211505,103136
1/28/2021,14299,13564,13112,12957,33904,183
1/28/2022,152507,95632,93061,109567,211544,103500
1/29/2021,15221,14291,13842,13723,37044,197
1/29/2022,152617,95686,93137,109598,211558,103849
1/3/2021,4560,4748,4042,3795,2669,24
1/3/2022,147770,93104,90885,107724,210147,93754
1/30/2021,15870,14730,14200,14116,38619,202
1/30/2022,152717,95735,93184,109615,211575,104073
1/31/2021,16042,14846,14318,14252,39391,205
1/31/2022,152815,95789,93223,109654,211610,104304
1/4/2021,4897,5074,4318,4079,2945,31
1/4/2022,148028,93250,90975,107824,210243,94267
1/5/2021,5229,5406,4584,4369,3273,33
1/5/2022,148295,93388,91106,107924,210330,94858
1/6/2021,5647,5745,5005,4747,3600,37
1/6/2022,148571,93512,91221,108044,210439,95284
1/7/2021,5940,5984,5212,5024,4017,41
1/7/2022,148809,93672,91372,108178,210525,95905
1/8/2021,6213,6276,5486,5320,4279,46
1/8/2022,149016,93831,91527,108282,210587,96414
1/9/2021,6470,6444,5658,5498,4512,50
1/9/2022,149160,93909,91603,108334,210636,96634
10/1/2021,132201,84126,83625,100295,199342,56704
10/10/2021,133620,84903,84167,100763,199926,57395
10/11/2021,133810,85026,84237,100828,200019,57498
10/12/2021,133982,85098,84277,100864,200087,57571
10/13/2021,134150,85194,84347,100912,200155,57665
10/14/2021,134348,85297,84409,100975,200234,57750
10/15/2021,134586,85408,84519,101051,200303,57847
10/16/2021,134692,85473,84553,101090,200339,57886
10/17/2021,134786,85511,84581,101106,200359,57923
10/18/2021,134975,85615,84648,101171,200429,57992
10/19/2021,135117,85699,84723,101231,200499,58062
10/2/2021,132312,84185,83675,100327,199387,56773
10/20/2021,135277,85768,84793,101295,200563,58140
10/21/2021,135442,85851,84889,101356,200618,58214
10/22/2021,135641,85961,84961,101441,200779,58295
10/23/2021,135753,86010,85001,101489,200869,58350
10/24/2021,135812,86039,85020,101511,200935,58390
10/25/2021,135997,86122,85083,101579,201159,58493
10/26/2021,136166,86250,85184,101684,201382,58675
10/27/2021,136392,86399,85292,101771,201605,58937
10/28/2021,136554,86477,85363,101853,201813,58993
10/29/2021,136780,86599,85455,101956,202008,59075
10/3/2021,132395,84225,83701,100347,199421,56814
10/30/2021,136866,86644,85486,101997,202128,59109
10/31/2021,136922,86677,85510,102012,202177,59127
10/4/2021,132625,84329,83783,100402,199532,56904
10/5/2021,132824,84425,83847,100474,199613,56985
10/6/2021,133033,84549,83916,100532,199696,57064
10/7/2021,133191,84662,83982,100602,199754,57151
10/8/2021,133457,84791,84081,100676,199840,57270
10/9/2021,133548,84858,84134,100733,199884,57352
11/1/2021,137115,86791,85613,102114,202386,59207
11/10/2021,138679,87628,86252,102755,203801,64832
11/11/2021,138827,87701,86333,102834,203998,65755
11/12/2021,139019,87802,86420,102918,204184,66729
11/13/2021,139115,87886,86485,102978,204262,68181
11/14/2021,139197,87949,86524,103014,204313,69189
11/15/2021,139407,88086,86637,103115,204469,70302
11/16/2021,139703,88266,86808,103235,204671,71433
11/17/2021,139935,88408,86912,103321,204878,72338
11/18/2021,140133,88520,86993,103409,205062,73039
11/19/2021,140367,88659,87081,103532,205218,74043
11/2/2021,137310,86896,85690,102191,202596,59304
11/20/2021,140492,88763,87169,103605,205284,74977
11/21/2021,140592,88826,87218,103654,205340,75320
11/22/2021,140789,88927,87311,103789,205527,75875
11/23/2021,141009,89041,87409,103907,205698,76598
11/24/2021,141205,89175,87521,104027,205861,77451
11/25/2021,141213,89177,87522,104028,205861,77452
11/26/2021,141357,89261,87592,104107,205966,77870
11/27/2021,141459,89357,87658,104175,206035,78341
11/28/2021,141561,89414,87717,104237,206088,78557
11/29/2021,141725,89511,87818,104333,206232,78992
11/3/2021,137500,87006,85757,102268,202746,59474
11/30/2021,141906,89623,87916,104446,206392,79539
11/4/2021,137663,87086,85830,102340,202928,59618
11/5/2021,137886,87193,85931,102442,203104,59868
11/6/2021,137990,87250,85965,102485,203203,60526
11/7/2021,138081,87308,86010,102519,203254,61543
11/8/2021,138307,87427,86103,102612,203434,62735
11/9/2021,138490,87512,86179,102683,203638,63789
12/1/2020,17,14,21,17,27,
12/1/2021,142134,89788,88029,104571,206571,80040
12/10/2020,23,19,32,24,41,1
12/10/2021,143735,90854,88898,105617,207817,84575
12/11/2020,23,21,35,26,43,1
12/11/2021,143837,90923,88954,105692,207870,84923
12/12/2020,23,21,36,28,46,1
12/12/2021,143928,91008,89010,105746,207924,85289
12/13/2020,24,21,36,29,46,1
12/13/2021,144086,91106,89084,105850,208039,85672
12/14/2020,24,24,39,29,47,1
12/14/2021,144274,91183,89172,105956,208162,86078
12/15/2020,28,30,44,36,55,1
12/15/2021,144476,91294,89263,106072,208309,86561
12/16/2020,30,33,46,37,57,1
12/16/2021,144719,91414,89371,106222,208508,87017
12/17/2020,274,344,355,298,148,1
12/17/2021,144915,91517,89492,106331,208641,87627
12/18/2020,581,705,653,572,270,2
12/18/2021,145061,91618,89565,106419,208702,88104
12/19/2020,781,912,797,680,336,2
12/19/2021,145208,91725,89640,106489,208752,88426
12/2/2020,19,14,24,18,28,
12/2/2021,142345,89903,88135,104714,206724,80522
12/20/2020,783,914,803,686,344,2
12/20/2021,145447,91860,89765,106604,208903,89004
12/21/2020,1183,1289,1094,977,477,3
12/21/2021,145690,92008,89871,106716,209034,89622
12/22/2020,1573,1682,1430,1271,614,4
12/22/2021,145939,92152,89979,106861,209191,90154
12/23/2020,2061,2163,1836,1588,794,4
12/23/2021,146159,92266,90065,106973,209307,90513
12/24/2020,2317,2445,2045,1807,887,6
12/24/2021,146236,92294,90089,107012,209359,90586
12/25/2020,2318,2446,2045,1810,890,6
12/25/2021,146236,92294,90089,107013,209359,90586
12/26/2020,2515,2657,2190,1968,967,6
12/26/2021,146334,92366,90128,107052,209417,90765
12/27/2020,2560,2704,2218,2002,984,6
12/27/2021,146580,92483,90251,107175,209560,91272
12/28/2020,3013,3148,2591,2320,1170,8
12/28/2021,146835,92634,90385,107300,209713,91853
12/29/2020,3461,3615,2945,2716,1424,13
12/29/2021,147108,92752,90502,107429,209845,92420
12/3/2020,19,15,27,20,31,
12/3/2021,142536,90043,88249,104849,206914,81092
12/30/2020,3897,4080,3395,3149,1703,14
12/30/2021,147352,92869,90654,107543,209946,92999
12/31/2020,4210,4429,3712,3459,1961,19
12/31/2021,147445,92919,90702,107578,209996,93136
12/4/2020,19,16,28,20,32,
12/4/2021,142647,90168,88317,104940,206989,81521
12/5/2020,20,16,28,20,32,
12/5/2021,142752,90266,88389,105006,207044,81847
12/6/2020,20,16,28,21,33,
12/6/2021,142916,90386,88488,105137,207187,82225
12/7/2020,21,16,28,23,34,
12/7/2021,143107,90506,88600,105255,207323,82742
12/8/2020,21,16,28,24,35,1
12/8/2021,143349,90612,88691,105383,207485,83405
12/9/2020,22,19,31,24,39,1
12/9/2021,143524,90721,88774,105485,207654,83911
2/1/2021,16679,15415,14932,14926,42025,209
2/1/2022,152903,95837,93276,109690,211648,104545
2/10/2021,21034,18569,18481,19199,67894,304
2/11/2021,21375,18833,18715,19519,72020,314
2/12/2021,21743,19130,19026,19940,75798,323
2/13/2021,21959,19281,19186,20138,78378,332
2/14/2021,22031,19313,19246,20184,78876,338
2/15/2021,22194,19425,19362,20331,80768,340
2/16/2021,22404,19560,19540,20568,83004,350
2/17/2021,22711,19778,19741,20848,85131,365
2/18/2021,22943,19941,19895,21056,87069,367
2/19/2021,23193,20088,20078,21244,88072,372
2/2/2021,17344,15981,15609,15618,44502,219
2/2/2022,153022,95878,93312,109729,211688,104784
2/20/2021,23468,20277,20253,21421,88805,385
2/21/2021,23504,20309,20297,21468,89082,387
2/22/2021,23647,20382,20374,21589,90109,389
2/23/2021,23807,20479,20497,21743,91691,395
2/24/2021,24118,20675,20688,21994,93589,425
2/25/2021,24339,20853,20853,22255,96467,433
2/26/2021,24718,21114,21147,22769,99868,446
2/27/2021,24906,21275,21321,23031,102296,454
2/28/2021,25016,21358,21395,23173,104323,462
2/3/2021,17921,16474,16142,16245,47644,228
2/3/2022,153056,95898,93332,109752,211702,104915
2/4/2021,18480,16905,16577,16823,51063,243
2/5/2021,19226,17455,17232,17681,54975,259
2/6/2021,19720,17735,17531,18050,56653,268
2/7/2021,19794,17780,17586,18129,57264,269
2/8/2021,20166,18036,17882,18469,60021,275
2/9/2021,20565,18274,18175,18806,63271,286
3/1/2021,25319,21606,21686,23687,107321,493
3/10/2021,28563,23881,24189,31149,134060,680
3/11/2021,29074,24266,24640,32687,137655,723
3/12/2021,29752,24697,25134,34121,141180,775
3/13/2021,30134,24965,25464,35253,142807,807
3/14/2021,30457,25149,25676,36052,144063,839
3/15/2021,30861,25470,26011,38231,146429,881
3/16/2021,31627,26030,26621,40547,149141,943
3/17/2021,32704,26857,27413,43335,151733,1015
3/18/2021,33731,27610,28234,46052,154096,1082
3/19/2021,34997,28537,29161,48795,156169,1168
3/2/2021,25592,21814,21894,24064,110444,514
3/20/2021,35834,29060,29775,50549,157352,1225
3/21/2021,36496,29657,30415,51969,158156,1293
3/22/2021,37648,30378,31196,53885,159961,1388
3/23/2021,39045,31362,32208,56086,161846,1512
3/24/2021,40839,32589,33432,58118,163595,1769
3/25/2021,42916,34161,35069,60340,165293,2108
3/26/2021,45069,35750,36687,62419,166815,2538
3/27/2021,46367,36647,37584,63629,167599,2865
3/28/2021,47223,37288,38313,64069,167838,3143
3/29/2021,49350,38771,39734,64902,168439,3678
3/3/2021,26008,22107,22206,24676,114433,537
3/30/2021,51703,40331,41271,65978,169462,4264
3/31/2021,54163,41796,42975,67271,170596,4895
3/4/2021,26320,22316,22436,25391,117594,550
3/5/2021,26727,22594,22749,26292,120702,578
3/6/2021,26997,22804,22974,26968,122548,596
3/7/2021,27252,22990,23172,27594,124378,604
3/8/2021,27580,23188,23421,28580,127354,614
3/9/2021,27940,23486,23718,29752,130432,640
4/1/2021,56322,43058,44458,68176,171601,5513
4/10/2021,73128,52384,54603,75683,178636,9974
4/11/2021,74009,52795,55051,76034,178907,10219
4/12/2021,75533,53532,55925,76811,179597,10494
4/13/2021,76744,54113,56506,77345,180097,10733
4/14/2021,78103,54824,57197,77919,180536,11007
4/15/2021,79174,55469,57775,78372,180918,11227
4/16/2021,80365,56141,58513,78951,181406,11549
4/17/2021,80998,56484,58902,79258,181618,11731
4/18/2021,81407,56702,59117,79412,181737,11883
4/19/2021,82057,57105,59534,79839,182106,12046
4/2/2021,58517,44362,45991,69000,172390,6150
4/20/2021,82775,57432,59889,80164,182442,12189
4/21/2021,83534,57913,60343,80564,182773,12341
4/22/2021,84319,58372,60765,80952,183138,12536
4/23/2021,85257,58995,61334,81475,183540,12790
4/24/2021,85906,59324,61746,81816,183811,13012
4/25/2021,86292,59501,61956,81940,183922,13159
4/26/2021,87077,59938,62399,82352,184261,13331
4/27/2021,87872,60362,62849,82725,184583,13517
4/28/2021,88694,60750,63275,83178,184939,13689
4/29/2021,89445,61139,63649,83537,185306,13833
4/3/2021,59969,45168,46847,69597,172757,6627
4/30/2021,90205,61570,64157,83979,185706,14002
4/4/2021,60863,45583,47307,69850,172949,6898
4/5/2021,62963,46726,48611,70866,173977,7457
4/6/2021,64942,47801,49864,71875,175138,7998
4/7/2021,67535,49264,51288,72970,176224,8613
4/8/2021,69735,50451,52568,74032,177243,9117
4/9/2021,71968,51706,53892,75098,178200,9612
5/1/2021,90604,61836,64491,84278,185908,14141
5/10/2021,94339,63998,66719,86424,187830,15085
5/11/2021,94692,64224,66936,86668,188075,15181
5/12/2021,95120,64450,67163,86881,188300,15428
5/13/2021,95577,64734,67416,87123,188527,17058
5/14/2021,96094,65044,67680,87367,188752,18461
5/15/2021,96541,65326,67948,87597,188892,20194
5/16/2021,96910,65522,68160,87750,188995,21212
5/17/2021,97495,65847,68491,88057,189284,22003
5/18/2021,98008,66126,68716,88263,189495,22564
5/19/2021,98467,66371,68970,88476,189692,23138
5/2/2021,90920,62017,64646,84428,186004,14246
5/20/2021,98888,66640,69210,88700,189882,23715
5/21/2021,99424,66961,69505,88982,190091,24625
5/22/2021,99827,67180,69708,89165,190212,25598
5/23/2021,100077,67329,69850,89262,190272,26011
5/24/2021,100519,67603,70071,89441,190425,26545
5/25/2021,100937,67856,70286,89626,190579,26922
5/26/2021,101291,68057,70472,89758,190696,27313
5/27/2021,101611,68222,70643,89901,190827,27705
5/28/2021,101974,68479,70897,90097,190981,28290
5/29/2021,102213,68592,71017,90214,191052,28568
5/3/2021,91446,62301,64923,84707,186250,14352
5/30/2021,102335,68665,71072,90274,191088,28715
5/31/2021,102427,68707,71129,90324,191116,28814
5/4/2021,91923,62561,65216,84978,186511,14472
