date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,924,871,653,489,252,4
1/1/2022,35857,20574,19877,22420,37549,27077
1/10/2021,1261,1214,950,722,537,8
1/10/2022,36250,20740,20035,22731,38082,27869
1/11/2021,1324,1304,1015,760,882,8
1/11/2022,36315,20765,20056,22768,38148,27927
1/12/2021,1383,1375,1087,813,1210,9
1/12/2022,36401,20798,20076,22813,38188,28007
1/13/2021,1469,1450,1164,878,1550,9
1/13/2022,36462,20825,20096,22840,38232,28142
1/14/2021,1487,1472,1191,902,1637,9
1/14/2022,36502,20845,20115,22877,38258,28243
1/15/2021,1514,1488,1212,931,1731,9
1/15/2022,36527,20859,20122,22890,38271,28274
1/16/2021,1519,1489,1216,932,1736,9
1/16/2022,36548,20872,20130,22898,38290,28295
1/17/2021,1521,1493,1217,933,1739,10
1/17/2022,36576,20890,20137,22915,38308,28366
1/18/2021,1530,1500,1227,937,1755,10
1/18/2022,36638,20912,20161,22945,38351,28507
1/19/2021,1573,1525,1260,963,1872,13
1/19/2022,36698,20947,20188,22980,38386,28633
1/2/2021,926,872,653,490,254,4
1/2/2022,35870,20583,19884,22438,37570,27087
1/20/2021,1587,1533,1270,972,1905,14
1/20/2022,36815,21004,20232,23023,38419,28740
1/21/2021,1708,1722,1451,1072,2433,18
1/21/2022,36895,21034,20269,23050,38443,28854
1/22/2021,1817,1819,1538,1150,3112,18
1/22/2022,36938,21051,20280,23056,38456,28887
1/23/2021,1849,1859,1564,1181,3148,19
1/23/2022,36969,21065,20288,23062,38461,28899
1/24/2021,1850,1861,1567,1184,3159,19
1/24/2022,37041,21093,20307,23086,38500,29011
1/25/2021,1886,1934,1629,1236,3317,19
1/25/2022,37087,21125,20330,23119,38543,29110
1/26/2021,2012,2076,1769,1376,3475,27
1/26/2022,37188,21179,20363,23153,38578,29341
1/27/2021,2154,2230,1888,1474,3686,27
1/27/2022,37259,21228,20387,23184,38606,29453
1/28/2021,2308,2382,2070,1696,4398,27
1/28/2022,37302,21248,20414,23207,38619,29576
1/29/2021,2461,2514,2234,1838,5490,29
1/29/2022,37321,21263,20430,23224,38624,29645
1/3/2021,928,873,654,490,254,4
1/3/2022,35906,20591,19892,22469,37645,27191
1/30/2021,2499,2547,2269,1910,6358,29
1/30/2022,37339,21273,20436,23231,38629,29659
1/31/2021,2500,2548,2269,1911,6375,29
1/31/2022,37381,21299,20460,23253,38658,29762
1/4/2021,982,930,697,521,294,4
1/4/2022,35962,20616,19911,22520,37776,27313
1/5/2021,1066,1027,764,567,330,5
1/5/2022,36028,20635,19932,22571,37869,27482
1/6/2021,1179,1140,863,636,401,8
1/6/2022,36087,20659,19956,22619,37943,27575
1/7/2021,1220,1182,921,674,434,8
1/7/2022,36156,20691,19982,22663,37993,27675
1/8/2021,1253,1210,946,716,525,8
1/8/2022,36184,20706,19993,22682,38010,27757
1/9/2021,1255,1211,950,720,531,8
1/9/2022,36200,20717,20008,22695,38030,27769
10/1/2021,31165,18162,17994,20037,32797,15510
10/10/2021,31599,18345,18117,20113,32883,15708
10/11/2021,31647,18374,18136,20131,32891,15733
10/12/2021,31692,18402,18146,20140,32900,15768
10/13/2021,31734,18420,18159,20146,32905,15791
10/14/2021,31801,18441,18190,20160,32919,15823
10/15/2021,31871,18465,18210,20178,32929,15844
10/16/2021,31900,18478,18220,20190,32933,15857
10/17/2021,31917,18485,18224,20192,32933,15865
