date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11667,13377,12562,10062,6355,96
1/1/2022,556736,385790,396715,413769,668359,320076
1/10/2021,19887,20528,19579,16343,12320,203
1/10/2022,562804,388697,399437,416190,670548,330475
1/11/2021,21126,21666,20834,17335,14209,236
1/11/2022,563549,389106,399753,416472,670815,331706
1/12/2021,23108,23670,22878,19045,19086,313
1/12/2022,564210,389436,400063,416772,671061,333109
1/13/2021,25119,25825,25141,20760,24713,375
1/13/2022,565074,389811,400374,417070,671325,334371
1/14/2021,27064,27984,27477,22696,30824,408
1/14/2022,565879,390191,400651,417317,671515,335990
1/15/2021,29272,29996,29658,24501,35790,459
1/15/2022,566338,390443,400832,417479,671608,337229
1/16/2021,30642,31191,30971,25684,39030,487
1/16/2022,566576,390557,400931,417568,671667,337637
1/17/2021,31607,32086,31949,26661,42218,509
1/17/2022,567095,390813,401180,417780,671811,338711
1/18/2021,32656,33039,33110,27796,47489,533
1/18/2022,567756,391121,401443,417985,672019,339647
1/19/2021,33931,34254,34458,29114,53817,588
1/19/2022,568495,391467,401718,418240,672212,340871
1/2/2021,13193,14787,13848,11164,7140,114
1/2/2022,557045,385935,396859,413893,668470,320392
1/20/2021,35243,35558,36111,30663,60911,622
1/20/2022,569143,391759,401984,418479,672405,341916
1/21/2021,36721,37063,38026,32549,69265,666
1/21/2022,569766,392062,402239,418675,672571,343075
1/22/2021,39595,39712,41016,35595,77319,747
1/22/2022,570145,392288,402399,418825,672668,343962
1/23/2021,42204,41804,43518,38090,82251,807
1/23/2022,570393,392414,402525,418895,672714,344327
1/24/2021,43476,42979,44819,39510,87437,847
1/24/2022,570976,392691,402745,419117,672904,345240
1/25/2021,44796,44150,46267,41124,95038,887
1/25/2022,571431,392919,402966,419291,673057,346022
1/26/2021,46473,45631,48014,43050,106068,936
1/26/2022,571941,393155,403162,419458,673200,346956
1/27/2021,47953,46978,49545,44745,116585,965
1/27/2022,572461,393390,403354,419627,673344,347749
1/28/2021,49166,48081,50792,46181,127576,993
1/28/2022,572926,393614,403540,419791,673467,348714
1/29/2021,51217,49780,52526,48033,138462,1052
1/29/2022,573257,393766,403708,419906,673532,349483
1/3/2021,13930,15373,14377,11616,7393,129
1/3/2022,557802,386286,397189,414235,668798,321622
1/30/2021,52961,51197,54169,49637,143560,1105
1/30/2022,573500,393875,403795,419982,673586,349796
1/31/2021,53584,51752,54821,50331,147256,1130
1/31/2022,573989,394095,404001,420169,673744,350582
1/4/2021,14961,16320,15353,12429,8290,137
1/4/2022,558613,386643,397500,414545,669109,322767
1/5/2021,15917,17175,16230,13243,9090,154
1/5/2022,559470,387067,397852,414907,669484,324163
1/6/2021,17080,18160,17212,14190,9866,165
1/6/2022,560280,387450,398257,415234,669793,325434
1/7/2021,17999,18980,18050,14991,10640,175
1/7/2022,561090,387850,398655,415584,670037,327194
1/8/2021,18813,19664,18717,15574,11149,184
1/8/2022,561604,388101,398900,415761,670161,328760
