Category,value
tests,10383483
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1575734
20 - 44 years,4486462
45 - 54 years,1400169
55 - 64 years,1313926
65 years and older,1588689
Unknown,18503
positive,0.0971615208499884
