date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4296,4503,3797,3574,2441,25
1/10/2021,6557,6495,5680,5518,5084,54
1/11/2021,6868,6774,5950,5800,5483,64
1/12/2021,7195,7037,6214,6062,6017,72
1/13/2021,7413,7273,6458,6313,6479,79
1/14/2021,7714,7581,6779,6610,6916,83
1/15/2021,8324,8159,7362,7170,8252,91
1/16/2021,8561,8356,7545,7337,8536,93
1/17/2021,8643,8415,7591,7394,8674,97
1/18/2021,8986,8719,7915,7683,10251,102
1/19/2021,9353,9005,8239,8009,11929,112
1/2/2021,4467,4626,3903,3689,2575,26
1/20/2021,9840,9551,8753,8493,14080,123
1/21/2021,10236,9996,9247,8975,17200,131
1/22/2021,10927,10684,9992,9721,20265,140
1/23/2021,11201,10920,10185,9922,22052,145
1/24/2021,11343,11050,10295,10030,22379,148
1/25/2021,12054,11691,11038,10785,25657,163
1/26/2021,12759,12271,11692,11438,28707,171
1/27/2021,13481,12864,12352,12159,31899,179
1/28/2021,14312,13503,13026,12889,35246,191
1/29/2021,15225,14230,13759,13645,38345,208
1/3/2021,4556,4715,3978,3746,2631,27
1/30/2021,15871,14663,14108,14044,41063,214
1/31/2021,16040,14774,14225,14181,41819,218
1/4/2021,4891,5038,4246,4029,2902,35
1/5/2021,5223,5362,4510,4321,3230,38
1/6/2021,5637,5699,4933,4688,3580,44
1/7/2021,5936,5938,5139,4968,4005,48
1/8/2021,6207,6228,5423,5254,4269,51
1/9/2021,6459,6400,5592,5439,5007,54
10/1/2021,130575,83505,82904,99910,201269,57154
10/10/2021,131984,84250,83419,100362,201793,57861
10/11/2021,132176,84366,83494,100424,201873,57973
10/12/2021,132293,84420,83525,100444,201915,58027
10/13/2021,132432,84504,83582,100493,201976,58107
10/14/2021,132641,84608,83647,100557,202057,58195
10/15/2021,132878,84713,83764,100631,202124,58290
10/16/2021,132988,84771,83800,100671,202159,58329
10/17/2021,133070,84807,83826,100683,202176,58369
10/18/2021,133256,84913,83893,100745,202234,58434
10/19/2021,133388,84995,83966,100805,202311,58507
10/2/2021,130682,83561,82953,99943,201303,57224
10/20/2021,133538,85060,84036,100865,202368,58582
10/21/2021,133689,85143,84128,100923,202418,58656
10/22/2021,133879,85250,84205,101004,202551,58735
10/23/2021,133984,85300,84242,101052,202641,58790
10/24/2021,134039,85325,84259,101075,202698,58832
10/25/2021,134212,85404,84318,101138,202904,58894
10/26/2021,134378,85532,84415,101236,203116,59059
10/27/2021,134587,85671,84516,101323,203321,59306
10/28/2021,134754,85751,84584,101404,203531,59361
10/29/2021,134952,85859,84667,101501,203711,59440
10/3/2021,130762,83597,82977,99959,201329,57263
10/30/2021,135029,85901,84691,101536,203814,59475
10/31/2021,135075,85926,84712,101552,203858,59492
10/4/2021,130987,83698,83059,100010,201417,57354
10/5/2021,131189,83791,83120,100080,201504,57432
10/6/2021,131402,83919,83192,100137,201576,57525
10/7/2021,131544,84017,83247,100202,201627,57609
10/8/2021,131808,84135,83335,100275,201697,57725
10/9/2021,131909,84202,83388,100329,201744,57817
11/1/2021,135268,86042,84806,101650,204069,59560
11/10/2021,136759,86855,85399,102290,205458,65014
11/11/2021,136905,86925,85477,102371,205654,65933
11/12/2021,137096,87022,85564,102456,205824,66898
11/13/2021,137186,87102,85622,102515,205898,68344
11/14/2021,137271,87172,85666,102553,205955,69350
11/15/2021,137493,87302,85780,102652,206105,70451
11/16/2021,137790,87469,85944,102774,206316,71543
11/17/2021,137972,87585,86019,102858,206539,72414
11/18/2021,138185,87700,86100,102951,206721,73099
11/19/2021,138421,87846,86195,103076,206883,74072
11/2/2021,135464,86152,84881,101724,204262,59658
11/20/2021,138544,87946,86274,103153,206946,74983
11/21/2021,138643,88008,86319,103207,207003,75314
11/22/2021,138832,88110,86406,103344,207178,75844
11/23/2021,139056,88230,86512,103463,207353,76565
11/24/2021,139251,88370,86622,103586,207515,77406
11/25/2021,139259,88373,86623,103587,207515,77407
11/26/2021,139396,88453,86687,103664,207606,77822
11/27/2021,139502,88546,86751,103735,207672,78277
11/28/2021,139595,88603,86805,103798,207727,78488
11/29/2021,139760,88698,86902,103893,207882,78903
11/3/2021,135631,86248,84944,101794,204393,59820
11/30/2021,139941,88806,86997,104006,208044,79446
11/4/2021,135789,86326,85013,101860,204556,59963
11/5/2021,136000,86428,85099,101963,204716,60201
11/6/2021,136102,86489,85132,102012,204828,60854
11/7/2021,136189,86543,85171,102053,204885,61774
11/8/2021,136413,86658,85266,102149,205092,62946
11/9/2021,136589,86745,85343,102225,205320,63989
12/1/2020,15,12,17,13,22,
12/1/2021,140162,88957,87095,104132,208204,79912
12/10/2020,18,16,27,19,34,
12/10/2021,141684,89980,87908,105141,209401,84246
12/11/2020,18,18,30,21,36,
12/11/2021,141776,90045,87959,105213,209458,84591
12/12/2020,18,18,31,23,39,
12/12/2021,141867,90126,88010,105265,209508,84943
12/13/2020,19,18,31,25,39,
12/13/2021,142024,90214,88078,105375,209622,85336
12/14/2020,19,21,34,25,40,
12/14/2021,142194,90280,88157,105462,209736,85696
12/15/2020,22,26,39,32,47,
12/15/2021,142378,90380,88239,105572,209874,86047
12/16/2020,24,29,41,33,49,
12/16/2021,142603,90499,88346,105718,210072,86500
12/17/2020,267,337,352,292,135,
12/17/2021,142803,90591,88469,105828,210205,87102
12/18/2020,573,700,650,564,255,1
12/18/2021,142944,90688,88541,105913,210264,87583
12/19/2020,774,908,794,670,319,1
12/19/2021,143090,90794,88614,105980,210317,87908
12/2/2020,16,12,20,13,22,
12/2/2021,140350,89070,87202,104267,208341,80356
12/20/2020,776,910,799,675,328,1
12/20/2021,143328,90926,88728,106107,210458,88489
12/21/2020,1182,1285,1085,959,462,3
12/21/2021,143564,91070,88832,106220,210592,89084
12/22/2020,1574,1675,1425,1247,600,5
12/22/2021,143797,91207,88937,106358,210741,89555
12/23/2020,2065,2161,1820,1563,779,5
12/23/2021,144000,91318,89026,106466,210851,89905
12/24/2020,2320,2444,2020,1779,871,7
12/24/2021,144071,91346,89050,106501,210900,89975
12/25/2020,2321,2445,2020,1781,874,7
12/25/2021,144071,91346,89050,106502,210900,89975
12/26/2020,2520,2655,2166,1936,951,8
12/26/2021,144109,91372,89070,106519,210926,90051
12/27/2020,2566,2701,2195,1968,968,8
12/28/2020,3026,3147,2561,2296,1159,10
12/29/2020,3474,3609,2908,2689,1411,16
12/3/2020,16,13,23,15,24,
12/3/2021,140525,89196,87302,104385,208522,80873
12/30/2020,3910,4070,3361,3121,1691,17
12/31/2020,4222,4425,3676,3433,1955,22
12/4/2020,16,14,24,15,25,
12/4/2021,140618,89309,87356,104469,208588,81275
12/5/2020,17,14,24,15,25,
12/5/2021,140722,89406,87416,104540,208646,81591
12/6/2020,17,14,24,16,26,
12/6/2021,140872,89511,87505,104653,208776,81943
12/7/2020,17,14,24,18,27,
12/7/2021,141066,89625,87616,104767,208907,82455
12/8/2020,17,14,24,19,28,
12/8/2021,141295,89726,87706,104903,209070,83099
12/9/2020,18,16,26,19,32,
12/9/2021,141480,89844,87797,105018,209245,83596
2/1/2021,16671,15339,14823,14836,44375,225
2/10/2021,21004,18443,18338,19087,70256,327
2/11/2021,21344,18701,18574,19402,74437,337
2/12/2021,21709,18987,18881,19821,78256,345
2/13/2021,21926,19133,19035,20023,81506,357
2/14/2021,21998,19164,19094,20073,81992,363
2/15/2021,22158,19279,19207,20216,83857,365
2/16/2021,22360,19410,19385,20446,86085,373
2/17/2021,22664,19624,19590,20717,88204,388
2/18/2021,22890,19785,19743,20919,90134,390
2/19/2021,23138,19928,19928,21110,91115,397
2/2/2021,17336,15903,15489,15518,46830,237
2/20/2021,23414,20116,20094,21287,91874,411
2/21/2021,23451,20148,20138,21329,92144,412
2/22/2021,23589,20218,20211,21443,93152,416
2/23/2021,23747,20315,20327,21598,94720,421
2/24/2021,24057,20503,20517,21857,96662,455
2/25/2021,24264,20671,20669,22125,99559,464
2/26/2021,24634,20925,20956,22641,102986,478
2/27/2021,24822,21085,21133,22892,105405,486
2/28/2021,24931,21168,21207,23033,107428,495
2/3/2021,17911,16391,16022,16140,49963,248
2/4/2021,18466,16815,16456,16730,53390,262
2/5/2021,19204,17357,17102,17568,57269,281
2/6/2021,19694,17633,17403,17943,59002,292
2/7/2021,19768,17677,17457,18024,59613,294
2/8/2021,20144,17928,17749,18371,62385,299
2/9/2021,20541,18159,18034,18696,65644,309
3/1/2021,25214,21391,21472,23515,110436,525
3/10/2021,28419,23644,23929,31106,137543,732
3/11/2021,28928,24028,24376,32670,141095,777
3/12/2021,29601,24454,24859,34141,144554,830
3/13/2021,29983,24718,25190,35272,146155,864
3/14/2021,30308,24903,25400,36076,147396,896
3/15/2021,30706,25232,25731,38302,149713,938
3/16/2021,31453,25787,26340,40629,152409,1004
3/17/2021,32525,26616,27140,43446,154932,1079
3/18/2021,33539,27371,27950,46205,157243,1152
3/19/2021,34802,28301,28871,48959,159252,1242
3/2/2021,25477,21589,21677,23878,113556,547
3/20/2021,35638,28826,29490,50708,160407,1299
3/21/2021,36293,29418,30127,52117,161182,1376
3/22/2021,37452,30136,30902,54036,162937,1477
3/23/2021,38851,31123,31906,56234,164777,1609
3/24/2021,40651,32346,33126,58267,166495,1873
3/25/2021,42723,33933,34769,60497,168124,2222
3/26/2021,44859,35503,36373,62579,169590,2670
3/27/2021,46139,36396,37264,63781,170347,3004
3/28/2021,46991,37033,37989,64211,170572,3292
3/29/2021,49094,38509,39419,65033,171151,3852
3/3/2021,25888,21879,21978,24489,117564,573
3/30/2021,51421,40066,40947,66088,172149,4460
3/31/2021,53861,41544,42646,67371,173254,5110
3/4/2021,26195,22085,22203,25224,120729,590
3/5/2021,26593,22360,22510,26132,123811,621
3/6/2021,26862,22567,22734,26837,126120,640
3/7/2021,27115,22756,22933,27475,127981,649
3/8/2021,27438,22954,23169,28495,130927,660
3/9/2021,27792,23245,23464,29691,133972,687
4/1/2021,55971,42789,44116,68235,174208,5746
4/10/2021,72647,52075,54248,75647,181086,10360
4/11/2021,73516,52487,54695,76002,181351,10613
4/12/2021,75029,53221,55575,76770,182036,10900
4/13/2021,76229,53803,56151,77295,182520,11145
4/14/2021,77576,54521,56841,77853,182951,11431
4/15/2021,78632,55157,57413,78303,183323,11666
4/16/2021,79813,55821,58144,78871,183800,11998
4/17/2021,80443,56166,58525,79173,184006,12186
4/18/2021,80849,56385,58740,79322,184116,12339
4/19/2021,81490,56785,59148,79754,184484,12511
4/2/2021,58147,44083,45642,69052,174973,6397
4/20/2021,82191,57106,59501,80082,184810,12658
4/21/2021,82956,57584,59950,80473,185142,12808
4/22/2021,83737,58037,60373,80855,185499,13007
4/23/2021,84675,58657,60936,81372,185900,13263
4/24/2021,85322,58987,61350,81714,186162,13488
4/25/2021,85710,59160,61552,81837,186273,13642
4/26/2021,86486,59601,61993,82248,186611,13824
4/27/2021,87276,60029,62431,82624,186925,14019
4/28/2021,88086,60415,62856,83073,187281,14203
4/29/2021,88831,60805,63227,83430,187644,14351
4/3/2021,59578,44883,46507,69647,175329,6890
4/30/2021,89591,61232,63741,83869,188028,14523
4/4/2021,60467,45291,46976,69895,175519,7169
4/5/2021,62550,46425,48289,70902,176518,7756
4/6/2021,64515,47500,49541,71888,177655,8316
4/7/2021,67089,48966,50947,72974,178719,8952
4/8/2021,69281,50151,52215,74021,179711,9476
4/9/2021,71489,51407,53545,75077,180653,9990
5/1/2021,89983,61496,64067,84165,188219,14656
5/10/2021,93690,63658,66275,86285,190123,15624
5/11/2021,94040,63880,66495,86524,190369,15723
5/12/2021,94465,64108,66720,86742,190594,15970
5/13/2021,94915,64392,66973,86987,190814,17604
5/14/2021,95424,64700,67236,87231,191029,19006
5/15/2021,95866,64982,67507,87460,191163,20746
5/16/2021,96228,65177,67716,87612,191264,21772
5/17/2021,96804,65498,68049,87916,191551,22562
5/18/2021,97304,65773,68276,88115,191762,23124
5/19/2021,97761,66013,68530,88325,191962,23706
5/2/2021,90297,61678,64222,84311,188317,14761
5/20/2021,98177,66281,68768,88548,192147,24287
5/21/2021,98706,66601,69061,88831,192352,25204
5/22/2021,99103,66819,69263,89013,192470,26183
5/23/2021,99352,66968,69403,89109,192531,26603
5/24/2021,99789,67244,69624,89284,192684,27139
5/25/2021,100207,67496,69839,89466,192838,27518
5/26/2021,100559,67697,70025,89599,192951,27906
5/27/2021,100879,67860,70197,89742,193079,28300
5/28/2021,101243,68114,70451,89936,193231,28891
5/29/2021,101481,68224,70570,90053,193302,29178
5/3/2021,90820,61958,64496,84592,188553,14868
5/30/2021,101607,68295,70625,90114,193336,29323
5/31/2021,101700,68338,70681,90162,193364,29425
5/4/2021,91294,62220,64784,84863,188814,14993
5/5/2021,91850,62548,65102,85148,189114,15142
5/6/2021,92299,62795,65346,85372,189374,15230
5/7/2021,92824,63122,65684,85723,189683,15364
5/8/2021,93189,63359,65969,85945,189819,15503
5/9/2021,93396,63470,66117,86089,189904,15562
6/1/2021,102104,68526,70886,90319,193535,29947
6/10/2021,104537,69840,72051,91400,194374,32842
6/11/2021,104788,69966,72176,91512,194457,33145
6/12/2021,104969,70053,72277,91579,194491,33346
6/13/2021,105059,70102,72334,91625,194509,33411
6/14/2021,105322,70255,72468,91724,194593,33766
6/15/2021,105535,70369,72554,91809,194665,33994
6/16/2021,105798,70510,72668,91895,194730,34291
6/17/2021,106027,70639,72772,91981,194827,34514
6/18/2021,106303,70795,72914,92087,194932,34864
6/19/2021,106449,70884,72991,92147,194987,35091
6/2/2021,102458,68701,71054,90459,193654,30340
6/20/2021,106521,70933,73018,92183,195009,35189
6/21/2021,106759,71067,73120,92262,195091,35489
6/22/2021,107000,71184,73219,92336,195163,35749
6/23/2021,107222,71310,73330,92422,195259,36016
6/24/2021,107433,71418,73419,92502,195324,36246
6/25/2021,107715,71573,73539,92604,195412,36567
6/26/2021,107898,71671,73630,92681,195449,36734
6/27/2021,107997,71735,73673,92715,195461,36819
6/28/2021,108260,71845,73758,92800,195514,37041
6/29/2021,108473,71958,73855,92858,195570,37250
6/3/2021,102725,68857,71173,90584,193754,30751
6/30/2021,108726,72072,73959,92948,195645,37497
6/4/2021,103126,69065,71349,90759,193884,31184
6/5/2021,103374,69212,71484,90870,193947,31474
6/6/2021,103532,69281,71579,90943,193993,31665
6/7/2021,103803,69419,71700,91056,194083,31978
6/8/2021,104085,69551,71814,91168,194179,32270
6/9/2021,104322,69706,71940,91288,194276,32555
7/1/2021,108924,72189,74055,93013,195716,37751
7/10/2021,110782,73145,74824,93630,196173,39531
7/11/2021,110875,73177,74863,93657,196197,39644
7/12/2021,111086,73267,74946,93731,196256,39926
7/13/2021,111267,73356,75001,93797,196309,40172
7/14/2021,111419,73439,75083,93868,196360,40429
7/15/2021,111636,73541,75156,93940,196414,40727
7/16/2021,111884,73696,75286,94059,196481,41032
7/17/2021,112042,73765,75372,94131,196524,41207
7/18/2021,112148,73813,75419,94161,196550,41340
7/19/2021,112407,73943,75530,94281,196612,41632
7/2/2021,109189,72313,74166,93125,195795,38003
7/20/2021,112635,74065,75650,94367,196708,41990
7/21/2021,112904,74192,75742,94466,196781,42354
7/22/2021,113133,74308,75852,94572,196904,42661
7/23/2021,113412,74502,76014,94734,196996,43040
7/24/2021,113594,74628,76136,94845,197046,43270
7/25/2021,113734,74715,76193,94883,197077,43434
7/26/2021,114045,74894,76326,94988,197178,43833
7/27/2021,114391,75087,76475,95102,197276,44348
7/28/2021,114789,75301,76648,95237,197366,44850
7/29/2021,115076,75471,76792,95342,197468,45350
