date,Mohave_cume,Mohave
2020-12-01,1,
2020-12-12,2,1
2020-12-16,4,2
2020-12-18,6,2
2020-12-21,18,12
2020-12-22,79,61
2020-12-23,289,210
2020-12-24,423,134
2020-12-26,587,164
2020-12-27,648,61
2020-12-28,917,269
2020-12-29,1298,381
2020-12-30,1636,338
2020-12-31,1912,276
2021-01-01,1983,71
2021-01-02,2032,49
2021-01-03,2058,26
2021-01-04,2246,188
2021-01-05,2380,134
2021-01-06,2632,252
2021-01-07,2884,252
2021-01-08,3142,258
2021-01-09,3198,56
2021-01-10,3248,50
2021-01-11,3447,199
2021-01-12,3732,285
2021-01-13,4038,306
2021-01-14,4422,384
2021-01-15,4835,413
2021-01-16,5190,355
2021-01-17,5221,31
2021-01-18,5593,372
2021-01-19,5922,329
2021-01-20,6487,565
2021-01-21,6938,451
2021-01-22,7354,416
2021-01-23,8161,807
2021-01-24,8778,617
2021-01-25,9333,555
2021-01-26,9959,626
2021-01-27,10769,810
2021-01-28,11682,913
2021-01-29,12209,527
2021-01-30,12670,461
2021-01-31,13199,529
2021-02-01,13880,681
2021-02-02,14494,614
2021-02-03,15646,1152
2021-02-04,16359,713
2021-02-05,17022,663
2021-02-06,17362,340
2021-02-07,17548,186
2021-02-08,17945,397
2021-02-09,18388,443
2021-02-10,19351,963
2021-02-11,19990,639
2021-02-12,20896,906
2021-02-13,21395,499
2021-02-14,21504,109
2021-02-15,22047,543
2021-02-16,22615,568
2021-02-17,23151,536
2021-02-18,23534,383
2021-02-19,23950,416
2021-02-20,24110,160
2021-02-21,24173,63
2021-02-22,24480,307
2021-02-23,24720,240
2021-02-24,25468,748
2021-02-25,26489,1021
2021-02-26,27378,889
2021-02-27,28204,826
2021-02-28,28729,525
2021-03-01,29611,882
2021-03-02,30560,949
2021-03-03,32811,2251
2021-03-04,34310,1499
2021-03-05,35862,1552
2021-03-06,36689,827
2021-03-07,37117,428
2021-03-08,37917,800
2021-03-09,38879,962
2021-03-10,40807,1928
2021-03-11,42398,1591
2021-03-12,43808,1410
2021-03-13,44632,824
2021-03-14,45002,370
2021-03-15,45805,803
2021-03-16,46809,1004
2021-03-17,48605,1796
2021-03-18,49919,1314
2021-03-19,51104,1185
2021-03-20,52273,1169
2021-03-21,52820,547
2021-03-22,54078,1258
2021-03-23,55306,1228
2021-03-24,56836,1530
2021-03-25,58246,1410
2021-03-26,59783,1537
2021-03-27,60793,1010
2021-03-28,61603,810
2021-03-29,63137,1534
2021-03-30,64648,1511
2021-03-31,66886,2238
2021-04-01,68614,1728
2021-04-02,70129,1515
2021-04-03,70850,721
2021-04-04,71142,292
2021-04-05,72355,1213
2021-04-06,73719,1364
2021-04-07,75405,1686
2021-04-08,76896,1491
2021-04-09,78503,1607
2021-04-10,79475,972
2021-04-11,79909,434
2021-04-12,81904,1995
2021-04-13,82971,1067
2021-04-14,84697,1726
2021-04-15,86203,1506
2021-04-16,87459,1256
2021-04-17,88338,879
2021-04-18,88769,431
2021-04-19,89795,1026
2021-04-20,90963,1168
2021-04-21,92339,1376
2021-04-22,93607,1268
2021-04-23,94909,1302
2021-04-24,95702,793
2021-04-25,96031,329
2021-04-26,97224,1193
2021-04-27,98575,1351
2021-04-28,99826,1251
2021-04-29,100993,1167
2021-04-30,102215,1222
2021-05-01,102881,666
2021-05-02,103123,242
2021-05-03,103940,817
2021-05-04,104802,862
2021-05-05,105743,941
2021-05-06,106552,809
2021-05-07,107396,844
2021-05-08,107988,592
2021-05-09,108125,137
2021-05-10,108709,584
2021-05-11,109316,607
2021-05-12,109852,536
2021-05-13,110623,771
2021-05-14,111312,689
2021-05-15,111725,413
2021-05-16,111895,170
2021-05-17,113133,1238
2021-05-18,113730,597
2021-05-19,114392,662
2021-05-20,115081,689
2021-05-21,115757,676
2021-05-22,116124,367
2021-05-23,116252,128
2021-05-24,116699,447
2021-05-25,117150,451
2021-05-26,117521,371
2021-05-27,117916,395
2021-05-28,118440,524
2021-05-29,118574,134
2021-05-30,118645,71
2021-05-31,118720,75
2021-06-01,119173,453
2021-06-02,119529,356
2021-06-03,119873,344
2021-06-04,120282,409
2021-06-05,120489,207
2021-06-06,120564,75
2021-06-07,120975,411
2021-06-08,121249,274
2021-06-09,121671,422
2021-06-10,122018,347
2021-06-11,122463,445
2021-06-12,122735,272
2021-06-13,122822,87
2021-06-14,123136,314
2021-06-15,123486,350
2021-06-16,123804,318
2021-06-17,124060,256
2021-06-18,124413,353
2021-06-19,124592,179
2021-06-20,124683,91
2021-06-21,124918,235
2021-06-22,125174,256
2021-06-23,125438,264
2021-06-24,125659,221
2021-06-25,125980,321
2021-06-26,126121,141
2021-06-27,126189,68
2021-06-28,126399,210
2021-06-29,126631,232
2021-06-30,126893,262
2021-07-01,127133,240
2021-07-02,127444,311
2021-07-03,127541,97
2021-07-04,127565,24
2021-07-05,127755,190
2021-07-06,127957,202
2021-07-07,128168,211
2021-07-08,128397,229
2021-07-09,128674,277
2021-07-10,128860,186
2021-07-11,128928,68
2021-07-12,129159,231
