date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,333,322,274,286,209,2
1/10/2021,451,460,386,396,646,4
1/11/2021,463,475,409,414,844,4
1/12/2021,469,483,417,424,1060,5
1/13/2021,488,517,440,451,1376,5
1/14/2021,493,525,453,463,1626,5
1/15/2021,498,532,463,474,2052,5
1/16/2021,513,538,471,486,2409,5
1/17/2021,516,539,474,488,2423,5
1/18/2021,519,544,481,497,2600,5
1/19/2021,536,556,493,513,2805,5
1/2/2021,334,325,278,289,212,2
1/20/2021,546,571,508,537,3184,5
1/21/2021,552,585,520,560,3563,5
1/22/2021,565,593,528,568,3730,5
1/23/2021,591,630,562,603,4088,5
1/24/2021,601,634,568,624,4161,5
1/25/2021,622,655,604,667,4350,5
1/26/2021,644,698,653,725,4564,6
1/27/2021,672,736,695,770,4948,6
1/28/2021,721,774,748,847,5564,7
1/29/2021,761,819,816,918,5931,7
1/3/2021,345,339,290,304,237,2
1/30/2021,763,824,818,923,5949,7
1/31/2021,768,827,821,931,5976,7
1/4/2021,351,348,295,306,258,2
1/5/2021,370,375,309,321,269,2
1/6/2021,392,393,328,345,287,2
1/7/2021,400,400,337,355,317,2
1/8/2021,430,433,366,378,348,3
1/9/2021,445,456,386,394,643,4
10/1/2021,12552,8549,8118,11026,23014,5988
10/10/2021,12701,8628,8208,11078,23069,6065
10/11/2021,12715,8640,8216,11083,23077,6075
10/12/2021,12735,8646,8221,11088,23080,6087
10/13/2021,12753,8664,8226,11091,23084,6099
10/14/2021,12786,8684,8245,11108,23095,6110
10/15/2021,12805,8699,8257,11123,23102,6115
10/16/2021,12837,8728,8271,11132,23106,6669
10/17/2021,12846,8730,8277,11133,23110,6676
10/18/2021,12865,8752,8290,11143,23119,6688
10/19/2021,12883,8760,8301,11155,23127,6695
10/2/2021,12560,8550,8122,11029,23015,5995
10/20/2021,12890,8772,8307,11161,23133,6700
10/21/2021,12900,8784,8315,11175,23141,6707
10/22/2021,12931,8814,8334,11187,23163,6726
10/23/2021,12942,8815,8335,11192,23172,6731
10/24/2021,12947,8816,8338,11197,23181,6732
10/25/2021,12961,8826,8349,11204,23213,6736
10/26/2021,12976,8847,8362,11213,23231,6742
10/27/2021,12992,8863,8375,11225,23257,6744
10/28/2021,13014,8877,8390,11236,23294,6754
10/29/2021,13035,8890,8407,11251,23326,6770
10/3/2021,12565,8551,8124,11029,23015,5996
10/30/2021,13041,8893,8412,11257,23333,6774
10/31/2021,13045,8895,8412,11259,23338,6774
10/4/2021,12586,8556,8140,11033,23023,6003
10/5/2021,12618,8570,8150,11041,23027,6013
10/6/2021,12640,8587,8170,11049,23038,6020
10/7/2021,12664,8599,8182,11060,23047,6037
10/8/2021,12679,8617,8199,11074,23065,6057
10/9/2021,12695,8624,8204,11077,23067,6065
11/1/2021,13064,8906,8421,11270,23366,6784
11/10/2021,13268,9043,8551,11383,23577,7207
11/11/2021,13291,9065,8570,11398,23605,7308
11/12/2021,13336,9104,8604,11430,23654,7564
11/13/2021,13372,9140,8631,11442,23670,8145
11/14/2021,13388,9147,8642,11452,23674,8194
11/15/2021,13404,9170,8656,11466,23696,8292
11/16/2021,13427,9189,8669,11484,23720,8422
11/17/2021,13451,9202,8689,11498,23744,8699
11/18/2021,13474,9217,8704,11518,23777,8777
11/19/2021,13504,9248,8738,11546,23812,8898
11/2/2021,13091,8921,8433,11280,23388,6795
11/20/2021,13513,9272,8751,11553,23822,9234
11/21/2021,13520,9286,8765,11555,23828,9255
11/22/2021,13543,9302,8775,11574,23839,9309
11/23/2021,13568,9322,8792,11590,23873,9368
11/24/2021,13600,9343,8804,11608,23897,9443
11/25/2021,13600,9343,8804,11608,23897,9443
11/26/2021,13613,9349,8816,11626,23906,9498
11/27/2021,13629,9372,8825,11635,23916,9581
11/28/2021,13644,9382,8830,11646,23924,9602
11/29/2021,13677,9405,8846,11668,23950,9719
11/3/2021,13105,8938,8443,11288,23403,6802
11/30/2021,13707,9433,8856,11694,23978,9793
11/4/2021,13137,8954,8458,11305,23450,6848
11/5/2021,13187,8977,8490,11328,23486,7009
11/6/2021,13196,8982,8498,11337,23493,7043
11/7/2021,13206,8985,8500,11339,23500,7055
11/8/2021,13226,9004,8513,11357,23525,7081
11/9/2021,13245,9022,8534,11372,23556,7138
12/1/2020,,1,,1,1,
12/1/2021,13747,9466,8888,11730,24009,9876
12/10/2020,,1,,1,1,
12/10/2021,13979,9630,9068,11913,24266,10692
12/11/2020,,1,,1,1,
12/11/2021,13992,9647,9078,11923,24284,10796
12/12/2020,,1,,1,1,
12/12/2021,14003,9660,9089,11927,24291,10807
12/13/2020,,1,,1,1,
12/13/2021,14027,9676,9101,11943,24309,10850
12/14/2020,,1,,1,1,
12/14/2021,14054,9688,9114,11962,24321,10882
12/15/2020,,1,,2,1,
12/15/2021,14083,9702,9125,11989,24347,10917
12/16/2020,,1,1,2,1,
12/16/2021,14114,9723,9137,12032,24380,10979
12/17/2020,,1,6,5,4,
12/17/2021,14160,9760,9167,12064,24428,11094
12/18/2020,1,3,7,9,4,
12/18/2021,14170,9765,9170,12073,24437,11128
12/19/2020,1,5,9,10,5,
12/19/2021,14184,9770,9179,12083,24444,11136
12/2/2020,,1,,1,1,
12/2/2021,13779,9496,8913,11759,24048,9968
12/20/2020,1,5,10,10,5,
12/20/2021,14205,9786,9202,12102,24473,11291
12/21/2020,3,7,11,14,7,
12/21/2021,14229,9796,9210,12116,24497,11316
12/22/2020,71,83,60,63,20,
12/22/2021,14244,9811,9227,12133,24515,11359
12/23/2020,177,182,150,155,45,1
12/23/2021,14266,9831,9239,12156,24542,11421
12/24/2020,207,210,176,170,55,1
12/24/2021,14274,9836,9248,12164,24550,11433
12/25/2020,207,210,176,170,55,1
12/25/2021,14274,9836,9248,12164,24550,11433
12/26/2020,209,215,178,181,56,1
12/26/2021,14275,9837,9248,12167,24552,11440
12/27/2020,209,215,178,181,56,1
12/28/2020,225,230,198,200,68,1
12/29/2020,241,249,211,219,75,1
12/3/2020,,1,,1,1,
12/3/2021,13827,9523,8952,11792,24101,10118
12/30/2020,285,284,247,254,131,1
12/31/2020,330,318,271,283,191,2
12/4/2020,,1,,1,1,
12/4/2021,13840,9540,8964,11802,24106,10215
12/5/2020,,1,,1,1,
12/5/2021,13851,9548,8968,11807,24111,10229
12/6/2020,,1,,1,1,
12/6/2021,13869,9560,8980,11820,24121,10269
12/7/2020,,1,,1,1,
12/7/2021,13892,9573,8999,11840,24139,10311
12/8/2020,,1,,1,1,
12/8/2021,13908,9586,9018,11852,24163,10463
12/9/2020,,1,,1,1,
12/9/2021,13934,9608,9037,11879,24207,10552
2/1/2021,776,843,835,950,6142,7
2/10/2021,1036,1082,1081,1249,8072,13
2/11/2021,1150,1196,1216,1405,9107,16
2/12/2021,1221,1254,1280,1483,9784,20
2/13/2021,1245,1269,1303,1515,9970,21
2/14/2021,1245,1270,1303,1516,9982,21
2/15/2021,1248,1281,1317,1530,10138,21
2/16/2021,1255,1287,1325,1552,10371,23
2/17/2021,1261,1294,1339,1577,10549,23
2/18/2021,1266,1307,1355,1601,10740,23
2/19/2021,1270,1312,1367,1616,10923,24
2/2/2021,784,855,846,968,6287,8
2/20/2021,1275,1318,1376,1623,10935,24
2/21/2021,1277,1318,1378,1628,10942,24
2/22/2021,1278,1323,1384,1636,10977,24
2/23/2021,1280,1323,1385,1637,11023,24
2/24/2021,1313,1345,1414,1662,11254,24
2/25/2021,1354,1368,1464,1756,12008,25
2/26/2021,1392,1397,1501,1836,12464,27
2/27/2021,1452,1452,1561,1923,12777,29
2/28/2021,1455,1454,1563,1926,12807,29
2/3/2021,809,883,873,997,6558,9
2/4/2021,829,900,890,1024,6821,10
2/5/2021,864,939,947,1063,7014,11
2/6/2021,867,941,953,1076,7097,11
