date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,225,280,297,353,930,6
1/10/2021,370,475,506,607,2239,31
1/11/2021,409,523,574,659,2481,34
1/12/2021,436,550,638,728,2733,35
1/13/2021,454,575,665,801,2932,36
1/14/2021,487,623,705,888,3156,44
1/15/2021,522,671,765,974,3424,45
1/16/2021,526,672,766,976,3432,45
1/17/2021,528,673,766,977,3434,45
1/18/2021,541,684,794,1005,3457,45
1/19/2021,572,711,837,1086,3613,46
1/2/2021,225,281,297,353,931,6
1/20/2021,600,755,898,1192,3774,52
1/21/2021,702,845,1013,1363,3990,66
1/22/2021,774,902,1067,1470,4120,79
1/23/2021,779,905,1070,1475,4245,113
1/24/2021,780,906,1070,1476,4257,115
1/25/2021,793,920,1097,1526,4374,116
1/26/2021,828,941,1128,1581,4516,118
1/27/2021,857,969,1170,1631,4688,131
1/28/2021,1010,1061,1284,1768,4909,180
1/29/2021,1094,1108,1359,1876,5151,235
1/3/2021,225,281,297,354,933,6
1/30/2021,1105,1128,1409,1905,5172,235
1/31/2021,1105,1129,1412,1906,5181,235
1/4/2021,241,301,316,386,1071,6
1/5/2021,283,336,356,423,1303,6
1/6/2021,294,360,377,454,1652,25
1/7/2021,332,430,466,553,2029,30
1/8/2021,369,474,505,602,2236,31
1/9/2021,370,475,505,607,2239,31
10/1/2021,5918,4519,5005,7206,14888,6379
10/10/2021,5959,4556,5031,7229,14925,6421
10/11/2021,5969,4563,5032,7237,14937,6434
10/12/2021,5979,4565,5035,7241,14942,6439
10/13/2021,5991,4567,5040,7245,14951,6452
10/14/2021,6004,4572,5044,7251,14961,6457
10/15/2021,6012,4580,5047,7258,14969,6467
10/16/2021,6016,4580,5048,7261,14972,6468
10/17/2021,6017,4580,5049,7261,14972,6468
10/18/2021,6027,4584,5050,7267,14982,6472
10/19/2021,6038,4590,5053,7277,14993,6480
10/2/2021,5920,4521,5007,7211,14896,6379
10/20/2021,6044,4592,5055,7284,15011,6491
10/21/2021,6050,4600,5058,7287,15024,6497
10/22/2021,6071,4610,5068,7292,15037,6507
10/23/2021,6073,4612,5069,7292,15042,6510
10/24/2021,6074,4613,5069,7294,15047,6512
10/25/2021,6083,4617,5074,7303,15066,6515
10/26/2021,6089,4624,5083,7307,15089,6522
10/27/2021,6101,4629,5089,7318,15105,6535
10/28/2021,6121,4646,5107,7339,15136,6541
10/29/2021,6136,4657,5115,7354,15155,6556
10/3/2021,5921,4521,5007,7211,14896,6379
10/30/2021,6141,4660,5117,7357,15159,6559
10/31/2021,6144,4660,5117,7357,15161,6559
10/4/2021,5928,4526,5009,7215,14902,6388
10/5/2021,5935,4530,5012,7219,14909,6396
10/6/2021,5941,4538,5018,7220,14916,6401
10/7/2021,5946,4542,5022,7224,14922,6410
10/8/2021,5953,4552,5030,7227,14925,6421
10/9/2021,5957,4554,5031,7229,14925,6421
11/1/2021,6152,4664,5124,7362,15170,6560
11/10/2021,6206,4700,5175,7419,15287,7498
11/11/2021,6213,4707,5177,7427,15296,7523
11/12/2021,6221,4711,5185,7432,15304,7669
11/13/2021,6226,4713,5186,7439,15309,7680
11/14/2021,6230,4714,5187,7442,15312,7685
11/15/2021,6249,4724,5196,7455,15330,7739
11/16/2021,6261,4727,5200,7461,15347,7774
11/17/2021,6280,4740,5216,7473,15354,7880
11/18/2021,6287,4742,5218,7476,15367,7900
11/19/2021,6302,4750,5232,7490,15377,7993
11/2/2021,6161,4670,5129,7369,15186,6563
11/20/2021,6313,4754,5236,7497,15385,8055
11/21/2021,6313,4754,5239,7499,15391,8057
11/22/2021,6323,4766,5252,7504,15401,8120
11/23/2021,6337,4771,5255,7510,15408,8145
11/24/2021,6344,4776,5260,7517,15414,8168
11/25/2021,6344,4776,5260,7517,15414,8168
11/26/2021,6351,4785,5266,7518,15420,8194
11/27/2021,6356,4785,5268,7521,15421,8204
11/28/2021,6361,4787,5268,7524,15424,8210
11/29/2021,6377,4796,5283,7534,15445,8241
11/3/2021,6166,4674,5137,7379,15203,6571
11/30/2021,6393,4812,5306,7543,15456,8283
11/4/2021,6174,4676,5142,7388,15220,6593
11/5/2021,6179,4678,5153,7394,15235,6653
11/6/2021,6183,4683,5162,7399,15255,6718
11/7/2021,6183,4688,5164,7400,15260,6731
11/8/2021,6191,4691,5170,7407,15271,6844
11/9/2021,6197,4696,5173,7413,15281,6940
12/1/2021,6397,4818,5310,7551,15464,8355
12/10/2020,1,,1,2,1,1
12/10/2021,6489,4862,5363,7617,15538,8565
12/11/2020,1,,1,2,1,1
12/11/2021,6495,4867,5365,7625,15543,8597
12/12/2020,1,,1,2,1,1
12/12/2021,6499,4867,5368,7625,15548,8606
12/13/2020,1,,1,2,1,1
12/13/2021,6518,4883,5378,7630,15561,8625
12/14/2020,1,,1,3,1,1
12/14/2021,6529,4893,5388,7643,15572,8689
12/15/2020,2,1,3,3,1,1
12/15/2021,6534,4895,5394,7648,15581,8717
12/16/2020,9,5,12,9,2,1
12/16/2021,6543,4898,5401,7656,15587,8728
12/17/2020,16,24,35,27,9,1
12/17/2021,6549,4903,5407,7663,15591,8742
12/18/2020,26,41,49,42,24,1
