date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,928,864,655,486,244,5
1/10/2021,1269,1204,946,719,522,8
1/11/2021,1329,1292,1011,756,865,8
1/12/2021,1389,1362,1087,810,1189,9
1/13/2021,1474,1435,1163,873,1525,9
1/14/2021,1492,1456,1191,897,1613,9
1/15/2021,1521,1472,1212,926,1703,9
1/16/2021,1525,1473,1216,927,1708,9
1/17/2021,1527,1476,1217,928,1712,9
1/18/2021,1535,1483,1227,932,1730,9
1/19/2021,1578,1508,1259,961,1844,14
1/2/2021,930,865,655,488,245,5
1/20/2021,1592,1516,1268,972,1876,15
1/21/2021,1712,1703,1445,1072,2397,18
1/22/2021,1821,1798,1530,1151,3065,18
1/23/2021,1850,1837,1555,1182,3101,19
1/24/2021,1851,1839,1558,1185,3112,19
1/25/2021,1884,1913,1621,1237,3270,19
1/26/2021,2013,2054,1761,1374,3428,27
1/27/2021,2152,2208,1878,1472,3637,27
1/28/2021,2305,2359,2063,1691,4341,28
1/29/2021,2460,2489,2230,1832,5430,30
1/3/2021,932,865,656,488,245,5
1/30/2021,2498,2521,2268,1905,6291,30
1/31/2021,2499,2522,2268,1906,6308,30
1/4/2021,987,920,698,519,285,5
1/5/2021,1073,1016,764,565,320,5
1/6/2021,1186,1129,860,633,390,8
1/7/2021,1229,1171,917,672,421,8
1/8/2021,1262,1200,942,713,511,8
1/9/2021,1264,1201,946,717,516,8
10/1/2021,30706,17903,17840,19820,32239,15560
10/10/2021,31114,18081,17949,19891,32319,15754
10/11/2021,31163,18112,17967,19911,32328,15784
10/12/2021,31193,18136,17976,19916,32333,15811
10/13/2021,31228,18153,17989,19923,32339,15832
10/14/2021,31298,18175,18018,19940,32351,15860
10/15/2021,31361,18198,18036,19957,32360,15882
10/16/2021,31388,18210,18046,19969,32364,15895
10/17/2021,31402,18217,18050,19971,32364,15903
10/18/2021,31452,18252,18068,19986,32376,15951
10/19/2021,31487,18270,18080,20007,32392,15979
10/2/2021,30727,17911,17851,19826,32244,15584
10/20/2021,31514,18281,18092,20021,32400,16003
10/21/2021,31562,18307,18112,20038,32417,16015
10/22/2021,31659,18351,18137,20056,32447,16054
10/23/2021,31714,18372,18146,20071,32464,16069
10/24/2021,31729,18390,18158,20079,32471,16075
10/25/2021,31794,18419,18176,20092,32512,16104
10/26/2021,31848,18455,18189,20119,32556,16118
10/27/2021,31890,18480,18223,20135,32601,16137
