date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,292,381,440,498,362,7
1/10/2021,441,549,649,747,835,11
1/11/2021,458,563,680,785,934,11
1/12/2021,478,586,709,833,1097,11
1/13/2021,496,617,748,881,1266,12
1/14/2021,530,646,797,949,1468,13
1/15/2021,555,690,834,1017,1702,14
1/16/2021,566,707,850,1056,1970,15
1/17/2021,567,710,850,1058,1995,15
1/18/2021,585,729,877,1093,2231,15
1/19/2021,603,746,908,1144,2415,16
1/2/2021,298,391,449,509,375,7
1/20/2021,636,775,932,1210,2691,16
1/21/2021,653,799,959,1251,2868,16
1/22/2021,681,822,987,1296,3111,16
1/23/2021,694,832,996,1313,3713,16
1/24/2021,694,838,1005,1319,4242,16
1/25/2021,700,845,1015,1338,4498,17
1/26/2021,715,852,1023,1364,4855,17
1/27/2021,739,871,1050,1414,5271,17
1/28/2021,757,895,1082,1462,5801,17
1/29/2021,772,904,1096,1491,6181,17
1/3/2021,300,392,458,516,382,7
1/30/2021,777,909,1108,1510,6484,17
1/31/2021,780,910,1115,1522,6959,17
1/4/2021,319,420,489,561,446,8
1/5/2021,334,443,511,589,491,8
1/6/2021,373,476,551,653,563,9
1/7/2021,399,505,596,687,679,11
1/8/2021,430,538,635,728,785,11
1/9/2021,436,547,644,741,803,11
10/1/2021,7418,5979,8293,16479,41057,2880
10/10/2021,7542,6041,8366,16572,41168,2920
10/11/2021,7553,6052,8376,16587,41184,2925
10/12/2021,7573,6063,8387,16597,41200,2930
10/13/2021,7584,6075,8398,16605,41223,2935
10/14/2021,7599,6078,8413,16616,41251,2943
10/15/2021,7631,6096,8428,16626,41273,2960
10/16/2021,7643,6106,8438,16630,41278,2968
10/17/2021,7652,6107,8441,16634,41282,2971
10/18/2021,7681,6116,8456,16648,41298,2973
10/19/2021,7696,6130,8462,16664,41323,2986
10/2/2021,7428,5991,8301,16488,41073,2881
10/20/2021,7705,6139,8471,16671,41342,2988
10/21/2021,7726,6146,8480,16682,41357,2992
10/22/2021,7746,6165,8505,16694,41403,3000
10/23/2021,7754,6170,8510,16702,41448,3004
10/24/2021,7757,6172,8510,16708,41460,3011
10/25/2021,7769,6178,8522,16731,41544,3011
10/26/2021,7785,6185,8528,16741,41602,3015
10/27/2021,7794,6191,8544,16762,41675,3021
10/28/2021,7808,6196,8553,16788,41746,3026
10/29/2021,7826,6203,8561,16818,41793,3034
10/3/2021,7433,5992,8301,16488,41075,2881
10/30/2021,7833,6206,8568,16829,41815,3038
10/31/2021,7837,6207,8574,16833,41825,3038
10/4/2021,7451,5996,8315,16502,41090,2885
10/5/2021,7469,6007,8322,16516,41111,2892
10/6/2021,7493,6017,8325,16535,41126,2894
10/7/2021,7514,6023,8336,16549,41141,2895
10/8/2021,7533,6034,8351,16565,41160,2915
10/9/2021,7541,6039,8359,16571,41166,2919
11/1/2021,7841,6210,8579,16852,41881,3046
11/10/2021,7946,6272,8656,16981,42312,3197
11/11/2021,7970,6286,8678,17002,42391,3219
11/12/2021,7993,6300,8700,17036,42428,3245
11/13/2021,8006,6305,8706,17050,42449,3260
11/14/2021,8013,6309,8710,17055,42472,3266
11/15/2021,8034,6313,8731,17074,42543,3278
11/16/2021,8058,6323,8749,17086,42592,3294
11/17/2021,8080,6338,8764,17115,42654,3308
11/18/2021,8111,6355,8777,17144,42716,3325
11/19/2021,8141,6377,8804,17176,42776,3372
11/2/2021,7850,6216,8590,16865,41927,3047
11/20/2021,8152,6381,8812,17193,42806,3407
11/21/2021,8164,6391,8819,17210,42833,3426
11/22/2021,8193,6402,8829,17238,42884,3436
11/23/2021,8215,6405,8852,17269,42925,3456
11/24/2021,8225,6414,8862,17287,42946,3470
11/25/2021,8225,6415,8862,17287,42946,3470
11/26/2021,8249,6422,8873,17308,42967,3487
11/27/2021,8254,6433,8884,17322,42989,3496
11/28/2021,8265,6439,8888,17336,43004,3504
11/29/2021,8293,6461,8900,17362,43054,3512
11/3/2021,7867,6221,8594,16877,41972,3050
11/30/2021,8318,6473,8911,17383,43105,3524
11/4/2021,7878,6232,8603,16892,42041,3058
11/5/2021,7893,6238,8614,16905,42100,3072
11/6/2021,7901,6247,8624,16919,42125,3137
11/7/2021,7905,6248,8627,16924,42135,3154
11/8/2021,7917,6262,8635,16935,42211,3164
11/9/2021,7937,6267,8647,16961,42264,3175
12/1/2020,,,,,1,
12/1/2021,8349,6489,8929,17408,43163,3537
12/10/2020,,,,,1,
12/10/2021,8480,6578,9044,17643,43639,3662
12/11/2020,,,,,1,
12/11/2021,8489,6591,9053,17661,43684,3669
12/12/2020,,,,1,1,
12/12/2021,8496,6595,9059,17663,43719,3685
12/13/2020,,,,1,1,
12/13/2021,8508,6602,9072,17681,43774,3689
12/14/2020,,,,1,1,
12/14/2021,8517,6607,9078,17690,43828,3694
12/15/2020,,,,1,1,
12/15/2021,8527,6609,9085,17713,43894,3701
12/16/2020,,,1,2,1,
12/16/2021,8539,6613,9094,17729,43947,3720
12/17/2020,,,1,2,1,
12/17/2021,8551,6621,9111,17755,44001,3741
12/18/2020,,1,1,3,1,
12/18/2021,8561,6623,9118,17767,44020,3754
12/19/2020,,1,1,3,1,
12/19/2021,8568,6631,9125,17775,44036,3760
12/2/2020,,,,,1,
12/2/2021,8365,6503,8944,17439,43213,3550
12/20/2020,,1,1,3,1,
12/20/2021,8595,6637,9148,17811,44105,3767
12/21/2020,1,1,5,7,4,
12/21/2021,8616,6648,9157,17847,44171,3790
12/22/2020,5,12,24,25,13,
12/22/2021,8629,6662,9169,17875,44218,3805
12/23/2020,32,53,78,79,47,
12/23/2021,8641,6674,9183,17893,44255,3831
12/24/2020,64,88,107,101,63,
12/24/2021,8646,6676,9188,17902,44268,3833
