date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,159,153,164,209,205,4
1/10/2021,305,340,412,525,1038,14
1/11/2021,319,357,429,557,1116,14
1/12/2021,327,361,438,572,1151,14
1/13/2021,332,367,448,580,1188,14
1/14/2021,342,382,466,611,1335,14
1/15/2021,398,427,509,664,1372,20
1/16/2021,398,428,510,665,1374,20
1/17/2021,398,428,510,665,1377,20
1/18/2021,401,436,514,690,1444,20
1/19/2021,413,440,524,705,1500,21
1/2/2021,175,169,187,245,307,7
1/20/2021,423,449,545,735,1605,22
1/21/2021,438,461,553,770,1814,22
1/22/2021,453,470,560,782,1878,23
1/23/2021,457,475,562,788,1992,23
1/24/2021,457,475,563,789,2001,23
1/25/2021,472,483,574,808,2066,23
1/26/2021,478,486,574,810,2080,23
1/27/2021,491,503,584,820,2253,27
1/28/2021,511,529,617,876,2500,27
1/29/2021,537,548,647,909,2615,30
1/3/2021,176,169,187,247,307,7
1/30/2021,570,560,658,925,2735,37
1/31/2021,570,560,658,926,2739,37
1/4/2021,190,185,220,285,356,7
1/5/2021,211,218,278,345,491,8
1/6/2021,222,244,316,402,627,10
1/7/2021,269,308,358,463,838,13
1/8/2021,300,339,405,523,1019,14
1/9/2021,305,340,412,525,1038,14
10/1/2021,2623,1924,2490,4551,11609,1141
10/10/2021,2645,1938,2501,4568,11634,1152
10/11/2021,2646,1941,2503,4568,11639,1155
10/12/2021,2650,1943,2505,4570,11645,1156
10/13/2021,2655,1946,2506,4572,11653,1158
10/14/2021,2660,1949,2511,4580,11657,1160
10/15/2021,2667,1950,2515,4587,11658,1160
10/16/2021,2668,1950,2515,4588,11658,1160
10/17/2021,2670,1950,2515,4588,11660,1160
10/18/2021,2674,1951,2516,4591,11666,1160
10/19/2021,2677,1954,2519,4595,11666,1161
10/2/2021,2623,1926,2491,4552,11610,1141
10/20/2021,2678,1954,2525,4600,11669,1161
10/21/2021,2681,1957,2529,4608,11682,1162
10/22/2021,2684,1960,2531,4611,11692,1164
10/23/2021,2686,1961,2533,4613,11697,1168
10/24/2021,2686,1962,2534,4613,11699,1168
10/25/2021,2688,1963,2536,4617,11705,1169
10/26/2021,2691,1964,2539,4623,11710,1171
10/27/2021,2694,1964,2540,4629,11718,1171
10/28/2021,2707,1978,2546,4631,11725,1171
10/29/2021,2711,1982,2549,4634,11733,1173
10/3/2021,2623,1927,2491,4553,11612,1141
10/30/2021,2712,1984,2550,4636,11737,1173
10/31/2021,2713,1984,2552,4636,11740,1173
10/4/2021,2625,1930,2492,4556,11621,1144
10/5/2021,2629,1933,2495,4556,11625,1149
10/6/2021,2632,1933,2498,4562,11626,1150
10/7/2021,2641,1937,2498,4564,11628,1150
10/8/2021,2642,1938,2500,4565,11633,1151
10/9/2021,2642,1938,2501,4568,11634,1151
11/1/2021,2716,1986,2553,4639,11752,1173
11/10/2021,2742,2003,2576,4677,11834,1250
11/11/2021,2744,2004,2577,4680,11842,1262
11/12/2021,2753,2007,2578,4684,11848,1278
11/13/2021,2754,2007,2581,4685,11852,1286
11/14/2021,2757,2007,2583,4686,11854,1286
11/15/2021,2760,2009,2584,4696,11864,1288
11/16/2021,2765,2009,2586,4701,11878,1291
11/17/2021,2773,2014,2589,4707,11890,1292
11/18/2021,2778,2018,2594,4711,11901,1306
11/19/2021,2781,2024,2595,4717,11913,1327
11/2/2021,2717,1989,2558,4642,11756,1173
11/20/2021,2787,2024,2595,4718,11918,1329
11/21/2021,2789,2025,2595,4721,11918,1329
11/22/2021,2797,2027,2600,4732,11930,1335
11/23/2021,2804,2027,2605,4738,11937,1341
11/24/2021,2805,2030,2610,4743,11942,1352
11/25/2021,2805,2030,2610,4743,11942,1352
11/26/2021,2808,2030,2611,4746,11944,1356
11/27/2021,2808,2031,2611,4747,11945,1356
11/28/2021,2809,2031,2611,4747,11947,1358
11/29/2021,2824,2035,2617,4751,11955,1360
11/3/2021,2720,1989,2561,4646,11771,1177
11/30/2021,2838,2043,2619,4754,11961,1365
11/4/2021,2724,1991,2562,4650,11779,1177
11/5/2021,2725,1994,2564,4660,11791,1219
11/6/2021,2725,1995,2564,4663,11796,1223
11/7/2021,2725,1998,2566,4663,11797,1225
11/8/2021,2729,1999,2571,4669,11813,1233
11/9/2021,2736,2001,2573,4671,11821,1244
12/1/2020,1,,,,,
12/1/2021,2848,2047,2621,4761,11973,1381
12/10/2020,1,,,,,
12/10/2021,2889,2069,2641,4803,12044,1455
12/11/2020,1,,,,,
12/11/2021,2890,2070,2642,4803,12045,1457
12/12/2020,1,,,,,
12/12/2021,2891,2070,2643,4805,12048,1459
12/13/2020,1,,,,,
12/13/2021,2891,2073,2645,4807,12059,1462
12/14/2020,1,,,,,
12/14/2021,2894,2076,2647,4812,12065,1463
12/15/2020,1,,,,,
12/15/2021,2896,2076,2648,4815,12068,1463
12/16/2020,1,,,,,
12/16/2021,2898,2081,2649,4821,12079,1480
12/17/2020,21,16,15,12,4,1
12/17/2021,2910,2086,2651,4822,12082,1514
12/18/2020,33,29,20,17,9,1
12/18/2021,2913,2086,2652,4824,12085,1515
12/19/2020,33,29,20,19,9,1
12/19/2021,2914,2087,2655,4827,12086,1515
12/2/2020,1,,,,,
12/2/2021,2852,2051,2627,4767,11979,1392
12/20/2020,33,30,20,19,9,1
12/20/2021,2915,2089,2655,4832,12092,1519
12/21/2020,39,41,27,27,13,1
12/21/2021,2917,2089,2657,4836,12109,1526
12/22/2020,42,45,32,32,18,1
12/22/2021,2920,2090,2661,4845,12115,1534
12/23/2020,53,57,38,46,29,1
12/23/2021,2924,2091,2664,4850,12119,1540
12/24/2020,66,72,51,66,36,1
12/24/2021,2925,2091,2664,4851,12121,1541
12/25/2020,66,72,51,66,36,1
12/25/2021,2925,2091,2664,4851,12121,1541
12/26/2020,71,78,56,75,39,1
