date,Coconino_cume,Coconino
2020-12-01,1,
2020-12-02,2,1
2020-12-12,3,1
2020-12-15,13,10
2020-12-16,145,132
2020-12-17,274,129
2020-12-18,475,201
2020-12-19,520,45
2020-12-20,525,5
2020-12-21,533,8
2020-12-22,590,57
2020-12-23,897,307
2020-12-24,1222,325
2020-12-25,1321,99
2020-12-26,1389,68
2020-12-27,1469,80
2020-12-28,1672,203
2020-12-29,2001,329
2020-12-30,2427,426
2020-12-31,2658,231
2021-01-01,2776,118
2021-01-02,2851,75
2021-01-03,2856,5
2021-01-04,3201,345
2021-01-05,3571,370
2021-01-06,4012,441
2021-01-07,4608,596
2021-01-08,5213,605
2021-01-09,5311,98
2021-01-10,5320,9
2021-01-11,5685,365
2021-01-12,6247,562
2021-01-13,6813,566
2021-01-14,7478,665
2021-01-15,8621,1143
2021-01-16,8792,171
2021-01-17,8829,37
2021-01-18,9156,327
2021-01-19,9752,596
2021-01-20,11305,1553
2021-01-21,12231,926
2021-01-22,13217,986
2021-01-23,13713,496
2021-01-24,13745,32
2021-01-25,14467,722
2021-01-26,15169,702
2021-01-27,16613,1444
2021-01-28,18055,1442
2021-01-29,19119,1064
2021-01-30,19489,370
2021-01-31,19536,47
2021-02-01,20674,1138
2021-02-02,21649,975
2021-02-03,23428,1779
2021-02-04,25579,2151
2021-02-05,27834,2255
2021-02-06,29542,1708
2021-02-07,29634,92
2021-02-08,30746,1112
2021-02-09,31847,1101
2021-02-10,34669,2822
2021-02-11,36380,1711
2021-02-12,39061,2681
2021-02-13,40671,1610
2021-02-14,40742,71
2021-02-15,42040,1298
2021-02-16,43866,1826
2021-02-17,46576,2710
2021-02-18,47741,1165
2021-02-19,49108,1367
2021-02-20,50118,1010
2021-02-21,50153,35
2021-02-22,50687,534
2021-02-23,51437,750
2021-02-24,53602,2165
2021-02-25,55490,1888
2021-02-26,57336,1846
2021-02-27,59058,1722
2021-02-28,59195,137
2021-03-01,61078,1883
2021-03-02,62896,1818
2021-03-03,64726,1830
2021-03-04,66902,2176
2021-03-05,68693,1791
2021-03-06,69646,953
2021-03-07,69761,115
2021-03-08,70917,1156
2021-03-09,71999,1082
2021-03-10,74910,2911
2021-03-11,76895,1985
2021-03-12,79451,2556
2021-03-13,80693,1242
2021-03-14,80795,102
2021-03-15,82127,1332
2021-03-16,84019,1892
2021-03-17,85731,1712
2021-03-18,87073,1342
2021-03-19,88497,1424
2021-03-20,89417,920
2021-03-21,89508,91
2021-03-22,90287,779
2021-03-23,91732,1445
2021-03-24,93308,1576
2021-03-25,95019,1711
2021-03-26,96989,1970
2021-03-27,97539,550
2021-03-28,97695,156
2021-03-29,99312,1617
2021-03-30,100911,1599
2021-03-31,102492,1581
2021-04-01,103798,1306
2021-04-02,105196,1398
2021-04-03,105716,520
2021-04-04,105812,96
2021-04-05,106656,844
2021-04-06,107850,1194
2021-04-07,108871,1021
2021-04-08,110113,1242
2021-04-09,111317,1204
2021-04-10,111885,568
2021-04-11,111998,113
2021-04-12,112526,528
2021-04-13,113400,874
2021-04-14,114334,934
2021-04-15,115240,906
2021-04-16,116322,1082
2021-04-17,116662,340
2021-04-18,116742,80
2021-04-19,117717,975
2021-04-20,118649,932
2021-04-21,119581,932
2021-04-22,120551,970
2021-04-23,121670,1119
2021-04-24,122032,362
2021-04-25,122206,174
2021-04-26,122802,596
2021-04-27,123627,825
2021-04-28,124453,826
2021-04-29,125241,788
2021-04-30,126014,773
2021-05-01,126424,410
2021-05-02,126521,97
2021-05-03,126973,452
2021-05-04,127548,575
2021-05-05,128157,609
2021-05-06,128591,434
2021-05-07,129216,625
2021-05-08,129430,214
2021-05-09,129517,87
2021-05-10,129994,477
2021-05-11,130305,311
2021-05-12,130782,477
2021-05-13,131579,797
2021-05-14,132673,1094
2021-05-15,133135,462
2021-05-16,133215,80
2021-05-17,133724,509
2021-05-18,134076,352
2021-05-19,134755,679
2021-05-20,135199,444
2021-05-21,135785,586
2021-05-22,136172,387
2021-05-23,136241,69
2021-05-24,136469,228
2021-05-25,136699,230
2021-05-26,137262,563
2021-05-27,137553,291
2021-05-28,138013,460
2021-05-29,138144,131
2021-05-30,138192,48
2021-05-31,138227,35
2021-06-01,138445,218
2021-06-02,138929,484
2021-06-03,139328,399
2021-06-04,139980,652
2021-06-05,140316,336
2021-06-06,140379,63
2021-06-07,140687,308
2021-06-08,140873,186
2021-06-09,141549,676
2021-06-10,141902,353
2021-06-11,142397,495
2021-06-12,142589,192
2021-06-13,142631,42
2021-06-14,142991,360
2021-06-15,143152,161
2021-06-16,143525,373
2021-06-17,143761,236
2021-06-18,144081,320
2021-06-19,144241,160
2021-06-20,144287,46
2021-06-21,144431,144
2021-06-22,144566,135
2021-06-23,144868,302
2021-06-24,145053,185
2021-06-25,145343,290
2021-06-26,145448,105
2021-06-27,145500,52
2021-06-28,145695,195
2021-06-29,145839,144
2021-06-30,146095,256
2021-07-01,146256,161
2021-07-02,146530,274
2021-07-03,146617,87
2021-07-04,146627,10
2021-07-05,146715,88
2021-07-06,146873,158
2021-07-07,147123,250
2021-07-08,147269,146
2021-07-09,147491,222
2021-07-10,147690,199
2021-07-11,147722,32
2021-07-12,147892,170
2021-07-13,148015,123
2021-07-14,148195,180
2021-07-15,148408,213
2021-07-16,148669,261
2021-07-17,148766,97
2021-07-18,148807,41
2021-07-19,148989,182
2021-07-20,149175,186
2021-07-21,149396,221
2021-07-22,149568,172
2021-07-23,149789,221
2021-07-24,149908,119
2021-07-25,149959,51
2021-07-26,150186,227
2021-07-27,150358,172
2021-07-28,150632,274
2021-07-29,150845,213
2021-07-30,151122,277
2021-07-31,151248,126
2021-08-01,151310,62
2021-08-02,151571,261
2021-08-03,151771,200
2021-08-04,152094,323
2021-08-05,152291,197
2021-08-06,152608,317
2021-08-07,152945,337
2021-08-08,153011,66
2021-08-09,153222,211
2021-08-10,153374,152
2021-08-11,153669,295
2021-08-12,153932,263
2021-08-13,154219,287
2021-08-14,154372,153
2021-08-15,154468,96
2021-08-16,154681,213
2021-08-17,154861,180
2021-08-18,155187,326
2021-08-19,155439,252
2021-08-20,155718,279
2021-08-21,155881,163
2021-08-22,155934,53
2021-08-23,156173,239
2021-08-24,156389,216
2021-08-25,156666,277
2021-08-26,156919,253
2021-08-27,157260,341
2021-08-28,157422,162
2021-08-29,157513,91
2021-08-30,157704,191
2021-08-31,157861,157
2021-09-01,158116,255
2021-09-02,158271,155
2021-09-03,158529,258
2021-09-04,158633,104
2021-09-05,158689,56
2021-09-06,158707,18
2021-09-07,158916,209
2021-09-08,159133,217
2021-09-09,159287,154
2021-09-10,159457,170
2021-09-11,159709,252
2021-09-12,159809,100
2021-09-13,159972,163
2021-09-14,160127,155
2021-09-15,160312,185
2021-09-16,160450,138
2021-09-17,160662,212
2021-09-18,160807,145
2021-09-19,160903,96
2021-09-20,161007,104
2021-09-21,161132,125
2021-09-22,161318,186
2021-09-23,161449,131
2021-09-24,161639,190
2021-09-25,161823,184
2021-09-26,161907,84
2021-09-27,162060,153
2021-09-28,162238,178
2021-09-29,162576,338
2021-09-30,162889,313
2021-10-01,163277,388
2021-10-02,163525,248
2021-10-03,163619,94
2021-10-04,163859,240
2021-10-05,164116,257
2021-10-06,164397,281
2021-10-07,164720,323
2021-10-08,165003,283
2021-10-09,165104,101
2021-10-10,165163,59
2021-10-11,165253,90
2021-10-12,165376,123
2021-10-13,165583,207
2021-10-14,165756,173
2021-10-15,165988,232
2021-10-16,166056,68
2021-10-17,166116,60
2021-10-18,166292,176
2021-10-19,166464,172
2021-10-20,166689,225
2021-10-21,166841,152
2021-10-22,167391,550
2021-10-23,167727,336
2021-10-24,167916,189
2021-10-25,168524,608
2021-10-26,169116,592
2021-10-27,170036,920
2021-10-28,170654,618
2021-10-29,171682,1028
2021-10-30,172168,486
2021-10-31,172354,186
2021-11-01,172833,479
2021-11-02,173269,436
2021-11-03,174033,764
2021-11-04,174572,539
2021-11-05,175476,904
2021-11-06,176386,910
2021-11-07,176682,296
2021-11-08,177344,662
2021-11-09,178054,710
2021-11-10,178920,866
2021-11-11,179427,507
2021-11-12,180682,1255
2021-11-13,181194,512
2021-11-14,181478,284
2021-11-15,182156,678
2021-11-16,182871,715
2021-11-17,183635,764
2021-11-18,184225,590
2021-11-19,185454,1229
2021-11-20,186026,572
2021-11-21,186348,322
2021-11-22,187042,694
2021-11-23,187746,704
2021-11-24,188303,557
2021-11-26,188765,462
2021-11-27,189036,271
2021-11-28,189212,176
2021-11-29,189905,693
2021-11-30,190676,771
2021-12-01,191569,893
2021-12-02,192133,564
2021-12-03,193154,1021
2021-12-04,193955,801
2021-12-05,194345,390
2021-12-06,194899,554
2021-12-07,195393,494
2021-12-08,196265,872
2021-12-09,197294,1029
2021-12-10,198585,1291
2021-12-11,199177,592
2021-12-12,199502,325
2021-12-13,200084,582
2021-12-14,200570,486
2021-12-15,201052,482
2021-12-16,201688,636
2021-12-17,202821,1133
2021-12-18,203348,527
2021-12-19,203679,331
2021-12-20,204265,586
2021-12-21,204759,494
2021-12-22,205456,697
2021-12-23,205893,437
2021-12-24,205973,80
2021-12-26,206100,127
2021-12-27,206657,557
2021-12-28,207212,555
2021-12-29,207687,475
2021-12-30,208186,499
2021-12-31,208254,68
