date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2020-09-12 00:00:00,1,,,,,,,1.0,,,,,,,,
2020-09-11 00:00:00,119,,4.0,,,4.0,12.0,,1.0,94.0,,,1.0,,3.0,
2020-09-10 00:00:00,331,1.0,16.0,7.0,1.0,9.0,39.0,9.0,3.0,206.0,,,1.0,1.0,38.0,
2020-09-09 00:00:00,454,1.0,14.0,7.0,4.0,21.0,97.0,,4.0,270.0,,,1.0,1.0,30.0,4.0
2020-09-08 00:00:00,516,1.0,25.0,5.0,1.0,14.0,137.0,15.0,2.0,266.0,2.0,,5.0,6.0,36.0,1.0
2020-09-07 00:00:00,125,1.0,3.0,8.0,1.0,6.0,16.0,1.0,1.0,84.0,,,,,2.0,2.0
2020-09-06 00:00:00,158,1.0,3.0,3.0,,14.0,35.0,1.0,3.0,86.0,1.0,,,9.0,2.0,
2020-09-05 00:00:00,182,2.0,2.0,5.0,,4.0,25.0,1.0,5.0,126.0,,,2.0,7.0,2.0,1.0
2020-09-04 00:00:00,375,,7.0,4.0,,12.0,57.0,10.0,3.0,248.0,,,7.0,5.0,18.0,4.0
2020-09-03 00:00:00,450,2.0,17.0,15.0,5.0,19.0,93.0,5.0,4.0,259.0,,,8.0,9.0,12.0,2.0
2020-09-02 00:00:00,558,13.0,22.0,4.0,,11.0,144.0,4.0,5.0,330.0,1.0,,5.0,3.0,14.0,2.0
2020-09-01 00:00:00,666,1.0,14.0,9.0,6.0,67.0,137.0,5.0,22.0,363.0,,,13.0,13.0,12.0,4.0
2020-08-31 00:00:00,710,6.0,25.0,13.0,1.0,22.0,116.0,11.0,16.0,466.0,,,9.0,6.0,12.0,7.0
2020-08-30 00:00:00,240,3.0,6.0,3.0,4.0,13.0,28.0,7.0,7.0,163.0,,,,2.0,4.0,
2020-08-29 00:00:00,263,2.0,4.0,10.0,,6.0,48.0,2.0,7.0,175.0,,,4.0,2.0,2.0,1.0
2020-08-28 00:00:00,541,10.0,23.0,11.0,2.0,17.0,75.0,11.0,8.0,352.0,5.0,,3.0,5.0,15.0,4.0
2020-08-27 00:00:00,659,2.0,29.0,10.0,2.0,84.0,86.0,7.0,16.0,404.0,1.0,,4.0,2.0,6.0,6.0
2020-08-26 00:00:00,736,6.0,40.0,8.0,3.0,19.0,89.0,8.0,19.0,510.0,2.0,,7.0,3.0,18.0,4.0
2020-08-25 00:00:00,540,,17.0,12.0,5.0,72.0,94.0,9.0,16.0,297.0,1.0,,1.0,7.0,5.0,4.0
2020-08-24 00:00:00,738,5.0,46.0,17.0,5.0,198.0,76.0,22.0,14.0,334.0,,,4.0,3.0,11.0,3.0
2020-08-23 00:00:00,252,,9.0,2.0,2.0,10.0,40.0,6.0,11.0,153.0,,,3.0,10.0,4.0,2.0
2020-08-22 00:00:00,331,1.0,4.0,5.0,1.0,11.0,34.0,1.0,10.0,249.0,,,5.0,4.0,4.0,2.0
2020-08-21 00:00:00,486,6.0,26.0,10.0,7.0,28.0,57.0,29.0,22.0,262.0,1.0,,15.0,8.0,12.0,3.0
2020-08-20 00:00:00,522,9.0,19.0,9.0,3.0,27.0,89.0,6.0,27.0,299.0,,1.0,13.0,8.0,9.0,3.0
2020-08-19 00:00:00,817,3.0,17.0,15.0,1.0,292.0,122.0,5.0,16.0,298.0,,,13.0,6.0,19.0,10.0
2020-08-18 00:00:00,605,14.0,44.0,17.0,7.0,65.0,97.0,5.0,18.0,295.0,1.0,,12.0,12.0,11.0,7.0
2020-08-17 00:00:00,622,5.0,54.0,19.0,3.0,38.0,93.0,13.0,30.0,317.0,,,7.0,16.0,19.0,8.0
2020-08-16 00:00:00,256,5.0,5.0,1.0,,18.0,35.0,1.0,6.0,168.0,2.0,,4.0,7.0,4.0,
2020-08-15 00:00:00,453,3.0,6.0,6.0,3.0,21.0,77.0,7.0,6.0,307.0,,,7.0,6.0,3.0,1.0
2020-08-14 00:00:00,637,17.0,40.0,13.0,6.0,26.0,88.0,12.0,20.0,384.0,,,5.0,10.0,15.0,1.0
2020-08-13 00:00:00,661,8.0,42.0,20.0,2.0,43.0,124.0,10.0,26.0,358.0,,,5.0,8.0,9.0,6.0
2020-08-12 00:00:00,707,10.0,51.0,18.0,6.0,24.0,128.0,5.0,11.0,409.0,,,10.0,16.0,11.0,8.0
2020-08-11 00:00:00,943,2.0,86.0,28.0,3.0,27.0,289.0,14.0,27.0,436.0,1.0,,13.0,4.0,11.0,2.0
2020-08-10 00:00:00,926,11.0,56.0,29.0,11.0,33.0,185.0,15.0,40.0,492.0,,,8.0,12.0,21.0,13.0
2020-08-09 00:00:00,354,2.0,4.0,8.0,1.0,17.0,40.0,7.0,13.0,254.0,1.0,,2.0,3.0,1.0,1.0
2020-08-08 00:00:00,501,2.0,7.0,12.0,1.0,30.0,84.0,3.0,6.0,331.0,,,4.0,2.0,9.0,10.0
2020-08-07 00:00:00,980,3.0,65.0,17.0,10.0,189.0,130.0,16.0,31.0,466.0,,,7.0,15.0,25.0,6.0
2020-08-06 00:00:00,914,21.0,51.0,29.0,11.0,43.0,104.0,19.0,24.0,556.0,2.0,,6.0,13.0,21.0,14.0
2020-08-05 00:00:00,933,6.0,50.0,18.0,5.0,49.0,143.0,11.0,25.0,580.0,1.0,,10.0,11.0,20.0,4.0
2020-08-04 00:00:00,1005,7.0,72.0,20.0,5.0,54.0,135.0,11.0,28.0,618.0,,,16.0,19.0,9.0,11.0
2020-08-03 00:00:00,1269,15.0,89.0,22.0,6.0,82.0,172.0,25.0,31.0,690.0,1.0,,8.0,9.0,24.0,95.0
2020-08-02 00:00:00,541,4.0,9.0,10.0,2.0,29.0,42.0,11.0,26.0,367.0,15.0,,9.0,6.0,9.0,2.0
2020-08-01 00:00:00,671,2.0,12.0,13.0,13.0,27.0,103.0,8.0,9.0,468.0,,,6.0,7.0,1.0,2.0
2020-07-31 00:00:00,1192,24.0,53.0,27.0,7.0,46.0,175.0,19.0,27.0,755.0,3.0,,3.0,13.0,21.0,19.0
2020-07-30 00:00:00,1700,19.0,77.0,27.0,9.0,89.0,637.0,22.0,40.0,710.0,1.0,1.0,5.0,20.0,22.0,21.0
2020-07-29 00:00:00,1317,13.0,69.0,33.0,7.0,71.0,168.0,28.0,41.0,830.0,2.0,,5.0,21.0,19.0,10.0
2020-07-28 00:00:00,1574,22.0,106.0,14.0,5.0,74.0,181.0,21.0,40.0,1050.0,2.0,,16.0,25.0,8.0,10.0
2020-07-27 00:00:00,1673,23.0,94.0,30.0,6.0,100.0,194.0,34.0,45.0,1051.0,1.0,,24.0,23.0,31.0,17.0
2020-07-26 00:00:00,744,2.0,22.0,5.0,12.0,43.0,50.0,4.0,10.0,576.0,,2.0,7.0,6.0,,5.0
2020-07-25 00:00:00,1133,7.0,64.0,10.0,28.0,58.0,137.0,21.0,25.0,742.0,1.0,1.0,7.0,7.0,12.0,13.0
2020-07-24 00:00:00,1840,26.0,86.0,36.0,4.0,62.0,201.0,35.0,33.0,1271.0,,2.0,22.0,21.0,21.0,20.0
2020-07-23 00:00:00,1779,19.0,100.0,24.0,9.0,70.0,203.0,33.0,69.0,1162.0,3.0,1.0,26.0,23.0,22.0,15.0
2020-07-22 00:00:00,1847,12.0,123.0,27.0,14.0,75.0,206.0,24.0,42.0,1251.0,,,10.0,15.0,24.0,24.0
2020-07-21 00:00:00,2092,19.0,117.0,33.0,19.0,68.0,299.0,39.0,41.0,1349.0,5.0,7.0,21.0,19.0,31.0,25.0
2020-07-20 00:00:00,2276,45.0,160.0,29.0,14.0,98.0,225.0,40.0,63.0,1495.0,8.0,1.0,11.0,29.0,33.0,25.0
2020-07-19 00:00:00,917,8.0,22.0,7.0,4.0,30.0,85.0,7.0,14.0,708.0,,1.0,3.0,14.0,10.0,4.0
2020-07-18 00:00:00,1557,7.0,12.0,10.0,8.0,87.0,128.0,22.0,38.0,1194.0,1.0,,10.0,5.0,10.0,25.0
2020-07-17 00:00:00,2627,15.0,103.0,37.0,16.0,108.0,224.0,49.0,43.0,1926.0,5.0,,9.0,14.0,47.0,31.0
2020-07-16 00:00:00,2650,34.0,173.0,37.0,23.0,118.0,260.0,53.0,56.0,1797.0,2.0,,26.0,14.0,24.0,33.0
2020-07-15 00:00:00,3118,36.0,167.0,35.0,12.0,122.0,286.0,40.0,73.0,2233.0,2.0,1.0,22.0,20.0,36.0,33.0
2020-07-14 00:00:00,3517,36.0,180.0,45.0,19.0,163.0,401.0,46.0,66.0,2447.0,4.0,,15.0,26.0,28.0,41.0
2020-07-13 00:00:00,3591,47.0,204.0,42.0,29.0,188.0,363.0,68.0,106.0,2405.0,1.0,,12.0,26.0,61.0,39.0
2020-07-12 00:00:00,1527,16.0,42.0,16.0,3.0,72.0,108.0,40.0,23.0,1189.0,,,1.0,7.0,5.0,5.0
2020-07-11 00:00:00,2133,12.0,26.0,19.0,10.0,100.0,203.0,33.0,35.0,1673.0,2.0,2.0,3.0,,7.0,8.0
2020-07-10 00:00:00,3751,28.0,170.0,47.0,33.0,163.0,342.0,61.0,58.0,2758.0,2.0,,8.0,12.0,37.0,32.0
2020-07-09 00:00:00,4142,27.0,202.0,37.0,17.0,185.0,343.0,64.0,64.0,3082.0,8.0,4.0,12.0,16.0,40.0,41.0
2020-07-08 00:00:00,4627,26.0,273.0,36.0,33.0,308.0,388.0,57.0,100.0,3283.0,15.0,2.0,12.0,12.0,43.0,39.0
2020-07-07 00:00:00,4805,32.0,262.0,72.0,38.0,237.0,460.0,70.0,96.0,3395.0,8.0,,7.0,14.0,66.0,48.0
2020-07-06 00:00:00,4950,20.0,252.0,56.0,45.0,240.0,439.0,89.0,100.0,3519.0,3.0,2.0,16.0,19.0,99.0,51.0
2020-07-05 00:00:00,1908,15.0,43.0,14.0,8.0,84.0,190.0,37.0,31.0,1450.0,2.0,,2.0,1.0,18.0,13.0
2020-07-04 00:00:00,1651,11.0,37.0,11.0,6.0,92.0,127.0,44.0,28.0,1256.0,2.0,3.0,4.0,9.0,12.0,9.0
2020-07-03 00:00:00,3205,12.0,74.0,24.0,17.0,161.0,225.0,40.0,57.0,2543.0,1.0,,5.0,15.0,14.0,17.0
2020-07-02 00:00:00,4852,30.0,215.0,49.0,47.0,251.0,466.0,79.0,91.0,3505.0,10.0,,13.0,14.0,36.0,46.0
2020-07-01 00:00:00,5073,22.0,194.0,56.0,49.0,237.0,492.0,83.0,75.0,3692.0,7.0,4.0,21.0,27.0,48.0,66.0
2020-06-30 00:00:00,5330,20.0,293.0,57.0,65.0,260.0,480.0,80.0,116.0,3814.0,6.0,3.0,15.0,13.0,69.0,39.0
2020-06-29 00:00:00,5479,33.0,370.0,68.0,58.0,256.0,446.0,91.0,75.0,3875.0,21.0,2.0,22.0,21.0,79.0,62.0
2020-06-28 00:00:00,2150,9.0,41.0,14.0,8.0,93.0,157.0,33.0,27.0,1723.0,5.0,,2.0,5.0,19.0,14.0
2020-06-27 00:00:00,3011,6.0,38.0,31.0,30.0,113.0,275.0,34.0,39.0,2403.0,3.0,,5.0,10.0,14.0,10.0
2020-06-26 00:00:00,4721,19.0,307.0,41.0,56.0,157.0,332.0,82.0,90.0,3506.0,11.0,,9.0,17.0,68.0,26.0
2020-06-25 00:00:00,4729,20.0,295.0,33.0,73.0,175.0,383.0,62.0,83.0,3428.0,5.0,,14.0,28.0,78.0,52.0
2020-06-24 00:00:00,4595,39.0,343.0,44.0,52.0,187.0,346.0,84.0,71.0,3308.0,5.0,1.0,3.0,17.0,59.0,36.0
2020-06-23 00:00:00,4339,41.0,255.0,30.0,53.0,206.0,418.0,74.0,53.0,3074.0,16.0,,4.0,18.0,59.0,38.0
2020-06-22 00:00:00,4354,32.0,321.0,50.0,54.0,191.0,360.0,106.0,44.0,3038.0,19.0,,6.0,19.0,74.0,40.0
2020-06-21 00:00:00,1811,14.0,38.0,12.0,15.0,76.0,204.0,41.0,18.0,1352.0,3.0,,2.0,13.0,17.0,6.0
2020-06-20 00:00:00,2559,20.0,116.0,62.0,26.0,92.0,284.0,30.0,24.0,1852.0,1.0,1.0,4.0,20.0,11.0,16.0
2020-06-19 00:00:00,3782,14.0,232.0,45.0,55.0,162.0,366.0,65.0,48.0,2679.0,2.0,,1.0,22.0,47.0,44.0
2020-06-18 00:00:00,3556,32.0,302.0,26.0,55.0,150.0,377.0,70.0,40.0,2379.0,9.0,3.0,3.0,24.0,53.0,33.0
2020-06-17 00:00:00,3347,16.0,298.0,27.0,70.0,158.0,314.0,72.0,36.0,2268.0,12.0,,1.0,19.0,23.0,33.0
2020-06-16 00:00:00,3022,20.0,78.0,32.0,69.0,173.0,268.0,87.0,24.0,2186.0,10.0,,5.0,14.0,29.0,27.0
2020-06-15 00:00:00,3024,39.0,260.0,18.0,81.0,146.0,296.0,104.0,39.0,1959.0,7.0,1.0,,7.0,43.0,24.0
2020-06-14 00:00:00,1101,13.0,26.0,1.0,12.0,51.0,121.0,34.0,10.0,811.0,,,,7.0,9.0,6.0
2020-06-13 00:00:00,1605,17.0,277.0,3.0,44.0,52.0,181.0,24.0,1.0,971.0,2.0,,3.0,17.0,4.0,9.0
2020-06-12 00:00:00,2309,30.0,197.0,8.0,72.0,140.0,222.0,77.0,40.0,1426.0,7.0,,3.0,7.0,26.0,54.0
2020-06-11 00:00:00,2086,36.0,177.0,7.0,58.0,77.0,195.0,83.0,18.0,1378.0,8.0,1.0,,16.0,18.0,14.0
2020-06-10 00:00:00,2079,21.0,211.0,13.0,97.0,88.0,222.0,71.0,19.0,1284.0,14.0,,1.0,8.0,13.0,17.0
2020-06-09 00:00:00,1990,32.0,223.0,7.0,96.0,171.0,192.0,83.0,27.0,1115.0,3.0,,1.0,3.0,9.0,28.0
2020-06-08 00:00:00,1909,45.0,212.0,13.0,80.0,87.0,158.0,71.0,13.0,1175.0,12.0,,4.0,9.0,18.0,12.0
2020-06-07 00:00:00,730,26.0,18.0,5.0,31.0,16.0,83.0,34.0,8.0,499.0,,1.0,,1.0,5.0,3.0
2020-06-06 00:00:00,869,20.0,33.0,1.0,45.0,25.0,105.0,39.0,16.0,572.0,1.0,,2.0,2.0,5.0,3.0
2020-06-05 00:00:00,1430,44.0,169.0,11.0,52.0,64.0,142.0,90.0,14.0,789.0,15.0,,,2.0,23.0,15.0
2020-06-04 00:00:00,1400,32.0,164.0,7.0,61.0,53.0,145.0,58.0,15.0,813.0,21.0,,,1.0,13.0,17.0
2020-06-03 00:00:00,1343,51.0,189.0,3.0,40.0,51.0,135.0,58.0,16.0,763.0,10.0,1.0,,3.0,15.0,8.0
2020-06-02 00:00:00,1324,49.0,220.0,6.0,55.0,59.0,137.0,56.0,28.0,665.0,23.0,,2.0,,18.0,6.0
2020-06-01 00:00:00,1185,39.0,184.0,7.0,57.0,42.0,115.0,63.0,18.0,603.0,18.0,1.0,2.0,1.0,24.0,11.0
2020-05-31 00:00:00,381,15.0,14.0,,10.0,20.0,56.0,26.0,6.0,226.0,2.0,,1.0,2.0,1.0,2.0
2020-05-30 00:00:00,746,18.0,91.0,1.0,14.0,18.0,145.0,31.0,8.0,385.0,4.0,,,5.0,14.0,12.0
2020-05-29 00:00:00,915,34.0,125.0,2.0,29.0,43.0,89.0,54.0,15.0,449.0,30.0,2.0,1.0,1.0,34.0,7.0
2020-05-28 00:00:00,856,46.0,114.0,4.0,33.0,31.0,85.0,52.0,17.0,431.0,11.0,1.0,3.0,4.0,17.0,7.0
2020-05-27 00:00:00,808,46.0,176.0,5.0,41.0,23.0,73.0,62.0,16.0,312.0,11.0,1.0,2.0,,31.0,9.0
2020-05-26 00:00:00,789,67.0,87.0,2.0,40.0,35.0,72.0,63.0,26.0,352.0,5.0,,4.0,,35.0,1.0
2020-05-25 00:00:00,314,52.0,22.0,,13.0,5.0,36.0,39.0,7.0,124.0,1.0,,1.0,,11.0,3.0
2020-05-24 00:00:00,263,35.0,17.0,,10.0,9.0,33.0,24.0,6.0,119.0,,,,,8.0,2.0
2020-05-23 00:00:00,375,20.0,45.0,3.0,17.0,15.0,42.0,19.0,7.0,197.0,,,2.0,1.0,7.0,
2020-05-22 00:00:00,545,48.0,76.0,,27.0,10.0,58.0,74.0,25.0,200.0,1.0,,,,23.0,3.0
2020-05-21 00:00:00,549,38.0,125.0,3.0,11.0,14.0,43.0,57.0,24.0,206.0,2.0,,2.0,1.0,22.0,1.0
2020-05-20 00:00:00,527,50.0,80.0,3.0,44.0,15.0,48.0,63.0,9.0,184.0,2.0,1.0,,3.0,16.0,9.0
2020-05-19 00:00:00,444,37.0,73.0,1.0,17.0,22.0,41.0,39.0,7.0,185.0,1.0,,1.0,1.0,16.0,3.0
2020-05-18 00:00:00,551,33.0,49.0,8.0,24.0,20.0,45.0,42.0,7.0,298.0,6.0,,,1.0,17.0,1.0
2020-05-17 00:00:00,129,11.0,9.0,,5.0,1.0,14.0,15.0,1.0,68.0,,1.0,,,4.0,
2020-05-16 00:00:00,485,14.0,92.0,4.0,15.0,7.0,41.0,38.0,3.0,232.0,3.0,,,,31.0,5.0
