date,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA
2021-06-04 00:00:00,14,0,0,2.0,2.0,1
2021-06-03 00:00:00,165,0,0,13.0,10.0,0.7692307692307694
2021-06-02 00:00:00,42,1,0.0238095238095238,25.0,15.0,0.6
2021-06-01 00:00:00,97,4,0.0412371134020619,59.0,30.0,0.5084745762711864
2021-05-31 00:00:00,42,0,0,2.0,2.0,1
2021-05-30 00:00:00,34,0,0,8.0,0.0,0
2021-05-29 00:00:00,20,1,0.05,26.0,17.0,0.653846153846154
2021-05-28 00:00:00,133,2,0.0150375939849624,8.0,4.0,0.5
2021-05-27 00:00:00,158,1,0.0063291139240506,39.0,28.0,0.717948717948718
2021-05-26 00:00:00,89,1,0.0112359550561798,8.0,4.0,0.5
2021-05-25 00:00:00,110,5,0.0454545454545455,19.0,14.0,0.736842105263158
2021-05-24 00:00:00,248,1,0.0040322580645161,23.0,19.0,0.8260869565217392
2021-05-23 00:00:00,25,0,0,,,
2021-05-22 00:00:00,31,2,0.0645161290322581,,,
2021-05-21 00:00:00,67,2,0.0298507462686567,46.0,30.0,0.6521739130434784
2021-05-20 00:00:00,146,1,0.0068493150684932,30.0,19.0,0.6333333333333334
2021-05-19 00:00:00,54,1,0.0185185185185185,33.0,24.0,0.7272727272727274
2021-05-18 00:00:00,98,2,0.0204081632653061,65.0,36.0,0.553846153846154
2021-05-17 00:00:00,255,4,0.0156862745098039,21.0,17.0,0.8095238095238096
2021-05-16 00:00:00,25,1,0.04,1.0,0.0,0
2021-05-15 00:00:00,16,1,0.0625,,,
2021-05-14 00:00:00,55,4,0.0727272727272727,2.0,2.0,1
2021-05-13 00:00:00,132,0,0,15.0,7.0,0.4666666666666668
2021-05-12 00:00:00,54,2,0.037037037037037,79.0,56.0,0.708860759493671
2021-05-11 00:00:00,90,1,0.0111111111111111,61.0,50.0,0.819672131147541
2021-05-10 00:00:00,280,0,0,17.0,8.0,0.4705882352941176
2021-05-09 00:00:00,28,0,0,,,
2021-05-08 00:00:00,32,1,0.03125,3.0,2.0,0.6666666666666666
2021-05-07 00:00:00,74,1,0.0135135135135135,27.0,17.0,0.6296296296296298
2021-05-06 00:00:00,143,2,0.013986013986014,53.0,35.0,0.660377358490566
2021-05-05 00:00:00,68,0,0,38.0,26.0,0.6842105263157896
2021-05-04 00:00:00,87,5,0.0574712643678161,7.0,6.0,0.8571428571428572
2021-05-03 00:00:00,318,4,0.0125786163522013,5.0,1.0,0.2
2021-05-02 00:00:00,27,1,0.037037037037037,3.0,2.0,0.6666666666666666
2021-05-01 00:00:00,37,3,0.0810810810810811,4.0,3.0,0.75
2021-04-30 00:00:00,71,4,0.0563380281690141,4.0,0.0,0
2021-04-29 00:00:00,153,8,0.0522875816993464,17.0,12.0,0.7058823529411766
2021-04-28 00:00:00,58,2,0.0344827586206897,7.0,5.0,0.7142857142857144
2021-04-27 00:00:00,165,0,0,9.0,3.0,0.3333333333333333
2021-04-26 00:00:00,277,5,0.0180505415162455,232.0,125.0,0.538793103448276
2021-04-25 00:00:00,36,0,0,,,
2021-04-24 00:00:00,26,0,0,1.0,0.0,0
2021-04-23 00:00:00,72,1,0.0138888888888889,2.0,0.0,0
2021-04-22 00:00:00,126,1,0.0079365079365079,3.0,1.0,0.3333333333333333
2021-04-21 00:00:00,83,0,0,50.0,36.0,0.72
2021-04-20 00:00:00,202,1,0.004950495049505,2.0,0.0,0
2021-04-19 00:00:00,300,1,0.0033333333333333,3.0,1.0,0.3333333333333333
2021-04-18 00:00:00,24,1,0.0416666666666667,1.0,0.0,0
2021-04-17 00:00:00,21,0,0,4.0,2.0,0.5
2021-04-16 00:00:00,62,2,0.032258064516129,5.0,2.0,0.4
2021-04-15 00:00:00,130,1,0.0076923076923077,3.0,3.0,1
