date,Pima_cume,Pima
2020-12-01 00:00:00,5,
2020-12-02 00:00:00,6,1
2020-12-03 00:00:00,8,2
2020-12-04 00:00:00,9,1
2020-12-05 00:00:00,10,1
2020-12-09 00:00:00,12,2
2020-12-11 00:00:00,15,3
2020-12-13 00:00:00,16,1
2020-12-14 00:00:00,17,1
2020-12-15 00:00:00,31,14
2020-12-16 00:00:00,33,2
2020-12-17 00:00:00,1265,1232
2020-12-18 00:00:00,2668,1403
2020-12-19 00:00:00,3404,736
2020-12-20 00:00:00,3407,3
2020-12-21 00:00:00,4927,1520
2020-12-22 00:00:00,6424,1497
2020-12-23 00:00:00,8261,1837
2020-12-24 00:00:00,9291,1030
2020-12-25 00:00:00,9292,1
2020-12-26 00:00:00,10077,785
2020-12-27 00:00:00,10240,163
2020-12-28 00:00:00,12080,1840
2020-12-29 00:00:00,14153,2073
2020-12-30 00:00:00,16396,2243
2020-12-31 00:00:00,18050,1654
2021-01-01 00:00:00,18179,129
2021-01-02 00:00:00,18793,614
2021-01-03 00:00:00,19225,432
2021-01-04 00:00:00,21015,1790
2021-01-05 00:00:00,22743,1728
2021-01-06 00:00:00,24881,2138
2021-01-07 00:00:00,27117,2236
2021-01-08 00:00:00,29756,2639
2021-01-09 00:00:00,31269,1513
2021-01-10 00:00:00,31666,397
2021-01-11 00:00:00,34425,2759
2021-01-12 00:00:00,37137,2712
2021-01-13 00:00:00,39588,2451
2021-01-14 00:00:00,42000,2412
2021-01-15 00:00:00,45987,3987
2021-01-16 00:00:00,47380,1393
2021-01-17 00:00:00,47875,495
2021-01-18 00:00:00,51811,3936
2021-01-19 00:00:00,55872,4061
2021-01-20 00:00:00,60602,4730
2021-01-21 00:00:00,65889,5287
2021-01-22 00:00:00,72385,6496
2021-01-23 00:00:00,74941,2556
2021-01-24 00:00:00,75935,994
2021-01-25 00:00:00,83214,7279
2021-01-26 00:00:00,90190,6976
2021-01-27 00:00:00,97714,7524
2021-01-28 00:00:00,104590,6876
2021-01-29 00:00:00,111834,7244
2021-01-30 00:00:00,115625,3791
2021-01-31 00:00:00,117121,1496
2021-02-01 00:00:00,122363,5242
2021-02-02 00:00:00,128598,6235
2021-02-03 00:00:00,135522,6924
2021-02-04 00:00:00,142727,7205
2021-02-05 00:00:00,151419,8692
2021-02-06 00:00:00,155745,4326
2021-02-07 00:00:00,156822,1077
2021-02-08 00:00:00,163610,6788
2021-02-09 00:00:00,169762,6152
2021-02-10 00:00:00,177196,7434
2021-02-11 00:00:00,184801,7605
2021-02-12 00:00:00,193498,8697
2021-02-13 00:00:00,197772,4274
2021-02-14 00:00:00,198680,908
2021-02-15 00:00:00,204710,6030
2021-02-16 00:00:00,211537,6827
2021-02-17 00:00:00,219025,7488
2021-02-18 00:00:00,226158,7133
2021-02-19 00:00:00,230503,4345
2021-02-20 00:00:00,232544,2041
2021-02-21 00:00:00,233165,621
2021-02-22 00:00:00,236864,3699
2021-02-23 00:00:00,241344,4480
2021-02-24 00:00:00,247697,6353
2021-02-25 00:00:00,255803,8106
2021-02-26 00:00:00,265808,10005
2021-02-27 00:00:00,270095,4287
2021-02-28 00:00:00,272151,2056
2021-03-01 00:00:00,278888,6737
2021-03-02 00:00:00,285268,6380
2021-03-03 00:00:00,293320,8052
2021-03-04 00:00:00,299476,6156
2021-03-05 00:00:00,307195,7719
2021-03-06 00:00:00,311771,4576
2021-03-07 00:00:00,313959,2188
2021-03-08 00:00:00,321505,7546
2021-03-09 00:00:00,329295,7790
2021-03-10 00:00:00,338889,9594
2021-03-11 00:00:00,348014,9125
2021-03-12 00:00:00,357840,9826
2021-03-13 00:00:00,362469,4629
2021-03-14 00:00:00,364084,1615
2021-03-15 00:00:00,370493,6409
2021-03-16 00:00:00,377883,7390
2021-03-17 00:00:00,386498,8615
2021-03-18 00:00:00,394750,8252
2021-03-19 00:00:00,403380,8630
2021-03-20 00:00:00,407462,4082
2021-03-21 00:00:00,410766,3304
2021-03-22 00:00:00,416438,5672
2021-03-23 00:00:00,422796,6358
2021-03-24 00:00:00,430582,7786
2021-03-25 00:00:00,439493,8911
2021-03-26 00:00:00,448615,9122
2021-03-27 00:00:00,453490,4875
2021-03-28 00:00:00,455489,1999
2021-03-29 00:00:00,461479,5990
2021-03-30 00:00:00,468452,6973
2021-03-31 00:00:00,474373,5921
2021-04-01 00:00:00,477426,3053
