Category,value
tests,482175
Yuma,10267
Yavapai,12254
Santa Cruz,1822
Pinal,30785
Pima,50427
Navajo,4007
Mohave,9837
Maricopa,333708
La Paz,1552
Greenlee,197
Graham,1069
Gila,4733
Coconino,6045
Cochise,5222
Apache,1126
Unknown,402
65 years and older,114094
55 - 64 years,91581
45 - 54 years,85205
20 - 44 years,168213
Less than 20 years,22680
positive,0.153904702649453
