date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-05-10 00:00:00,11874,5383508,3503.0,1522239.0
2021-05-09 00:00:00,11672,5371634,5695.0,1518736.0
2021-05-08 00:00:00,20946,5359962,7653.0,1513041.0
2021-05-07 00:00:00,34972,5339016,8285.0,1505388.0
2021-05-06 00:00:00,34610,5304044,6933.0,1497103.0
2021-05-05 00:00:00,31753,5269434,3718.0,1490170.0
2021-05-04 00:00:00,36366,5237681,7900.0,1486452.0
2021-05-03 00:00:00,28795,5201315,3784.0,1478552.0
2021-05-02 00:00:00,20930,5172520,10604.0,1474768.0
2021-05-01 00:00:00,24287,5151590,7321.0,1464164.0
2021-04-30 00:00:00,42202,5127303,8350.0,1456843.0
2021-04-29 00:00:00,43530,5085101,9809.0,1448493.0
2021-04-28 00:00:00,46485,5041571,9575.0,1438684.0
2021-04-27 00:00:00,42534,4995086,10604.0,1429109.0
2021-04-26 00:00:00,38936,4952552,11559.0,1418505.0
2021-04-25 00:00:00,25279,4913616,13541.0,1406946.0
2021-04-24 00:00:00,38787,4888337,14525.0,1393405.0
2021-04-23 00:00:00,55815,4849550,17211.0,1378880.0
2021-04-22 00:00:00,59731,4793735,17939.0,1361669.0
2021-04-21 00:00:00,57704,4734004,16549.0,1343730.0
2021-04-20 00:00:00,52453,4676300,16611.0,1327181.0
2021-04-19 00:00:00,51307,4623847,16501.0,1310570.0
2021-04-18 00:00:00,29113,4572540,15768.0,1294069.0
2021-04-17 00:00:00,42089,4543427,16624.0,1278301.0
2021-04-16 00:00:00,61855,4501338,17751.0,1261677.0
2021-04-15 00:00:00,63393,4439483,17044.0,1243926.0
2021-04-14 00:00:00,59250,4376090,16564.0,1226882.0
2021-04-13 00:00:00,49595,4316840,14773.0,1210318.0
2021-04-12 00:00:00,51809,4267245,13268.0,1195545.0
2021-04-11 00:00:00,30963,4215436,16818.0,1182277.0
2021-04-10 00:00:00,47963,4184473,17696.0,1165459.0
2021-04-09 00:00:00,69697,4136510,18209.0,1147763.0
2021-04-08 00:00:00,74896,4066813,16987.0,1129554.0
2021-04-07 00:00:00,73956,3991917,18041.0,1112567.0
2021-04-06 00:00:00,64886,3917961,16627.0,1094526.0
2021-04-05 00:00:00,57564,3853075,16488.0,1077899.0
2021-04-04 00:00:00,20958,3795511,10412.0,1061411.0
2021-04-03 00:00:00,48646,3774553,23328.0,1050999.0
2021-04-02 00:00:00,67832,3725907,24781.0,1027671.0
2021-04-01 00:00:00,74330,3658075,24097.0,1002890.0
2021-03-31 00:00:00,76311,3583745,24419.0,978793.0
2021-03-30 00:00:00,66516,3507434,24236.0,954374.0
2021-03-29 00:00:00,60371,3440918,24130.0,930138.0
2021-03-28 00:00:00,37886,3380547,22846.0,906008.0
2021-03-27 00:00:00,52746,3342661,22584.0,883162.0
2021-03-26 00:00:00,69783,3289915,23049.0,860578.0
2021-03-25 00:00:00,71146,3220132,22028.0,837529.0
2021-03-24 00:00:00,63424,3148986,19058.0,815501.0
2021-03-23 00:00:00,48867,3085562,12943.0,796443.0
2021-03-22 00:00:00,43343,3036695,12899.0,783500.0
2021-03-21 00:00:00,31153,2993352,17062.0,770601.0
2021-03-20 00:00:00,46591,2962199,17703.0,753539.0
2021-03-19 00:00:00,60241,2915608,17468.0,735836.0
2021-03-18 00:00:00,63847,2855367,16473.0,718368.0
2021-03-17 00:00:00,62698,2791520,16715.0,701895.0
2021-03-16 00:00:00,54846,2728822,14687.0,685180.0
2021-03-15 00:00:00,47366,2673976,13741.0,670493.0
2021-03-14 00:00:00,28814,2626610,16103.0,656752.0
2021-03-13 00:00:00,51543,2597796,17896.0,640649.0
2021-03-12 00:00:00,73137,2546253,16837.0,622753.0
2021-03-11 00:00:00,70715,2473116,17635.0,605916.0
2021-03-10 00:00:00,67293,2402401,16903.0,588281.0
2021-03-09 00:00:00,56828,2335108,16195.0,571378.0
2021-03-08 00:00:00,51041,2278280,16646.0,555183.0
2021-03-07 00:00:00,26062,2227239,16283.0,538537.0
2021-03-06 00:00:00,44665,2201177,16442.0,522254.0
2021-03-05 00:00:00,58646,2156512,16393.0,505812.0
2021-03-04 00:00:00,58085,2097866,15922.0,489419.0
2021-03-03 00:00:00,58695,2039781,15403.0,473497.0
2021-03-02 00:00:00,50923,1981086,14456.0,458094.0
2021-03-01 00:00:00,45498,1930163,12849.0,443638.0
2021-02-28 00:00:00,25580,1884665,15591.0,430789.0
2021-02-27 00:00:00,51754,1859085,15108.0,415198.0
2021-02-26 00:00:00,66791,1807331,13993.0,400090.0
2021-02-25 00:00:00,60444,1740540,13365.0,386097.0
2021-02-24 00:00:00,56897,1680096,13718.0,372732.0
2021-02-23 00:00:00,44102,1623199,12732.0,359014.0
2021-02-22 00:00:00,28011,1579097,11778.0,346282.0
2021-02-21 00:00:00,14880,1551086,10822.0,334504.0
2021-02-20 00:00:00,35192,1536206,11256.0,323682.0
2021-02-19 00:00:00,42726,1501014,10223.0,312426.0
2021-02-18 00:00:00,44992,1458288,9844.0,302203.0
2021-02-17 00:00:00,46932,1413296,10555.0,292359.0
2021-02-16 00:00:00,44515,1366364,11079.0,281804.0
2021-02-15 00:00:00,31246,1321849,11030.0,270725.0
2021-02-14 00:00:00,17328,1290603,10228.0,259695.0
2021-02-13 00:00:00,45617,1273275,10477.0,249467.0
2021-02-12 00:00:00,61494,1227658,11058.0,238990.0
2021-02-11 00:00:00,51137,1166164,10848.0,227932.0
2021-02-10 00:00:00,50398,1115027,11071.0,217084.0
2021-02-09 00:00:00,44174,1064629,11037.0,206013.0
2021-02-08 00:00:00,38727,1020455,13488.0,194976.0
2021-02-07 00:00:00,16311,981728,11448.0,181488.0
2021-02-06 00:00:00,38158,965417,10991.0,170040.0
2021-02-05 00:00:00,43706,927259,9144.0,159049.0
2021-02-04 00:00:00,46430,883553,9950.0,149905.0
2021-02-03 00:00:00,43631,837123,8977.0,139955.0
2021-02-02 00:00:00,38468,793492,8730.0,130978.0
2021-02-01 00:00:00,29960,755024,8254.0,122248.0
2021-01-31 00:00:00,11581,725064,4834.0,113994.0
2021-01-30 00:00:00,26257,713483,4759.0,109160.0
2021-01-29 00:00:00,39713,687226,4955.0,104401.0
2021-01-28 00:00:00,39809,647513,5412.0,99446.0
2021-01-27 00:00:00,39620,607704,5515.0,94034.0
2021-01-26 00:00:00,36687,568084,6136.0,88519.0
2021-01-25 00:00:00,29218,531397,5275.0,82383.0
2021-01-24 00:00:00,16253,502179,5751.0,77108.0
2021-01-23 00:00:00,28542,485926,5761.0,71357.0
2021-01-22 00:00:00,37826,457384,5561.0,65596.0
2021-01-21 00:00:00,35187,419558,6168.0,60035.0
2021-01-20 00:00:00,31567,384371,5694.0,53867.0
2021-01-19 00:00:00,26932,352804,6001.0,48173.0
2021-01-18 00:00:00,18954,325872,6008.0,42172.0
2021-01-17 00:00:00,9311,306918,5971.0,36164.0
2021-01-16 00:00:00,15717,297607,5664.0,30193.0
2021-01-15 00:00:00,24884,281890,5948.0,24529.0
2021-01-14 00:00:00,24648,257006,5885.0,18581.0
2021-01-13 00:00:00,25202,232358,6323.0,12696.0
2021-01-12 00:00:00,23122,207156,5637.0,6373.0
2021-01-11 00:00:00,15702,184034,734.0,736.0
2021-01-10 00:00:00,3207,168332,,
2021-01-09 00:00:00,7925,165125,,
2021-01-08 00:00:00,11959,157200,1.0,2.0
2021-01-07 00:00:00,12546,145241,,
2021-01-06 00:00:00,11875,132695,,
2021-01-05 00:00:00,8852,120820,1.0,1.0
2021-01-04 00:00:00,8604,111968,,
2021-01-03 00:00:00,3197,103364,,
2021-01-02 00:00:00,7549,100167,,
2021-01-01 00:00:00,769,92618,,
2020-12-31 00:00:00,7787,91849,,
2020-12-30 00:00:00,14836,84062,,
2020-12-29 00:00:00,12853,69226,,
2020-12-28 00:00:00,9263,56373,,
2020-12-27 00:00:00,2648,47110,,
2020-12-26 00:00:00,6512,44462,,
2020-12-25 00:00:00,137,37950,,
2020-12-24 00:00:00,3832,37813,,
2020-12-23 00:00:00,9698,33981,,
2020-12-22 00:00:00,7759,24283,,
2020-12-21 00:00:00,5494,16524,,
2020-12-20 00:00:00,1015,11030,,
2020-12-19 00:00:00,2552,10015,,
2020-12-18 00:00:00,3630,7463,,
2020-12-17 00:00:00,3116,3833,,
2020-12-16 00:00:00,564,717,,
2020-12-15 00:00:00,37,153,,
2020-12-14 00:00:00,9,116,,
2020-12-13 00:00:00,3,107,,
2020-12-12 00:00:00,7,104,,
2020-12-11 00:00:00,8,97,,
2020-12-10 00:00:00,7,89,,
2020-12-09 00:00:00,6,82,,
2020-12-08 00:00:00,3,76,,
2020-12-07 00:00:00,4,73,,
2020-12-05 00:00:00,1,69,,
2020-12-04 00:00:00,4,68,,
2020-12-03 00:00:00,10,64,,
2020-12-02 00:00:00,9,54,,
2020-12-01 00:00:00,45,45,,
